,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK
749,Jonathan dos Santos,mx MEX,MF,Villarreal,La Liga,26.0,1990.0,34.0,22.0,2214.0,24.6,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,0.08,0.12,0.2,0.08,0.2
750,Mauro dos Santos,ar ARG,DF,Eibar,La Liga,27.0,1989.0,11.0,8.0,763.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
751,Bas Dost,nl NED,FW,Wolfsburg,Bundesliga,27.0,1989.0,1.0,1.0,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,Abdoulaye Doucouré,ml MLI,MF,Watford,Premier League,23.0,1993.0,20.0,14.0,1361.0,15.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.07,0.0,0.07,0.07,0.07
754,Douglas,br BRA,"DF,MF",Sporting Gijón,La Liga,25.0,1990.0,21.0,20.0,1717.0,19.1,3.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.16,0.0,0.16,0.16,0.16
755,Cheick Doukouré,ci CIV,MF,Metz,Ligue 1,23.0,1992.0,29.0,27.0,2256.0,25.1,0.0,1.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.04,0.04,0.0,0.04
756,Tongo Doumbia,ml MLI,MF,Toulouse,Ligue 1,26.0,1989.0,10.0,5.0,476.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
757,Stewart Downing,eng ENG,"MF,FW",Middlesbrough,Premier League,32.0,1984.0,30.0,24.0,2214.0,24.6,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.04,0.12,0.16,0.04,0.16
758,Aleksandar Dragović,at AUT,DF,Leverkusen,Bundesliga,25.0,1991.0,19.0,15.0,1259.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.07,0.0,0.07
759,Bartłomiej Drągowski,pl POL,GK,Fiorentina,Serie A,18.0,1997.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,Boukary Dramé,sn SEN,"MF,DF",Atalanta,Serie A,31.0,1985.0,10.0,8.0,636.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
761,Julian Draxler,de GER,FW,Paris S-G,Ligue 1,22.0,1993.0,17.0,12.0,1012.0,11.2,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,0.36,0.09,0.44,0.36,0.44
762,Julian Draxler,de GER,"MF,FW",Wolfsburg,Bundesliga,22.0,1993.0,13.0,12.0,1050.0,11.7,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17
763,Matthieu Dreyer,fr FRA,GK,Caen,Ligue 1,27.0,1989.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,Danny Drinkwater,eng ENG,MF,Leicester City,Premier League,26.0,1990.0,29.0,27.0,2466.0,27.4,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,0.04,0.07,0.11,0.04,0.11
765,Josip Drmić,ch SUI,FW,M'Gladbach,Bundesliga,23.0,1992.0,12.0,2.0,282.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,Jaroslav Drobný,cz CZE,GK,Werder Bremen,Bundesliga,36.0,1979.0,10.0,10.0,849.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
767,Óscar Duarte,cr CRC,DF,Espanyol,La Liga,27.0,1989.0,15.0,13.0,1124.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
768,Rubén Duarte,es ESP,DF,Espanyol,La Liga,20.0,1995.0,3.0,1.0,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
769,Leo Dubois,fr FRA,DF,Nantes,Ligue 1,21.0,1994.0,36.0,35.0,3133.0,34.8,0.0,6.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.17,0.17,0.0,0.17
770,Duda,pt POR,MF,Málaga,La Liga,36.0,1980.0,16.0,2.0,389.0,4.3,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.23,0.46,0.69,0.23,0.69
771,Ondrej Duda,sk SVK,"FW,MF",Hertha BSC,Bundesliga,21.0,1994.0,3.0,0.0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,Alfred Duncan,gh GHA,MF,Sassuolo,Serie A,23.0,1993.0,21.0,14.0,1334.0,14.8,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.07,0.07,0.13,0.07,0.13
773,Maxime Dupé,fr FRA,GK,Nantes,Ligue 1,23.0,1993.0,16.0,16.0,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
774,Erik Durm,de GER,"MF,DF",Dortmund,Bundesliga,24.0,1992.0,13.0,10.0,976.0,10.8,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.18,0.0,0.18
775,Jimmy Durmaz,se SWE,MF,Toulouse,Ligue 1,27.0,1989.0,27.0,17.0,1520.0,16.9,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.12,0.06,0.18,0.12,0.18
776,Riza Durmisi,dk DEN,DF,Betis,La Liga,22.0,1994.0,27.0,27.0,2385.0,26.5,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,0.04,0.15,0.19,0.04,0.19
777,Noë Dussenne,be BEL,DF,Crotone,Serie A,24.0,1992.0,8.0,4.0,465.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
778,Paulo Dybala,ar ARG,"MF,FW",Juventus,Serie A,22.0,1993.0,31.0,26.0,2140.0,23.8,11.0,7.0,18.0,8.0,3.0,3.0,2.0,0.0,0.46,0.29,0.76,0.34,0.63
780,Nathan Dyer,eng ENG,"MF,FW",Swansea City,Premier League,28.0,1987.0,8.0,3.0,214.0,2.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.0,0.42
781,Edin Džeko,ba BIH,FW,Roma,Serie A,30.0,1986.0,37.0,33.0,3048.0,33.9,29.0,9.0,38.0,28.0,1.0,3.0,4.0,0.0,0.86,0.27,1.12,0.83,1.09
782,Blerim Džemaili,ch SUI,MF,Bologna,Serie A,30.0,1986.0,31.0,29.0,2583.0,28.7,8.0,3.0,11.0,8.0,0.0,0.0,10.0,1.0,0.28,0.1,0.38,0.28,0.38
783,Elderson Echiéjilé,ng NGA,DF,Sporting Gijón,La Liga,28.0,1988.0,3.0,2.0,198.0,2.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45
784,Edenílson,br BRA,"MF,FW",Genoa,Serie A,26.0,1989.0,16.0,9.0,904.0,10.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.3,0.3,0.0,0.3
785,Éder,it ITA,"FW,MF",Inter,Serie A,29.0,1986.0,33.0,13.0,1482.0,16.5,8.0,4.0,12.0,8.0,0.0,0.0,3.0,0.0,0.49,0.24,0.73,0.49,0.73
786,Éder,pt POR,FW,Lille,Ligue 1,28.0,1987.0,31.0,28.0,2470.0,27.4,6.0,5.0,11.0,5.0,1.0,2.0,3.0,0.0,0.22,0.18,0.4,0.18,0.36
787,Odsonne Édouard,fr FRA,"FW,MF",Toulouse,Ligue 1,18.0,1998.0,16.0,4.0,572.0,6.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16
788,Maximilian Eggestein,de GER,MF,Werder Bremen,Bundesliga,19.0,1996.0,15.0,8.0,891.0,9.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.0,0.1,0.1,0.1
789,Ovie Ejaria,eng ENG,"FW,MF",Liverpool,Premier League,18.0,1997.0,2.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,Albin Ekdal,se SWE,"MF,DF",Hamburger SV,Bundesliga,27.0,1989.0,21.0,13.0,1247.0,13.9,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,0.07,0.07,0.14,0.07,0.14
791,Omar Elabdellaoui,no NOR,"DF,MF",Hull City,Premier League,24.0,1991.0,8.0,7.0,615.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Andrew Eleftheriou,eng ENG,DF,Watford,Premier League,18.0,1997.0,1.0,0.0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,Ahmed Elmohamady,eg EGY,"DF,MF",Hull City,Premier League,28.0,1987.0,33.0,28.0,2524.0,28.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.07,0.07,0.0,0.07
794,Mohamed Elneny,eg EGY,MF,Arsenal,Premier League,24.0,1992.0,14.0,8.0,694.0,7.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.13,0.0,0.13
795,Aritz Elustondo,es ESP,DF,Real Sociedad,La Liga,22.0,1994.0,9.0,4.0,462.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
796,Gorka Elustondo,es ESP,DF,Athletic Club,La Liga,29.0,1987.0,2.0,1.0,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,Nico Elvedi,ch SUI,DF,M'Gladbach,Bundesliga,19.0,1996.0,25.0,23.0,2106.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
798,Rodrigo Ely,br BRA,DF,Alavés,La Liga,22.0,1993.0,10.0,8.0,789.0,8.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.11,0.0,0.11,0.11,0.11
799,Breel Embolo,ch SUI,"FW,MF",Schalke 04,Bundesliga,19.0,1997.0,7.0,4.0,341.0,3.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.53,0.0,0.53,0.53,0.53
800,Youssef En-Nesyri,ma MAR,FW,Málaga,La Liga,19.0,1997.0,13.0,0.0,336.0,3.7,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.27,0.27,0.54,0.27,0.54
801,Sergi Enrich,es ESP,FW,Eibar,La Liga,26.0,1990.0,38.0,31.0,2827.0,31.4,11.0,7.0,18.0,11.0,0.0,0.0,4.0,0.0,0.35,0.22,0.57,0.35,0.57
802,Juanan Entrena,es ESP,MF,Granada,La Liga,20.0,1996.0,3.0,1.0,103.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,Vincent Enyeama,ng NGA,GK,Lille,Ligue 1,33.0,1982.0,32.0,32.0,2854.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
804,Mirko Eramo,it ITA,MF,Sampdoria,Serie A,27.0,1989.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,Kermit Erasmus,za RSA,FW,Rennes,Ligue 1,26.0,1990.0,8.0,1.0,169.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,Javier Eraso,es ESP,MF,Athletic Club,La Liga,26.0,1990.0,7.0,4.0,379.0,4.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.24,0.24,0.0,0.24
808,Mevlüt Erdinç,tr TUR,FW,Metz,Ligue 1,29.0,1987.0,24.0,15.0,1405.0,15.6,6.0,1.0,7.0,3.0,3.0,4.0,1.0,0.0,0.38,0.06,0.45,0.19,0.26
809,Christian Eriksen,dk DEN,MF,Tottenham,Premier League,24.0,1992.0,36.0,36.0,3157.0,35.1,8.0,15.0,23.0,8.0,0.0,0.0,0.0,0.0,0.23,0.43,0.66,0.23,0.66
810,Gonzalo Escalante,ar ARG,MF,Eibar,La Liga,23.0,1993.0,30.0,24.0,2016.0,22.4,2.0,1.0,3.0,2.0,0.0,0.0,9.0,1.0,0.09,0.04,0.13,0.09,0.13
811,Sergio Escudero,es ESP,"DF,MF",Sevilla,La Liga,26.0,1989.0,26.0,25.0,2282.0,25.4,0.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.12,0.12,0.0,0.12
812,Bernardo Espinosa,co COL,DF,Middlesbrough,Premier League,27.0,1989.0,11.0,10.0,975.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
813,Cristian Espinoza,ar ARG,MF,Alavés,La Liga,21.0,1995.0,6.0,1.0,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
814,Michael Esser,de GER,GK,Darmstadt 98,Bundesliga,28.0,1987.0,28.0,28.0,2484.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
815,Alexander Esswein,de GER,MF,Hertha BSC,Bundesliga,26.0,1990.0,29.0,15.0,1322.0,14.7,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.14,0.14,0.27,0.14,0.27
816,Pervis Estupiñán,ec ECU,DF,Granada,La Liga,18.0,1998.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
817,Beñat Etxebarria,es ESP,MF,Athletic Club,La Liga,29.0,1987.0,32.0,28.0,2399.0,26.7,1.0,5.0,6.0,1.0,0.0,0.0,9.0,0.0,0.04,0.19,0.23,0.04,0.23
818,Xabier Etxeita,es ESP,DF,Athletic Club,La Liga,28.0,1987.0,10.0,7.0,713.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
819,Lucas Evangelista,br BRA,MF,Udinese,Serie A,21.0,1995.0,6.0,2.0,207.0,2.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,0.43,0.0,0.43
820,Jonny Evans,nir NIR,DF,West Brom,Premier League,28.0,1988.0,31.0,30.0,2637.0,29.3,2.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,0.07,0.07,0.14,0.07,0.14
821,Patrice Evra,fr FRA,"DF,MF",Juventus,Serie A,35.0,1981.0,6.0,3.0,252.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,Patrice Evra,fr FRA,DF,Marseille,Ligue 1,35.0,1981.0,11.0,11.0,868.0,9.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.1,0.0,0.1,0.1,0.1
823,Ewandro,br BRA,"FW,MF",Udinese,Serie A,20.0,1996.0,5.0,0.0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,Edu Expósito,es ESP,MF,La Coruña,La Liga,19.0,1996.0,1.0,1.0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,Erik Expósito,es ESP,FW,Las Palmas,La Liga,20.0,1996.0,2.0,2.0,166.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,Valentin Eysseric,fr FRA,"FW,MF",Nice,Ligue 1,24.0,1992.0,29.0,23.0,2076.0,23.1,4.0,7.0,11.0,4.0,0.0,0.0,4.0,0.0,0.17,0.3,0.48,0.17,0.48
827,Marco Fabián,mx MEX,"MF,FW",Eint Frankfurt,Bundesliga,27.0,1989.0,24.0,23.0,2054.0,22.8,7.0,4.0,11.0,6.0,1.0,2.0,10.0,0.0,0.31,0.18,0.48,0.26,0.44
828,Łukasz Fabiański,pl POL,GK,Swansea City,Premier League,31.0,1985.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
829,Fabinho,br BRA,MF,Monaco,Ligue 1,22.0,1993.0,37.0,33.0,3073.0,34.1,9.0,1.0,10.0,2.0,7.0,7.0,8.0,0.0,0.26,0.03,0.29,0.06,0.09
830,Fábio,br BRA,DF,Middlesbrough,Premier League,26.0,1990.0,24.0,21.0,1847.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
832,Cesc Fàbregas,es ESP,MF,Chelsea,Premier League,29.0,1987.0,29.0,13.0,1339.0,14.9,5.0,12.0,17.0,5.0,0.0,0.0,8.0,0.0,0.34,0.81,1.14,0.34,1.14
833,Ralf Fährmann,de GER,GK,Schalke 04,Bundesliga,27.0,1988.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
834,Fayçal Fajr,ma MAR,MF,La Coruña,La Liga,27.0,1988.0,24.0,14.0,1207.0,13.4,0.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.15,0.15,0.0,0.15
835,Radamel Falcao,co COL,FW,Monaco,Ligue 1,30.0,1986.0,29.0,22.0,1927.0,21.4,21.0,4.0,25.0,17.0,4.0,4.0,2.0,0.0,0.98,0.19,1.17,0.79,0.98
836,Diego Falcinelli,it ITA,FW,Crotone,Serie A,25.0,1991.0,35.0,35.0,3124.0,34.7,13.0,2.0,15.0,11.0,2.0,2.0,7.0,0.0,0.37,0.06,0.43,0.32,0.37
837,Diego Falcinelli,it ITA,FW,Sassuolo,Serie A,25.0,1991.0,1.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,Simon Falette,gn GUI,DF,Metz,Ligue 1,24.0,1992.0,35.0,35.0,3089.0,34.3,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,0.09,0.03,0.12,0.09,0.12
839,Iago Falque,es ESP,"FW,MF",Torino,Serie A,26.0,1990.0,35.0,31.0,2516.0,28.0,12.0,8.0,20.0,10.0,2.0,2.0,2.0,0.0,0.43,0.29,0.72,0.36,0.64
840,Rod Fanni,fr FRA,DF,Marseille,Ligue 1,34.0,1981.0,28.0,27.0,2396.0,26.6,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.04,0.0,0.04,0.04,0.04
841,Paolo Faragò,it ITA,MF,Cagliari,Serie A,23.0,1993.0,9.0,1.0,347.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842,Davide Faraoni,it ITA,DF,Udinese,Serie A,24.0,1991.0,5.0,4.0,329.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843,Diego Farias,br BRA,"MF,FW",Cagliari,Serie A,26.0,1990.0,20.0,12.0,1166.0,13.0,7.0,2.0,9.0,5.0,2.0,2.0,4.0,0.0,0.54,0.15,0.69,0.39,0.54
844,Federico Fazio,ar ARG,DF,Roma,Serie A,29.0,1987.0,37.0,35.0,3116.0,34.6,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.06,0.03,0.09,0.06,0.09
845,Nicolò Fazzi,it ITA,"DF,MF",Crotone,Serie A,21.0,1995.0,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,Zouhair Feddal,ma MAR,DF,Alavés,La Liga,27.0,1989.0,27.0,27.0,2242.0,24.9,2.0,1.0,3.0,2.0,0.0,0.0,8.0,2.0,0.08,0.04,0.12,0.08,0.12
847,Adam Federici,au AUS,GK,Bournemouth,Premier League,31.0,1985.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
848,Artem Fedetskyi,ua UKR,DF,Darmstadt 98,Bundesliga,31.0,1985.0,16.0,13.0,1110.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
849,Sofiane Feghouli,dz ALG,"MF,FW",West Ham,Premier League,26.0,1989.0,21.0,11.0,1041.0,11.6,3.0,2.0,5.0,3.0,0.0,0.0,1.0,1.0,0.26,0.17,0.43,0.26,0.43
850,Nabil Fekir,fr FRA,"MF,FW",Lyon,Ligue 1,23.0,1993.0,32.0,28.0,2209.0,24.5,9.0,5.0,14.0,7.0,2.0,2.0,5.0,1.0,0.37,0.2,0.57,0.29,0.49
851,Marouane Fellaini,be BEL,MF,Manchester Utd,Premier League,28.0,1987.0,28.0,18.0,1605.0,17.8,1.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.06,0.0,0.06,0.06,0.06
852,Kiko Femenía,es ESP,DF,Alavés,La Liga,25.0,1991.0,31.0,28.0,2500.0,27.8,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.07,0.07,0.0,0.07
853,Leroy Fer,nl NED,MF,Swansea City,Premier League,26.0,1990.0,34.0,27.0,2404.0,26.7,6.0,2.0,8.0,6.0,0.0,0.0,9.0,0.0,0.22,0.07,0.3,0.22,0.3
854,Julien Féret,fr FRA,MF,Caen,Ligue 1,34.0,1982.0,35.0,35.0,3116.0,34.6,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.06,0.09,0.14,0.06,0.14
855,Bruno Fernandes,pt POR,MF,Sampdoria,Serie A,21.0,1994.0,33.0,22.0,1714.0,19.0,5.0,2.0,7.0,5.0,0.0,0.0,2.0,0.0,0.26,0.11,0.37,0.26,0.37
856,Edimilson Fernandes,ch SUI,MF,West Ham,Premier League,20.0,1996.0,28.0,8.0,1001.0,11.1,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.09,0.09,0.0,0.09
858,Gelson Fernandes,ch SUI,MF,Rennes,Ligue 1,29.0,1986.0,27.0,21.0,1836.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
859,Álvaro Fernández,es ESP,GK,Osasuna,La Liga,18.0,1998.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,Andrés Fernández,es ESP,GK,Villarreal,La Liga,29.0,1986.0,15.0,14.0,1316.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
861,Augusto Fernández,ar ARG,MF,Atlético Madrid,La Liga,30.0,1986.0,3.0,2.0,141.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,Carlos Fernández,es ESP,FW,Sevilla,La Liga,20.0,1996.0,3.0,1.0,89.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.01,0.0,1.01,1.01,1.01
863,Federico Fernández,ar ARG,DF,Swansea City,Premier League,27.0,1989.0,27.0,27.0,2430.0,27.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.07,0.07,0.0,0.07
864,Mario Fernández,es ESP,GK,Osasuna,La Liga,28.0,1988.0,7.0,7.0,585.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
865,Matías Fernández,cl CHI,MF,Milan,Serie A,30.0,1986.0,13.0,8.0,652.0,7.2,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.14,0.28,0.41,0.14,0.41
866,Pablo Fernández,es ESP,MF,Sporting Gijón,La Liga,19.0,1996.0,2.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,Fernandinho,br BRA,"MF,DF",Manchester City,Premier League,31.0,1985.0,32.0,31.0,2756.0,30.6,2.0,1.0,3.0,2.0,0.0,0.0,4.0,2.0,0.07,0.03,0.1,0.07,0.1
868,Fernando,br BRA,"MF,DF",Manchester City,Premier League,29.0,1987.0,15.0,5.0,568.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
869,Alex Ferrari,it ITA,DF,Bologna,Serie A,22.0,1994.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,Jordan Ferri,fr FRA,MF,Lyon,Ligue 1,24.0,1992.0,28.0,11.0,1052.0,11.7,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.09,0.17,0.26,0.09,0.26
871,Marco Festa,it ITA,GK,Crotone,Serie A,24.0,1992.0,3.0,2.0,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
872,Markus Feulner,de GER,MF,Augsburg,Bundesliga,34.0,1982.0,1.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,Riccardo Fiamozzi,it ITA,MF,Genoa,Serie A,23.0,1993.0,4.0,1.0,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,Sam Field,eng ENG,MF,West Brom,Premier League,18.0,1998.0,8.0,4.0,275.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
875,Afonso Figueiredo,pt POR,DF,Rennes,Ligue 1,23.0,1993.0,5.0,2.0,260.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,Alfreð Finnbogason,is ISL,FW,Augsburg,Bundesliga,27.0,1989.0,13.0,13.0,1128.0,12.5,3.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,0.24,0.08,0.32,0.24,0.32
877,Vincenzo Fiorillo,it ITA,GK,Pescara,Serie A,26.0,1990.0,9.0,9.0,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,Roberto Firmino,br BRA,FW,Liverpool,Premier League,24.0,1991.0,35.0,34.0,3062.0,34.0,11.0,7.0,18.0,11.0,0.0,0.0,5.0,0.0,0.32,0.21,0.53,0.32,0.53
