,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
841,Alessandro Florenzi,it ITA,"DF,FW",Roma,Serie A,27.0,1991.0,24.2,1717.0,78.0,459.0,790.0,487.0,38.0,1717.0,24.0,8.0,33.3,16.0,66.7,860.0,4701.0,2854.0,66.0,46.0,8.0,16.0,9.0,1004.0,101.0
842,Phil Foden,eng ENG,MF,Manchester City,Premier League,18.0,2000.0,3.7,279.0,1.0,16.0,134.0,132.0,27.0,279.0,11.0,8.0,72.7,3.0,27.3,208.0,1072.0,588.0,23.0,9.0,9.0,4.0,5.0,232.0,35.0
843,Guessouma Fofana,mr MTN,MF,Amiens,Ligue 1,25.0,1992.0,2.1,75.0,1.0,19.0,49.0,7.0,0.0,75.0,1.0,1.0,100.0,0.0,0.0,36.0,162.0,100.0,1.0,0.0,0.0,2.0,2.0,43.0,5.0
844,Guessouma Fofana,mr MTN,MF,Guingamp,Ligue 1,25.0,1992.0,5.3,183.0,11.0,37.0,112.0,34.0,4.0,183.0,3.0,1.0,33.3,2.0,66.7,63.0,331.0,155.0,3.0,4.0,0.0,2.0,7.0,93.0,4.0
845,Seko Fofana,ci CIV,MF,Udinese,Serie A,23.0,1995.0,29.3,1469.0,35.0,255.0,839.0,393.0,48.0,1469.0,75.0,54.0,72.0,21.0,28.0,1039.0,6518.0,2917.0,67.0,53.0,23.0,71.0,50.0,1063.0,116.0
846,Wesley Fofana,fr FRA,DF,Saint-Étienne,Ligue 1,17.0,2000.0,1.8,112.0,11.0,58.0,51.0,4.0,0.0,112.0,1.0,0.0,0.0,1.0,100.0,51.0,165.0,68.0,0.0,2.0,0.0,2.0,0.0,58.0,1.0
847,Youssouf Fofana,fr FRA,MF,Strasbourg,Ligue 1,19.0,1999.0,10.1,469.0,11.0,95.0,281.0,104.0,9.0,469.0,25.0,16.0,64.0,9.0,36.0,288.0,1683.0,957.0,21.0,27.0,3.0,29.0,9.0,304.0,21.0
848,Thomas Foket,be BEL,DF,Reims,Ligue 1,23.0,1994.0,32.0,1755.0,97.0,615.0,764.0,390.0,19.0,1755.0,21.0,11.0,52.4,10.0,47.6,728.0,4054.0,2234.0,43.0,32.0,2.0,30.0,15.0,830.0,110.0
849,Thomas Fontaine,mg MAD,"DF,MF",Reims,Ligue 1,27.0,1991.0,4.7,252.0,41.0,155.0,94.0,6.0,2.0,252.0,1.0,1.0,100.0,0.0,0.0,129.0,596.0,304.0,2.0,1.0,1.0,3.0,1.0,158.0,0.0
850,José Fonte,pt POR,DF,Lille,Ligue 1,34.0,1983.0,34.6,2552.0,196.0,1048.0,1404.0,108.0,50.0,2552.0,6.0,4.0,66.7,2.0,33.3,1556.0,8114.0,5326.0,39.0,17.0,3.0,13.0,5.0,1754.0,12.0
851,Rui Fonte,pt POR,"FW,MF",Lille,Ligue 1,28.0,1990.0,7.0,263.0,8.0,16.0,133.0,116.0,19.0,263.0,3.0,1.0,33.3,2.0,66.7,115.0,526.0,164.0,6.0,8.0,3.0,7.0,17.0,180.0,40.0
852,Pablo Fornals,es ESP,"MF,FW",Villarreal,La Liga,22.0,1996.0,27.5,1519.0,28.0,197.0,710.0,629.0,67.0,1519.0,64.0,39.0,60.9,25.0,39.1,930.0,4872.0,2245.0,55.0,46.0,13.0,60.0,51.0,1118.0,172.0
853,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,Bundesliga,26.0,1991.0,13.9,680.0,8.0,45.0,326.0,321.0,39.0,677.0,41.0,22.0,53.7,19.0,46.3,388.0,2421.0,1159.0,40.0,40.0,11.0,30.0,22.0,501.0,95.0
854,Fraser Forster,eng ENG,GK,Southampton,Premier League,30.0,1988.0,1.0,27.0,24.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,,0.0,,10.0,58.0,35.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
855,Steven Fortes,cv CPV,DF,Toulouse,Ligue 1,26.0,1992.0,1.5,66.0,15.0,44.0,23.0,0.0,0.0,66.0,0.0,0.0,,0.0,,37.0,215.0,146.0,1.0,0.0,0.0,1.0,0.0,38.0,0.0
856,Iver Fossum,no NOR,MF,Hannover 96,Bundesliga,22.0,1996.0,5.1,290.0,9.0,56.0,157.0,80.0,6.0,290.0,4.0,3.0,75.0,1.0,25.0,140.0,601.0,262.0,4.0,6.0,0.0,3.0,5.0,169.0,14.0
858,Ben Foster,eng ENG,GK,Watford,Premier League,35.0,1983.0,38.0,1391.0,1076.0,1362.0,30.0,1.0,0.0,1391.0,0.0,0.0,,0.0,,603.0,4371.0,3249.0,0.0,0.0,0.0,1.0,0.0,423.0,0.0
859,Timothy Fosu-Mensah,nl NED,DF,Fulham,Premier League,20.0,1998.0,8.8,563.0,39.0,176.0,280.0,111.0,8.0,563.0,12.0,8.0,66.7,4.0,33.3,241.0,1477.0,909.0,22.0,24.0,4.0,5.0,4.0,363.0,43.0
860,Dimitri Foulquier,fr FRA,"MF,DF",Getafe,La Liga,25.0,1993.0,20.0,721.0,19.0,163.0,340.0,237.0,41.0,721.0,56.0,26.0,46.4,30.0,53.6,349.0,2448.0,1095.0,30.0,31.0,8.0,48.0,36.0,359.0,55.0
861,Juan Foyth,ar ARG,DF,Tottenham,Premier League,20.0,1998.0,9.9,738.0,79.0,309.0,394.0,44.0,7.0,738.0,22.0,19.0,86.4,3.0,13.6,478.0,2375.0,1404.0,8.0,6.0,1.0,11.0,9.0,482.0,3.0
862,Raphael Framberger,de GER,"DF,MF",Augsburg,Bundesliga,22.0,1995.0,6.1,336.0,21.0,83.0,154.0,110.0,7.0,336.0,14.0,10.0,71.4,4.0,28.6,148.0,1214.0,601.0,23.0,14.0,3.0,8.0,6.0,154.0,24.0
863,Simon Francis,eng ENG,DF,Bournemouth,Premier League,33.0,1985.0,13.7,977.0,88.0,356.0,437.0,191.0,11.0,977.0,9.0,5.0,55.6,4.0,44.4,507.0,2187.0,1077.0,18.0,14.0,0.0,14.0,7.0,540.0,35.0
864,Mike Frantz,de GER,"MF,FW",Freiburg,Bundesliga,31.0,1986.0,24.6,869.0,30.0,216.0,467.0,192.0,34.0,869.0,15.0,7.0,46.7,8.0,53.3,421.0,2369.0,1066.0,36.0,11.0,10.0,29.0,15.0,550.0,68.0
865,Ryan Fraser,sct SCO,"MF,FW",Bournemouth,Premier League,24.0,1994.0,35.2,1768.0,33.0,236.0,666.0,895.0,99.0,1768.0,53.0,24.0,45.3,29.0,54.7,1204.0,6539.0,3443.0,119.0,73.0,28.0,52.0,27.0,1243.0,279.0
866,Pierluigi Frattali,it ITA,GK,Parma,Serie A,32.0,1985.0,1.0,43.0,40.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,,0.0,,18.0,82.0,62.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
867,Fred,br BRA,MF,Manchester Utd,Premier League,25.0,1993.0,11.6,937.0,22.0,176.0,622.0,148.0,10.0,937.0,16.0,10.0,62.5,6.0,37.5,558.0,2733.0,1399.0,18.0,20.0,5.0,21.0,18.0,658.0,21.0
868,Ryan Fredericks,eng ENG,DF,West Ham,Premier League,25.0,1992.0,12.1,704.0,68.0,234.0,314.0,158.0,15.0,704.0,21.0,12.0,57.1,9.0,42.9,281.0,1524.0,941.0,30.0,19.0,7.0,9.0,2.0,357.0,37.0
869,Remo Freuler,ch SUI,MF,Atalanta,Serie A,26.0,1992.0,33.6,2633.0,53.0,401.0,1538.0,718.0,52.0,2633.0,46.0,26.0,56.5,20.0,43.5,1711.0,9313.0,4729.0,100.0,92.0,11.0,53.0,40.0,1884.0,77.0
870,Nicolas Frey,fr FRA,DF,Chievo,Serie A,34.0,1984.0,2.5,155.0,26.0,66.0,82.0,8.0,0.0,155.0,0.0,0.0,,0.0,,71.0,245.0,128.0,1.0,1.0,0.0,0.0,0.0,79.0,1.0
871,Marco Friedl,at AUT,DF,Werder Bremen,Bundesliga,20.0,1998.0,5.3,334.0,33.0,113.0,195.0,26.0,1.0,334.0,4.0,2.0,50.0,2.0,50.0,150.0,716.0,411.0,3.0,0.0,0.0,4.0,2.0,202.0,7.0
872,Alexander Fuchs,de GER,"MF,FW",Nürnberg,Bundesliga,21.0,1997.0,7.3,323.0,12.0,56.0,178.0,92.0,12.0,323.0,12.0,4.0,33.3,8.0,66.7,182.0,1056.0,491.0,11.0,6.0,2.0,16.0,6.0,218.0,23.0
873,Christian Fuchs,at AUT,DF,Leicester City,Premier League,32.0,1986.0,2.3,183.0,7.0,51.0,70.0,64.0,2.0,183.0,1.0,1.0,100.0,0.0,0.0,99.0,334.0,202.0,3.0,5.0,0.0,4.0,1.0,105.0,24.0
874,Javi Fuego,es ESP,MF,Villarreal,La Liga,34.0,1984.0,2.6,170.0,13.0,49.0,110.0,12.0,0.0,170.0,1.0,1.0,100.0,0.0,0.0,71.0,270.0,146.0,1.0,1.0,0.0,0.0,3.0,98.0,1.0
875,Angelo Fulgini,fr FRA,"MF,FW",Angers,Ligue 1,21.0,1996.0,18.2,1048.0,19.0,172.0,494.0,396.0,66.0,1048.0,46.0,19.0,41.3,27.0,58.7,602.0,3300.0,1656.0,43.0,31.0,10.0,47.0,47.0,728.0,127.0
876,Niclas Füllkrug,de GER,FW,Hannover 96,Bundesliga,25.0,1993.0,12.4,534.0,17.0,29.0,298.0,210.0,51.0,533.0,19.0,5.0,26.3,14.0,73.7,223.0,1250.0,581.0,24.0,15.0,9.0,31.0,18.0,421.0,102.0
877,Ramiro Funes Mori,ar ARG,"DF,MF",Villarreal,La Liga,27.0,1991.0,29.2,1558.0,203.0,804.0,682.0,88.0,27.0,1558.0,10.0,7.0,70.0,3.0,30.0,839.0,4712.0,2710.0,13.0,21.0,1.0,13.0,6.0,885.0,7.0
878,Manolo Gabbiadini,it ITA,"FW,MF",Southampton,Premier League,26.0,1991.0,5.3,191.0,5.0,24.0,84.0,85.0,17.0,191.0,8.0,2.0,25.0,6.0,75.0,89.0,396.0,147.0,5.0,7.0,0.0,5.0,3.0,127.0,25.0
879,Manolo Gabbiadini,it ITA,FW,Sampdoria,Serie A,26.0,1991.0,9.0,396.0,7.0,26.0,151.0,225.0,41.0,396.0,11.0,6.0,54.5,5.0,45.5,224.0,1181.0,404.0,17.0,12.0,6.0,20.0,13.0,314.0,70.0
880,Mijat Gaćinović,rs SRB,MF,Eint Frankfurt,Bundesliga,23.0,1995.0,18.1,823.0,14.0,98.0,437.0,307.0,40.0,823.0,54.0,27.0,50.0,27.0,50.0,422.0,2661.0,1466.0,44.0,32.0,13.0,33.0,19.0,495.0,85.0
881,Gianluca Gaetano,it ITA,"MF,FW",Napoli,Serie A,18.0,2000.0,0.1,12.0,0.0,2.0,3.0,7.0,2.0,12.0,1.0,0.0,0.0,1.0,100.0,10.0,52.0,17.0,1.0,1.0,2.0,1.0,0.0,12.0,3.0
882,Roberto Gagliardini,it ITA,MF,Inter,Serie A,24.0,1994.0,12.1,944.0,31.0,145.0,577.0,230.0,36.0,944.0,9.0,5.0,55.6,4.0,44.4,546.0,2637.0,1421.0,32.0,30.0,1.0,22.0,10.0,720.0,42.0
884,Riccardo Gagliolo,se SWE,DF,Parma,Serie A,28.0,1990.0,33.8,1854.0,288.0,941.0,755.0,177.0,24.0,1854.0,9.0,5.0,55.6,4.0,44.4,863.0,3920.0,2419.0,16.0,18.0,0.0,24.0,7.0,896.0,27.0
885,Milan Gajić,rs SRB,DF,Bordeaux,Ligue 1,22.0,1996.0,1.0,59.0,6.0,20.0,28.0,11.0,1.0,59.0,2.0,0.0,0.0,2.0,100.0,29.0,130.0,49.0,0.0,1.0,0.0,1.0,2.0,30.0,2.0
886,Javi Galán,es ESP,"DF,FW",Huesca,La Liga,23.0,1994.0,16.0,870.0,43.0,278.0,363.0,250.0,17.0,870.0,51.0,29.0,56.9,22.0,43.1,389.0,2826.0,1643.0,52.0,34.0,5.0,28.0,14.0,380.0,62.0
887,Sam Gallagher,eng ENG,FW,Southampton,Premier League,22.0,1995.0,0.4,13.0,2.0,5.0,4.0,4.0,0.0,13.0,0.0,0.0,,0.0,,5.0,26.0,13.0,0.0,0.0,0.0,1.0,2.0,9.0,1.0
888,Álex Gallar,es ESP,"MF,FW",Huesca,La Liga,26.0,1992.0,11.2,587.0,11.0,89.0,246.0,265.0,30.0,586.0,46.0,19.0,41.3,27.0,58.7,353.0,2289.0,1019.0,30.0,27.0,6.0,26.0,22.0,398.0,87.0
889,Enric Gallego,es ESP,FW,Huesca,La Liga,31.0,1986.0,17.1,625.0,33.0,49.0,302.0,282.0,69.0,625.0,40.0,14.0,35.0,26.0,65.0,274.0,1240.0,478.0,15.0,19.0,6.0,60.0,22.0,416.0,74.0
890,Álex Gálvez,es ESP,DF,Rayo Vallecano,La Liga,29.0,1989.0,15.7,866.0,109.0,520.0,335.0,18.0,12.0,866.0,2.0,1.0,50.0,1.0,50.0,458.0,2157.0,1121.0,5.0,4.0,1.0,4.0,3.0,453.0,1.0
891,Kévin Gameiro,fr FRA,FW,Valencia,La Liga,31.0,1987.0,17.9,577.0,6.0,32.0,218.0,336.0,95.0,577.0,26.0,12.0,46.2,14.0,53.8,340.0,2368.0,1209.0,53.0,28.0,24.0,32.0,28.0,449.0,141.0
892,Idrissa Gana Gueye,sn SEN,MF,Everton,Premier League,28.0,1989.0,31.4,2147.0,82.0,477.0,1371.0,333.0,18.0,2147.0,31.0,23.0,74.2,8.0,25.8,1225.0,6372.0,3017.0,40.0,43.0,5.0,32.0,29.0,1291.0,30.0
893,Ignatius Ganago,cm CMR,FW,Nice,Ligue 1,19.0,1999.0,11.5,323.0,7.0,29.0,153.0,146.0,61.0,323.0,25.0,17.0,68.0,8.0,32.0,187.0,945.0,432.0,21.0,7.0,17.0,26.0,15.0,248.0,74.0
894,Cristian Ganea,ro ROU,DF,Athletic Club,La Liga,26.0,1992.0,0.5,16.0,2.0,4.0,5.0,7.0,0.0,16.0,0.0,0.0,,0.0,,10.0,27.0,16.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0
895,Ganso,br BRA,"MF,FW",Amiens,Ligue 1,28.0,1989.0,5.8,374.0,5.0,35.0,247.0,96.0,4.0,374.0,10.0,6.0,60.0,4.0,40.0,230.0,1090.0,453.0,7.0,11.0,0.0,9.0,7.0,275.0,26.0
896,Ezequiel Garay,ar ARG,DF,Valencia,La Liga,31.0,1986.0,23.7,1317.0,172.0,656.0,610.0,61.0,26.0,1317.0,2.0,2.0,100.0,0.0,0.0,634.0,4211.0,2418.0,16.0,10.0,1.0,4.0,0.0,793.0,2.0
897,Borja Garcés,es ESP,FW,Atlético Madrid,La Liga,18.0,1999.0,0.2,10.0,0.0,0.0,1.0,9.0,4.0,10.0,0.0,0.0,,0.0,,4.0,28.0,12.0,1.0,0.0,1.0,1.0,0.0,5.0,3.0
898,Alberto García,es ESP,GK,Rayo Vallecano,La Liga,33.0,1985.0,17.0,602.0,517.0,599.0,3.0,0.0,0.0,602.0,0.0,0.0,,0.0,,290.0,1835.0,1187.0,0.0,1.0,1.0,1.0,0.0,204.0,0.0
899,Aleix García,es ESP,MF,Girona,La Liga,21.0,1997.0,18.5,1321.0,26.0,244.0,787.0,303.0,9.0,1321.0,23.0,13.0,56.5,10.0,43.5,677.0,3041.0,1414.0,28.0,26.0,1.0,18.0,19.0,889.0,65.0
900,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,La Liga,25.0,1992.0,19.6,706.0,39.0,150.0,220.0,347.0,67.0,706.0,22.0,10.0,45.5,12.0,54.5,433.0,2894.0,1462.0,67.0,33.0,20.0,41.0,23.0,449.0,160.0
901,Borja García,es ESP,"MF,FW",Girona,La Liga,27.0,1990.0,29.2,1643.0,20.0,249.0,985.0,436.0,32.0,1643.0,61.0,37.0,60.7,24.0,39.3,1117.0,5416.0,2385.0,59.0,62.0,5.0,62.0,52.0,1312.0,169.0
902,Dani García,es ESP,MF,Athletic Club,La Liga,28.0,1990.0,27.5,1603.0,74.0,376.0,1115.0,124.0,0.0,1603.0,4.0,3.0,75.0,1.0,25.0,723.0,3008.0,1333.0,11.0,16.0,2.0,9.0,11.0,961.0,10.0
903,Javi García,es ESP,"DF,MF",Betis,La Liga,31.0,1987.0,5.8,498.0,45.0,158.0,328.0,14.0,2.0,498.0,4.0,3.0,75.0,0.0,0.0,320.0,1827.0,1027.0,1.0,2.0,0.0,1.0,4.0,390.0,2.0
904,Manu García,es ESP,MF,Alavés,La Liga,32.0,1986.0,25.9,1265.0,81.0,322.0,756.0,201.0,41.0,1265.0,19.0,13.0,68.4,6.0,31.6,558.0,2554.0,1081.0,19.0,11.0,4.0,26.0,26.0,679.0,35.0
905,Manu García,es ESP,MF,Toulouse,Ligue 1,20.0,1998.0,20.5,1144.0,13.0,139.0,697.0,321.0,16.0,1144.0,58.0,32.0,55.2,26.0,44.8,799.0,3940.0,1995.0,36.0,38.0,4.0,45.0,29.0,904.0,65.0
906,Raúl García,es ESP,"MF,FW",Athletic Club,La Liga,32.0,1986.0,26.3,1306.0,41.0,157.0,617.0,540.0,108.0,1302.0,26.0,12.0,46.2,14.0,53.8,557.0,2288.0,968.0,27.0,26.0,6.0,49.0,29.0,886.0,135.0
907,Raúl García,es ESP,DF,Leganés,La Liga,29.0,1989.0,4.2,183.0,25.0,86.0,76.0,21.0,1.0,183.0,2.0,2.0,100.0,0.0,0.0,69.0,403.0,124.0,2.0,3.0,0.0,5.0,2.0,62.0,1.0
908,Raúl García,es ESP,DF,Girona,La Liga,29.0,1989.0,9.4,615.0,38.0,225.0,252.0,150.0,9.0,615.0,13.0,9.0,69.2,4.0,30.8,291.0,1687.0,916.0,27.0,18.0,1.0,8.0,6.0,312.0,41.0
910,Sergio García,es ESP,"FW,MF",Espanyol,La Liga,35.0,1983.0,16.5,662.0,6.0,52.0,247.0,372.0,72.0,662.0,36.0,16.0,44.4,20.0,55.6,465.0,2757.0,1241.0,47.0,37.0,21.0,47.0,38.0,521.0,152.0
911,James Garner,eng ENG,MF,Manchester Utd,Premier League,17.0,2001.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,Mario Gaspar,es ESP,DF,Villarreal,La Liga,27.0,1990.0,28.9,1678.0,126.0,548.0,723.0,426.0,54.0,1678.0,27.0,11.0,40.7,16.0,59.3,681.0,3172.0,1876.0,56.0,34.0,10.0,15.0,13.0,865.0,128.0
913,Paulo Gazzaniga,ar ARG,GK,Tottenham,Premier League,26.0,1992.0,3.0,113.0,103.0,112.0,1.0,0.0,0.0,113.0,0.0,0.0,,0.0,,64.0,303.0,208.0,0.0,0.0,0.0,1.0,0.0,55.0,0.0
914,Marcello Gazzola,it ITA,"DF,MF",Parma,Serie A,33.0,1985.0,10.2,460.0,24.0,129.0,204.0,128.0,6.0,460.0,11.0,4.0,36.4,7.0,63.6,209.0,999.0,495.0,13.0,9.0,1.0,2.0,4.0,263.0,36.0
915,Jean-Philippe Gbamin,ci CIV,MF,Mainz 05,Bundesliga,22.0,1995.0,29.7,1674.0,56.0,328.0,1021.0,358.0,25.0,1674.0,66.0,35.0,53.0,31.0,47.0,1026.0,6608.0,3091.0,67.0,53.0,10.0,46.0,50.0,1049.0,67.0
916,David de Gea,es ESP,GK,Manchester Utd,Premier League,27.0,1990.0,38.0,1179.0,1095.0,1177.0,2.0,0.0,0.0,1179.0,0.0,0.0,,0.0,,519.0,3614.0,2699.0,0.0,0.0,0.0,1.0,0.0,423.0,0.0
917,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,Bundesliga,31.0,1986.0,31.3,2033.0,106.0,521.0,1004.0,518.0,54.0,2033.0,29.0,14.0,48.3,15.0,51.7,916.0,3987.0,1997.0,42.0,59.0,4.0,31.0,22.0,1157.0,151.0
918,Dennis Geiger,de GER,MF,Hoffenheim,Bundesliga,20.0,1998.0,2.7,168.0,4.0,26.0,100.0,44.0,2.0,168.0,4.0,1.0,25.0,3.0,75.0,106.0,546.0,275.0,6.0,4.0,1.0,2.0,4.0,126.0,4.0
919,Jérémy Gélin,fr FRA,"DF,MF",Rennes,Ligue 1,21.0,1997.0,14.2,910.0,44.0,300.0,574.0,43.0,5.0,910.0,7.0,6.0,85.7,1.0,14.3,536.0,2355.0,1373.0,5.0,1.0,0.0,5.0,2.0,629.0,1.0
920,Romain Genevois,ht HAI,DF,Caen,Ligue 1,30.0,1987.0,4.0,203.0,22.0,100.0,88.0,16.0,0.0,203.0,1.0,0.0,0.0,1.0,100.0,85.0,346.0,178.0,2.0,0.0,0.0,3.0,0.0,109.0,3.0
921,Christian Gentner,de GER,"MF,FW",Stuttgart,Bundesliga,32.0,1985.0,22.4,1306.0,48.0,259.0,708.0,348.0,42.0,1306.0,22.0,11.0,50.0,11.0,50.0,633.0,3457.0,1604.0,33.0,31.0,3.0,36.0,16.0,848.0,65.0
922,Yannick Gerhardt,de GER,MF,Wolfsburg,Bundesliga,24.0,1994.0,27.3,1335.0,39.0,245.0,677.0,431.0,65.0,1335.0,24.0,9.0,37.5,15.0,62.5,756.0,4703.0,2360.0,74.0,51.0,6.0,37.0,35.0,895.0,155.0
923,Valère Germain,fr FRA,FW,Marseille,Ligue 1,28.0,1990.0,24.1,847.0,31.0,86.0,441.0,324.0,101.0,847.0,8.0,3.0,37.5,5.0,62.5,410.0,1214.0,350.0,9.0,3.0,5.0,44.0,18.0,573.0,111.0
924,Gerson,br BRA,"MF,FW",Fiorentina,Serie A,21.0,1997.0,27.0,1454.0,46.0,237.0,838.0,392.0,57.0,1454.0,42.0,27.0,64.3,15.0,35.7,866.0,5395.0,2938.0,82.0,63.0,13.0,37.0,45.0,997.0,104.0
925,Gervinho,ci CIV,FW,Parma,Serie A,31.0,1987.0,25.6,802.0,2.0,110.0,329.0,389.0,96.0,802.0,121.0,64.0,52.9,56.0,46.3,614.0,5812.0,2982.0,107.0,88.0,53.0,75.0,55.0,616.0,126.0
926,Willem Geubbels,fr FRA,MF,Monaco,Ligue 1,16.0,2001.0,0.1,5.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,,0.0,,4.0,37.0,20.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
927,Lamine Ghezali,fr FRA,"FW,MF",Saint-Étienne,Ligue 1,19.0,1999.0,0.5,37.0,4.0,9.0,11.0,18.0,3.0,37.0,4.0,1.0,25.0,3.0,75.0,23.0,222.0,152.0,6.0,2.0,1.0,1.0,3.0,24.0,11.0
928,Rachid Ghezzal,dz ALG,"FW,MF",Leicester City,Premier League,26.0,1992.0,8.3,574.0,5.0,49.0,258.0,276.0,25.0,574.0,29.0,19.0,65.5,10.0,34.5,376.0,2209.0,1174.0,36.0,29.0,9.0,22.0,21.0,408.0,77.0
929,Paolo Ghiglione,it ITA,DF,Frosinone,Serie A,21.0,1997.0,5.7,309.0,26.0,101.0,124.0,89.0,9.0,309.0,11.0,2.0,18.2,9.0,81.8,145.0,882.0,478.0,11.0,8.0,3.0,5.0,5.0,178.0,39.0
930,Saman Ghoddos,ir IRN,"FW,MF",Amiens,Ligue 1,24.0,1993.0,20.3,836.0,10.0,100.0,354.0,392.0,22.0,836.0,30.0,10.0,33.3,20.0,66.7,417.0,2522.0,1182.0,40.0,30.0,5.0,52.0,23.0,489.0,124.0
931,Faouzi Ghoulam,dz ALG,DF,Napoli,Serie A,27.0,1991.0,12.8,1094.0,25.0,160.0,531.0,408.0,20.0,1094.0,4.0,1.0,25.0,3.0,75.0,674.0,3041.0,1847.0,37.0,30.0,5.0,9.0,3.0,744.0,138.0
932,Emanuele Giaccherini,it ITA,"MF,FW",Chievo,Serie A,33.0,1985.0,22.3,1313.0,18.0,144.0,623.0,558.0,49.0,1311.0,43.0,26.0,60.5,17.0,39.5,773.0,4627.0,2272.0,76.0,52.0,16.0,48.0,48.0,933.0,193.0
933,Morgan Gibbs-White,eng ENG,"MF,FW",Wolves,Premier League,18.0,2000.0,7.4,411.0,2.0,58.0,232.0,125.0,14.0,411.0,19.0,12.0,63.2,7.0,36.8,235.0,1248.0,565.0,13.0,8.0,1.0,24.0,16.0,306.0,47.0
934,Ben Gibson,eng ENG,DF,Burnley,Premier League,25.0,1993.0,0.7,38.0,3.0,13.0,23.0,2.0,1.0,38.0,0.0,0.0,,0.0,,20.0,82.0,51.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
936,Fabian Giefer,de GER,GK,Augsburg,Bundesliga,28.0,1990.0,4.0,125.0,105.0,125.0,0.0,0.0,0.0,125.0,0.0,0.0,,0.0,,77.0,492.0,353.0,0.0,0.0,0.0,1.0,0.0,49.0,0.0
937,Niko Gießelmann,de GER,DF,Düsseldorf,Bundesliga,26.0,1991.0,28.8,1672.0,88.0,603.0,708.0,375.0,30.0,1672.0,23.0,11.0,47.8,12.0,52.2,807.0,4227.0,2149.0,54.0,37.0,6.0,32.0,8.0,944.0,100.0
938,Daniel Ginczek,de GER,FW,Wolfsburg,Bundesliga,27.0,1991.0,14.2,521.0,19.0,62.0,239.0,226.0,60.0,521.0,24.0,14.0,58.3,10.0,41.7,286.0,1691.0,786.0,34.0,25.0,21.0,42.0,25.0,366.0,103.0
939,Matthias Ginter,de GER,DF,M'Gladbach,Bundesliga,24.0,1994.0,26.4,2011.0,146.0,811.0,1102.0,109.0,41.0,2011.0,2.0,1.0,50.0,1.0,50.0,1261.0,8990.0,6547.0,61.0,26.0,0.0,9.0,6.0,1506.0,19.0
940,Andrei Girotto,br BRA,MF,Nantes,Ligue 1,26.0,1992.0,16.4,1023.0,56.0,260.0,657.0,114.0,9.0,1023.0,4.0,2.0,50.0,2.0,50.0,532.0,2149.0,1080.0,17.0,8.0,0.0,14.0,7.0,595.0,10.0
941,Olivier Giroud,fr FRA,FW,Chelsea,Premier League,31.0,1986.0,9.4,355.0,9.0,17.0,148.0,192.0,74.0,355.0,5.0,2.0,40.0,3.0,60.0,144.0,336.0,118.0,3.0,3.0,0.0,22.0,6.0,295.0,75.0
942,Kamil Glik,pl POL,DF,Monaco,Ligue 1,30.0,1988.0,33.0,1993.0,188.0,950.0,1006.0,45.0,29.0,1993.0,3.0,2.0,66.7,1.0,33.3,1131.0,6017.0,4254.0,30.0,8.0,0.0,4.0,2.0,1258.0,2.0
943,Serge Gnabry,de GER,"FW,MF",Bayern Munich,Bundesliga,23.0,1995.0,19.6,1142.0,11.0,91.0,430.0,634.0,157.0,1142.0,107.0,50.0,46.7,57.0,53.3,727.0,5159.0,2711.0,101.0,71.0,50.0,45.0,31.0,882.0,236.0
944,Joris Gnagnon,fr FRA,"DF,MF",Sevilla,La Liga,21.0,1997.0,5.0,308.0,16.0,119.0,166.0,26.0,4.0,308.0,3.0,3.0,100.0,0.0,0.0,190.0,1059.0,616.0,10.0,6.0,0.0,2.0,5.0,204.0,7.0
945,Eddy Gnahoré,fr FRA,MF,Amiens,Ligue 1,24.0,1993.0,24.9,1407.0,32.0,219.0,918.0,289.0,53.0,1407.0,37.0,23.0,62.2,14.0,37.8,860.0,5241.0,2173.0,45.0,33.0,8.0,42.0,42.0,975.0,63.0
946,Massimo Gobbi,it ITA,DF,Parma,Serie A,37.0,1980.0,13.1,717.0,55.0,245.0,337.0,140.0,4.0,717.0,2.0,2.0,100.0,0.0,0.0,319.0,1736.0,1086.0,27.0,14.0,2.0,5.0,2.0,375.0,27.0
