,Player,Squad,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
200,Maximilian Beier,Hoffenheim,8.1,244,5,18,88,143,36,244,33,12,36.4,14,42.4,153,812,384,16,7,7,27,4,173,56
201,Jeremie Bela,Clermont Foot,0.4,27,0,1,10,16,0,27,1,0,0.0,1,100.0,19,156,99,4,3,0,3,0,22,5
202,Amari'i Bell,Luton Town,6.2,279,31,118,139,24,1,279,7,3,42.9,3,42.9,145,915,555,6,8,0,5,1,146,3
203,Stefan Bell,Mainz 05,6.4,382,42,201,164,19,8,382,2,2,100.0,0,0.0,206,791,315,0,1,0,1,0,245,2
204,Raoul Bellanova,Torino,10.1,554,23,110,248,201,18,554,24,8,33.3,8,33.3,329,2564,1386,51,18,4,13,5,354,60
205,Jean-Ricner Bellegarde,Wolves,2.4,119,8,23,52,48,6,119,16,7,43.8,7,43.8,67,512,285,11,10,2,4,3,63,7
206,Jean-Ricner Bellegarde,Strasbourg,3.0,135,2,27,68,44,5,135,15,8,53.3,5,33.3,102,751,275,9,7,1,6,13,88,10
208,Hector Bellerin,Betis,9.0,555,27,171,240,147,13,555,23,9,39.1,13,56.5,303,1681,958,17,14,4,10,9,341,41
209,Jude Bellingham,Real Madrid,10.5,691,8,66,362,279,52,691,45,21,46.7,18,40.0,477,2558,1312,35,27,12,22,15,555,70
210,Jeanoel Belocian,Rennes,6.3,485,31,154,265,67,2,485,2,1,50.0,1,50.0,374,2266,1188,9,12,0,5,2,348,24
211,Andrea Belotti,Roma,5.3,175,3,11,86,80,29,175,9,5,55.6,4,44.4,117,619,259,11,7,4,18,8,142,34
212,Fran Beltran,Celta Vigo,10.0,489,13,88,320,84,3,489,10,6,60.0,4,40.0,290,1525,705,9,10,1,9,6,324,7
213,Lucas Beltran,Fiorentina,4.1,128,2,4,49,76,16,128,8,5,62.5,3,37.5,78,292,83,1,1,0,16,7,93,33
214,Eliesse Ben Seghir,Monaco,0.4,25,0,2,13,12,1,25,3,1,33.3,1,33.3,21,137,65,3,3,0,0,0,19,3
215,Anis Ben Slimane,Sheffield Utd,1.2,71,2,10,36,27,2,71,3,0,0.0,3,100.0,41,146,44,0,6,0,2,2,48,9
216,Wissam Ben Yedder,Monaco,9.9,331,0,8,150,175,48,331,18,7,38.9,9,50.0,259,1168,408,13,6,4,7,11,256,80
217,Carlos Benavidez,Alavés,3.4,184,3,51,111,23,1,184,1,1,100.0,0,0.0,63,310,163,3,1,1,5,0,81,1
218,Said Benrahma,West Ham,4.8,243,3,44,84,119,25,243,28,9,32.1,16,57.1,163,1245,534,22,13,11,11,6,172,55
219,Ramy Bensebaini,Dortmund,7.2,629,32,184,324,126,9,629,10,9,90.0,0,0.0,367,1597,767,10,15,0,9,1,409,31
220,Nabil Bentaleb,Lille,3.8,236,9,60,152,26,0,236,4,3,75.0,1,25.0,158,660,204,1,5,0,6,9,146,2
221,Rodrigo Bentancur,Tottenham,0.7,47,0,5,26,17,3,47,4,2,50.0,1,25.0,31,160,42,0,2,0,1,4,38,0
222,Domenico Berardi,Sassuolo,9.9,512,4,40,197,280,41,510,20,7,35.0,11,55.0,312,1775,722,22,17,12,18,17,377,80
223,Yuri Berchiche,Athletic Club,6.5,423,22,121,199,108,9,423,3,2,66.7,0,0.0,208,788,400,7,12,1,4,3,227,25
224,Alex Berenguer,Athletic Club,4.6,246,6,33,68,147,22,245,16,6,37.5,9,56.3,132,786,353,14,9,6,15,6,146,53
225,Bartosz Bereszynski,Empoli,3.9,226,12,70,110,48,1,226,9,2,22.2,5,55.6,133,746,413,9,5,1,4,0,135,8
226,Johann Berg Gudmundsson,Burnley,4.8,247,6,34,118,96,9,247,8,2,25.0,4,50.0,155,709,219,4,4,1,9,3,158,25
227,Sander Berge,Burnley,8.8,467,36,135,228,106,17,467,11,6,54.5,3,27.3,264,1419,668,11,14,3,6,9,304,16
228,Etrit Berisha,Empoli,10.0,380,328,379,1,0,0,380,0,0,0.0,0,0.0,227,1168,721,0,0,0,0,0,169,0
229,Mergim Berisha,Hoffenheim,1.6,55,1,5,18,33,9,55,2,2,100.0,0,0.0,42,189,96,2,1,1,8,8,44,13
230,Mergim Berisha,Augsburg,1.4,28,4,5,9,14,3,28,2,0,0.0,2,100.0,18,96,53,3,1,1,1,1,20,5
231,Bernardo,Bochum,11.0,678,90,297,322,65,8,678,5,2,40.0,1,20.0,267,1462,772,8,9,1,4,1,296,9
232,Victor Bernth Kristiansen,Bologna,5.7,362,14,137,152,76,8,362,5,3,60.0,1,20.0,194,878,482,4,1,1,4,0,224,21
234,Matus Bero,Bochum,4.0,149,10,39,61,53,8,149,6,1,16.7,4,66.7,66,305,151,2,4,0,7,7,88,16
235,Luke Berry,Luton Town,0.3,3,1,2,0,1,1,3,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
236,Jan-Niklas Beste,Heidenheim,9.4,410,5,65,129,221,21,409,22,9,40.9,11,50.0,198,1384,596,22,17,4,24,13,207,45
237,Beto,Everton,3.3,135,8,11,49,77,19,135,16,9,56.3,6,37.5,69,396,169,5,4,4,16,8,90,21
238,Beto,Udinese,0.8,17,0,0,7,10,1,17,3,2,66.7,1,33.3,15,51,18,0,0,0,3,0,14,5
239,Sam Beukema,Bologna,11.0,841,119,467,372,6,2,841,3,2,66.7,0,0.0,554,3135,1489,4,2,1,2,1,611,1
240,Jordan Beyer,Burnley,7.5,594,100,354,230,11,1,594,4,2,50.0,2,50.0,384,1959,1257,5,7,0,3,1,412,0
241,Jaka Bijol,Udinese,12.0,634,104,365,254,16,14,634,0,0,0.0,0,0.0,324,1803,1168,4,1,0,2,1,335,0
242,Philip Billing,Bournemouth,10.3,462,35,104,210,153,35,462,18,5,27.8,10,55.6,237,1110,513,12,13,5,19,12,263,24
243,Cristiano Biraghi,Fiorentina,6.5,565,15,124,246,197,6,565,6,3,50.0,2,33.3,303,1388,754,21,21,2,4,3,331,36
244,Davide Biraschi,Genoa,1.0,48,5,20,21,7,1,48,1,1,100.0,0,0.0,19,76,46,0,2,0,0,0,21,4
245,Samuele Birindelli,Monza,5.2,290,17,86,100,106,16,290,10,3,30.0,7,70.0,156,852,433,13,9,4,9,2,184,42
246,Tom Bischof,Hoffenheim,1.3,84,1,12,44,28,1,84,2,1,50.0,1,50.0,51,272,164,2,3,0,2,3,59,8
247,Yves Bissouma,Tottenham,9.8,913,44,211,542,173,13,913,34,21,61.8,6,17.6,609,3324,1573,27,19,7,18,21,707,5
248,Leonardo Bittencourt,Werder Bremen,4.3,258,8,54,137,70,9,258,10,4,40.0,6,60.0,167,1090,539,17,14,2,9,3,190,17
249,Marco Bizot,Brest,11.0,413,350,408,5,0,0,413,0,0,0.0,0,0.0,290,1426,623,0,0,0,0,0,212,0
250,Antonio Blanco,Alavés,7.5,371,15,68,228,83,5,371,10,6,60.0,1,10.0,198,760,355,8,4,0,7,7,218,8
251,Ruben Blanco,Marseille,0.3,12,7,11,1,0,0,12,0,0,0.0,0,0.0,7,35,12,0,0,0,0,0,5,0
252,Ludovic Blas,Rennes,8.7,345,1,44,135,173,38,345,35,13,37.1,18,51.4,270,1662,748,14,10,5,17,17,247,72
253,Janis Blaswich,RB Leipzig,11.0,574,373,535,41,0,0,574,0,0,0.0,0,0.0,368,1395,703,0,0,0,1,0,349,0
254,Alexis Blin,Lecce,3.0,145,9,35,87,23,5,145,1,0,0.0,1,100.0,80,328,161,1,0,0,2,1,82,2
255,Daley Blind,Girona,12.0,965,81,377,473,118,9,965,7,5,71.4,2,28.6,643,3348,1871,23,18,1,4,3,726,12
256,Myron Boadu,Monaco,0.7,23,0,0,8,15,7,23,2,0,0.0,2,100.0,20,123,33,3,1,2,3,2,18,8
257,Oscar Bobb,Manchester City,0.6,33,0,2,7,25,4,33,4,3,75.0,0,0.0,23,153,101,4,2,1,2,1,24,6
258,Jeremie Boga,Nice,6.9,292,3,39,118,146,27,292,30,21,70.0,9,30.0,240,2235,1104,34,24,17,15,12,219,55
260,Jayden Bogle,Sheffield Utd,7.3,330,28,114,123,98,18,330,13,3,23.1,6,46.2,148,772,286,8,4,2,12,6,175,21
261,Emil Bohinen,Salernitana,4.6,334,13,73,198,67,4,334,10,5,50.0,5,50.0,165,931,411,7,7,0,10,3,211,9
262,Daniel Boloca,Sassuolo,10.4,640,40,175,363,113,6,640,20,16,80.0,4,20.0,388,2515,1230,14,17,0,13,8,451,9
263,Willy Boly,Nott'ham Forest,8.5,529,100,308,191,31,15,529,4,1,25.0,1,25.0,245,1105,546,2,2,1,2,1,286,1
264,Giacomo Bonaventura,Fiorentina,10.0,564,4,41,305,223,21,564,22,11,50.0,8,36.4,390,1997,865,23,24,6,20,11,430,33
265,Federico Bonazzoli,Hellas Verona,5.7,256,1,10,130,116,25,256,6,4,66.7,1,16.7,176,785,208,6,6,2,21,7,205,44
266,Warren Bondo,Monza,1.7,92,2,24,47,22,4,92,2,2,100.0,0,0.0,60,381,193,4,4,0,2,4,56,1
267,Victor Boniface,Leverkusen,10.5,416,9,17,151,254,90,415,64,35,54.7,25,39.1,260,1496,749,34,19,19,41,18,336,102
268,Kevin Bonifazi,Bologna,1.0,95,21,62,34,0,0,95,1,0,0.0,1,100.0,72,273,120,0,0,0,2,0,76,1
269,Leonardo Bonucci,Union Berlin,4.9,278,18,112,153,15,1,277,2,1,50.0,1,50.0,151,540,266,0,0,0,2,0,166,1
270,Angelo Borges,Strasbourg,6.4,309,4,44,151,124,12,309,31,18,58.1,11,35.5,241,2221,937,18,24,2,24,19,214,40
271,Neto Borges,Clermont Foot,7.0,482,17,124,220,146,23,482,14,7,50.0,4,28.6,347,2216,1129,22,16,8,11,2,321,70
272,Yvandro Borges Sanches,M'Gladbach,0.2,13,1,1,4,8,2,13,0,0,0.0,0,0.0,11,34,17,1,0,1,1,0,11,0
273,Sebastiaan Bornauw,Wolfsburg,2.9,218,22,80,134,5,2,218,2,1,50.0,1,50.0,118,458,182,1,3,0,1,0,151,1
274,Rafael Borre,Werder Bremen,4.8,184,2,13,86,88,20,184,12,4,33.3,7,58.3,105,569,192,8,3,4,12,6,136,34
275,Gennaro Borrelli,Frosinone,0.3,1,0,0,0,1,0,1,1,0,0.0,0,0.0,1,11,2,1,0,0,0,0,1,1
276,Adri Bosch,Granada,0.3,17,2,10,8,0,0,17,0,0,0.0,0,0.0,8,86,43,1,0,0,0,0,9,1
277,Erik Botheim,Salernitana,3.5,86,2,11,49,27,7,86,4,1,25.0,2,50.0,47,189,52,3,1,2,3,0,57,9
278,Sven Botman,Newcastle Utd,5.0,387,62,216,163,9,8,387,0,0,0.0,0,0.0,250,944,384,0,2,0,1,0,275,2
279,Ayyoub Bouaddi,Lille,0.3,13,1,6,8,0,0,13,0,0,0.0,0,0.0,9,31,6,0,0,0,3,1,5,0
280,Badredine Bouanani,Nice,1.3,79,0,7,23,49,9,79,8,3,37.5,4,50.0,61,450,183,8,6,1,2,0,55,19
281,Hicham Boudaoui,Nice,6.8,325,8,56,192,82,18,325,19,8,42.1,10,52.6,243,1347,584,12,7,4,16,3,225,20
282,Yassine Bounou,Sevilla,1.0,31,25,30,1,0,0,31,0,0,0.0,0,0.0,16,77,64,0,0,0,0,0,16,0
283,Mehdi Bourabia,Frosinone,0.4,33,2,10,20,3,0,33,1,0,0.0,1,100.0,18,63,19,0,0,0,1,0,17,3
284,Benjamin Bourigeaud,Rennes,10.9,776,29,125,405,248,23,774,9,3,33.3,6,66.7,579,2775,1022,11,17,3,9,7,550,49
286,Bilal Boutobba,Clermont Foot,1.6,120,0,12,48,63,6,120,11,3,27.3,6,54.5,84,463,144,2,5,0,5,4,76,21
287,Edoardo Bove,Roma,7.5,372,7,65,214,94,15,372,8,4,50.0,3,37.5,205,871,290,6,7,0,12,10,247,18
288,Jarrod Bowen,West Ham,12.0,403,8,57,143,209,65,403,37,19,51.4,14,37.8,236,1430,656,26,10,14,25,18,266,67
289,Lucas Boye,Granada,8.3,335,18,39,171,131,40,335,56,24,42.9,30,53.6,188,1087,384,10,20,9,32,24,203,29
290,Domagoj Bradaric,Salernitana,9.5,565,25,157,276,138,4,565,11,3,27.3,6,54.5,264,1556,832,20,15,2,13,3,304,43
291,Bilal Brahimi,Nice,0.1,15,0,0,4,11,1,15,1,0,0.0,1,100.0,10,56,23,1,0,1,1,1,9,6
292,Bilal Brahimi,Brest,1.1,55,0,9,14,34,6,55,9,5,55.6,3,33.3,43,440,201,7,5,3,1,2,38,10
293,Juan Brandariz,Almería,10.5,568,83,310,231,32,2,568,4,3,75.0,1,25.0,331,1650,816,6,6,0,7,2,373,2
294,Julian Brandt,Dortmund,8.5,483,5,53,178,255,27,483,26,10,38.5,16,61.5,278,1808,706,26,17,7,16,15,333,79
295,Jarrad Branthwaite,Everton,10.0,508,92,286,210,14,8,508,2,1,50.0,1,50.0,223,839,333,0,3,0,2,0,233,1
296,Lilian Brassier,Brest,9.7,582,80,311,257,20,8,582,4,3,75.0,1,25.0,428,2701,1353,5,3,0,4,2,367,0
297,Claudio Bravo,Betis,7.0,241,194,239,2,0,0,241,0,0,0.0,0,0.0,132,817,591,0,0,0,0,0,100,0
298,Tim Breithaupt,Augsburg,2.7,120,6,38,66,16,1,120,0,0,0.0,0,0.0,49,164,79,0,1,0,2,1,58,1
299,Josip Brekalo,Fiorentina,5.4,282,2,34,119,135,13,282,15,7,46.7,7,46.7,190,1075,431,8,7,5,5,3,215,55
300,Gleison Bremer,Juventus,11.9,766,137,434,302,31,12,766,1,1,100.0,0,0.0,418,2119,1046,1,1,1,10,3,449,2
301,Ben Brereton,Villarreal,2.5,90,1,8,31,52,11,90,8,2,25.0,6,75.0,69,420,187,5,9,3,5,5,81,31
302,Marco Brescianini,Frosinone,4.6,197,10,54,99,45,7,197,4,3,75.0,1,25.0,117,523,188,6,7,2,11,8,142,17
303,Maximilian Breunig,Freiburg,0.1,3,0,0,2,1,0,3,0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0
304,Rhian Brewster,Sheffield Utd,1.8,54,1,4,17,33,9,54,3,0,0.0,3,100.0,33,80,36,1,4,2,7,1,40,11
305,Armando Broja,Chelsea,1.4,42,1,1,13,28,11,42,7,3,42.9,4,57.1,31,174,77,4,1,2,3,2,31,10
306,Andre Brooks,Sheffield Utd,0.2,21,0,3,14,5,1,21,0,0,0.0,0,0.0,8,40,20,0,0,0,2,0,11,2
307,David Brooks,Bournemouth,2.5,137,2,21,56,62,7,137,4,1,25.0,3,75.0,80,458,198,5,6,0,7,1,86,18
308,John Brooks,Hoffenheim,8.0,480,88,251,217,16,9,480,1,1,100.0,0,0.0,229,1350,687,1,1,0,3,3,225,0
309,Moritz Broschinski,Bochum,2.5,49,2,2,18,29,5,49,4,2,50.0,2,50.0,31,139,41,1,2,0,7,7,34,10
310,Jacob Brown,Luton Town,6.4,218,15,51,73,98,32,218,12,3,25.0,7,58.3,102,593,273,14,10,3,9,14,129,31
312,Josh Brownhill,Burnley,8.7,458,23,95,185,181,18,458,5,1,20.0,4,80.0,216,793,341,8,4,1,5,5,249,15
313,Jacob Bruun Larsen,Burnley,2.1,98,3,10,39,51,14,98,12,5,41.7,5,41.7,69,496,272,12,4,4,6,3,70,25
314,Ante Budimir,Osasuna,9.9,256,8,16,108,134,59,254,12,4,33.3,7,58.3,122,564,235,14,9,11,28,10,176,43
315,Hugo Bueno,Wolves,1.6,131,7,42,51,38,4,131,3,1,33.3,2,66.7,77,493,263,7,2,0,2,2,80,13
316,Marius Bulter,Hoffenheim,5.4,308,13,68,108,135,21,308,16,4,25.0,7,43.8,154,852,392,12,7,5,7,8,194,49
317,Facundo Buonanotte,Brighton,1.4,72,3,10,32,32,5,72,9,1,11.1,6,66.7,39,184,33,0,1,0,8,5,44,8
318,Alessandro Buongiorno,Torino,8.3,475,39,219,238,20,5,475,2,0,0.0,2,100.0,248,1351,595,6,4,1,10,1,248,0
319,Oliver Burke,Werder Bremen,0.4,13,0,1,10,2,0,13,1,1,100.0,0,0.0,7,51,24,2,1,0,0,0,6,1
320,Reece Burke,Luton Town,6.6,288,30,112,124,55,12,288,2,1,50.0,1,50.0,117,496,272,0,2,0,8,3,139,9
321,Dan Burn,Newcastle Utd,10.5,730,43,283,343,105,14,730,2,1,50.0,1,50.0,352,1316,592,7,3,1,4,5,421,15
322,Rares-Catalin Burnete,Lecce,0.1,4,0,0,2,2,1,4,0,0,0.0,0,0.0,2,6,0,0,0,0,2,0,3,2
323,Mason Burstow,Chelsea,0.1,6,0,0,1,5,1,6,0,0,0.0,0,0.0,2,1,0,0,0,0,1,0,3,1
324,Marnon Busch,Heidenheim,1.1,95,0,23,40,32,0,95,2,1,50.0,0,0.0,54,265,137,4,3,0,0,0,63,14
325,Maxime Busi,Reims,0.3,29,0,14,14,2,1,29,0,0,0.0,0,0.0,14,84,49,0,0,0,2,0,9,0
326,Aurelio Buta,Eint Frankfurt,7.0,471,19,127,200,147,27,471,15,5,33.3,9,60.0,251,1239,643,25,12,10,8,8,278,48
327,Marcin Bulka,Nice,12.0,439,392,438,1,0,0,439,0,0,0.0,0,0.0,360,1478,623,0,0,0,0,0,270,0
328,Jamie Bynoe-Gittens,Dortmund,1.3,80,1,7,27,47,11,80,11,5,45.5,6,54.5,57,527,284,9,10,7,3,5,68,13
329,Juan Cabal,Hellas Verona,0.3,28,0,2,19,9,1,28,1,1,100.0,0,0.0,20,91,41,2,0,0,1,0,21,7
330,Remy Cabella,Lille,7.5,514,4,44,222,254,34,514,24,12,50.0,11,45.8,387,2246,1064,26,29,3,15,7,369,65
331,Jovane Cabral,Salernitana,7.2,324,3,38,150,142,24,324,31,19,61.3,11,35.5,219,1518,718,22,10,7,21,14,244,39
332,Liberato Cacace,Empoli,7.1,490,23,164,212,119,4,490,24,9,37.5,12,50.0,256,1430,803,13,9,1,9,7,241,11
333,Anthony Caci,Mainz 05,9.8,576,27,180,277,129,12,576,18,9,50.0,8,44.4,273,1291,774,11,7,2,5,3,313,27
334,Moises Caicedo,Chelsea,8.9,615,24,152,341,127,3,615,15,7,46.7,7,46.7,392,1373,544,4,11,0,10,5,482,8
335,Tom Cairney,Fulham,2.1,161,4,15,91,56,5,161,5,3,60.0,2,40.0,110,465,148,2,4,2,2,5,134,5
336,Jens Cajuste,Napoli,2.9,166,6,36,86,46,10,166,7,3,42.9,4,57.1,93,460,212,5,4,2,7,4,114,16
338,Davide Calabria,Milan,8.1,581,25,160,319,102,5,581,6,4,66.7,2,33.3,317,1454,778,8,10,1,9,1,357,13
339,Riccardo Calafiori,Bologna,7.4,533,87,328,196,17,1,533,6,3,50.0,2,33.3,336,1574,828,7,5,0,7,2,342,2
340,Luca Caldirola,Monza,10.9,664,96,352,283,29,7,664,1,1,100.0,0,0.0,424,1942,958,3,3,0,3,1,496,6
341,Duje Caleta-Car,Lyon,4.0,256,46,131,118,8,8,256,0,0,0.0,0,0.0,185,951,447,0,0,0,1,0,174,1
342,Hakan Calhanoglu,Inter,10.8,928,23,223,491,221,15,923,8,4,50.0,3,37.5,570,2729,1370,16,28,1,10,1,636,10
343,Jose Callejon,Granada,5.4,247,12,64,113,72,10,247,5,1,20.0,2,40.0,136,683,262,7,4,1,8,2,158,25
344,Dominic Calvert-Lewin,Everton,6.4,196,9,9,93,96,32,196,12,5,41.7,7,58.3,95,647,274,10,3,8,22,9,153,27
345,Lamine Camara,Metz,9.7,497,11,97,276,137,5,497,28,12,42.9,14,50.0,326,2120,775,10,12,2,26,14,283,32
346,Mahdi Camara,Brest,7.1,299,5,28,166,109,26,299,13,6,46.2,6,46.2,201,1197,582,14,12,3,11,5,181,37
347,Mohamed Camara,Monaco,4.5,365,3,47,249,72,4,365,10,2,20.0,5,50.0,302,1530,667,5,14,0,4,5,286,14
348,Eduardo Camavinga,Real Madrid,8.3,680,20,169,378,144,7,680,28,15,53.6,7,25.0,466,2615,1431,25,27,3,12,13,491,16
349,Nicolo Cambiaghi,Empoli,6.7,252,3,22,83,151,31,252,19,3,15.8,11,57.9,184,1545,529,24,6,11,22,12,195,55
350,Andrea Cambiaso,Juventus,5.8,378,10,88,150,143,11,378,17,5,29.4,10,58.8,222,1348,717,22,12,6,10,4,269,40
351,Axel Camblan,Brest,0.8,30,0,2,8,21,3,30,7,3,42.9,4,57.1,20,243,87,3,3,0,2,2,19,8
352,Sergio Camello,Rayo Vallecano,4.9,156,2,8,78,72,18,156,11,5,45.5,5,45.5,102,492,137,4,4,2,13,13,120,31
353,Emre Can,Dortmund,5.9,416,11,112,257,53,4,415,9,3,33.3,5,55.6,222,1235,601,10,3,1,9,5,276,4
354,Matteo Cancellieri,Empoli,8.1,304,8,51,112,150,28,304,45,20,44.4,19,42.2,202,1489,645,20,17,11,16,20,204,50
355,Joao Cancelo,Barcelona,9.0,772,27,153,414,215,17,772,36,23,63.9,10,27.8,454,2783,1512,38,21,9,20,11,525,55
356,Fali Cande,Metz,9.4,500,88,270,203,30,5,500,6,3,50.0,3,50.0,321,1903,862,2,6,0,3,1,285,2
357,Antonio Candreva,Salernitana,9.1,477,13,51,200,229,21,477,10,1,10.0,8,80.0,285,1517,581,21,14,5,8,6,359,66
358,Thomas Cannon,Everton,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
359,Sergi Canos,Valencia,2.8,116,2,21,47,50,9,116,6,1,16.7,4,66.7,66,475,270,10,3,3,12,4,75,16
360,Luigi Canotto,Frosinone,0.2,4,0,2,2,0,0,4,1,1,100.0,0,0.0,5,9,4,0,0,0,0,2,3,1
361,Etienne Capoue,Villarreal,9.0,522,18,121,299,110,14,522,21,8,38.1,12,57.1,314,1549,646,14,14,3,17,10,402,17
362,Gianluca Caprari,Monza,2.8,138,1,18,58,64,9,138,7,3,42.9,4,57.1,98,590,329,11,9,5,9,9,107,12
364,Elia Caprile,Empoli,1.0,44,30,44,0,0,0,44,0,0,0.0,0,0.0,26,152,100,0,0,0,0,0,20,0
365,Francesco Caputo,Empoli,8.1,179,1,6,83,90,31,179,7,3,42.9,4,57.1,113,450,159,5,6,2,14,7,137,46
366,Maxence Caqueret,Lyon,10.7,763,14,127,423,227,15,763,21,12,57.1,8,38.1,568,2952,1380,26,19,4,17,14,514,27
367,Andrea Carboni,Monza,5.6,441,64,194,212,36,9,441,1,0,0.0,1,100.0,280,1386,799,4,4,0,4,0,322,2
368,Valentin Carboni,Monza,0.5,64,0,7,26,32,5,64,7,3,42.9,3,42.9,39,310,127,4,3,2,3,1,42,7
369,Isaac Carcelen,Cádiz,11.0,504,50,168,233,105,2,504,5,3,60.0,2,40.0,193,913,450,11,13,0,8,4,232,22
370,Irvin Cardona,Augsburg,0.6,24,0,2,4,18,5,24,1,0,0.0,1,100.0,14,129,61,3,2,2,2,0,15,6
371,Marc Cardona,Las Palmas,3.4,131,1,11,62,59,14,130,13,4,30.8,9,69.2,79,333,137,4,2,0,11,4,91,24
372,Sergi Cardona,Las Palmas,11.3,982,57,320,448,220,22,982,17,7,41.2,9,52.9,463,2396,1284,28,22,0,19,2,552,57
373,Igor Carioca,Lorient,0.9,62,1,15,23,25,2,62,6,4,66.7,2,33.3,33,223,91,4,1,2,1,1,31,12
374,Carlos,Inter,3.6,228,11,63,85,84,16,228,8,5,62.5,2,25.0,112,694,351,15,6,4,6,3,142,21
375,Diego Carlos,Aston Villa,3.1,247,35,138,102,7,5,247,3,1,33.3,2,66.7,164,887,485,0,0,0,0,0,185,0
376,Carmona,Getafe,5.0,190,6,43,77,76,13,190,11,3,27.3,7,63.6,105,662,333,11,8,2,13,2,98,21
377,Marco Carnesecchi,Atalanta,4.0,132,123,132,0,0,0,132,0,0,0.0,0,0.0,77,361,209,0,0,0,0,0,51,0
378,Yannick Carrasco,Atlético Madrid,2.5,113,5,29,38,49,6,113,6,5,83.3,1,16.7,66,450,246,9,5,2,5,3,63,17
379,Rasmus Carstensen,Köln,8.5,503,38,146,201,165,21,503,18,8,44.4,7,38.9,247,1468,735,19,14,2,19,13,281,53
380,Dani Carvajal,Real Madrid,10.6,724,37,167,331,235,35,724,13,6,46.2,6,46.2,417,1667,788,14,15,6,11,11,454,88
381,Fabio Carvalho,RB Leipzig,1.6,83,0,11,34,39,4,83,4,2,50.0,1,25.0,49,348,211,7,5,1,5,2,61,10
382,William Carvalho,Betis,1.7,183,1,23,138,26,1,183,5,1,20.0,4,80.0,115,497,294,5,6,0,4,1,148,5
383,Nicolo Casale,Lazio,6.0,404,50,177,219,13,2,404,2,1,50.0,0,0.0,247,1537,966,9,6,0,1,0,286,1
384,Casemiro,Manchester Utd,7.2,533,26,133,276,129,17,533,6,3,50.0,3,50.0,302,1072,604,8,11,0,6,9,369,24
385,Matty Cash,Aston Villa,11.4,637,32,198,287,160,31,637,21,5,23.8,10,47.6,383,2125,925,27,13,11,12,4,386,43
386,Josue Casimir,Le Havre,8.5,426,12,124,182,129,15,426,29,8,27.6,18,62.1,240,1687,732,17,11,5,15,11,205,35
387,Giuseppe Caso,Frosinone,2.9,106,1,9,35,67,10,106,22,10,45.5,12,54.5,68,608,306,12,11,6,8,5,76,19
388,Cristian Casseres Jr.,Toulouse,9.0,508,26,110,322,80,8,508,7,2,28.6,5,71.4,335,1657,843,10,6,0,12,5,312,17
390,Timothy Castagne,Fulham,8.2,579,29,183,242,156,17,579,11,7,63.6,4,36.4,289,1271,696,18,7,1,7,3,346,41
391,Koen Casteels,Wolfsburg,8.0,340,260,336,4,0,0,340,0,0,0.0,0,0.0,212,1092,627,0,0,0,1,0,187,0
392,Valentin Castellanos,Lazio,4.8,184,5,11,90,87,31,184,7,4,57.1,2,28.6,82,355,132,3,6,0,17,5,130,19
393,Jean-Charles Castelletto,Nantes,10.0,572,64,262,281,31,4,572,5,4,80.0,1,20.0,415,2173,1032,12,8,0,4,2,366,8
394,Samu Castillejo,Sassuolo,3.0,206,1,21,77,113,12,206,9,5,55.6,3,33.3,148,1032,479,18,13,7,9,10,160,31
395,Jonny Castro,Wolves,0.1,2,1,1,1,0,0,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
396,Danilo Cataldi,Lazio,5.8,345,17,89,219,43,0,345,5,4,80.0,1,20.0,161,805,361,4,3,0,4,2,224,5
397,Catena,Osasuna,11.9,638,76,330,296,20,6,638,5,3,60.0,2,40.0,359,1421,685,5,1,0,0,3,379,0
398,Maximiliano Caufriez,Clermont Foot,5.9,366,51,164,182,22,4,366,3,3,100.0,0,0.0,256,1559,783,7,10,0,3,2,236,4
399,Ivan Cavaleiro,Lille,7.6,312,6,37,134,143,27,312,18,10,55.6,8,44.4,238,1299,460,16,10,5,23,10,227,67
400,Dani Ceballos,Real Madrid,0.8,87,0,11,41,35,4,87,2,1,50.0,1,50.0,62,339,155,5,2,0,0,1,69,4
401,Emil Ceide,Sassuolo,1.1,45,0,6,15,26,3,45,13,8,61.5,4,30.8,29,301,159,6,3,2,2,3,35,9
402,Zeki Celik,Roma,1.1,53,4,18,26,9,0,53,0,0,0.0,0,0.0,26,133,64,1,3,0,3,1,31,3
403,Alex Centelles,Almería,2.5,150,9,49,65,36,4,150,2,1,50.0,1,50.0,66,307,136,5,3,1,2,0,82,10
404,Vaclav Cerny,Wolfsburg,4.3,186,3,26,80,83,15,186,14,6,42.9,8,57.1,109,715,347,11,9,2,8,9,123,31
