,Player,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
1734,James Milner,19.7,1826,39,197,1086,559,43,1826,16,12,75.0,4,25.0,1062,4925,2596,59,45,8,21,21,1353,163
1735,Santi Mina,17.3,655,19,41,312,306,67,654,28,19,67.9,9,32.1,415,1824,745,23,18,11,45,48,519,129
1736,Yerry Mina,4.1,285,33,127,148,10,3,285,1,1,100.0,0,0.0,212,1157,763,8,2,0,1,2,211,0
1737,Tyrone Mings,2.2,138,20,86,48,4,1,138,1,1,100.0,0,0.0,76,344,162,1,0,0,1,1,80,1
1738,Ignasi Miquel,19.7,947,117,506,400,47,21,947,12,10,83.3,2,16.7,424,2207,1097,6,4,0,8,5,473,2
1739,Kevin Mirallas,1.5,74,1,8,31,36,9,74,3,2,66.7,1,33.3,44,398,238,10,4,3,3,3,57,11
1740,Miranda,30.3,1993,215,1065,901,42,20,1993,9,6,66.7,3,33.3,1263,6835,3835,12,11,0,6,11,1297,8
1742,Antonio Mirante,33.0,1336,1073,1323,16,1,1,1336,2,2,100.0,0,0.0,660,3908,2780,0,0,0,0,0,456,0
1743,Simone Missiroli,32.4,1603,78,336,920,382,45,1603,35,23,65.7,12,34.3,768,4843,2251,47,45,2,30,24,979,103
1744,Kostas Mitroglou,9.7,208,5,10,78,121,69,208,2,1,50.0,1,50.0,135,367,130,6,3,2,18,4,169,41
1745,Aleksandar Mitrovic,1.1,70,2,2,27,42,10,70,4,2,50.0,2,50.0,53,253,88,4,2,2,2,3,61,15
1746,Maximilian Mittelstadt,4.7,255,8,63,119,74,4,255,9,4,44.4,5,55.6,131,671,220,5,2,1,12,4,151,23
1747,Henrikh Mkhitaryan,8.8,600,6,77,244,286,36,600,25,16,64.0,9,36.0,419,2448,1254,34,29,9,19,20,455,81
1748,Henrikh Mkhitaryan,10.2,694,3,61,302,341,22,694,31,14,45.2,17,54.8,373,2287,1254,40,40,4,24,22,529,69
1749,Luka Modric,21.9,1731,26,242,1067,443,43,1731,63,48,76.2,15,23.8,1322,7343,3626,82,64,15,26,20,1431,78
1750,Niklas Moisander,25.0,1708,121,765,891,69,21,1708,11,7,63.6,4,36.4,865,6066,3816,32,6,0,10,6,1067,5
1751,Johan Mojica,23.7,1491,51,356,631,528,37,1491,116,47,40.5,69,59.5,817,6006,2831,112,76,13,55,25,846,148
1752,Jorge Molina,31.0,1207,33,72,511,631,139,1201,67,24,35.8,43,64.2,755,2942,1139,35,25,20,95,66,1002,234
1754,Cristian Molinaro,17.4,1205,73,412,611,197,15,1205,25,19,76.0,6,24.0,633,3289,2045,45,24,6,14,12,681,48
1755,Francisco Molinero,6.4,338,22,116,144,81,6,338,4,3,75.0,1,25.0,133,607,332,9,4,2,3,4,131,14
1756,Florent Mollet,15.7,884,14,96,481,318,33,883,37,21,56.8,16,43.2,589,3075,1240,35,24,9,38,23,619,97
1757,Momo,7.5,447,4,54,248,154,12,447,11,7,63.6,4,36.4,320,1632,836,20,19,3,9,9,359,36
1758,Thomas Monconduit,32.8,1812,107,397,1211,227,10,1812,52,37,71.2,15,28.8,886,4325,2148,34,34,3,42,31,1105,34
1759,Kevin Monnet-Paquet,19.6,890,25,158,373,374,57,890,40,20,50.0,20,50.0,512,3101,1491,51,34,10,34,52,641,179
1760,Nacho Monreal,24.9,2071,71,640,1136,305,32,2071,11,6,54.5,5,45.5,1299,6121,3366,41,40,2,8,6,1409,73
1761,Jefferson Montero,0.6,25,0,5,4,17,1,25,1,1,100.0,0,0.0,16,146,42,3,1,1,1,4,19,9
1762,Riccardo Montolivo,12.1,825,32,171,509,150,10,825,3,3,100.0,0,0.0,371,1635,903,21,21,2,14,8,575,23
1763,Martin Montoya,23.9,1558,87,470,782,325,20,1558,33,19,57.6,14,42.4,731,3533,1860,44,36,2,20,10,828,65
1765,Shaquell Moore,4.7,275,20,96,128,52,2,275,6,2,33.3,4,66.7,160,932,438,14,9,2,6,5,150,11
1766,Aaron Mooy,34.1,2434,55,367,1376,722,29,2433,25,16,64.0,9,36.0,1321,6784,2823,55,59,3,37,57,1516,77
1768,Emre Mor,7.4,413,6,52,162,217,30,413,68,44,64.7,24,35.3,293,2700,1368,52,44,14,18,18,314,68
1769,Luca Mora,10.4,457,24,85,255,122,11,457,18,9,50.0,9,50.0,226,1015,422,8,5,0,14,11,308,39
1770,Sergio Mora,9.0,473,14,103,297,78,7,473,1,0,0.0,1,100.0,193,734,262,1,6,0,6,2,240,15
1772,Alvaro Morata,22.9,873,25,36,362,489,147,873,59,32,54.2,27,45.8,570,3210,1311,54,35,37,75,62,750,228
1773,Jan Moravek,7.8,429,10,85,272,75,7,429,8,4,50.0,4,50.0,186,873,374,8,4,1,9,6,236,14
1774,Jeremy Morel,32.4,2238,195,988,1244,16,0,2238,8,5,62.5,3,37.5,1477,7521,4396,12,10,1,16,3,1589,0
1775,Alberto Moreno,14.1,1087,31,291,536,273,15,1087,9,6,66.7,3,33.3,501,2290,1261,32,19,2,7,4,683,81
1776,Gerard Moreno,37.9,1687,60,160,871,673,173,1686,113,63,55.8,50,44.2,1031,4649,1756,71,35,33,96,80,1321,252
1780,Emiliano Moretti,19.8,1239,138,616,609,25,11,1239,2,1,50.0,1,50.0,720,3719,2104,7,6,1,6,2,777,3
1781,Wes Morgan,31.3,1215,175,626,540,52,27,1215,12,9,75.0,3,25.0,511,3047,1388,13,3,1,7,8,614,11
1782,Loren Moron,11.8,340,12,31,156,158,43,340,33,19,57.6,14,42.4,233,1016,419,17,10,9,35,28,247,56
1783,James Morrison,2.3,104,3,13,49,43,5,104,2,2,100.0,0,0.0,66,260,117,1,2,0,2,2,82,16
1784,Victor Moses,23.4,1373,53,372,452,568,80,1373,55,32,58.2,23,41.8,693,4127,2677,95,31,26,20,20,788,203
1785,Pedro Mosquera,15.5,906,56,246,528,143,14,906,13,9,69.2,4,30.8,453,2165,1043,15,9,0,20,17,545,25
1786,Lebo Mothiba,13.2,422,13,27,182,214,44,422,7,5,71.4,2,28.6,227,962,179,8,10,5,37,17,326,104
1787,Thiago Motta,12.8,1449,41,280,1056,115,6,1449,5,5,100.0,0,0.0,833,3926,2308,15,13,1,8,11,1208,9
1788,Francois Moubandje,18.9,1084,64,385,516,191,6,1084,31,19,61.3,12,38.7,474,2271,1214,26,19,1,18,8,489,54
1790,Steve Mounie,20.6,758,31,60,370,334,74,758,19,13,68.4,6,31.6,380,1850,450,13,13,9,56,59,568,93
1791,Lucas Moura,2.3,146,2,14,58,76,7,146,12,6,50.0,6,50.0,113,848,432,15,11,3,6,10,127,37
1792,Lucas Moura,0.8,56,0,2,18,37,7,56,4,4,100.0,0,0.0,35,254,146,3,5,2,2,0,44,10
1794,Lys Mousset,6.6,292,5,25,120,152,33,292,39,18,46.2,21,53.8,197,1195,470,18,20,7,24,16,211,53
1795,Joao Moutinho,31.1,2299,69,296,1490,526,16,2299,29,21,72.4,8,27.6,1261,6367,3895,54,46,1,31,18,1519,76
1796,Samuel Moutoussamy,4.8,207,7,44,101,69,8,207,10,6,60.0,4,40.0,103,590,337,10,9,1,9,8,121,16
1798,Ndombe Mubele,4.1,223,2,33,80,111,18,223,25,10,40.0,15,60.0,137,960,473,26,4,7,11,8,135,39
1799,Ndombe Mubele,13.6,488,3,30,155,316,62,487,58,31,53.4,27,46.6,326,2267,962,41,22,21,78,48,391,107
1800,Nordi Mukiele,31.0,2147,105,650,1166,371,33,2147,63,41,65.1,22,34.9,1062,7075,4375,82,59,9,42,27,1245,80
1801,Alex Mula,6.2,284,1,42,140,115,15,284,23,15,65.2,8,34.8,201,1500,566,14,20,2,11,12,200,33
1803,Nicolai Muller,1.1,18,0,1,11,7,2,18,1,0,0.0,1,100.0,12,50,29,1,0,0,1,0,12,2
1804,Thomas Muller,22.3,1209,16,102,467,645,141,1209,32,12,37.5,20,62.5,673,2266,1154,35,27,10,41,14,982,301
1805,Iker Muniain,8.7,540,3,28,312,212,31,540,36,22,61.1,14,38.9,376,2426,1307,38,37,7,18,21,446,56
1806,Marc Muniesa,12.5,764,50,354,390,28,5,764,7,5,71.4,2,28.6,436,2134,1263,8,4,1,9,2,442,6
1807,Ezequiel Munoz,15.6,673,95,425,237,15,10,673,3,3,100.0,0,0.0,283,1130,462,2,0,0,8,0,300,0
1809,Alessandro Murgia,8.6,485,11,100,283,105,13,485,6,3,50.0,3,50.0,316,1280,688,10,15,0,14,8,348,46
1810,Luis Muriel,17.9,637,6,39,251,362,98,637,59,28,47.5,31,52.5,428,2787,1658,58,32,36,37,33,467,165
1811,Jeison Murillo,15.3,922,112,538,379,13,5,922,3,3,100.0,0,0.0,511,2144,1120,4,0,0,8,4,554,2
1812,Jacob Murphy,12.8,480,12,93,184,220,29,480,58,34,58.6,23,39.7,312,2754,1415,48,29,16,35,29,303,85
1813,Jamie Murphy,1.9,57,0,16,21,23,4,57,2,1,50.0,1,50.0,41,378,201,7,4,1,3,2,42,14
1814,Glenn Murray,24.4,917,36,68,488,367,97,911,24,7,29.2,17,70.8,493,1495,368,12,6,6,75,35,746,138
1815,Nicola Murru,16.1,1010,63,302,515,205,6,1010,14,10,71.4,4,28.6,412,2119,1131,27,21,1,13,6,522,57
1816,Mateo Musacchio,13.4,1086,55,461,604,33,5,1086,6,4,66.7,2,33.3,616,3537,2359,11,4,0,6,2,795,4
1817,Charly Musonda Jr.,0.4,23,1,3,9,11,2,23,1,1,100.0,0,0.0,18,109,52,1,1,0,1,3,22,4
1818,Shkodran Mustafi,25.3,2084,199,990,1015,90,25,2084,2,1,50.0,1,50.0,1206,5728,3319,12,18,0,8,4,1339,9
1820,Yoshinori Muto,21.2,533,12,37,246,262,58,533,37,13,35.1,24,64.9,328,1825,674,24,12,7,33,43,383,103
1821,Fahad Al Muwallad,0.3,12,0,1,4,7,2,12,1,0,0.0,1,100.0,10,18,1,0,0,0,2,1,9,4
1824,Alfred N'Diaye,1.1,46,9,26,17,3,0,46,1,1,100.0,0,0.0,35,174,70,0,0,0,1,1,25,1
1825,Kevin N'Doram,8.0,514,38,141,350,25,2,514,6,4,66.7,2,33.3,305,1448,817,4,4,0,3,3,337,2
1826,Abdallah N'dour,2.8,157,9,49,62,48,0,157,1,0,0.0,1,100.0,85,523,295,8,8,0,4,0,84,17
1827,Clinton N'Jie,9.7,339,1,16,132,197,46,339,37,25,67.6,12,32.4,232,1508,698,27,17,13,28,25,241,74
1829,Georges-Kevin N'Koudou,2.5,137,1,21,53,66,8,137,15,6,40.0,9,60.0,90,810,319,13,12,3,5,13,89,15
1830,Stanley N'Soki,0.3,17,3,12,5,0,0,17,1,1,100.0,0,0.0,13,29,15,0,0,0,0,0,14,0
1831,Nacho,23.0,1391,83,527,652,220,27,1391,10,6,60.0,4,40.0,771,2807,1260,22,14,6,16,5,906,72
1832,Yuto Nagatomo,8.8,465,26,131,224,113,6,465,10,7,70.0,2,20.0,236,1353,628,10,10,1,12,3,242,26
1833,Adam Nagy,7.9,295,8,62,160,77,9,295,6,5,83.3,1,16.7,194,1052,384,6,5,2,15,10,188,20
1834,Matias Nahuel,2.8,155,4,29,63,66,8,155,10,8,80.0,2,20.0,115,703,353,9,6,2,7,6,111,25
1835,Radja Nainggolan,29.0,1595,26,197,815,618,55,1595,68,50,73.5,18,26.5,983,5922,2691,74,75,11,63,57,1213,179
1836,Prejuce Nakoulma,12.8,495,1,31,217,257,44,495,45,18,40.0,27,60.0,376,2663,1249,47,40,14,49,42,421,99
1837,Naldo,10.2,547,81,342,201,5,1,547,2,2,100.0,0,0.0,279,1280,416,0,1,0,6,1,295,0
1838,Naldo,34.0,2096,231,1056,970,90,56,2096,13,9,69.2,4,30.8,952,3954,1844,9,7,0,9,1,1211,6
1839,Andrea Nalini,18.2,749,24,147,322,297,48,749,32,20,62.5,12,37.5,429,2778,1227,45,18,16,43,23,520,148
1840,Nani,4.3,264,1,19,111,136,12,264,11,8,72.7,3,27.3,177,1089,541,20,13,2,10,17,198,38
1841,Nano,3.1,92,1,9,34,49,17,92,4,2,50.0,2,50.0,54,271,158,6,2,5,8,5,57,24
1842,Naranjo,6.2,237,7,35,102,103,6,237,18,6,33.3,12,66.7,121,820,255,10,3,1,17,10,134,24
1843,Luciano Narsingh,6.9,293,5,31,121,149,28,293,28,17,60.7,11,39.3,182,1501,830,30,19,22,18,14,225,73
1846,Juanjo Narvaez,3.4,198,4,28,110,63,0,198,4,3,75.0,1,25.0,153,666,276,5,11,0,10,3,147,14
1847,Matija Nastasic,22.1,1389,110,701,670,22,14,1389,1,1,100.0,0,0.0,689,3011,1832,9,0,0,5,1,897,0
1849,Kyle Naughton,33.7,2533,146,732,1312,509,27,2533,43,24,55.8,19,44.2,987,4974,2639,50,35,9,23,27,1332,88
1850,Fernando Navarro,11.6,653,62,250,310,96,2,653,8,8,100.0,0,0.0,263,1337,596,11,7,2,1,5,332,18
1851,Marc Navarro,12.3,731,24,209,309,218,18,731,29,9,31.0,20,69.0,341,1362,637,16,22,6,22,11,394,87
1852,Rafa Navarro,1.5,96,5,29,40,27,3,96,4,3,75.0,1,25.0,65,386,189,3,7,1,1,1,67,3
1853,Ximo Navarro,29.0,1691,171,918,735,61,5,1691,42,36,85.7,6,14.3,965,5276,3098,31,11,0,28,14,973,21
1854,Jesus Navas,19.6,1126,40,206,423,511,67,1126,28,16,57.1,12,42.9,715,4736,2942,119,52,33,21,19,755,188
1856,Raul Navas,19.9,1393,159,747,623,36,23,1393,6,6,100.0,0,0.0,884,4985,2516,12,3,0,10,6,954,2
1857,Badou Ndiaye,12.6,515,24,120,295,111,6,515,21,17,81.0,4,19.0,274,1345,738,12,15,1,22,19,271,20
1858,Wilfred Ndidi,32.2,2180,109,541,1377,279,29,2180,43,33,76.7,10,23.3,978,4468,1792,30,27,2,38,43,1179,48
1859,Merveille Ndockyt,0.8,31,0,2,15,14,0,31,2,2,100.0,0,0.0,20,106,53,2,3,0,2,1,21,6
1860,Tanguy Ndombele,2.6,149,3,29,90,33,9,149,19,14,73.7,5,26.3,78,535,309,12,6,3,6,8,99,8
1861,Tanguy Ndombele,26.1,1831,17,262,1270,337,22,1831,104,80,76.9,24,23.1,1304,7047,3707,69,54,7,57,47,1405,55
1862,Reiss Nelson,1.6,102,3,13,35,54,4,102,3,1,33.3,2,66.7,66,379,160,3,12,0,5,1,78,13
1865,Neymar,19.8,1750,0,54,834,899,143,1746,212,142,67.0,70,33.0,1301,10426,5158,152,140,57,67,58,1521,226
1866,Yeni Ngbakoto,6.4,270,6,40,110,122,10,269,11,3,27.3,8,72.7,149,854,398,15,10,1,13,9,192,43
1867,Santy Ngom,5.2,219,1,22,107,91,25,219,9,6,66.7,3,33.3,160,695,226,7,5,4,20,8,184,51
1868,Guy Ngosso,6.8,398,22,75,294,32,4,398,6,4,66.7,2,33.3,199,648,312,1,2,0,6,11,267,11
1870,Opa Nguette,11.4,469,6,76,185,214,40,469,73,38,52.1,35,47.9,338,2392,1208,46,29,22,45,34,331,87
1872,Moussa Niakhate,34.5,1771,194,956,754,80,21,1771,21,17,81.0,4,19.0,997,5226,2827,30,24,1,11,4,976,15
1873,Adama Niane,24.0,868,16,77,425,376,103,866,30,13,43.3,17,56.7,454,2153,815,23,19,10,86,51,613,133
1874,Ibrahima Niane,9.4,407,7,41,171,202,37,407,37,17,45.9,20,54.1,291,1679,790,23,17,3,37,16,324,73
1875,M'Baye Niang,17.0,786,17,104,332,372,83,786,75,32,42.7,43,57.3,553,4004,1801,79,49,22,61,46,606,155
1876,Oumar Niasse,12.1,438,10,25,138,279,82,438,36,20,55.6,16,44.4,272,1541,562,21,11,15,64,24,333,106
1877,Florian Niederlechner,7.7,228,5,20,113,98,28,227,25,2,8.0,23,92.0,138,914,323,11,10,4,16,9,176,37
1878,Saul Niguez,35.1,2245,113,510,1306,460,53,2245,96,59,61.5,37,38.5,1128,6114,3100,63,38,10,41,31,1441,89
1879,Casimir Ninga,14.3,473,13,44,171,268,62,473,41,16,39.0,25,61.0,268,1894,944,38,29,10,60,29,334,100
1880,Benjamin Nivet,15.2,876,22,114,457,313,32,876,19,12,63.2,7,36.8,482,2128,781,18,17,5,33,29,631,70
1882,Jordan Nkololo,4.7,185,3,24,85,83,20,185,7,5,71.4,2,28.6,111,884,458,12,8,1,18,11,122,30
1883,Nicolas Nkoulou,36.2,2043,255,1076,942,42,23,2043,24,21,87.5,3,12.5,1186,5770,2934,13,4,0,17,7,1226,1
1884,Christopher Nkunku,7.0,439,9,58,246,141,27,439,19,13,68.4,5,26.3,314,1753,878,18,16,3,18,19,364,47
1886,Mark Noble,26.7,1606,57,334,1059,233,11,1604,26,20,76.9,6,23.1,803,4107,1673,10,21,3,22,22,947,25
1888,Nolito,17.8,875,25,125,336,426,97,874,54,27,50.0,27,50.0,527,2791,1349,48,24,36,46,42,627,176
1889,Havard Nordtveit,10.8,679,64,322,325,35,7,679,2,1,50.0,1,50.0,359,1567,1037,8,6,0,2,4,463,5
1890,Paul-Georges Ntep,5.7,262,3,35,107,128,7,262,21,14,66.7,7,33.3,148,1017,531,19,8,2,16,7,203,58
1891,Paul-Georges Ntep,1.8,89,2,7,40,43,3,89,5,1,20.0,4,80.0,57,499,276,12,8,3,0,2,71,19
1893,Unai Nunez,32.7,1870,183,899,917,73,32,1870,20,17,85.0,3,15.0,1068,6144,3809,28,15,1,16,14,1078,10
1894,Bram Nuytinck,26.2,1551,140,720,783,55,24,1551,2,1,50.0,1,50.0,862,4496,2328,14,5,0,9,6,937,4
1895,Simeon Nwankwo,13.5,492,24,37,226,233,66,492,17,8,47.1,9,52.9,302,1189,370,13,16,8,57,42,372,82
1896,Gerzino Nyamsi,3.0,116,12,53,60,4,3,116,4,3,75.0,1,25.0,52,279,179,1,0,0,3,0,62,0
1898,Allan Nyom,25.7,1366,107,510,538,330,4,1366,26,10,38.5,16,61.5,630,3127,1507,36,29,1,24,20,634,71
1899,Steven Nzonzi,24.6,2054,61,488,1313,268,34,2054,16,13,81.3,3,18.8,1306,4970,2326,33,34,5,19,13,1534,34
1902,Joel Obi,13.9,736,18,128,473,140,19,736,19,14,73.7,5,26.3,407,1696,783,17,11,4,21,15,463,26
1903,Johann Obiang,5.2,320,11,105,123,92,3,320,6,1,16.7,5,83.3,158,733,397,10,7,0,6,3,176,21
1904,Pedro Obiang,17.4,961,46,200,658,118,4,961,25,24,96.0,1,4.0,464,2517,1047,10,15,0,17,19,584,10
1905,Jan Oblak,37.0,964,852,962,3,0,0,964,3,3,100.0,0,0.0,417,2952,2170,0,0,0,2,0,276,0
1906,Lucas Ocampos,22.6,1080,25,151,518,436,107,1080,82,46,56.1,36,43.9,679,4028,1819,62,44,27,75,57,677,146
1907,Philipp Ochs,0.8,34,0,3,12,19,4,34,2,0,0.0,2,100.0,17,67,8,0,0,0,2,2,20,7
1908,Bastian Oczipka,25.8,1683,43,341,896,467,20,1683,82,38,46.3,44,53.7,853,5451,2905,87,41,8,29,27,956,120
1909,Alvaro Odriozola,32.4,2051,64,464,839,779,77,2051,87,32,36.8,55,63.2,1247,8839,4789,193,99,35,34,38,1295,259
1910,Ebenezer Ofori,0.1,9,0,1,6,2,0,9,1,1,100.0,0,0.0,6,21,17,0,1,0,0,0,5,1
1911,Angelo Ogbonna,32.0,1380,215,681,661,48,16,1380,11,9,81.8,2,18.2,645,3619,1593,4,6,0,8,4,694,4
1913,Stefano Okaka,5.0,213,0,8,102,107,24,213,18,14,77.8,4,22.2,148,688,214,8,9,1,19,22,187,48
1914,Shinji Okazaki,14.7,555,5,60,281,221,39,555,38,16,42.1,22,57.9,317,1498,637,19,16,6,34,30,393,61
1915,Orji Okwonkwo,2.9,112,1,18,47,48,7,112,5,1,20.0,4,80.0,75,384,135,5,3,2,8,3,82,27
1916,Kwasi Okyere Wriedt,0.3,9,0,2,3,5,3,9,1,0,0.0,1,100.0,4,20,12,1,1,1,0,0,4,3
1917,Oier Olazabal,26.0,793,696,791,1,1,1,793,2,2,100.0,0,0.0,353,2889,2208,0,0,0,3,1,189,0
1918,Paulo Oliveira,24.6,1187,121,494,659,41,20,1187,2,2,100.0,0,0.0,508,2335,962,7,4,0,8,2,542,0
1919,Mathias Olivera,1.1,47,4,17,10,20,3,47,3,2,66.7,1,33.3,14,60,24,1,0,2,2,2,21,5
1920,Maximiliano Olivera,4.6,320,17,108,143,71,3,320,1,1,100.0,0,0.0,171,867,445,3,6,0,3,3,201,22
1921,Pawel Olkowski,5.0,201,19,63,95,45,5,201,9,5,55.6,4,44.4,68,418,266,10,5,4,2,2,74,14
1922,Martin Olsson,35.0,1867,95,531,779,576,28,1867,27,11,40.7,16,59.3,901,6079,3207,112,62,10,45,26,1070,143
1924,Michael Olunga,4.8,164,5,9,76,80,27,164,6,3,50.0,3,50.0,80,399,160,8,2,4,10,7,113,26
1925,Stephane Omeonga,8.9,448,11,90,236,131,11,448,24,18,75.0,6,25.0,276,1657,914,23,20,3,15,17,292,37
1926,Prince Oniangue,11.7,465,8,68,310,95,20,465,9,7,77.8,2,22.2,263,1203,610,17,12,0,18,10,311,22
1927,Karim Onisiwo,2.8,142,4,32,61,53,8,142,17,8,47.1,9,52.9,68,406,134,3,4,2,8,9,81,19
1928,Javier Ontiveros,4.3,243,3,33,108,108,8,243,32,14,43.8,18,56.3,184,1250,556,14,8,4,11,18,176,39
1929,Daniel Opare,15.7,778,46,259,338,197,4,778,48,24,50.0,24,50.0,276,2253,1398,40,28,3,16,5,312,32
1930,Willi Orban,23.6,1673,160,737,891,56,27,1673,3,3,100.0,0,0.0,775,3609,2175,6,8,1,8,11,929,7
1931,Fabian Orellana,13.1,736,3,53,274,421,55,736,93,33,35.5,60,64.5,506,2951,1256,53,38,25,41,47,541,162
1933,Divock Origi,21.9,653,19,49,273,344,88,653,60,29,48.3,31,51.7,466,2676,1087,40,30,19,51,52,570,182
1934,Riccardo Orsolini,3.8,146,5,33,67,49,7,146,5,3,60.0,2,40.0,103,590,216,8,7,2,7,10,113,26
1935,Riccardo Orsolini,1.4,78,1,9,27,42,8,78,5,0,0.0,5,100.0,55,304,120,6,1,1,7,5,63,21
1936,Yuya Osako,21.1,814,19,68,396,358,69,814,46,16,34.8,29,63.0,522,2652,1135,35,33,8,29,37,663,146
1937,Victor Osimhen,3.2,137,8,17,51,69,19,137,8,0,0.0,8,100.0,71,317,82,5,3,3,14,5,105,26
1939,Matthias Ostrzolek,26.4,1517,68,517,673,340,11,1517,18,7,38.9,11,61.1,690,3781,2009,45,40,4,29,14,777,84
1940,Nicolas Otamendi,33.0,3407,154,1127,2122,167,38,3407,7,5,71.4,2,28.6,2428,15364,9940,92,60,0,19,1,2626,8
1941,Otavio,16.5,1081,44,317,703,72,3,1081,17,16,94.1,1,5.9,613,2435,1108,12,7,1,7,8,671,2
1942,Anas Ouahim,0.2,12,1,2,5,5,1,12,2,1,50.0,1,50.0,12,46,11,0,0,0,0,2,11,4
1944,Adam Ounas,1.1,76,1,3,27,50,3,76,6,4,66.7,2,33.3,62,354,193,3,3,3,2,6,67,17
1946,Reece Oxford,5.1,336,25,109,172,55,4,336,3,2,66.7,1,33.3,138,521,181,1,0,0,6,4,180,9
1947,Alex Oxlade-Chamberlain,2.7,203,8,43,85,85,4,203,21,17,81.0,4,19.0,125,1178,667,19,18,5,5,4,125,21
1948,Alex Oxlade-Chamberlain,16.6,989,13,92,482,433,46,989,54,40,74.1,13,24.1,563,4046,2194,76,54,16,37,24,679,122
1950,Mikel Oyarzabal,30.8,1352,15,135,504,732,132,1352,82,40,48.8,42,51.2,897,5562,2700,105,87,38,84,68,1009,242
1951,Ambroise Oyongo,2.2,129,3,31,65,36,2,129,8,6,75.0,2,25.0,68,392,228,9,7,0,3,2,76,12
1952,Berkay Ozcan,11.1,555,6,50,266,250,19,555,39,24,61.5,15,38.5,320,1539,580,11,12,5,16,20,394,51
1954,Salih Ozcan,18.6,1111,34,210,736,178,26,1111,20,7,35.0,13,65.0,506,2615,1192,17,11,2,26,17,701,38
1955,Mesut Ozil,24.0,2101,8,119,913,1088,89,2101,51,36,70.6,15,29.4,1526,9537,4808,136,140,17,42,32,1772,267
1956,Levin Oztunali,19.3,758,8,87,301,389,53,758,92,37,40.2,55,59.8,470,3287,1451,51,43,22,46,36,519,143
1957,Pablo,14.3,781,104,458,313,14,13,781,5,4,80.0,1,20.0,455,2133,864,4,1,0,2,0,466,0
1958,Daniel Pacheco,1.9,123,1,8,51,64,3,123,6,4,66.7,2,33.3,79,411,133,6,4,0,4,2,90,24
1959,Fernando Pacheco,37.3,1146,973,1139,7,0,0,1146,1,1,100.0,0,0.0,470,3589,3020,0,0,0,3,0,298,0
1960,Simone Padoin,34.5,1584,86,443,741,412,32,1584,21,12,57.1,9,42.9,795,3829,1579,34,33,2,38,21,928,161
1961,Vincent Pajot,14.3,713,39,166,430,121,26,713,7,4,57.1,3,42.9,265,1145,467,13,9,1,11,9,437,24
1962,Rodrigo Palacio,22.9,961,17,60,371,539,95,961,56,34,60.7,22,39.3,699,4649,1770,81,40,27,89,63,799,235
1963,Raffaele Palladino,2.6,109,1,13,35,61,12,109,4,3,75.0,1,25.0,77,516,258,9,3,5,2,3,94,28
1964,Nicolas Pallois,27.0,1132,220,648,465,40,9,1132,22,19,86.4,3,13.6,483,2660,1488,13,7,0,16,5,457,4
1965,Kasey Palmer,1.9,78,2,5,43,33,2,78,3,3,100.0,0,0.0,37,296,89,4,3,0,4,5,49,5
1966,Emerson Palmieri,3.1,209,12,68,75,66,8,209,8,5,62.5,3,37.5,118,805,464,13,7,3,4,2,129,23
1968,Julian Palmieri,12.5,722,25,185,380,168,5,722,22,12,54.5,10,45.5,351,1511,783,15,14,0,8,3,374,41
1970,Alberto Paloschi,24.3,538,11,51,302,190,54,538,18,12,66.7,6,33.3,313,1490,451,15,8,10,56,32,377,112
1971,Goran Pandev,20.0,806,6,56,369,406,84,806,59,36,61.0,23,39.0,591,3338,1371,49,39,15,66,48,660,149
1972,Costel Pantilimon,6.0,179,159,178,1,0,0,179,1,1,100.0,0,0.0,59,383,240,0,0,0,0,0,52,0
1973,Kyriakos Papadopoulos,29.0,1587,205,775,751,71,50,1587,4,2,50.0,2,50.0,661,2619,1646,7,2,1,15,1,705,8
1974,Sokratis Papastathopoulos,26.4,2190,120,762,1337,104,15,2190,9,7,77.8,2,22.2,1341,6991,4503,27,30,0,8,6,1550,10
1976,Ruben Pardo,2.5,155,5,34,97,27,1,155,5,3,60.0,2,40.0,85,500,232,4,2,1,1,2,98,2
1978,Daniel Parejo,33.3,2821,83,561,1672,623,22,2815,60,46,76.7,14,23.3,1705,7813,3714,46,30,2,33,48,1922,43
1979,Vittorio Parigini,9.5,461,2,57,192,224,21,461,43,23,53.5,20,46.5,330,2762,1423,52,32,11,30,23,345,110
1980,Shawn Parker,0.5,14,0,0,7,7,1,14,1,0,0.0,1,100.0,12,41,7,0,0,0,3,2,14,2
1981,Marco Parolo,29.0,1608,70,347,848,423,86,1608,9,6,66.7,3,33.3,913,3394,1568,26,28,5,41,18,1019,129
1982,Thomas Partey,26.4,1734,64,463,994,309,16,1734,53,45,84.9,8,15.1,1038,5528,2788,35,31,3,33,24,1080,40
1985,Javier Pastore,15.0,1187,15,104,694,402,62,1187,42,27,64.3,15,35.7,765,4129,2360,65,46,19,32,25,996,131
1986,Patric,6.6,414,28,162,190,65,4,414,1,1,100.0,0,0.0,245,1156,658,7,3,0,6,0,288,22
