,Player,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
2169,Kenny Rocha Santos,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,Ruben Rochina,20.0,1039,903,127,46,15,31,85,4,39,34,1,1,707,9,28
2171,Sebastian Rode,10.3,547,505,41,18,5,2,27,2,21,8,6,0,445,1,9
2172,Ronny Rodelin,8.8,307,298,5,1,0,6,8,3,0,0,0,0,215,4,5
2173,Rodri,30.4,1933,1892,38,37,1,24,2,1,0,0,0,0,1756,3,11
2174,Rodrigo,28.1,875,837,29,1,7,12,30,7,2,0,0,0,625,9,32
2175,Kevin Rodrigues,5.4,239,189,49,4,0,0,12,45,0,0,0,0,180,1,5
2176,Alejandro Rodriguez,0.3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
2177,Angel Rodriguez,20.2,350,335,12,0,4,6,27,3,0,0,0,0,221,3,17
2178,Oscar Rodriguez Arnaiz,27.8,1094,952,139,35,2,18,137,4,73,30,33,1,760,3,25
2179,James Rodriguez,12.6,974,866,104,28,4,12,84,9,59,14,33,0,805,4,15
2180,Ricardo Rodriguez,33.9,2192,1861,323,51,1,43,86,264,8,0,8,0,1845,8,41
2181,Marko Rog,3.7,187,179,6,2,0,1,1,0,0,0,0,0,167,2,7
2182,Marko Rog,4.0,209,204,5,3,1,0,2,1,1,0,1,0,179,0,2
2184,Rogerio,29.7,1743,1417,321,29,0,20,108,292,0,0,0,0,1369,5,55
2185,Marcos Rojo,2.4,137,124,11,3,0,1,3,8,0,0,0,0,98,2,4
2186,Diego Rolan,2.4,93,84,6,0,0,0,5,5,1,0,1,0,69,3,1
2187,Diego Rolan,3.3,91,90,1,0,0,0,5,0,0,0,0,0,67,0,2
2188,Rolando,8.9,419,411,7,5,0,0,0,2,0,0,0,0,365,1,2
2189,Esteban Rolon,11.6,376,359,17,5,0,4,10,4,4,0,4,0,283,0,6
2190,Filippo Romagna,16.4,679,659,20,20,1,7,3,0,0,0,0,0,598,0,0
2191,Alessio Romagnoli,31.6,1776,1717,55,50,0,13,2,5,0,0,0,0,1615,4,8
2192,Alaixys Romao,35.1,1444,1387,52,49,8,12,6,3,0,0,0,0,1136,5,27
2193,Cristian Romero,26.0,821,770,46,43,0,5,0,3,0,0,0,0,660,5,7
2194,Oriol Romeu,23.7,1111,1096,12,7,1,7,3,3,0,0,0,0,878,3,23
2195,Romulo,15.0,682,545,137,32,0,3,103,69,36,1,34,0,484,0,23
2196,Romulo,8.6,418,349,69,7,0,1,47,49,13,0,10,0,340,0,10
2197,Cristiano Ronaldo,29.9,1114,1066,46,12,3,8,58,24,4,0,0,0,915,2,31
2198,Facundo Roncaglia,6.7,298,280,18,1,0,1,2,17,0,0,0,0,239,0,7
2199,Facundo Roncaglia,11.9,565,521,44,12,0,2,6,32,0,0,0,0,468,0,11
2200,Salomon Rondon,28.9,756,736,16,0,4,3,14,3,0,0,0,0,521,4,16
2201,Valentin Rongier,35.8,2036,1854,173,87,6,26,104,8,55,24,18,0,1631,9,33
2202,Marten de Roon,33.1,2239,2160,74,52,1,18,27,21,1,1,0,0,1940,5,32
2203,Roberto Rosales,19.4,1159,950,205,10,0,10,47,195,0,0,0,0,865,4,33
2204,Danny Rose,20.0,1185,975,204,26,2,5,89,161,17,0,13,0,843,6,49
2205,Valentin Rosier,16.2,859,681,175,12,0,6,27,163,0,0,0,0,717,3,17
2206,Luca Rossettini,20.3,811,787,21,18,0,8,1,3,0,0,0,0,687,3,3
2207,Francesco Rossi,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2208,Jerome Roussillon,27.3,1361,1109,250,24,1,11,108,226,0,0,0,0,1018,2,42
2210,Nolan Roux,17.1,379,341,36,0,0,2,9,0,0,0,0,0,248,2,14
2211,Aaron Rowe,0.8,20,20,0,0,0,0,0,0,0,0,0,0,13,0,0
2212,Waldo Rubio,5.5,146,142,2,0,1,1,12,2,0,0,0,0,92,2,8
2213,John Ruddy,1.0,21,12,9,2,0,0,0,0,0,0,0,0,15,0,0
2214,Antonio Rudiger,31.9,2557,2491,58,47,8,28,1,11,0,0,0,0,2332,8,7
2215,Sebastian Rudy,15.1,667,624,40,27,2,5,17,5,8,2,6,0,526,3,17
2216,Stephane Ruffier,37.0,1193,738,454,134,0,0,0,0,0,0,0,0,753,1,1
2217,Daniele Rugani,15.0,775,763,11,11,0,5,0,0,0,0,0,0,696,1,1
2218,Mario Rui,15.7,1299,1139,157,20,2,13,85,128,9,1,6,0,1052,3,39
2219,Abel Ruiz,0.2,11,11,0,0,0,0,1,0,0,0,0,0,8,0,0
2220,Fabian Ruiz Pena,22.1,1849,1800,45,22,6,16,29,17,2,0,0,0,1639,4,33
2221,Victor Ruiz,21.9,1213,1146,62,55,0,24,4,7,0,0,0,0,1039,5,17
2222,Geronimo Rulli,27.0,1095,758,332,114,0,6,0,0,0,0,0,0,782,5,1
2223,Lukas Rupp,0.3,16,13,3,0,0,0,2,3,0,0,0,0,9,0,1
2224,Marco Russ,4.2,111,109,2,1,1,1,0,1,0,0,0,0,80,0,2
2225,Mathew Ryan,34.0,1032,623,403,79,0,1,0,0,0,0,0,0,564,6,1
2226,Frederik Ronnow,1.4,55,39,16,3,0,0,0,0,0,0,0,0,34,0,0
2227,Idriss Saadi,0.1,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0
2228,Youssouf Sabaly,21.2,1254,1033,221,14,1,2,53,207,0,0,0,0,999,0,36
2229,Abdelhamid Sabiri,0.5,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
2230,Marcel Sabitzer,26.1,1230,1154,63,12,7,12,64,45,3,0,2,0,834,13,52
2231,Ihsan Sacko,4.9,110,104,5,0,0,0,6,1,0,0,0,0,84,1,6
2232,Nuri Sahin,16.4,1121,1056,62,46,0,3,35,0,16,14,2,0,940,3,15
2233,Samuel Sahin-Radlinger,1.0,26,15,11,3,0,0,0,0,0,0,0,0,19,0,0
2234,Wesley Said,25.0,599,548,46,12,2,6,35,10,8,5,2,0,426,5,27
2236,Allan Saint-Maximin,32.2,962,908,52,7,6,21,82,14,11,3,7,0,694,2,40
2237,Theo Sainte-Luce,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2238,Romain Saiss,12.8,760,726,31,20,0,11,9,11,0,0,0,0,578,3,17
2239,Samuel Saiz,3.4,140,130,9,2,0,2,6,1,6,2,0,0,95,1,4
2240,Bukayo Saka,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,Hiroki Sakai,26.4,1457,1190,267,10,1,2,34,257,0,0,0,0,1170,0,31
2242,Diafra Sakho,1.6,25,24,1,0,0,0,1,0,0,0,0,0,14,0,2
2243,Mamadou Sakho,26.8,1329,1286,41,35,0,6,0,6,0,0,0,0,1177,2,5
2244,Bakary Sako,0.3,13,12,1,0,0,1,3,0,0,0,0,0,8,0,2
2245,Emiliano Sala,15.2,369,334,34,0,2,0,4,1,0,0,0,0,235,1,17
2246,Jacopo Sala,16.9,1170,1011,156,34,3,6,52,121,1,0,1,0,965,3,26
2247,Mohamed Salah,36.1,1152,1064,85,12,19,4,57,13,35,14,15,0,846,3,40
2248,Bartosz Salamon,19.2,776,735,38,37,0,6,0,1,0,0,0,0,635,3,3
2249,Carlos Salcedo,5.1,269,251,18,14,0,11,0,4,0,0,0,0,215,0,1
2250,William Saliba,14.2,666,630,36,15,0,7,0,21,0,0,0,0,569,0,10
2251,Yannis Salibur,9.8,334,300,33,11,1,1,55,3,19,9,7,0,233,1,12
2252,Yannis Salibur,0.2,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0
2253,Roland Sallai,5.9,150,143,7,0,0,0,9,7,0,0,0,0,114,0,5
2254,Edgar Salli,1.3,21,19,2,0,0,0,0,2,0,0,0,0,21,0,0
2255,Brice Samba,38.0,1231,755,474,158,0,6,0,0,0,0,0,0,778,2,0
2256,Junior Sambia,10.3,415,347,65,15,0,8,58,15,35,15,16,1,304,3,14
2257,Paolo Sammarco,6.1,333,319,13,9,0,4,15,0,4,1,2,0,253,1,5
2258,Frederic Sammaritano,6.0,217,209,8,5,0,2,23,0,3,2,1,0,169,0,9
2259,Mikel San Jose,19.3,720,709,10,6,6,5,11,1,0,0,0,0,540,1,12
2260,Antonio Sanabria,8.5,146,146,0,0,0,1,2,0,0,0,0,0,102,0,5
2262,Antonio Sanabria,9.0,141,122,17,0,0,0,2,0,0,0,0,0,103,2,6
2263,Renato Sanches,6.4,368,347,21,3,0,1,20,10,8,7,1,0,323,0,5
2264,Alexis Sanchez,9.8,409,396,11,4,6,6,24,1,5,3,1,0,290,2,11
2265,Carlos Sanchez,2.7,143,135,8,8,1,2,0,0,0,0,0,0,127,0,0
2266,Davinson Sanchez,21.6,1444,1418,25,22,0,4,0,3,0,0,0,0,1297,1,4
2267,Javi Sanchez,0.5,8,7,1,1,0,1,0,0,0,0,0,0,7,0,0
2268,Victor Sanchez,14.1,559,533,20,10,3,5,17,3,7,4,1,0,440,6,22
2269,Jadon Sancho,27.3,1441,1308,124,17,8,2,110,21,86,29,37,0,1148,9,29
2270,Sandro,6.6,266,255,10,10,0,1,0,0,0,0,0,0,212,1,0
2271,Sandro,7.9,333,331,2,2,0,2,0,0,0,0,0,0,263,0,6
2272,Alex Sandro,26.5,1898,1675,211,26,2,19,116,185,0,0,0,0,1531,12,48
2273,Leroy Sane,20.7,955,892,58,3,7,2,98,5,50,2,39,0,735,5,35
2274,Salif Sane,29.0,1541,1473,68,65,0,8,6,3,0,0,0,0,1281,0,12
2275,Luca Sangalli,11.1,388,379,5,0,3,1,20,3,2,2,0,0,275,4,11
2276,Ibrahim Sangare,27.4,1539,1497,36,28,11,15,11,7,1,0,0,0,1212,6,22
2277,Younousse Sankhare,16.4,633,617,14,8,4,4,1,2,0,0,0,0,483,2,14
2278,Baissama Sankoh,7.2,198,194,3,1,0,0,5,2,0,0,0,0,156,1,9
2279,Yaya Sanogo,13.8,259,252,6,0,0,1,2,0,0,0,0,0,164,1,7
2280,Morgan Sanson,26.7,1353,1326,24,14,9,28,49,10,0,0,0,0,1089,3,23
2281,Nicola Sansone,12.7,377,363,13,4,2,3,29,1,8,3,1,0,272,1,11
2282,Nicola Sansone,0.4,17,15,1,0,0,0,2,1,0,0,0,0,12,1,1
2283,Baptiste Santamaria,36.1,1504,1491,10,9,1,28,11,1,0,0,0,0,1209,3,15
2284,Roberto Santamaria,20.0,588,307,276,111,0,1,0,0,0,0,0,0,308,5,0
2285,Federico Santander,22.9,556,540,13,0,1,0,16,4,1,0,1,0,329,3,15
2286,Davide Santon,11.2,709,575,133,15,1,3,29,118,0,0,0,0,586,1,14
2288,Michael Santos,6.2,102,96,6,0,0,0,7,1,0,0,0,0,71,0,2
2289,Samir Santos,20.0,829,700,125,32,0,2,21,93,0,0,0,0,646,4,15
2290,Riccardo Saponara,10.1,463,451,10,1,8,4,10,3,6,2,1,0,315,2,21
2291,Pablo Sarabia,30.3,1442,1256,175,37,4,15,183,40,97,34,27,4,1045,11,53
2292,Marcelo Saracchi,7.3,478,394,83,5,1,3,45,78,0,0,0,0,335,1,14
2293,Josh Sargent,2.4,62,60,2,0,0,0,0,1,0,0,0,0,48,0,2
2294,Bouna Sarr,24.9,1426,1173,252,15,2,4,107,232,5,0,2,1,1159,1,40
2295,Ismaila Sarr,31.0,755,733,17,3,1,4,46,10,0,0,0,0,550,5,34
2296,Malang Sarr,33.3,2189,2032,153,62,0,23,10,91,0,0,0,0,1955,4,25
2297,Lluis Sastre,1.3,93,91,1,0,1,0,3,0,1,0,1,0,71,1,4
2298,Marco Sau,0.6,25,25,0,0,0,0,2,0,0,0,0,0,23,0,1
2299,Marco Sau,6.2,152,145,7,0,1,0,10,1,1,0,0,0,127,0,7
2300,Teji Savanier,31.8,1885,1549,329,149,6,50,256,8,171,67,87,7,1235,7,38
2301,Stefan Savic,15.5,549,527,20,18,0,9,1,2,0,0,0,0,446,2,4
2302,Fabian Schar,22.2,1025,972,47,39,4,48,17,8,0,0,0,0,687,6,18
2303,Ezequiel Schelotto,1.6,92,76,16,1,0,1,5,15,0,0,0,0,61,0,2
2304,Nicolas Schiappacasse,0.9,15,11,4,0,0,0,1,0,0,0,0,0,10,0,1
2305,Pasquale Schiattarella,20.5,1398,1252,143,88,0,8,77,4,51,19,23,0,1167,3,28
2306,Patrik Schick,14.6,272,255,14,0,1,2,3,1,0,0,0,0,199,3,5
2307,Julian Schieber,2.9,78,71,7,0,0,0,1,0,0,0,0,0,56,0,1
2308,Christopher Schindler,36.2,1555,1510,45,42,0,11,0,3,0,0,0,0,1288,0,7
2309,Keven Schlotterbeck,8.6,450,434,16,13,0,5,0,3,0,0,0,0,390,0,5
2310,Nico Schlotterbeck,2.5,102,88,14,2,1,2,0,12,0,0,0,0,80,0,1
2311,Jeffrey Schlupp,18.6,658,642,13,3,3,3,17,8,0,0,0,0,489,3,24
2312,Kasper Schmeichel,38.0,1248,786,459,149,1,16,0,0,0,0,0,0,857,3,1
2314,Marcel Schmelzer,6.3,462,379,81,13,0,0,14,68,0,0,0,0,389,2,17
2315,Jonathan Schmid,28.0,1406,1024,377,45,0,10,122,277,55,7,36,6,1104,5,31
2316,Morgan Schneiderlin,9.3,548,542,5,4,2,6,2,0,0,0,0,0,484,1,3
2317,Alessandro Schopf,11.2,479,443,33,1,1,2,14,32,0,0,0,0,380,3,17
2318,Nico Schulz,28.2,1565,1306,254,7,0,6,129,246,1,0,1,0,1170,5,77
2319,Andre Schurrle,18.2,576,554,18,4,2,6,41,8,2,0,1,0,424,4,26
2320,Pirmin Schwegler,23.1,1207,1034,169,87,1,3,112,0,80,31,48,1,924,4,17
2321,Alexander Schwolow,33.0,1273,850,420,90,0,0,0,0,0,0,0,0,848,3,1
2322,Matteo Scozzarella,16.2,700,600,96,43,5,11,72,1,52,34,13,0,531,4,11
2323,Simone Scuffet,9.0,264,153,111,18,0,1,0,0,0,0,0,0,181,0,0
2324,Andrea Seculin,1.0,25,16,8,3,0,0,0,0,0,0,0,0,16,1,0
2325,Stanley Segarel,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2326,Davie Selke,19.3,479,454,22,0,1,1,21,2,0,0,0,0,275,3,22
2327,Ole Selnaes,18.5,925,891,29,17,8,10,24,0,12,0,12,0,748,5,15
2328,Matz Sels,37.0,1147,722,420,92,0,2,0,1,0,0,0,0,728,5,0
2329,Ken Sema,8.4,248,241,6,0,0,0,10,1,5,1,0,0,173,1,16
2330,Alfa Semedo,0.5,22,22,0,0,0,0,1,0,0,0,0,0,17,0,1
2331,Nelson Semedo,17.8,1213,1077,136,16,0,2,17,120,0,0,0,0,1098,0,20
2332,Ruben Semedo,9.4,361,350,11,10,0,4,0,1,0,0,0,0,313,0,5
2333,Adrian Semper,6.0,197,118,77,25,0,0,0,0,0,0,0,0,116,2,0
2334,Stefano Sensi,21.9,1454,1308,140,63,6,12,97,4,69,28,41,0,1240,6,8
2335,Luigi Sepe,37.0,1229,621,597,131,0,5,0,0,0,0,0,0,778,11,0
2336,Suat Serdar,19.2,446,439,2,1,1,3,3,1,0,0,0,0,315,5,10
2337,Jean Seri,24.9,1707,1542,161,62,2,25,108,3,93,33,34,4,1427,4,19
2338,Leonardo Sernicola,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
2340,Julien Serrano,1.3,55,49,6,0,0,0,2,6,0,0,0,0,43,0,1
2341,Gregory Sertic,1.2,75,72,3,3,0,0,1,0,0,0,0,0,57,0,0
2342,Ryan Sessegnon,25.6,820,716,101,8,5,1,66,64,27,6,12,2,567,3,34
2343,Paik Seung-ho,0.7,20,20,0,0,0,1,0,0,0,0,0,0,17,0,0
2344,Stephan El Shaarawy,23.4,866,846,19,2,5,18,37,15,2,0,1,0,691,1,23
2345,Meritan Shabani,0.0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
2346,Xherdan Shaqiri,11.8,701,646,52,12,9,9,47,12,27,11,11,1,542,3,16
2347,Luke Shaw,28.8,2006,1672,328,23,2,7,52,290,15,0,9,2,1661,6,50
2348,Jonjo Shelvey,10.5,685,592,89,54,4,18,50,3,31,14,14,1,463,4,12
2349,Gaku Shibasaki,4.3,137,119,17,9,2,0,19,1,5,2,1,0,82,1,6
2350,Gen Shoji,18.0,732,704,27,24,0,15,0,3,0,0,0,0,621,1,4
2351,Djibril Sidibe,23.1,1435,1130,301,31,2,10,81,268,2,0,2,0,1050,4,41
2352,Kalidou Sidibe,14.0,590,584,5,4,0,2,0,1,0,0,0,0,433,1,4
2353,Sidnei,19.4,1274,1204,67,48,1,23,9,19,0,0,0,0,1130,3,7
2354,Francisco Sierralta,3.0,99,89,10,3,0,4,2,7,0,0,0,0,65,0,3
2355,Gylfi Sigurdsson,34.6,1206,1011,176,56,19,2,196,1,105,39,59,3,802,19,49
2356,Luca Siligardi,18.2,523,471,44,12,2,12,69,5,23,13,8,0,325,8,23
2357,Adrien Silva,1.0,80,76,4,1,0,2,0,1,0,0,0,0,69,0,0
2358,Adrien Silva,13.2,744,701,41,34,0,10,6,6,0,0,0,0,616,2,12
2359,Andre Silva,24.0,560,508,46,1,5,2,11,5,0,0,0,0,400,6,21
2360,Bernardo Silva,31.7,1818,1726,85,23,10,17,70,35,25,3,3,0,1515,7,44
2361,David Silva,26.7,2108,2038,59,26,18,7,75,7,23,3,18,0,1795,11,29
2362,Gabriel Silva,15.9,608,453,153,10,0,2,34,143,0,0,0,0,467,2,12
2363,Jonathan Silva,30.0,1285,977,300,43,2,10,156,234,23,0,23,0,845,8,49
2364,Matheus Pereira da Silva,1.0,45,42,3,0,0,0,5,1,2,0,1,0,35,0,2
2366,Thiago Silva,23.1,1885,1828,52,49,5,10,1,3,0,0,0,0,1770,5,7
2367,Xande Silva,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
2368,Matias Silvestre,34.0,1504,1438,66,62,0,16,3,4,0,0,0,0,1267,0,14
2369,Giovanni Simeone,27.3,356,330,25,0,5,1,20,1,0,0,0,0,231,1,21
2370,Lorenco Simic,2.6,149,143,5,5,0,1,0,0,0,0,0,0,121,1,2
2371,Moses Simon,8.7,301,241,58,1,1,0,29,57,0,0,0,0,202,2,15
2372,Unai Simon,7.0,191,122,67,12,0,0,0,0,0,0,0,0,125,2,0
2373,Danny Simpson,3.2,146,109,37,2,0,2,1,35,0,0,0,0,104,0,4
2374,Jack Simpson,4.5,242,231,11,5,0,0,0,6,0,0,0,0,198,0,2
2375,Josh Sims,2.4,45,44,1,0,0,0,1,0,0,0,0,0,32,0,4
2376,Giovanni Sio,0.7,23,21,2,0,0,1,2,0,0,0,0,0,16,0,0
2377,Dimitris Siovas,32.9,1476,1316,155,45,1,21,11,110,0,0,0,0,1045,5,11
2378,Salvatore Sirigu,35.2,1128,699,424,124,0,1,0,0,0,0,0,0,725,5,1
2379,Ibrahima Sissoko,29.6,1252,1244,4,3,3,20,17,1,0,0,0,0,997,4,29
2380,Moussa Sissoko,25.9,1404,1365,34,9,0,5,27,24,0,0,0,0,1197,5,28
2381,Pione Sisto,9.4,456,433,22,10,1,13,27,1,11,7,3,0,376,1,6
2382,Antonio Sivera,3.0,100,53,46,13,0,0,0,0,0,0,0,0,48,1,0
2383,Ellyes Skhiri,34.3,1673,1621,49,34,3,22,6,14,0,0,0,0,1428,3,25
2384,Oliver Skipp,2.4,145,140,5,3,0,0,0,2,0,0,0,0,122,0,5
2385,Lukasz Skorupski,38.0,1135,693,436,83,0,2,0,0,0,0,0,0,795,6,0
2386,Milan Skriniar,35.0,2412,2329,77,73,1,32,1,4,0,0,0,0,2228,6,10
2387,Steven Skrzybski,7.4,138,125,12,0,2,0,3,3,0,0,0,0,94,1,8
2388,Petar Skuletic,6.7,163,153,9,0,0,1,3,1,0,0,0,0,111,1,6
2389,Callum Slattery,1.2,32,32,0,0,0,0,1,0,0,0,0,0,22,0,1
2390,Naim Sliti,25.4,942,751,185,70,11,11,139,7,93,38,39,1,658,6,27
2392,Chris Smalling,23.6,962,934,27,20,1,4,0,7,0,0,0,0,829,1,5
2393,Adam Smith,23.0,1074,867,205,21,0,0,22,178,6,0,0,0,863,2,27
2394,Emile Smith Rowe,0.3,18,17,1,1,0,0,0,0,0,0,0,0,14,0,1
2395,Tommy Smith,12.7,629,506,121,6,0,1,24,115,0,0,0,0,468,2,15
2396,Robert Snodgrass,24.7,1150,985,160,38,9,4,170,6,115,62,44,2,859,5,33
2397,Cedric Soares,16.6,791,642,145,16,0,3,64,128,1,0,1,0,556,4,30
2398,Cedric Soares,2.9,210,161,49,12,0,1,27,27,10,6,4,0,159,0,9
2399,Ramadan Sobhi,0.9,50,46,4,0,1,0,3,4,0,0,0,0,39,0,1
2400,Marcel Sobottka,10.5,340,332,6,6,0,2,1,0,0,0,0,0,267,2,10
2401,Ruben Sobrino,10.7,242,239,3,1,1,1,8,0,0,0,0,0,161,0,8
2402,Ruben Sobrino,2.1,47,46,1,0,0,1,0,0,0,0,0,0,36,0,1
2403,Danilo Soddimo,2.8,122,108,13,4,1,0,15,6,3,3,0,0,92,1,3
2404,Alex Sola,1.0,76,55,21,1,0,0,4,20,0,0,0,0,58,0,2
2405,Dominic Solanke,3.9,100,97,3,0,1,0,1,0,0,0,0,0,71,0,5
2406,Andres Solano,0.5,27,26,1,0,0,0,0,1,0,0,0,0,21,0,0
2407,Carlos Soler,27.3,985,948,30,12,4,3,67,9,9,6,3,0,741,7,29
2408,Oumar Solet,0.7,47,46,0,0,0,0,0,0,0,0,0,0,43,1,0
2409,Yann Sommer,34.0,1607,1260,342,78,0,7,0,0,0,0,0,0,1281,5,1
2410,Kevin Soni,0.9,24,24,0,0,0,0,2,0,0,0,0,0,18,0,0
2411,Jeremy Sorbon,29.4,1039,996,41,40,0,9,1,1,0,0,0,0,871,2,5
2412,Oliver Sorg,17.6,841,731,106,15,0,11,19,91,0,0,0,0,618,4,15
2413,David Soria,37.0,1095,621,466,186,0,0,0,1,0,0,0,0,466,8,0
2414,Juan Soriano,4.0,147,102,45,12,0,2,0,0,0,0,0,0,78,0,1
2415,Roberto Soriano,5.2,234,222,12,3,0,1,16,4,4,1,0,0,187,0,7
2416,Roberto Soriano,16.5,625,608,10,5,1,1,16,4,0,0,0,0,497,7,19
2418,Stefano Sorrentino,31.0,901,469,430,134,0,0,0,0,0,0,0,0,596,2,0
2419,Borna Sosa,6.8,388,307,76,8,0,1,38,63,5,3,2,0,270,5,7
2420,Sebastian Soto,0.3,4,4,0,0,0,0,1,0,0,0,0,0,3,0,0
2421,Riccardo Sottil,0.2,9,9,0,0,0,0,1,0,0,0,0,0,7,0,1
2422,Pape Souare,0.0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
2423,Adama Soumaoro,19.1,926,881,45,45,0,3,0,0,0,0,0,0,873,0,3
2424,Boubakary Soumare,6.3,347,340,6,5,2,4,0,1,0,0,0,0,299,1,6
2425,Caglar Soyuncu,4.1,225,216,8,6,0,3,2,2,0,0,0,0,187,1,2
2426,Julian Speroni,1.0,35,19,16,3,0,0,0,0,0,0,0,0,15,0,0
2427,Leonardo Spinazzola,6.7,371,329,42,0,0,4,29,42,0,0,0,0,296,0,8
2428,Nicolas Spolli,6.0,180,174,6,5,0,0,0,1,0,0,0,0,158,0,1
2429,Marco Sportiello,35.0,1230,748,475,134,0,1,0,0,0,0,0,0,841,7,0
2430,Mattia Sprocati,7.2,216,207,8,0,2,1,20,1,7,5,1,0,146,1,7
2431,Bassem Srarfi,9.1,331,317,13,3,0,3,20,5,3,1,1,0,258,1,12
2432,Darijo Srna,23.2,1631,1306,316,42,2,11,159,241,33,1,29,0,1234,9,51
2433,Kostas Stafylidis,10.2,561,452,106,11,0,11,32,85,10,1,3,4,434,3,10
2434,Benjamin Stambouli,19.6,1001,952,43,24,2,4,4,19,0,0,0,0,759,6,13
2435,Jozo Stanic,0.0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
2436,Junior Stanislas,11.5,548,491,57,11,4,2,37,15,26,9,9,0,405,0,29
2437,Niklas Stark,20.8,1035,1008,23,19,0,7,3,4,0,0,0,0,864,4,10
2438,Timo Stavitski,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2439,Renato Steffen,16.7,580,535,43,10,0,6,30,31,1,0,0,0,432,2,24
2440,Marc Stendera,1.2,97,91,6,6,0,1,0,0,0,0,0,0,81,0,1
2441,Pascal Stenzel,16.1,899,740,155,24,1,38,28,131,0,0,0,0,723,4,14
2442,Dale Stephens,27.6,1365,1336,22,7,1,23,2,3,0,0,0,0,1136,7,24
2444,Jack Stephens,18.9,810,746,62,23,0,3,2,39,0,0,0,0,601,2,5
2445,Mariusz Stepinski,27.5,568,525,42,1,0,2,17,5,0,0,0,0,419,1,27
2446,Raheem Sterling,30.8,1355,1313,37,6,6,3,75,12,19,6,7,0,1107,5,39
2447,Lars Stindl,16.8,766,704,56,18,4,5,9,4,4,1,3,0,624,6,19
2448,Kevin Stoger,23.5,1467,1316,147,66,8,39,85,8,58,17,34,0,1204,4,17
2449,John Stones,19.6,1766,1738,28,15,0,23,2,13,0,0,0,0,1663,0,5
2450,Thomas Strakosha,35.0,1097,772,319,75,0,3,0,1,0,0,0,0,768,6,2
2451,Tobias Strobl,25.5,1493,1453,37,36,2,21,0,1,0,0,0,0,1340,3,10
2452,Kevin Strootman,1.0,36,35,1,0,0,0,0,1,0,0,0,0,27,0,1
2453,Kevin Strootman,21.6,1179,1130,45,33,4,6,24,7,5,1,4,0,953,4,17
2454,Jens Stryger Larsen,35.9,1684,1469,213,27,1,9,79,184,2,0,2,0,1285,2,39
2455,Cristhian Stuani,30.3,507,437,69,0,0,2,3,0,0,0,0,0,343,1,11
2456,Leo Stulac,16.1,705,625,78,45,2,2,53,0,33,18,13,1,572,2,5
2457,Stefano Sturaro,2.4,67,63,4,3,0,0,7,0,1,0,0,0,42,0,3
2458,Daniel Sturridge,5.7,196,190,3,0,2,2,3,0,0,0,0,0,153,3,4
2459,Damian Suarez,36.0,1998,1256,736,171,1,84,188,481,84,16,41,4,1317,6,54
2460,Denis Suarez,0.8,36,33,2,1,0,0,0,1,0,0,0,0,32,1,2
2461,Denis Suarez,0.2,18,15,3,0,0,0,1,2,1,0,0,0,14,0,1
2462,Leonardo Suarez,5.7,156,150,6,0,1,0,6,2,0,0,0,0,121,0,7
2463,Luis Suarez,31.4,1001,915,79,3,12,17,21,17,0,0,0,0,744,7,39
2464,Mario Suarez,11.4,583,557,26,24,1,3,3,2,0,0,0,0,461,0,6
2465,Mathias Suarez,6.1,282,199,83,2,1,0,16,81,0,0,0,0,219,0,9
2466,Danijel Subasic,12.6,313,197,116,33,0,0,0,0,0,0,0,0,211,0,0
2467,Neven Subotic,23.9,1146,1112,30,28,3,5,3,2,0,0,0,0,958,4,7
2468,Isaac Success,11.7,366,356,9,1,2,3,13,3,0,0,0,0,253,1,12
2470,Niklas Sule,29.5,2570,2525,42,36,1,32,0,6,0,0,0,0,2385,3,8
2471,Ki Sung-yueng,14.5,654,567,85,46,2,16,54,1,38,18,13,1,523,2,10
2472,Andrew Surman,16.0,842,811,29,26,2,9,1,1,1,0,0,0,731,2,11
2473,Sam Surridge,0.1,5,5,0,0,0,0,0,0,0,0,0,0,3,0,1
2474,Markel Susaeta,15.3,638,559,77,30,0,1,105,6,41,14,22,0,469,2,16
2475,Suso,33.5,1774,1607,163,43,9,53,229,34,86,53,1,1,1329,4,49
