,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG
216,Ashley Barnes,eng ENG,FW,Burnley,Premier League,24.0,1989.0,26.8,5.0,1.0,,71.0,,,,,,,,
217,Tranquillo Barnetta,ch SUI,MF,Schalke 04,Bundesliga,29.0,1985.0,12.0,0.0,0.0,,15.0,,,,,,,,
218,Abdelaziz Barrada,ma MAR,MF,Marseille,Ligue 1,25.0,1989.0,3.1,0.0,0.0,,1.0,,,,,,,,
219,Antonio Barragán,es ESP,"DF,MF",Valencia,La Liga,27.0,1987.0,31.6,8.0,0.0,,29.0,,,,,,,,
220,David Barral,es ESP,FW,Levante,La Liga,31.0,1983.0,29.2,11.0,0.0,,82.0,,,,,,,,
221,Édgar Barreto,py PAR,MF,Palermo,Serie A,30.0,1984.0,22.5,4.0,2.0,,32.0,,,,,,,,
222,Lucas Barrios,py PAR,FW,Montpellier,Ligue 1,29.0,1984.0,25.1,0.0,0.0,,45.0,,,,,,,,
223,Modou Barrow,gm GAM,"FW,MF",Swansea City,Premier League,21.0,1992.0,3.2,1.0,0.0,,8.0,,,,,,,,
224,Gareth Barry,eng ENG,MF,Everton,Premier League,33.0,1981.0,31.4,11.0,1.0,,60.0,,,,,,,,
225,Fin Bartels,de GER,MF,Werder Bremen,Bundesliga,27.0,1987.0,26.8,5.0,0.0,,33.0,,,,,,,,
226,Maxime Barthelmé,fr FRA,"FW,MF",Lorient,Ligue 1,25.0,1988.0,8.6,0.0,0.0,,7.0,,,,,,,,
227,Kyle Bartley,eng ENG,DF,Swansea City,Premier League,23.0,1991.0,7.0,2.0,0.0,,7.0,,,,,,,,
228,Joey Barton,eng ENG,MF,QPR,Premier League,31.0,1982.0,26.1,11.0,1.0,,49.0,,,,,,,,
229,Marc Bartra,es ESP,DF,Barcelona,La Liga,23.0,1991.0,11.5,1.0,0.0,,6.0,,,,,,,,
230,Andrea Barzagli,it ITA,DF,Juventus,Serie A,33.0,1981.0,8.6,2.0,0.0,,3.0,,,,,,,,
231,Marko Baša,me MNE,DF,Lille,Ligue 1,31.0,1982.0,28.6,2.0,0.0,,16.0,,,,,,,,
232,Daniele Baselli,it ITA,MF,Atalanta,Serie A,22.0,1992.0,14.2,6.0,0.0,,36.0,,,,,,,,
234,Migjen Basha,al ALB,MF,Torino,Serie A,27.0,1987.0,1.7,1.0,1.0,,3.0,,,,,,,,
235,Davide Bassi,it ITA,GK,Empoli,Serie A,29.0,1985.0,7.0,0.0,0.0,,0.0,,,,,,,,
236,Dušan Basta,rs SRB,"DF,MF",Lazio,Serie A,29.0,1984.0,26.5,5.0,0.0,,22.0,,,,,,,,
237,Sacha Bastien,fr FRA,GK,Reims,Ligue 1,20.0,1994.0,0.2,0.0,0.0,,0.0,,,,,,,,
238,Michy Batshuayi,be BEL,FW,Marseille,Ligue 1,20.0,1993.0,10.1,1.0,0.0,,26.0,,,,,,,,
239,Oliver Baumann,de GER,GK,Hoffenheim,Bundesliga,24.0,1990.0,34.0,0.0,0.0,,0.0,,,,,,,,
240,Timo Baumgartl,de GER,DF,Stuttgart,Bundesliga,18.0,1996.0,18.3,1.0,0.0,,13.0,,,,,,,,
241,Julian Baumgartlinger,at AUT,"DF,MF",Mainz 05,Bundesliga,26.0,1988.0,25.6,3.0,0.0,,41.0,,,,,,,,
242,Éric Bauthéac,fr FRA,"FW,MF",Nice,Ligue 1,26.0,1987.0,28.6,11.0,0.0,,44.0,,,,,,,,
243,Moustapha Bayal Sall,sn SEN,DF,Saint-Étienne,Ligue 1,28.0,1985.0,22.8,8.0,0.0,,30.0,,,,,,,,
244,Paul Baysse,fr FRA,DF,Saint-Étienne,Ligue 1,26.0,1988.0,7.0,1.0,0.0,,5.0,,,,,,,,
245,Hervé Bazile,ht HAI,"FW,MF",Caen,Ligue 1,24.0,1990.0,19.3,4.0,0.0,,30.0,,,,,,,,
246,Claudio Beauvue,gp GLP,"FW,MF",Guingamp,Ligue 1,26.0,1988.0,33.2,1.0,0.0,,34.0,,,,,,,,
247,Bebé,cv CPV,"FW,MF",Córdoba,La Liga,24.0,1990.0,16.2,5.0,0.0,,25.0,,,,,,,,
248,Andreas Beck,de GER,"DF,MF",Hoffenheim,Bundesliga,27.0,1987.0,32.9,5.0,0.0,,48.0,,,,,,,,
249,Henri Bedimo,cm CMR,DF,Lyon,Ligue 1,30.0,1984.0,23.9,4.0,0.0,,27.0,,,,,,,,
250,Alejandro Bedoya,us USA,"FW,MF",Nantes,Ligue 1,27.0,1987.0,21.0,3.0,0.0,,34.0,,,,,,,,
251,Roy Beerens,nl NED,"FW,MF",Hertha BSC,Bundesliga,26.0,1987.0,23.0,3.0,0.0,,45.0,,,,,,,,
252,Asmir Begović,ba BIH,GK,Stoke City,Premier League,27.0,1987.0,35.0,3.0,0.0,,0.0,,,,,,,,
253,Valon Behrami,ch SUI,"DF,MF",Hamburger SV,Bundesliga,29.0,1985.0,21.2,7.0,1.0,,56.0,,,,,,,,
254,Maximilian Beister,de GER,"FW,MF",Hamburger SV,Bundesliga,23.0,1990.0,0.8,0.0,0.0,,4.0,,,,,,,,
255,Ishak Belfodil,dz ALG,"FW,MF",Parma,Serie A,22.0,1992.0,15.2,4.0,0.0,,40.0,,,,,,,,
256,Stefan Bell,de GER,DF,Mainz 05,Bundesliga,22.0,1991.0,31.0,2.0,0.0,,24.0,,,,,,,,
257,Karim Bellarabi,de GER,"FW,MF",Leverkusen,Bundesliga,24.0,1990.0,30.1,5.0,0.0,,60.0,,,,,,,,
258,Héctor Bellerín,es ESP,"DF,MF",Arsenal,Premier League,19.0,1995.0,17.4,5.0,0.0,,17.0,,,,,,,,
260,Gianpaolo Bellini,it ITA,DF,Atalanta,Serie A,34.0,1980.0,14.2,3.0,1.0,,15.0,,,,,,,,
261,Nicola Bellomo,it ITA,MF,Chievo,Serie A,23.0,1991.0,0.9,0.0,0.0,,2.0,,,,,,,,
262,François Bellugou,fr FRA,"DF,MF",Lorient,Ligue 1,27.0,1987.0,19.0,4.0,0.0,,30.0,,,,,,,,
263,Nicola Belmonte,it ITA,DF,Udinese,Serie A,27.0,1987.0,0.2,0.0,0.0,,0.0,,,,,,,,
264,Valentin Belon,fr FRA,GK,Lens,Ligue 1,19.0,1995.0,5.8,0.0,0.0,,0.0,,,,,,,,
265,Andrea Belotti,it ITA,FW,Palermo,Serie A,20.0,1993.0,15.1,3.0,0.0,,38.0,,,,,,,,
266,Hatem Ben Arfa,fr FRA,"FW,MF",Hull City,Premier League,27.0,1987.0,4.3,1.0,0.0,,8.0,,,,,,,,
267,Wissam Ben Yedder,fr FRA,"FW,MF",Toulouse,Ligue 1,23.0,1990.0,31.8,1.0,0.0,,33.0,,,,,,,,
268,Fakhreddine Ben Youssef,tn TUN,"FW,MF",Metz,Ligue 1,23.0,1991.0,2.7,0.0,0.0,,2.0,,,,,,,,
269,Änis Ben-Hatira,tn TUN,MF,Hertha BSC,Bundesliga,26.0,1988.0,9.2,3.0,0.0,,17.0,,,,,,,,
270,Diego Benaglio,ch SUI,GK,Wolfsburg,Bundesliga,30.0,1983.0,31.0,2.0,0.0,,0.0,,,,,,,,
271,Youssef Benali,ma MAR,"FW,MF",Toulouse,Ligue 1,19.0,1995.0,0.4,0.0,0.0,,0.0,,,,,,,,
272,Yohan Benalouane,tn TUN,DF,Atalanta,Serie A,27.0,1987.0,24.3,13.0,1.0,,51.0,,,,,,,,
273,Marco Benassi,it ITA,MF,Torino,Serie A,19.0,1994.0,15.1,8.0,0.0,,36.0,,,,,,,,
274,Medhi Benatia,ma MAR,DF,Bayern Munich,Bundesliga,27.0,1987.0,12.8,5.0,0.0,,25.0,,,,,,,,
275,Lars Bender,de GER,"DF,MF",Leverkusen,Bundesliga,25.0,1989.0,22.4,5.0,0.0,,38.0,,,,,,,,
276,Sven Bender,de GER,"DF,MF",Dortmund,Bundesliga,25.0,1989.0,14.0,2.0,0.0,,22.0,,,,,,,,
277,Nicklas Bendtner,dk DEN,FW,Wolfsburg,Bundesliga,26.0,1988.0,6.4,0.0,0.0,,10.0,,,,,,,,
278,Simone Benedetti,it ITA,DF,Cagliari,Serie A,22.0,1992.0,3.6,2.0,0.0,,3.0,,,,,,,,
279,Nicolas Benezet,fr FRA,"FW,MF",Evian,Ligue 1,23.0,1991.0,6.0,0.0,0.0,,13.0,,,,,,,,
280,Nicolas Benezet,fr FRA,"FW,MF",Caen,Ligue 1,23.0,1991.0,6.4,0.0,0.0,,8.0,,,,,,,,
281,Pierre Bengtsson,se SWE,"DF,MF",Mainz 05,Bundesliga,26.0,1988.0,10.8,0.0,0.0,,9.0,,,,,,,,
282,Saïd Benrahma,dz ALG,"FW,MF",Nice,Ligue 1,18.0,1995.0,2.2,0.0,0.0,,1.0,,,,,,,,
283,Darren Bent,eng ENG,FW,Aston Villa,Premier League,30.0,1984.0,0.9,0.0,0.0,,0.0,,,,,,,,
284,Nabil Bentaleb,dz ALG,MF,Tottenham,Premier League,19.0,1994.0,24.4,8.0,0.0,,27.0,,,,,,,,
286,Christian Benteke,be BEL,FW,Aston Villa,Premier League,23.0,1990.0,26.4,1.0,1.0,,41.0,,,,,,,,
287,Accursio Bentivegna,it ITA,FW,Palermo,Serie A,18.0,1996.0,0.1,0.0,0.0,,0.0,,,,,,,,
288,Francesco Benussi,it ITA,GK,Hellas Verona,Serie A,32.0,1981.0,15.8,1.0,0.0,,0.0,,,,,,,,
289,Karim Benzema,fr FRA,FW,Real Madrid,La Liga,26.0,1987.0,25.3,1.0,0.0,,25.0,,,,,,,,
290,Yassine Benzia,dz ALG,"FW,MF",Lyon,Ligue 1,19.0,1994.0,3.6,0.0,0.0,,13.0,,,,,,,,
291,Saido Berahino,bi BDI,"FW,MF",West Brom,Premier League,20.0,1993.0,32.5,2.0,0.0,,32.0,,,,,,,,
292,Domenico Berardi,it ITA,"FW,MF",Sassuolo,Serie A,19.0,1994.0,29.6,13.0,1.0,,56.0,,,,,,,,
293,Dimitar Berbatov,bg BUL,FW,Monaco,Ligue 1,33.0,1981.0,19.4,4.0,0.0,,47.0,,,,,,,,
294,Yuri Berchiche,es ESP,DF,Real Sociedad,La Liga,24.0,1990.0,16.3,7.0,0.0,,23.0,,,,,,,,
295,Álex Bergantiños,es ESP,MF,La Coruña,La Liga,29.0,1985.0,29.4,5.0,0.0,,36.0,,,,,,,,
296,Markel Bergara,es ESP,MF,Real Sociedad,La Liga,28.0,1986.0,23.6,9.0,0.0,,59.0,,,,,,,,
297,Zakarya Bergdich,ma MAR,"DF,MF",Genoa,Serie A,25.0,1989.0,8.3,0.0,0.0,,19.0,,,,,,,,
298,Gonzalo Bergessio,ar ARG,FW,Sampdoria,Serie A,30.0,1984.0,8.4,0.0,0.0,,9.0,,,,,,,,
299,Franck Béria,fr FRA,DF,Lille,Ligue 1,31.0,1983.0,14.0,3.0,0.0,,29.0,,,,,,,,
300,Kévin Bérigaud,fr FRA,FW,Montpellier,Ligue 1,26.0,1988.0,24.2,3.0,0.0,,24.0,,,,,,,,
301,Etrit Berisha,al ALB,GK,Lazio,Serie A,25.0,1989.0,9.0,0.0,0.0,,0.0,,,,,,,,
302,Saúl Berjón,es ESP,"FW,MF",Eibar,La Liga,28.0,1986.0,26.5,4.0,0.0,,33.0,,,,,,,,
303,Federico Bernardeschi,it ITA,"FW,MF",Fiorentina,Serie A,20.0,1994.0,2.4,2.0,0.0,,4.0,,,,,,,,
304,Juan Bernat,es ESP,"DF,FW",Bayern Munich,Bundesliga,21.0,1993.0,28.4,1.0,0.0,,16.0,,,,,,,,
305,Thomas Bertels,de GER,"DF,FW",Paderborn 07,Bundesliga,27.0,1986.0,0.0,0.0,0.0,,0.0,,,,,,,,
306,Andrea Bertolacci,it ITA,MF,Genoa,Serie A,23.0,1991.0,29.6,10.0,0.0,,61.0,,,,,,,,
307,Ryan Bertrand,eng ENG,"DF,MF",Southampton,Premier League,24.0,1989.0,33.9,3.0,1.0,,30.0,,,,,,,,
308,Muhamed Bešić,ba BIH,"DF,MF",Everton,Premier League,21.0,1992.0,14.3,8.0,0.0,,30.0,,,,,,,,
309,Vincent Bessat,fr FRA,"DF,MF",Nantes,Ligue 1,28.0,1985.0,17.9,3.0,0.0,,25.0,,,,,,,,
310,Beto,pt POR,GK,Sevilla,La Liga,32.0,1982.0,16.0,4.0,0.0,,0.0,,,,,,,,
312,Jonathan Biabiany,fr FRA,"FW,MF",Parma,Serie A,26.0,1988.0,0.8,0.0,0.0,,1.0,,,,,,,,
313,Matteo Bianchetti,it ITA,DF,Empoli,Serie A,21.0,1993.0,0.1,0.0,0.0,,0.0,,,,,,,,
314,Rolando Bianchi,it ITA,FW,Atalanta,Serie A,31.0,1983.0,6.7,1.0,0.0,,24.0,,,,,,,,
315,Paolo Bianco,it ITA,DF,Sassuolo,Serie A,36.0,1977.0,1.5,2.0,0.0,,4.0,,,,,,,,
316,Giuseppe Biava,it ITA,DF,Atalanta,Serie A,37.0,1977.0,17.1,5.0,1.0,,25.0,,,,,,,,
317,Ermin Bičakčić,ba BIH,DF,Hoffenheim,Bundesliga,24.0,1990.0,23.0,4.0,1.0,,24.0,,,,,,,,
318,Soufiane Bidaoui,ma MAR,"FW,MF",Parma,Serie A,24.0,1990.0,1.5,1.0,0.0,,3.0,,,,,,,,
319,Thievy Bifouma,cg CGO,"FW,MF",Almería,La Liga,22.0,1992.0,19.7,7.0,1.0,,32.0,,,,,,,,
320,Lucas Biglia,ar ARG,MF,Lazio,Serie A,28.0,1986.0,25.8,6.0,0.0,,64.0,,,,,,,,
321,Nicki Bille Nielsen,dk DEN,FW,Evian,Ligue 1,26.0,1988.0,9.0,2.0,0.0,,29.0,,,,,,,,
322,Davide Biondini,it ITA,MF,Sassuolo,Serie A,31.0,1983.0,19.4,3.0,0.0,,34.0,,,,,,,,
323,Cristiano Biraghi,it ITA,"DF,MF",Chievo,Serie A,21.0,1992.0,14.5,3.0,0.0,,18.0,,,,,,,,
324,Mame Biram Diouf,sn SEN,"FW,MF",Stoke City,Premier League,26.0,1987.0,27.0,7.0,0.0,,61.0,,,,,,,,
325,Valter Birsa,si SVN,"FW,MF",Chievo,Serie A,27.0,1986.0,25.2,4.0,0.0,,44.0,,,,,,,,
326,Milan Biševac,rs SRB,DF,Lyon,Ligue 1,30.0,1983.0,12.0,4.0,0.0,,15.0,,,,,,,,
327,Leonardo Bittencourt,de GER,"FW,MF",Hannover 96,Bundesliga,20.0,1993.0,15.3,6.0,1.0,,36.0,,,,,,,,
328,André Biyogo Poko,ga GAB,MF,Bordeaux,Ligue 1,21.0,1993.0,10.0,2.0,1.0,,28.0,,,,,,,,
329,Albano Bizzarri,ar ARG,GK,Chievo,Serie A,36.0,1977.0,28.0,1.0,0.0,,0.0,,,,,,,,
330,Tyler Blackett,eng ENG,DF,Manchester Utd,Premier League,20.0,1994.0,7.3,3.0,1.0,,10.0,,,,,,,,
331,Rubén Blanco,es ESP,GK,Celta Vigo,La Liga,19.0,1995.0,0.8,0.0,0.0,,0.0,,,,,,,,
332,Sebastián Blanco,ar ARG,"FW,MF",West Brom,Premier League,26.0,1988.0,0.4,1.0,0.0,,1.0,,,,,,,,
333,Nicolás Blandi,ar ARG,FW,Evian,Ligue 1,24.0,1990.0,2.2,1.0,0.0,,7.0,,,,,,,,
334,Pablo de Blasis,ar ARG,"FW,MF",Mainz 05,Bundesliga,26.0,1988.0,12.7,1.0,0.0,,34.0,,,,,,,,
335,Alexis Blin,fr FRA,MF,Toulouse,Ligue 1,17.0,1996.0,3.7,1.0,0.0,,10.0,,,,,,,,
336,Daley Blind,nl NED,"DF,MF",Manchester Utd,Premier League,24.0,1990.0,24.1,4.0,0.0,,25.0,,,,,,,,
338,Richmond Boakye,gh GHA,FW,Atalanta,Serie A,21.0,1993.0,8.7,3.0,1.0,,23.0,,,,,,,,
339,Derek Boateng,gh GHA,MF,Eibar,La Liga,31.0,1983.0,8.1,3.0,0.0,,15.0,,,,,,,,
340,Jérôme Boateng,de GER,DF,Bayern Munich,Bundesliga,25.0,1988.0,23.7,2.0,1.0,,26.0,,,,,,,,
341,Kevin-Prince Boateng,gh GHA,"FW,MF",Schalke 04,Bundesliga,27.0,1987.0,11.6,3.0,1.0,,43.0,,,,,,,,
342,Raúl Bobadilla,py PAR,FW,Augsburg,Bundesliga,27.0,1987.0,28.9,4.0,1.0,,79.0,,,,,,,,
343,Salvatore Bocchetti,it ITA,DF,Milan,Serie A,27.0,1986.0,7.0,1.0,0.0,,8.0,,,,,,,,
344,Yann Bodiger,fr FRA,MF,Toulouse,Ligue 1,19.0,1995.0,10.0,3.0,0.0,,21.0,,,,,,,,
345,Mathieu Bodmer,fr FRA,"DF,MF",Nice,Ligue 1,31.0,1982.0,20.6,5.0,0.0,,17.0,,,,,,,,
346,Sebastian Boenisch,pl POL,DF,Leverkusen,Bundesliga,27.0,1987.0,9.7,2.0,0.0,,14.0,,,,,,,,
347,Arthur Boka,ci CIV,DF,Málaga,La Liga,31.0,1983.0,19.0,2.0,0.0,,22.0,,,,,,,,
348,Yannick Bolasie,cd COD,"FW,MF",Crystal Palace,Premier League,25.0,1989.0,30.8,3.0,0.0,,47.0,,,,,,,,
349,Francesco Bolzoni,it ITA,MF,Palermo,Serie A,25.0,1989.0,12.1,3.0,0.0,,16.0,,,,,,,,
350,Giacomo Bonaventura,it ITA,MF,Atalanta,Serie A,24.0,1989.0,1.0,0.0,0.0,,2.0,,,,,,,,
351,Giacomo Bonaventura,it ITA,MF,Milan,Serie A,24.0,1989.0,28.6,4.0,1.0,,41.0,,,,,,,,
352,Federico Bonazzoli,it ITA,FW,Inter,Serie A,17.0,1997.0,0.5,1.0,0.0,,1.0,,,,,,,,
353,Daniele Bonera,it ITA,DF,Milan,Serie A,33.0,1981.0,12.4,4.0,2.0,,19.0,,,,,,,,
354,Theo Bongonda,cd COD,"FW,MF",Celta Vigo,La Liga,18.0,1995.0,1.6,0.0,0.0,,6.0,,,,,,,,
355,Leonardo Bonucci,it ITA,DF,Juventus,Serie A,27.0,1987.0,33.5,8.0,0.0,,26.0,,,,,,,,
356,Wilfried Bony,ci CIV,FW,Manchester City,Premier League,25.0,1988.0,3.4,1.0,0.0,,8.0,,,,,,,,
357,Wilfried Bony,ci CIV,FW,Swansea City,Premier League,25.0,1988.0,14.4,3.0,1.0,,29.0,,,,,,,,
358,Celso Borges,cr CRC,"FW,MF",La Coruña,La Liga,26.0,1988.0,16.3,6.0,0.0,,30.0,,,,,,,,
359,Fabio Borini,it ITA,"FW,MF",Liverpool,Premier League,23.0,1991.0,4.4,2.0,1.0,,9.0,,,,,,,,
360,Marco Borriello,it ITA,FW,Genoa,Serie A,32.0,1982.0,2.9,1.0,0.0,,14.0,,,,,,,,
361,Olivier Boscagli,fr FRA,DF,Nice,Ligue 1,16.0,1997.0,1.9,0.0,0.0,,1.0,,,,,,,,
362,Alexy Bosetti,fr FRA,FW,Nice,Ligue 1,21.0,1993.0,13.6,3.0,0.0,,10.0,,,,,,,,
364,Rubén Botta,ar ARG,MF,Chievo,Serie A,24.0,1990.0,9.6,5.0,1.0,,26.0,,,,,,,,
365,Didier Bouanga,fr FRA,FW,Lorient,Ligue 1,18.0,1995.0,0.1,0.0,0.0,,0.0,,,,,,,,
366,Zacharie Boucher,fr FRA,GK,Toulouse,Ligue 1,22.0,1992.0,15.0,0.0,0.0,,0.0,,,,,,,,
367,Ryad Boudebouz,dz ALG,"FW,MF",Bastia,Ligue 1,24.0,1990.0,31.4,3.0,0.0,,42.0,,,,,,,,
368,Sofiane Boufal,ma MAR,"FW,MF",Lille,Ligue 1,20.0,1993.0,11.3,1.0,0.0,,19.0,,,,,,,,
369,Benjamin Boulenger,fr FRA,"DF,GK",Lens,Ligue 1,24.0,1990.0,8.7,0.0,0.0,,7.0,,,,,,,,
370,Benjamin Bourigeaud,fr FRA,"FW,MF",Lens,Ligue 1,20.0,1994.0,11.3,3.0,0.0,,21.0,,,,,,,,
371,Grégory Bourillon,fr FRA,"DF,MF",Reims,Ligue 1,30.0,1984.0,16.3,5.0,0.0,,25.0,,,,,,,,
372,Bilal Boutobba,fr FRA,MF,Marseille,Ligue 1,15.0,1998.0,0.3,0.0,0.0,,0.0,,,,,,,,
373,Iago Bouzón,es ESP,DF,Córdoba,La Liga,31.0,1983.0,2.5,2.0,0.0,,7.0,,,,,,,,
374,Eneko Bóveda,es ESP,DF,Eibar,La Liga,25.0,1988.0,34.8,5.0,0.0,,34.0,,,,,,,,
375,Cesare Bovo,it ITA,DF,Torino,Serie A,31.0,1983.0,14.1,4.0,0.0,,9.0,,,,,,,,
376,Dedryck Boyata,be BEL,DF,Manchester City,Premier League,23.0,1990.0,1.0,1.0,0.0,,3.0,,,,,,,,
377,George Boyd,sct SCO,"FW,MF",Burnley,Premier League,28.0,1985.0,33.4,7.0,0.0,,40.0,,,,,,,,
378,George Boyd,sct SCO,"FW,MF",Hull City,Premier League,28.0,1985.0,0.1,0.0,0.0,,0.0,,,,,,,,
379,Edson Braafheid,nl NED,DF,Lazio,Serie A,31.0,1983.0,11.4,1.0,0.0,,21.0,,,,,,,,
380,Robbie Brady,ie IRL,"DF,FW",Hull City,Premier League,22.0,1992.0,19.5,2.0,0.0,,16.0,,,,,,,,
381,Martin Braithwaite,dk DEN,"FW,MF",Toulouse,Ligue 1,23.0,1991.0,23.6,0.0,0.0,,33.0,,,,,,,,
382,Brandão,br BRA,FW,Bastia,Ligue 1,34.0,1980.0,6.4,2.0,0.0,,13.0,,,,,,,,
383,Julian Brandt,de GER,"FW,MF",Leverkusen,Bundesliga,18.0,1996.0,12.4,0.0,0.0,,8.0,,,,,,,,
384,Claudio Bravo,cl CHI,GK,Barcelona,La Liga,31.0,1983.0,37.0,1.0,0.0,,0.0,,,,,,,,
385,Mišo Brečko,si SVN,"DF,MF",Köln,Bundesliga,30.0,1984.0,15.7,1.0,0.0,,18.0,,,,,,,,
386,Walter Bressan,it ITA,GK,Cesena,Serie A,33.0,1981.0,1.0,0.0,0.0,,0.0,,,,,,,,
387,Jimmy Briand,fr FRA,"FW,MF",Hannover 96,Bundesliga,28.0,1985.0,22.9,2.0,0.0,,40.0,,,,,,,,
388,Liam Bridcutt,sct SCO,"DF,MF",Sunderland,Premier League,25.0,1989.0,10.1,7.0,1.0,,21.0,,,,,,,,
390,Franco Brienza,it ITA,"FW,MF",Cesena,Serie A,35.0,1979.0,27.8,2.0,0.0,,13.0,,,,,,,,
391,Matteo Brighi,it ITA,MF,Sassuolo,Serie A,33.0,1981.0,13.7,4.0,0.0,,20.0,,,,,,,,
392,Joshua Brillante,au AUS,"DF,MF",Fiorentina,Serie A,21.0,1993.0,0.4,0.0,0.0,,0.0,,,,,,,,
393,Joshua Brillante,au AUS,"DF,MF",Empoli,Serie A,21.0,1993.0,0.0,0.0,0.0,,0.0,,,,,,,,
394,Jonathan Brison,fr FRA,"DF,MF",Saint-Étienne,Ligue 1,31.0,1983.0,10.7,5.0,0.0,,16.0,,,,,,,,
395,Miguel Britos,uy URU,DF,Napoli,Serie A,29.0,1985.0,16.6,7.0,1.0,,30.0,,,,,,,,
396,Leon Britton,eng ENG,MF,Swansea City,Premier League,31.0,1982.0,5.9,1.0,0.0,,5.0,,,,,,,,
397,Davide Brivio,it ITA,DF,Hellas Verona,Serie A,26.0,1988.0,12.3,1.0,0.0,,5.0,,,,,,,,
398,Željko Brkić,rs SRB,GK,Cagliari,Serie A,28.0,1986.0,21.0,0.0,0.0,,0.0,,,,,,,,
399,Thomas Bröker,de GER,"FW,MF",Köln,Bundesliga,29.0,1985.0,0.9,1.0,0.0,,2.0,,,,,,,,
400,John Brooks,us USA,DF,Hertha BSC,Bundesliga,21.0,1993.0,24.3,5.0,0.0,,31.0,,,,,,,,
401,Daniel Brosinski,de GER,"DF,MF",Mainz 05,Bundesliga,26.0,1988.0,30.8,4.0,1.0,,38.0,,,,,,,,
402,Roel Brouwers,nl NED,DF,M'Gladbach,Bundesliga,32.0,1981.0,15.7,2.0,0.0,,6.0,,,,,,,,
403,Izzy Brown,eng ENG,"FW,MF",Chelsea,Premier League,17.0,1997.0,0.1,0.0,0.0,,0.0,,,,,,,,
404,Wes Brown,eng ENG,DF,Sunderland,Premier League,34.0,1979.0,22.1,5.0,1.0,,16.0,,,,,,,,
405,Tyias Browning,cn CHN,DF,Everton,Premier League,20.0,1994.0,0.3,0.0,0.0,,1.0,,,,,,,,
406,Marcelo Brozović,hr CRO,MF,Inter,Serie A,21.0,1992.0,11.7,7.0,0.0,,35.0,,,,,,,,
407,Alex Bruce,nir NIR,DF,Hull City,Premier League,29.0,1984.0,16.1,3.0,0.0,,13.0,,,,,,,,
408,Daniel Brückner,de GER,"DF,MF",Paderborn 07,Bundesliga,33.0,1981.0,22.5,5.0,0.0,,30.0,,,,,,,,
409,Christian Brüls,be BEL,MF,Rennes,Ligue 1,25.0,1988.0,6.5,1.0,0.0,,3.0,,,,,,,,
410,Gianni Bruno,be BEL,"FW,MF",Evian,Ligue 1,22.0,1991.0,9.3,0.0,0.0,,25.0,,,,,,,,
411,Gianni Bruno,be BEL,"FW,MF",Lorient,Ligue 1,22.0,1991.0,4.7,0.0,0.0,,9.0,,,,,,,,
412,Chris Brunt,nir NIR,"DF,MF",West Brom,Premier League,29.0,1984.0,32.2,5.0,0.0,,31.0,,,,,,,,
413,Igor Bubnjić,hr CRO,DF,Udinese,Serie A,22.0,1992.0,4.3,1.0,0.0,,3.0,,,,,,,,
414,Will Buckley,eng ENG,"FW,MF",Sunderland,Premier League,24.0,1989.0,9.7,2.0,0.0,,10.0,,,,,,,,
416,Emi Buendía,ar ARG,"FW,MF",Getafe,La Liga,17.0,1996.0,1.5,1.0,0.0,,1.0,,,,,,,,
417,Alberto Bueno,es ESP,"FW,MF",Rayo Vallecano,La Liga,26.0,1988.0,31.8,4.0,0.0,,18.0,,,,,,,,
418,Gianluigi Buffon,it ITA,GK,Juventus,Serie A,36.0,1978.0,33.0,0.0,0.0,,0.0,,,,,,,,
419,Niko Bungert,de GER,DF,Mainz 05,Bundesliga,27.0,1986.0,23.6,4.0,0.0,,19.0,,,,,,,,
420,Sascha Burchert,de GER,GK,Hertha BSC,Bundesliga,24.0,1989.0,1.1,0.0,0.0,,0.0,,,,,,,,
421,Nicolás Burdisso,ar ARG,DF,Genoa,Serie A,33.0,1981.0,29.7,9.0,1.0,,32.0,,,,,,,,
422,Reece Burke,eng ENG,DF,West Ham,Premier League,17.0,1996.0,4.6,0.0,0.0,,3.0,,,,,,,,
423,Roman Bürki,ch SUI,GK,Freiburg,Bundesliga,23.0,1990.0,34.0,2.0,0.0,,0.0,,,,,,,,
424,Marnon Busch,de GER,MF,Werder Bremen,Bundesliga,19.0,1994.0,4.7,0.0,0.0,,3.0,,,,,,,,
425,Sergio Busquets,es ESP,MF,Barcelona,La Liga,26.0,1988.0,27.5,7.0,0.0,,24.0,,,,,,,,
426,Gaëtan Bussmann,fr FRA,DF,Metz,Ligue 1,23.0,1991.0,29.7,2.0,0.0,,32.0,,,,,,,,
427,Unai Bustinza,es ESP,DF,Athletic Club,La Liga,22.0,1992.0,1.1,1.0,1.0,,4.0,,,,,,,,
428,Jack Butland,eng ENG,GK,Stoke City,Premier League,21.0,1993.0,3.0,0.0,0.0,,0.0,,,,,,,,
429,Jakub Błaszczykowski,pl POL,MF,Dortmund,Bundesliga,28.0,1985.0,6.7,0.0,0.0,,8.0,,,,,,,,
430,Bocundji Ca,gw GNB,MF,Reims,Ligue 1,27.0,1986.0,1.5,0.0,0.0,,0.0,,,,,,,,
