,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK
2559,Frederik Sørensen,DNK,DF,Köln,de Bundesliga,24.0,1992.0,31.0,30.0,2679.0,29.8,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.07,0.07,0.0,0.07
2560,Adel Taarabt,MAR,FW,Genoa,it Serie A,27.0,1989.0,6.0,1.0,213.0,2.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,1.27,0.0,1.27
2561,Franck Tabanou,FRA,DF,Granada,es La Liga,27.0,1989.0,6.0,6.0,365.0,4.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2562,Panagiotis Tachtsidis,GRC,MF,Cagliari,it Serie A,25.0,1991.0,26.0,24.0,2138.0,23.8,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.17,0.17,0.0,0.17
2563,Dušan Tadić,SRB,"FW,MF",Southampton,eng Premier League,27.0,1988.0,33.0,30.0,2411.0,26.8,3.0,5.0,2.0,1.0,2.0,4.0,0.0,0.11,0.19,0.3,0.07,0.26
2564,Jonathan Tah,DEU,DF,Leverkusen,de Bundesliga,20.0,1996.0,19.0,16.0,1640.0,18.2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.05,0.05,0.11,0.05,0.11
2565,Mehdi Tahrat,DZA,MF,Angers,fr Ligue 1,26.0,1990.0,7.0,3.0,297.0,3.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2566,Saphir Taïder,DZA,MF,Bologna,it Serie A,24.0,1992.0,24.0,22.0,1900.0,21.1,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.14,0.0,0.14,0.14,0.14
2567,Flavien Tait,FRA,"FW,MF",Angers,fr Ligue 1,23.0,1993.0,11.0,5.0,438.0,4.9,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.41,0.41,0.82,0.41,0.82
2568,Tana,ESP,"MF,FW",Las Palmas,es La Liga,25.0,1990.0,32.0,25.0,2210.0,24.6,4.0,4.0,4.0,0.0,0.0,3.0,0.0,0.16,0.16,0.33,0.16,0.33
2569,Oussama Tannane,MAR,"FW,MF",Saint-Étienne,fr Ligue 1,22.0,1994.0,17.0,14.0,1279.0,14.2,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.07,0.07,0.14,0.07,0.14
2570,Shani Tarashaj,CHE,MF,Eint Frankfurt,de Bundesliga,21.0,1995.0,13.0,1.0,333.0,3.7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.27,0.0,0.27,0.27,0.27
2571,Matt Targett,GBR,DF,Southampton,eng Premier League,20.0,1995.0,5.0,5.0,373.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2572,James Tarkowski,GBR,DF,Burnley,eng Premier League,23.0,1992.0,19.0,4.0,568.0,6.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,Ciprian Tătărușanu,ROU,GK,Fiorentina,it Serie A,30.0,1986.0,35.0,35.0,3099.0,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,Júlio Tavares,CPV,FW,Dijon,fr Ligue 1,27.0,1988.0,35.0,31.0,2760.0,30.7,9.0,3.0,7.0,2.0,2.0,3.0,0.0,0.29,0.1,0.39,0.23,0.33
2576,Taleb Tawatha,ISR,MF,Eint Frankfurt,de Bundesliga,24.0,1992.0,14.0,8.0,693.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2577,Neil Taylor,GB-WLS,DF,Swansea City,eng Premier League,27.0,1989.0,11.0,11.0,920.0,10.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2578,Georg Teigl,AUT,MF,Augsburg,de Bundesliga,25.0,1991.0,18.0,4.0,667.0,7.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.13,0.0,0.13
2579,Álvaro Tejero,ESP,DF,Real Madrid,es La Liga,20.0,1996.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,Bernard Tekpetey,GHA,"FW,MF",Schalke 04,de Bundesliga,18.0,1997.0,2.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2581,Jordan Tell,FRA,FW,Caen,fr Ligue 1,19.0,1997.0,5.0,0.0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2582,Andrés Tello,COL,MF,Empoli,it Serie A,19.0,1996.0,18.0,8.0,824.0,9.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2583,Cristian Tello,ESP,MF,Fiorentina,it Serie A,24.0,1991.0,36.0,22.0,2071.0,23.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.17,0.17,0.35,0.17,0.35
2584,Marc-André ter Stegen,DEU,GK,Barcelona,es La Liga,24.0,1992.0,36.0,36.0,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2585,Emanuele Terranova,ITA,DF,Sassuolo,it Serie A,29.0,1987.0,3.0,2.0,196.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2586,Marco Terrazzino,DEU,"MF,FW",Hoffenheim,de Bundesliga,25.0,1991.0,9.0,4.0,364.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.25,0.49,0.74,0.25,0.74
2587,Martin Terrier,FRA,MF,Lille,fr Ligue 1,19.0,1997.0,11.0,1.0,256.0,2.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35
2588,John Terry,GBR,DF,Chelsea,eng Premier League,35.0,1980.0,9.0,6.0,496.0,5.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.18,0.0,0.18,0.18,0.18
2589,Florian Thauvin,FRA,"FW,MF",Marseille,fr Ligue 1,23.0,1993.0,38.0,36.0,2956.0,32.8,15.0,9.0,14.0,1.0,1.0,2.0,0.0,0.46,0.27,0.73,0.43,0.7
2590,Alexis Thébaux,FRA,GK,Bastia,fr Ligue 1,31.0,1985.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2591,Kévin Théophile-Catherine,FRA,DF,Saint-Étienne,fr Ligue 1,26.0,1989.0,31.0,30.0,2730.0,30.3,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07,0.07,0.0,0.07
2592,Cyril Théréau,FRA,FW,Udinese,it Serie A,33.0,1983.0,33.0,31.0,2483.0,27.6,12.0,1.0,11.0,1.0,2.0,3.0,0.0,0.43,0.04,0.47,0.4,0.43
2593,Vincent Thill,LUX,MF,Metz,fr Ligue 1,16.0,2000.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2594,Romain Thomas,FRA,DF,Angers,fr Ligue 1,28.0,1988.0,36.0,36.0,3208.0,35.6,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.03,0.0,0.03,0.03,0.03
2595,Adrien Thomasson,FRA,MF,Nantes,fr Ligue 1,22.0,1993.0,29.0,21.0,1935.0,21.5,2.0,2.0,2.0,0.0,0.0,5.0,1.0,0.09,0.09,0.19,0.09,0.19
2596,Nicolaj Thomsen,DNK,"MF,FW",Nantes,fr Ligue 1,23.0,1993.0,13.0,9.0,744.0,8.3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12,0.0,0.12,0.12,0.12
2597,Lennart Thy,DEU,FW,Werder Bremen,de Bundesliga,24.0,1992.0,6.0,0.0,90.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
2598,Fausto Tienza,ESP,MF,Osasuna,es La Liga,26.0,1990.0,19.0,16.0,1224.0,13.6,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,David Timor,ESP,MF,Leganés,es La Liga,26.0,1989.0,24.0,22.0,1870.0,20.8,2.0,1.0,2.0,0.0,0.0,7.0,1.0,0.1,0.05,0.14,0.1,0.14
2601,Marcel Tisserand,COD,DF,Monaco,fr Ligue 1,23.0,1993.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2602,Marcel Tisserand,COD,DF,Ingolstadt 04,de Bundesliga,23.0,1993.0,28.0,27.0,2388.0,26.5,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.04,0.04,0.0,0.04
2603,Tito,ESP,"DF,MF",Leganés,es La Liga,31.0,1985.0,11.0,10.0,877.0,9.7,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.21,0.21,0.0,0.21
2604,Tito,ESP,DF,Granada,es La Liga,31.0,1985.0,12.0,11.0,996.0,11.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09
2605,Ola Toivonen,SWE,"MF,FW",Toulouse,fr Ligue 1,30.0,1986.0,35.0,19.0,1805.0,20.1,7.0,2.0,7.0,0.0,0.0,9.0,0.0,0.35,0.1,0.45,0.35,0.45
2606,Karl Toko Ekambi,CMR,FW,Angers,fr Ligue 1,23.0,1992.0,31.0,29.0,2428.0,27.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.26,0.15,0.41,0.26,0.41
2607,Corentin Tolisso,FRA,MF,Lyon,fr Ligue 1,21.0,1994.0,31.0,29.0,2573.0,28.6,8.0,5.0,8.0,0.0,0.0,1.0,1.0,0.28,0.17,0.45,0.28,0.45
2608,Jeremy Toljan,DEU,MF,Hoffenheim,de Bundesliga,21.0,1994.0,20.0,14.0,1318.0,14.6,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07,0.07,0.14,0.07,0.14
2609,Rafael Tolói,ITA,DF,Atalanta,it Serie A,25.0,1990.0,32.0,31.0,2719.0,30.2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2610,James Tomkins,GBR,DF,Crystal Palace,eng Premier League,27.0,1989.0,24.0,23.0,1974.0,21.9,3.0,0.0,3.0,0.0,0.0,4.0,0.0,0.14,0.0,0.14,0.14,0.14
2611,Nenad Tomović,SRB,DF,Fiorentina,it Serie A,28.0,1987.0,25.0,21.0,1815.0,20.2,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.05,0.05,0.0,0.05
2612,Lorenzo Tonelli,ITA,DF,Napoli,it Serie A,26.0,1990.0,3.0,3.0,270.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.67,0.0,0.67,0.67,0.67
2613,Aleksandar Tonev,BGR,"FW,MF",Crotone,it Serie A,26.0,1990.0,13.0,9.0,743.0,8.3,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.12,0.0,0.12,0.12,0.12
2614,Ömer Toprak,TUR,DF,Leverkusen,de Bundesliga,27.0,1989.0,25.0,25.0,2098.0,23.3,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0.04,0.0,0.04,0.04,0.04
2615,Gaizka Toquero,ESP,"MF,FW",Alavés,es La Liga,31.0,1984.0,23.0,15.0,1222.0,13.6,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.07,0.07,0.15,0.07,0.15
2616,Jon Toral,ESP,MF,Granada,es La Liga,21.0,1995.0,5.0,4.0,265.0,2.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2617,Gökhan Töre,TUR,"MF,FW",West Ham,eng Premier League,24.0,1992.0,5.0,3.0,240.0,2.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.37
2618,Vasilis Torosidis,GRC,DF,Bologna,it Serie A,31.0,1985.0,28.0,23.0,1939.0,21.5,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.05,0.0,0.05,0.05,0.05
2619,Lucas Torreira,URY,MF,Sampdoria,it Serie A,20.0,1996.0,35.0,35.0,3044.0,33.8,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.03,0.03,0.0,0.03
2620,Marc Torrejón,ESP,DF,Freiburg,de Bundesliga,30.0,1986.0,12.0,10.0,932.0,10.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2621,Daniel Torres,COL,MF,Alavés,es La Liga,26.0,1989.0,21.0,17.0,1436.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2622,Fernando Torres,ESP,FW,Atlético Madrid,es La Liga,32.0,1984.0,31.0,13.0,1424.0,15.8,8.0,5.0,7.0,1.0,2.0,3.0,0.0,0.51,0.32,0.82,0.44,0.76
2623,Miguel Torres,ESP,DF,Málaga,es La Liga,30.0,1986.0,22.0,18.0,1565.0,17.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2624,Roberto Torres,ESP,MF,Osasuna,es La Liga,27.0,1989.0,32.0,26.0,2307.0,25.6,7.0,3.0,4.0,3.0,5.0,7.0,0.0,0.27,0.12,0.39,0.16,0.27
2626,Xavi Torres,ESP,MF,Sporting Gijón,es La Liga,29.0,1986.0,17.0,8.0,866.0,9.6,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2627,Jordan Torunarigha,DEU,DF,Hertha BSC,de Bundesliga,18.0,1997.0,8.0,5.0,484.0,5.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.19,0.0,0.19,0.19,0.19
2628,Alin Toșca,ROU,DF,Betis,es La Liga,24.0,1992.0,17.0,17.0,1501.0,16.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2629,Francesco Totti,ITA,MF,Roma,it Serie A,39.0,1976.0,18.0,1.0,379.0,4.2,2.0,3.0,0.0,2.0,2.0,1.0,0.0,0.47,0.71,1.19,0.0,0.71
2630,Jérémy Toulalan,FRA,MF,Bordeaux,fr Ligue 1,32.0,1983.0,30.0,30.0,2601.0,28.9,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2631,Mamadou Tounkara,SEN,FW,Lazio,it Serie A,20.0,1996.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2632,Abdoulaye Touré,FRA,MF,Nantes,fr Ligue 1,22.0,1994.0,12.0,3.0,377.0,4.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2633,Almamy Touré,MLI,DF,Monaco,fr Ligue 1,20.0,1996.0,15.0,12.0,1084.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33
2634,Thomas Touré,CIV,MF,Bordeaux,fr Ligue 1,22.0,1993.0,6.0,5.0,366.0,4.1,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.25,0.0,0.25
2635,Yaya Touré,CIV,MF,Manchester City,eng Premier League,33.0,1983.0,25.0,22.0,1941.0,21.6,5.0,0.0,3.0,2.0,2.0,4.0,0.0,0.23,0.0,0.23,0.14,0.14
2636,Zargo Touré,SEN,DF,Lorient,fr Ligue 1,26.0,1989.0,23.0,21.0,1885.0,20.9,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.05,0.0,0.05,0.05,0.05
2637,Lucas Tousart,FRA,MF,Lyon,fr Ligue 1,19.0,1997.0,22.0,17.0,1636.0,18.2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.06,0.06,0.11,0.06,0.11
2638,Andros Townsend,GBR,MF,Crystal Palace,eng Premier League,25.0,1991.0,36.0,30.0,2519.0,28.0,3.0,4.0,3.0,0.0,0.0,4.0,0.0,0.11,0.14,0.25,0.11,0.25
2639,Aleksandar Trajkovski,MKD,FW,Palermo,it Serie A,23.0,1992.0,11.0,5.0,440.0,4.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.2,0.2
2640,Abdou Traoré,MLI,MF,Bordeaux,fr Ligue 1,28.0,1988.0,6.0,0.0,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2641,Adama Traoré,ESP,"MF,FW",Middlesbrough,eng Premier League,20.0,1996.0,27.0,16.0,1541.0,17.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06
2642,Adama Traoré,MLI,MF,Monaco,fr Ligue 1,21.0,1995.0,5.0,4.0,279.0,3.1,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.65,0.0,0.65,0.65,0.65
2643,Ibrahima Traoré,GIN,MF,M'Gladbach,de Bundesliga,28.0,1988.0,14.0,9.0,839.0,9.3,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.11,0.32,0.43,0.11,0.43
2644,Ismaël Traoré,CIV,DF,Angers,fr Ligue 1,29.0,1986.0,32.0,32.0,2809.0,31.2,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.03,0.03,0.06,0.03,0.06
2645,Lacina Traoré,CIV,FW,Sporting Gijón,es La Liga,26.0,1990.0,8.0,5.0,462.0,5.1,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.39,0.0,0.39,0.39,0.39
2646,Kevin Trapp,DEU,GK,Paris S-G,fr Ligue 1,26.0,1990.0,24.0,24.0,2123.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2647,Christian Träsch,DEU,"DF,MF",Wolfsburg,de Bundesliga,28.0,1987.0,11.0,7.0,697.0,7.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13
2648,Óscar Trejo,ARG,MF,Toulouse,fr Ligue 1,28.0,1988.0,29.0,27.0,2308.0,25.6,2.0,5.0,2.0,0.0,0.0,4.0,0.0,0.08,0.19,0.27,0.08,0.27
2649,Manu Trigueros,ESP,MF,Villarreal,es La Liga,24.0,1991.0,37.0,35.0,3033.0,33.7,5.0,1.0,5.0,0.0,0.0,4.0,0.0,0.15,0.03,0.18,0.15,0.18
2650,Kieran Trippier,GBR,"DF,MF",Tottenham,eng Premier League,25.0,1990.0,12.0,6.0,568.0,6.3,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.79,0.79,0.0,0.79
2652,Marcello Trotta,ITA,FW,Crotone,it Serie A,23.0,1992.0,29.0,23.0,1874.0,20.8,3.0,5.0,2.0,1.0,1.0,2.0,0.0,0.14,0.24,0.38,0.1,0.34
2653,Axel Tuanzebe,GBR,"MF,DF",Manchester Utd,eng Premier League,18.0,1997.0,4.0,4.0,303.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2654,Arda Turan,TUR,"FW,MF",Barcelona,es La Liga,29.0,1987.0,18.0,14.0,1244.0,13.8,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.22,0.22,0.43,0.22,0.43
2655,Josh Tymon,GBR,"MF,DF",Hull City,eng Premier League,17.0,1999.0,5.0,4.0,322.0,3.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2656,Tyronne,ESP,"FW,MF",Las Palmas,es La Liga,25.0,1991.0,3.0,0.0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2657,Przemysław Tytoń,POL,GK,La Coruña,es La Liga,29.0,1987.0,13.0,12.0,1126.0,12.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2658,Matthieu Udol,FRA,DF,Metz,fr Ligue 1,20.0,1996.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2659,Leonardo Ulloa,ARG,FW,Leicester City,eng Premier League,30.0,1986.0,16.0,3.0,447.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
2660,Sven Ulreich,DEU,GK,Bayern Munich,de Bundesliga,27.0,1988.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2661,Samuel Umtiti,FRA,DF,Barcelona,es La Liga,22.0,1993.0,25.0,24.0,2129.0,23.7,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.04,0.0,0.04,0.04,0.04
2662,Dayot Upamecano,FRA,DF,RB Leipzig,de Bundesliga,17.0,1998.0,12.0,8.0,667.0,7.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2663,Takashi Usami,JPN,MF,Augsburg,de Bundesliga,24.0,1992.0,11.0,5.0,437.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2664,Mark Uth,DEU,FW,Hoffenheim,de Bundesliga,24.0,1991.0,22.0,12.0,1153.0,12.8,7.0,3.0,7.0,0.0,0.0,4.0,0.0,0.55,0.23,0.78,0.55,0.78
2665,Valentín Vada,ARG,MF,Bordeaux,fr Ligue 1,20.0,1996.0,28.0,25.0,1879.0,20.9,6.0,2.0,4.0,2.0,2.0,4.0,0.0,0.29,0.1,0.38,0.19,0.29
2666,William Vainqueur,FRA,MF,Marseille,fr Ligue 1,27.0,1988.0,29.0,29.0,2545.0,28.3,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.04,0.04,0.0,0.04
2667,Mathieu Valbuena,FRA,"MF,FW",Lyon,fr Ligue 1,31.0,1984.0,30.0,15.0,1558.0,17.3,8.0,5.0,8.0,0.0,0.0,6.0,0.0,0.46,0.29,0.75,0.46,0.75
2668,Víctor Valdés,ESP,GK,Middlesbrough,eng Premier League,34.0,1982.0,28.0,28.0,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2669,Mirko Valdifiori,ITA,MF,Torino,it Serie A,30.0,1986.0,24.0,22.0,1775.0,19.7,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2670,Mirko Valdifiori,ITA,MF,Napoli,it Serie A,30.0,1986.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2671,Antonio Valencia,ECU,DF,Manchester Utd,eng Premier League,30.0,1985.0,28.0,27.0,2483.0,27.6,1.0,3.0,1.0,0.0,0.0,5.0,0.0,0.04,0.11,0.14,0.04,0.14
2672,Enner Valencia,ECU,FW,West Ham,eng Premier League,26.0,1989.0,3.0,3.0,211.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2673,Enner Valencia,ECU,"FW,MF",Everton,eng Premier League,26.0,1989.0,21.0,5.0,716.0,8.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.38,0.13,0.5,0.38,0.5
2674,Borja Valero,ESP,"MF,FW",Fiorentina,it Serie A,31.0,1985.0,31.0,30.0,2678.0,29.8,1.0,10.0,1.0,0.0,0.0,5.0,0.0,0.03,0.34,0.37,0.03,0.37
2675,Borja Valle,ESP,MF,La Coruña,es La Liga,24.0,1992.0,7.0,1.0,207.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,Jesús Vallejo,ESP,DF,Eint Frankfurt,de Bundesliga,19.0,1997.0,25.0,22.0,2057.0,22.9,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.04,0.0,0.04,0.04,0.04
2678,Virgil van Dijk,NLD,DF,Southampton,eng Premier League,25.0,1991.0,21.0,21.0,1853.0,20.6,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.05,0.0,0.05,0.05,0.05
2679,Anthony Vanden Borre,BEL,DF,Montpellier,fr Ligue 1,28.0,1987.0,10.0,9.0,794.0,8.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2680,Leonel Vangioni,ARG,DF,Milan,it Serie A,29.0,1987.0,15.0,11.0,945.0,10.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2681,Raphaël Varane,FRA,DF,Real Madrid,es La Liga,23.0,1993.0,23.0,23.0,1924.0,21.4,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.05,0.09,0.14,0.05,0.14
2682,Javi Varas,ESP,GK,Las Palmas,es La Liga,33.0,1982.0,25.0,25.0,2250.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2683,Jamie Vardy,GBR,FW,Leicester City,eng Premier League,29.0,1987.0,35.0,33.0,2802.0,31.1,13.0,4.0,13.0,0.0,0.0,2.0,1.0,0.42,0.13,0.55,0.42,0.55
2684,Guillermo Varela,URY,"MF,DF",Eint Frankfurt,de Bundesliga,23.0,1993.0,7.0,6.0,428.0,4.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2685,Eduardo Vargas,CHL,"FW,MF",Hoffenheim,de Bundesliga,26.0,1989.0,5.0,0.0,101.0,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2686,Ivan Vargić,HRV,GK,Lazio,it Serie A,29.0,1987.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2687,Cédric Varrault,FRA,DF,Dijon,fr Ligue 1,36.0,1980.0,32.0,32.0,2792.0,31.0,3.0,0.0,3.0,0.0,0.0,4.0,2.0,0.1,0.0,0.1,0.1,0.1
2688,Álvaro Vázquez,ESP,"MF,FW",Espanyol,es La Liga,25.0,1991.0,10.0,2.0,318.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.28
2689,Franco Vázquez,ARG,MF,Sevilla,es La Liga,27.0,1989.0,30.0,26.0,2076.0,23.1,7.0,4.0,7.0,0.0,0.0,8.0,0.0,0.3,0.17,0.48,0.3,0.48
2690,Lucas Vázquez,ESP,"FW,MF",Real Madrid,es La Liga,25.0,1991.0,33.0,12.0,1403.0,15.6,2.0,7.0,2.0,0.0,0.0,4.0,0.0,0.13,0.45,0.58,0.13,0.58
2691,Matías Vecino,URY,MF,Fiorentina,it Serie A,24.0,1991.0,31.0,26.0,2355.0,26.2,3.0,4.0,3.0,0.0,0.0,7.0,0.0,0.11,0.15,0.27,0.11,0.27
2692,Carlos Vela,MEX,"FW,MF",Real Sociedad,es La Liga,27.0,1989.0,35.0,31.0,2545.0,28.3,9.0,2.0,6.0,3.0,4.0,6.0,0.0,0.32,0.07,0.39,0.21,0.28
