,Player,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
1227,Jony,33.0,3,0,0,34,31,13,291,22,14,0,0,0,186,5,27,15.6
1228,Joan Jordan,31.9,10,0,0,59,37,4,177,32,40,0,0,0,249,50,35,58.8
1229,Bruno Jordao,1.0,0,0,0,2,0,1,0,0,3,0,0,0,6,4,1,80.0
1230,Jorginho,35.1,8,0,0,33,22,0,2,64,38,0,0,0,274,12,21,36.4
1231,Willian Jose,26.3,5,1,0,34,31,18,13,1,3,0,0,0,62,42,46,47.7
1232,Joselu,6.6,1,0,0,5,7,4,3,3,8,0,0,0,22,43,40,51.8
1233,Evens Joseph,3.8,0,0,0,4,12,0,3,2,2,1,0,0,11,2,8,20.0
1234,Diogo Jota,26.2,11,0,0,42,55,6,36,13,16,0,0,0,138,27,68,28.4
1235,Aleksandar Jovanovic,12.0,1,0,0,1,2,0,0,1,0,0,1,0,8,2,0,100.0
1236,Vukasin Jovanovic,15.3,7,1,0,18,16,0,1,36,21,0,1,0,107,37,38,49.3
1237,Stevan Jovetic,4.4,1,0,0,4,3,1,2,1,1,0,0,0,10,5,9,35.7
1238,Luka Jovic,24.9,1,0,0,29,43,17,17,3,5,0,0,0,74,62,82,43.1
1239,Jozabed,12.8,1,0,0,9,12,2,8,9,10,0,0,0,81,6,13,31.6
1240,Miguel Juan Llambrich,6.0,1,0,0,14,10,0,20,12,14,0,0,0,30,5,8,38.5
1241,Juanfran,16.2,0,0,0,8,18,0,95,19,12,0,0,0,76,18,18,50.0
1242,Juanfran,17.9,7,0,0,17,10,3,49,19,22,0,1,0,135,14,11,56.0
1243,Juanmi,16.9,5,1,1,27,27,24,6,16,12,1,0,0,62,19,27,41.3
1244,Juanpe,30.7,8,0,0,38,10,2,4,57,25,0,1,0,140,106,56,65.4
1245,Juanpi,7.4,2,0,0,13,15,2,14,6,6,1,0,0,42,8,11,42.1
1246,Nathael Julan,4.8,1,0,0,4,9,1,4,0,0,0,0,0,15,38,33,53.5
1248,Christopher Jullien,33.5,8,0,0,44,18,2,0,41,24,0,1,0,149,140,49,74.1
1249,David Junca,19.5,6,0,0,26,21,1,65,35,30,0,2,0,91,25,15,62.5
1250,Sebastian Jung,0.6,0,0,0,0,0,0,7,0,0,0,0,0,4,0,1,0.0
1251,Hamed Junior Traore,25.1,4,0,0,37,22,7,20,30,38,0,0,0,158,15,37,28.8
1252,Vinicius Junior,9.7,0,0,0,13,21,8,21,7,6,1,0,0,31,1,2,33.3
1254,Mathias Jorgensen,23.9,6,0,0,33,14,0,4,69,31,0,1,0,152,36,51,41.4
1255,Sory Kaba,2.6,0,0,0,12,6,3,1,0,1,0,0,0,11,21,15,58.3
1256,Ozan Kabak,15.0,4,0,0,21,13,0,2,23,19,0,0,0,66,54,27,66.7
1257,Christian Kabasele,17.6,4,1,1,22,14,0,1,38,14,0,2,0,60,60,43,58.3
1258,Elias Kachunga,13.1,2,0,0,24,21,9,15,4,9,0,1,0,43,23,29,44.2
1259,Pavel Kaderabek,27.9,7,0,0,34,18,1,99,34,19,0,1,0,95,51,31,62.2
1261,Florian Kainz,4.1,2,0,0,3,8,0,29,3,5,0,0,0,26,7,4,63.6
1262,Gael Kakuta,8.0,1,0,0,9,5,3,42,9,7,0,0,0,35,5,14,26.3
1263,Nikola Kalinic,7.1,3,0,0,14,9,3,0,2,4,0,0,0,13,17,21,44.7
1264,Salomon Kalou,25.7,0,0,0,29,23,16,21,6,12,1,0,0,117,38,74,33.9
1265,Samuel Kalu,14.2,3,1,0,18,38,2,96,8,18,1,0,0,90,21,32,39.6
1266,Francois Kamano,28.5,6,0,0,49,50,10,29,17,18,1,0,0,136,6,19,24.0
1267,Aboubakar Kamara,7.7,2,0,0,24,4,7,18,1,4,1,0,0,28,12,14,46.2
1268,Boubacar Kamara,26.8,6,0,0,25,30,1,6,45,39,0,1,0,147,61,48,56.0
1269,Hassane Kamara,10.3,1,0,0,12,10,0,15,14,21,0,1,0,61,10,17,37.0
1270,Marcin Kaminski,27.0,1,0,0,7,8,1,2,39,13,0,0,0,109,48,39,55.2
1272,Kevin Kampl,23.5,5,0,0,30,8,7,68,33,24,0,0,0,180,16,13,55.2
1274,Harry Kane,26.9,5,0,0,31,52,10,12,1,6,1,0,0,58,47,67,41.2
1276,Wilfried Kanga,5.5,3,0,0,11,6,0,5,0,0,1,0,0,7,11,17,39.3
1277,N'Golo Kante,34.4,3,0,0,35,13,6,19,44,41,0,0,0,238,27,41,39.7
1279,Wilfrid Kaptoum,8.6,2,0,0,16,12,0,1,10,6,0,0,0,37,7,5,58.3
1280,Kenan Karaman,10.2,0,0,0,14,14,7,9,2,9,1,0,0,32,29,30,49.2
1282,Yann Karamoh,13.6,2,0,0,11,27,4,69,6,3,0,0,0,67,0,16,0.0
1283,Ibrahim Karamoko,0.7,0,0,0,4,0,0,2,0,0,0,0,0,1,1,0,100.0
1284,Orestis Karnezis,9.0,0,0,0,0,1,0,0,0,0,0,0,0,14,2,0,100.0
1285,Rick Karsdorp,6.6,1,0,0,5,2,0,24,12,6,0,0,0,54,4,9,30.8
1286,Grigoris Kastanos,0.7,0,0,0,1,2,0,0,0,1,0,0,0,2,0,1,0.0
1287,Eiji Kawashima,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
1288,Beram Kayal,10.4,4,0,0,18,7,0,10,15,17,0,1,0,56,15,26,36.6
1289,Moise Kean,6.0,2,0,0,9,6,3,2,2,0,1,0,0,17,7,4,63.6
1290,Michael Keane,33.0,2,0,0,22,7,0,4,43,25,0,0,0,161,191,122,61.0
1291,Neeskens Kebano,1.2,0,0,0,0,1,0,2,0,1,0,0,0,5,4,3,57.1
1292,Thilo Kehrer,21.1,4,0,0,26,18,0,8,31,43,0,3,0,119,52,35,59.8
1293,Jules Keita,5.1,3,0,0,12,8,4,1,2,4,0,0,0,16,2,8,20.0
1294,Naby Keita,15.4,0,0,0,25,16,0,5,12,15,0,0,0,113,8,20,28.6
1295,Keko,17.0,2,0,0,32,21,14,103,14,18,0,1,0,91,10,28,26.3
1296,Martin Kelly,12.3,2,0,0,6,1,0,2,11,13,0,0,1,42,35,26,57.4
1297,Marc-Oliver Kempf,22.5,3,0,0,24,29,0,8,46,18,0,1,0,108,108,65,62.4
1298,Kenedy,15.0,1,0,0,19,22,5,28,32,22,0,0,0,110,7,15,31.8
1300,Jonjoe Kenny,8.8,1,0,0,10,1,0,17,17,16,0,0,0,52,23,11,67.6
1301,Christophe Kerbrat,23.3,3,1,0,8,22,1,1,50,24,0,0,0,106,30,49,38.0
1302,Sebastian Kerk,13.1,0,0,0,9,11,1,95,3,9,0,0,0,51,11,8,57.9
1303,Franck Kessie,33.5,8,0,0,48,30,3,28,27,27,0,1,0,211,38,39,49.4
1304,Saif-Eddine Khaoui,15.0,0,0,0,19,10,0,23,20,14,0,0,0,75,11,18,37.9
1305,Wahbi Khazri,31.3,10,1,0,54,52,23,197,11,26,3,0,0,109,13,48,21.3
1306,Rani Khedira,29.2,6,0,0,46,23,0,7,80,39,0,0,0,148,60,60,50.0
1307,Sami Khedira,7.8,0,0,0,5,5,0,8,5,9,0,0,0,29,5,2,71.4
1308,Isaac Kiese Thelin,2.0,1,0,0,5,0,0,0,0,1,0,0,0,2,15,7,68.2
1309,Kike,14.4,0,0,0,31,25,10,12,4,4,0,0,0,48,75,103,42.1
1311,Joshua Kimmich,34.0,4,0,0,27,51,2,254,34,26,1,0,0,217,24,22,52.2
1312,Presnel Kimpembe,22.3,4,1,0,29,41,1,7,30,34,0,0,1,132,24,26,48.0
1313,Joshua King,32.9,3,0,0,53,45,7,43,7,19,2,0,0,148,88,116,43.1
1314,Sofian Kiyine,9.1,7,0,0,34,11,0,36,10,13,0,0,0,60,11,14,44.0
1315,Simon Kjaer,22.3,5,0,0,21,14,0,0,27,19,0,0,0,108,74,36,67.3
1316,Davy Klaassen,31.3,5,0,0,47,24,1,39,47,47,1,0,0,151,32,66,32.7
1317,Felix Klaus,4.9,0,0,0,8,11,2,9,4,7,0,0,0,20,6,18,25.0
1318,Ragnar Klavan,13.7,2,0,0,7,4,0,2,10,8,0,0,0,67,36,23,61.0
1319,Tim Kleindienst,2.2,0,0,0,8,1,3,1,0,3,0,0,0,8,7,10,41.2
1320,Lukas Klostermann,22.3,1,0,0,17,11,1,40,29,29,0,0,0,123,42,27,60.9
1321,Justin Kluivert,14.9,2,0,0,25,22,2,67,7,27,0,0,0,64,10,19,34.5
1322,Lukas Klunter,6.6,2,1,1,9,7,0,21,12,8,0,0,0,30,8,7,53.3
1323,Robin Knoche,31.0,0,0,0,13,17,0,1,44,20,0,1,0,175,75,62,54.7
1324,Anthony Knockaert,20.4,4,1,0,22,19,3,107,29,21,0,0,0,120,16,8,66.7
1326,Torles Knoll,4.1,0,0,0,11,1,1,1,0,2,0,0,0,15,12,13,48.0
1327,Gregor Kobel,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
1328,Gregor Kobel,15.4,0,0,0,0,2,0,0,2,1,0,0,0,30,1,0,100.0
1329,Robin Koch,21.1,3,0,0,19,18,2,0,32,14,0,1,0,93,64,50,56.1
1330,Kenan Kodro,1.8,0,0,0,5,2,1,0,0,1,0,0,0,6,7,7,50.0
1331,Dominik Kohr,10.8,4,0,0,22,13,0,2,15,29,0,0,0,81,12,17,41.4
1332,Djegui Koita,1.9,0,0,0,1,1,0,0,0,6,0,0,0,10,1,6,14.3
1333,Koke,28.7,10,1,1,34,38,2,118,31,46,1,0,0,176,15,17,46.9
1334,Aleksandar Kolarov,32.3,7,1,1,28,39,1,190,41,26,0,1,0,182,38,25,60.3
1335,Sead Kolasinac,21.0,5,0,0,21,10,10,51,20,21,1,1,0,126,19,28,40.4
1336,Randal Kolo Muani,1.4,1,0,0,8,1,0,1,0,0,0,0,0,5,2,1,66.7
1337,Timothee Kolodziejczak,35.4,7,0,0,31,11,0,38,53,22,0,0,0,176,44,45,49.4
1338,Vincent Kompany,13.6,6,0,0,17,0,1,0,16,10,0,0,0,68,36,15,70.6
1339,Ghislain Konan,20.0,0,0,0,15,29,3,68,40,28,0,1,0,152,23,38,37.7
1340,Ibrahima Konate,27.0,7,0,0,37,25,0,2,58,32,0,1,0,140,97,36,72.9
1341,Moussa Konate,20.8,2,0,0,44,38,24,7,5,8,1,0,0,44,51,85,37.5
1342,Geoffrey Kondogbia,13.8,1,0,0,21,19,0,0,27,33,0,0,0,100,24,28,46.2
1343,Kouadio Kone,0.8,0,0,0,1,1,0,0,0,2,0,0,0,2,0,1,0.0
1344,Lamine Kone,23.9,2,0,0,22,22,0,4,33,16,0,2,0,118,55,30,64.7
1345,Youssouf Kone,19.0,3,0,0,18,27,2,70,39,38,0,0,0,115,13,25,34.2
1346,Terence Kongolo,30.2,4,0,0,20,25,2,28,65,46,0,1,1,121,53,35,60.2
1347,Yevhen Konoplyanka,7.3,0,1,0,9,9,0,33,3,0,0,0,0,17,4,7,36.4
1348,Pascal Kopke,0.8,0,0,0,1,1,0,1,0,0,1,0,0,5,0,3,0.0
1349,Julian Korb,11.2,0,0,0,14,5,1,28,23,17,0,0,0,52,6,13,31.6
1350,Laurent Koscielny,14.8,1,0,0,9,14,0,0,30,11,0,0,0,80,25,28,47.2
1352,Filip Kostic,32.8,4,0,0,26,38,3,234,23,42,0,1,0,209,43,45,48.9
1353,Christian Kouame,34.1,4,0,0,36,82,18,28,25,22,0,0,0,126,195,171,53.3
1354,Tomas Koubek,32.5,1,0,0,0,1,0,0,0,0,0,0,0,35,5,2,71.4
1355,Kalidou Koulibaly,34.8,10,1,1,49,17,1,5,40,40,0,0,0,249,75,53,58.6
1356,Jules Kounde,37.0,4,0,0,25,22,0,5,50,31,0,2,0,226,116,88,56.9
1357,Cheikhou Kouyate,21.1,3,0,0,34,17,3,8,16,33,1,0,0,113,62,71,46.6
1358,Mateo Kovacic,19.3,3,0,0,19,33,0,8,8,29,0,0,0,122,10,9,52.6
1359,Dawid Kownacki,1.9,0,0,0,3,1,1,3,0,1,1,0,0,10,6,7,46.2
1360,Dawid Kownacki,6.4,2,0,0,4,9,2,6,2,6,0,0,0,27,14,16,46.7
1361,Thomas Kraft,3.5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0.0
1362,Emil Krafth,33.0,2,0,0,40,34,0,70,23,35,0,1,0,152,42,32,56.8
1363,Luka Krajnc,8.8,3,0,0,5,4,0,3,11,8,0,0,0,29,25,12,67.6
1364,Andrej Kramaric,26.6,2,0,0,7,19,10,92,8,4,0,0,0,112,8,20,28.6
1365,Christoph Kramer,12.6,6,0,0,24,14,0,5,21,22,0,0,0,77,15,27,35.7
1366,Vasyl Kravets,5.3,2,0,0,11,3,0,29,4,11,0,0,0,30,7,7,50.0
1367,Ladislav Krejci,11.8,2,0,0,13,10,3,41,6,12,0,0,0,51,7,21,25.0
1368,Rene Krhin,11.7,2,0,0,6,12,0,0,21,14,0,0,0,66,34,14,70.8
1369,Toni Kroos,24.7,2,0,0,22,55,1,136,14,35,0,0,0,168,20,14,58.8
1370,Rade Krunic,30.8,7,1,0,47,76,0,19,24,23,0,0,0,151,50,84,37.3
1371,Max Kruse,31.5,0,0,0,23,33,6,171,8,5,1,0,0,158,24,39,38.1
1372,Lukas Kubler,13.2,2,0,0,16,21,0,25,30,22,0,0,0,65,23,20,53.5
1373,Yuya Kubo,15.1,2,0,0,21,23,5,19,10,11,0,0,0,68,10,22,31.3
1374,Juraj Kucka,17.1,5,1,1,41,27,1,20,17,32,0,0,0,93,72,54,57.1
1375,Dejan Kulusevski,1.2,0,0,0,4,1,0,3,0,3,0,0,0,4,1,4,20.0
1376,Pierre Kunde,21.2,5,0,0,23,26,1,44,24,29,0,0,0,190,24,19,55.8
1378,Jasmin Kurtic,28.4,9,0,0,36,55,0,142,20,20,0,0,0,118,63,77,45.0
1379,Layvin Kurzawa,11.2,4,0,0,28,6,5,24,10,11,0,0,0,61,27,13,67.5
1380,Rafal Kurzawa,2.7,0,0,0,3,6,0,18,3,3,0,0,0,14,6,4,60.0
1381,Ahmed Kutucu,4.7,0,0,0,10,9,2,7,0,3,0,0,0,24,5,16,23.8
1382,Enock Kwateng,22.7,4,0,0,27,20,1,74,78,41,0,0,0,165,41,27,60.3
1384,Antonino La Gumina,12.1,1,0,0,17,21,20,1,6,4,1,0,0,22,17,24,41.5
1385,Rajiv van La Parra,4.5,0,0,0,4,14,0,6,4,5,0,0,0,33,1,7,12.5
1386,Gaetan Laborde,1.0,0,0,0,1,0,0,1,0,3,0,0,0,7,4,8,33.3
1387,Gaetan Laborde,32.2,1,1,0,34,36,7,51,6,15,0,0,0,136,97,108,47.3
1388,Alexandre Lacazette,27.8,2,0,0,51,54,24,29,15,16,1,0,0,73,46,93,33.1
1389,Alban Lafont,33.5,2,0,0,0,8,0,0,1,0,0,0,1,39,3,0,100.0
1390,Victor Laguardia,36.0,13,0,0,26,14,2,1,53,34,0,1,1,147,79,70,53.0
1392,Konrad Laimer,20.8,7,0,0,40,15,1,22,32,38,0,0,0,158,20,29,40.8
1393,Diego Lainez,3.9,2,0,0,2,18,0,6,1,4,0,0,0,10,0,4,0.0
1394,Kenny Lala,34.0,4,0,0,33,37,0,202,28,45,0,2,0,227,24,36,40.0
1395,Adam Lallana,5.2,1,0,0,4,11,0,8,5,9,0,0,0,25,8,13,38.1
1396,Erik Lamela,10.8,2,0,0,23,18,1,28,7,13,0,0,0,59,3,15,16.7
1397,Mohamed Lamine Diaby,1.8,0,0,0,4,3,3,0,2,1,0,0,0,3,3,11,21.4
1398,Loick Landre,17.7,6,1,0,22,16,1,1,38,21,0,1,0,78,32,38,45.7
1399,Michael Lang,13.9,0,0,0,10,7,2,32,16,9,0,0,0,44,19,13,59.4
1400,Sebastian Langkamp,15.7,4,0,0,11,15,1,0,20,15,0,1,0,100,41,32,56.2
1401,Manuel Lanzini,7.6,2,0,0,5,7,0,16,9,7,1,0,0,48,3,11,21.4
1402,Gianluca Lapadula,4.5,1,0,0,16,10,10,0,1,1,0,0,0,13,23,28,45.1
1404,Aymeric Laporte,34.0,3,0,0,21,18,2,6,39,20,0,0,0,182,76,55,58.0
1405,Danilo Larangeira,34.2,4,0,0,24,17,4,7,37,26,0,0,0,155,100,65,60.6
1406,Johan Larsson,1.0,0,0,0,1,0,0,5,1,1,0,0,0,5,1,0,100.0
1407,Kevin Lasagna,27.3,2,0,0,32,35,22,23,8,1,4,0,0,73,86,114,43.0
1408,Jamaal Lascelles,30.5,4,0,0,16,9,1,2,39,21,0,0,0,180,92,45,67.2
1409,Paul Lasne,19.9,5,0,0,30,26,4,40,22,33,0,1,0,134,22,17,56.4
1410,Toni Lato,3.0,1,0,0,4,2,0,4,6,4,0,2,0,19,0,7,0.0
1411,Danny Latza,20.7,4,0,0,25,40,2,9,20,22,1,0,0,130,31,30,50.8
1412,Alexandre Lauray,2.9,1,0,0,2,1,0,0,4,6,0,0,0,18,4,5,44.4
1414,Vincent Laurini,10.2,4,0,0,16,21,0,39,13,5,0,0,0,54,21,16,56.8
1415,Wesley Lautoa,33.6,12,1,1,52,37,0,0,87,55,0,1,1,208,51,62,45.1
1416,Diego Laxalt,7.2,2,0,0,16,5,0,25,8,13,0,0,0,38,6,16,27.3
1417,Miguel Layun,5.6,1,0,0,6,4,0,55,1,2,0,0,0,17,1,4,20.0
1418,Valentino Lazaro,30.5,6,0,0,23,28,5,156,44,31,0,0,0,181,20,45,30.8
1419,Darko Lazovic,28.2,2,0,0,15,14,2,126,20,17,0,0,0,126,16,21,43.2
1420,Manuel Lazzari,31.5,7,0,0,28,61,0,242,20,17,1,0,0,142,9,21,30.0
1421,Mickael Le Bihan,2.3,2,0,0,2,3,1,0,1,1,0,0,0,8,2,5,28.6
1422,Maxime Le Marchand,25.0,5,0,0,28,7,3,17,54,36,0,1,0,164,56,44,56.0
1423,Robin Le Normand,3.2,1,0,0,3,2,0,0,4,2,0,0,0,18,8,2,80.0
1424,Damien Le Tallec,31.2,3,0,0,54,26,1,5,59,58,0,0,0,191,79,70,53.0
1425,James Lea Siliki,13.6,2,0,0,25,25,0,58,10,17,0,0,0,66,3,7,30.0
1426,Rafael Leao,14.3,3,0,0,25,17,3,10,4,2,1,0,0,25,27,56,32.5
1427,Mathew Leckie,10.5,3,0,0,18,18,4,14,13,13,0,0,0,48,47,20,70.1
1428,Benjamin Lecomte,37.0,1,0,0,1,6,0,0,5,0,0,1,0,43,18,2,90.0
1430,Pierre Lees-Melou,26.6,5,1,0,43,32,1,39,36,46,0,0,0,147,15,22,40.5
1431,Jordan Lefort,20.0,4,1,0,15,15,1,22,46,18,0,1,0,101,61,30,67.0
1432,Wu Lei,11.8,1,0,0,8,12,12,9,7,6,1,0,0,42,13,26,33.3
1433,Tim Leibold,30.7,6,1,0,31,42,2,94,38,42,2,1,0,188,34,25,57.6
1434,Lucas Leiva,22.1,7,0,0,45,20,2,29,52,54,0,0,0,164,40,26,60.6
1435,Florian Lejeune,11.7,0,0,0,11,5,0,7,21,15,0,1,0,74,31,17,64.6
1436,Inigo Lekue,2.3,1,0,0,1,3,0,12,4,2,0,0,0,11,4,4,50.0
1437,Thomas Lemar,20.2,4,0,0,23,33,7,73,22,21,0,0,0,106,8,25,24.2
1438,Mario Lemina,17.9,5,0,0,31,23,1,9,43,32,0,0,0,118,29,15,65.9
1439,Mauricio Lemos,2.0,0,0,0,2,1,0,0,3,1,0,0,0,7,2,3,40.0
1440,Clement Lenglet,21.5,8,1,0,30,14,1,0,21,29,0,0,1,106,44,32,57.9
1441,Aaron Lennon,13.5,1,0,0,12,16,0,23,10,16,0,1,0,44,1,12,7.7
1442,Bernd Leno,31.5,0,0,0,0,5,0,0,4,0,0,0,0,59,7,1,87.5
1443,Pedro Leon,4.7,0,0,0,5,5,0,40,4,4,0,0,0,22,12,8,60.0
1444,Sergio Leon,7.1,1,0,0,9,15,8,3,2,2,0,0,0,19,3,24,11.1
1445,Lukas Lerager,12.5,4,0,0,27,22,1,16,18,18,0,0,0,48,27,34,44.3
1446,Lukas Lerager,14.4,4,0,0,20,13,0,6,32,21,0,0,0,104,24,25,49.0
1447,Mehdi Leris,17.9,5,0,0,42,15,1,47,28,33,0,0,0,125,33,32,50.8
1448,Jefferson Lerma,27.8,12,0,0,43,51,3,4,54,31,1,0,1,233,75,67,52.8
1449,Robert Lewandowski,32.9,2,0,0,25,47,29,9,7,9,1,0,0,65,56,76,42.4
1450,Igor Lewczuk,5.0,0,0,0,4,0,0,2,4,7,0,0,0,24,13,10,56.5
1451,Aaron Leya Iseka,16.0,2,1,0,23,14,7,2,1,4,0,0,0,25,31,47,39.7
1452,Stephan Lichtsteiner,10.4,3,0,0,11,10,2,30,9,9,0,0,0,41,21,20,51.2
1453,Dimitri Lienard,14.3,1,0,0,5,16,3,96,18,18,0,0,0,94,4,12,25.0
1454,Philipp Lienhart,6.8,0,0,0,2,5,0,2,11,6,0,0,0,31,16,8,66.7
1456,Lucas Lima,27.7,6,0,0,46,31,7,215,29,28,0,0,0,181,39,45,46.4
1457,Anthony Limbombe,13.7,2,0,0,6,27,9,42,8,10,0,0,0,62,13,17,43.3
1458,Victor Lindelof,28.9,1,0,0,19,15,0,1,24,27,0,0,1,147,68,40,63.0
1459,Karol Linetty,27.9,11,0,0,45,51,1,16,25,48,0,0,0,173,21,35,37.5
1460,Jesse Lingard,18.5,3,0,0,27,25,7,18,10,18,2,0,0,66,5,27,15.6
1461,Pol Lirola,33.1,2,0,0,15,10,3,125,32,22,0,0,2,164,18,24,42.9
1463,Diego Llorente,19.5,5,0,0,20,13,1,2,26,15,0,0,1,95,57,41,58.2
1464,Fernando Llorente,7.7,2,0,0,12,6,5,1,1,2,0,0,1,14,53,50,51.5
1465,Marcos Llorente,6.0,1,0,0,15,7,1,0,7,12,0,0,0,43,2,3,40.0
1466,Hugo Lloris,33.0,0,0,0,0,2,0,0,0,0,0,0,0,35,9,0,100.0
1467,Giovani Lo Celso,26.6,5,0,0,36,67,1,15,17,31,1,0,0,107,16,23,41.0
1469,Stanislav Lobotka,27.7,1,0,0,19,48,1,9,26,19,0,0,0,166,9,19,32.1
1470,Jurgen Locadia,13.7,1,0,0,22,11,11,12,9,10,0,0,0,56,23,42,35.4
1471,Manuel Locatelli,20.5,7,0,0,35,29,0,36,27,28,0,1,0,139,22,33,40.0
1472,Ruben Loftus-Cheek,11.1,0,0,0,10,23,2,2,11,12,0,0,0,74,21,20,51.2
1473,Enzo Loiodice,9.4,4,1,1,13,19,0,3,11,14,0,0,0,45,7,8,46.7
1474,Kevin Long,5.7,0,0,0,3,5,0,0,7,10,0,0,0,24,20,17,54.1
1475,Shane Long,14.1,3,0,0,26,23,12,14,7,8,1,0,0,39,72,100,41.9
1476,Samuele Longo,6.2,4,0,0,16,7,3,1,1,3,0,0,0,14,20,29,40.8
1477,Sean Longstaff,7.6,2,0,0,7,8,0,3,10,13,1,0,0,46,8,12,40.0
1478,Ademola Lookman,6.9,0,0,0,8,21,2,15,7,7,0,0,0,41,6,5,54.5
1479,Anthony Lopes,34.0,0,0,0,1,6,0,0,2,0,0,1,0,41,5,0,100.0
1480,Rony Lopes,20.5,1,0,0,16,28,5,146,8,22,0,0,0,84,7,21,25.0
1482,Alex Lopez,1.2,1,0,0,1,4,0,2,3,1,0,0,0,10,1,2,33.3
1483,Cristian Lopez,4.1,2,0,0,11,13,1,1,1,3,1,0,0,10,18,25,41.9
1484,David Lopez,20.2,4,0,0,18,17,0,2,28,18,1,1,1,101,51,39,56.7
1485,Diego Lopez,38.0,2,0,0,0,4,0,0,2,0,0,0,0,51,6,1,85.7
1486,Javi Lopez,21.6,5,1,1,32,35,0,57,40,40,0,0,0,112,31,27,53.4
1487,Lluis Lopez,5.8,0,0,0,5,2,0,0,7,3,0,1,0,21,14,10,58.3
1488,Maxime Lopez,24.2,4,0,0,32,14,0,67,20,24,0,0,0,145,6,13,31.6
1489,Pedro Lopez Munoz,5.2,1,0,0,7,12,0,14,8,3,0,0,0,26,4,5,44.4
1490,Pau Lopez,33.0,3,0,0,1,5,0,0,2,0,0,0,0,56,7,0,100.0
1491,Roberto Lopez,0.3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,50.0
1492,Unai Lopez,3.6,1,0,0,1,4,1,12,1,5,0,0,0,25,2,7,22.2
1493,Jonas Lossl,30.9,1,0,0,0,3,0,0,2,0,0,0,0,41,13,5,72.2
1495,Imran Louza,1.0,1,0,0,4,0,0,2,0,0,0,0,0,8,1,1,50.0
1496,Davor Lovren,0.5,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,100.0
1497,Dejan Lovren,11.0,1,0,0,3,10,0,4,11,9,1,0,0,44,53,25,67.9
1498,Chris Lowe,22.9,2,0,0,14,13,2,140,23,18,0,1,0,98,23,33,41.1
1499,Eduard Lowen,18.0,3,0,0,18,26,0,16,8,22,0,0,0,121,18,31,36.7
1500,Matthew Lowton,19.4,7,0,0,22,12,0,58,30,35,0,0,0,127,25,13,65.8
1501,Anthony Lozano,8.1,4,1,0,42,10,5,10,0,5,1,0,0,28,24,31,43.6
1502,Derrick Luckassen,2.8,0,0,0,0,4,1,0,0,2,0,0,0,15,5,6,45.5
1503,Filipe Luis,22.6,4,0,0,26,14,2,54,44,36,0,1,0,143,18,10,64.3
1504,Jose Luis Gaya,34.9,10,0,0,35,55,3,97,43,59,1,1,0,192,34,44,43.6
1505,Jose Luis Morales,35.5,7,0,0,31,52,22,71,12,15,3,0,0,127,15,41,26.8
1506,Jose Luis Palomino,25.1,6,1,1,31,7,1,6,68,31,0,0,0,199,59,32,64.8
1508,Luisinho,5.6,4,0,0,8,8,0,9,16,10,0,0,0,27,0,4,0.0
1509,David Luiz,36.0,3,0,0,34,29,0,4,35,31,0,0,0,203,82,71,53.6
1510,Douglas Luiz,16.6,7,0,0,47,30,0,16,21,19,0,1,0,136,26,20,56.5
1511,Everton Luiz,3.5,5,0,0,9,5,0,1,3,6,0,0,0,17,1,1,50.0
1512,Jordan Lukaku,1.9,1,0,0,4,1,2,10,5,3,0,0,0,10,2,1,66.7
1513,Romelu Lukaku,23.7,4,0,0,18,3,23,46,2,4,1,0,0,31,92,84,52.3
1514,Dodi Lukebakio,21.9,6,0,0,28,50,14,41,9,17,1,1,0,86,22,25,46.8
1515,Sasa Lukic,11.0,7,0,0,35,13,0,26,12,11,0,0,0,54,8,26,23.5
1516,Senad Lulic,32.5,5,0,0,41,27,7,140,49,43,0,2,0,232,44,26,62.9
1517,Antonio Luna,14.0,4,0,0,14,12,0,52,15,10,0,0,0,99,13,8,61.9
1518,Andriy Lunin,4.1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0
1519,Sebastiano Luperto,8.1,0,0,0,10,7,0,1,13,6,0,2,0,33,19,18,51.4
1520,Fabian Lustenberger,24.1,2,0,0,17,34,0,0,39,30,0,0,0,139,48,28,63.2
1522,Lyanco,1.0,0,0,0,1,1,0,0,4,1,0,0,0,10,1,2,33.3
1523,Lyanco,12.4,2,1,1,11,3,2,0,22,18,0,0,0,103,28,27,50.9
1524,Herve Lybohy,16.4,3,0,0,18,10,0,2,14,13,0,1,1,77,28,30,48.3
1525,Charalambos Lykogiannis,9.2,1,0,0,9,1,1,41,19,8,0,0,0,42,13,12,52.0
1526,Yann M'Vila,36.2,5,1,0,20,33,0,7,74,40,0,0,0,243,44,40,52.4
1527,Darwin Machis,5.1,2,0,0,7,12,0,22,2,6,0,0,0,24,4,9,30.8
