Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,Prog,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - Drib,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - Drib,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Vs Dribbles - Tkl,Vs Dribbles - Att,Vs Dribbles - Tkl%,Vs Dribbles - Past,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
Daan Heymans,1226,BEL,"MF,FW",Venezia,it Serie A,22.0,1999.0,7.0,2.0,256.0,2.8,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.35,0.35,0.0,0.35,0.1,0.1,0.3,0.4,0.04,0.11,0.16,0.04,0.16,1226,BEL,"MF,FW",Venezia,it Serie A,22.0,1999.0,2.8,0.0,3.0,1.0,33.3,1.05,0.35,0.0,0.0,14.5,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1,1226,BEL,"MF,FW",Venezia,it Serie A,22.0,1999.0,2.8,79.0,96.0,82.3,1240.0,310.0,38.0,46.0,82.6,32.0,35.0,91.4,5.0,9.0,55.6,1.0,0.3,0.2,0.7,3.0,6.0,2.0,1.0,6.0,1226,BEL,"MF,FW",Venezia,it Serie A,22.0,1999.0,2.8,96.0,92.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,2.0,1226,BEL,"MF,FW",Venezia,it Serie A,22.0,1999.0,2.8,6.0,2.12,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35,1.0,0.0,0.0,0.0,0.0,0.0,1226,BEL,"MF,FW",Venezia,it Serie A,22.0,1999.0,2.8,3.0,1.0,1.0,2.0,0.0,1.0,5.0,20.0,4.0,7.0,3.0,4.0,4.0,7.0,3.0,0.0
Aaron Hickey,1227,SYC,DF,Bologna,it Serie A,19.0,2002.0,36.0,34.0,2820.0,31.3,5.0,1.0,5.0,0.0,0.0,7.0,0.0,0.16,0.03,0.19,0.16,0.19,1.4,1.4,1.6,3.0,0.04,0.05,0.09,0.04,0.09,1227,SYC,DF,Bologna,it Serie A,19.0,2002.0,31.3,5.0,21.0,13.0,61.9,0.67,0.41,0.24,0.38,21.3,0.0,0.0,0.0,1.4,1.4,0.07,3.6,3.6,1227,SYC,DF,Bologna,it Serie A,19.0,2002.0,31.3,1032.0,1289.0,80.1,14598.0,4238.0,610.0,671.0,90.9,355.0,460.0,77.2,34.0,78.0,43.6,1.0,1.6,1.4,-0.6,19.0,45.0,19.0,8.0,33.0,1227,SYC,DF,Bologna,it Serie A,19.0,2002.0,31.3,1289.0,1021.0,267.0,16.0,2.0,0.0,52.0,251.0,0.0,0.0,0.0,0.0,1032.0,1.0,33.0,1227,SYC,DF,Bologna,it Serie A,19.0,2002.0,31.3,46.0,1.47,37.0,1.0,2.0,0.0,4.0,2.0,5.0,0.16,4.0,0.0,0.0,0.0,0.0,1.0,1227,SYC,DF,Bologna,it Serie A,19.0,2002.0,31.3,46.0,29.0,24.0,15.0,7.0,20.0,30.0,66.7,10.0,36.0,13.0,23.0,29.0,75.0,44.0,0.0
Piero Hincapié,1228,ECU,DF,Leverkusen,de Bundesliga,19.0,2002.0,27.0,20.0,1754.0,19.5,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.05,0.1,0.15,0.05,0.15,0.8,0.8,1.1,1.9,0.04,0.06,0.1,0.04,0.1,1228,ECU,DF,Leverkusen,de Bundesliga,19.0,2002.0,19.5,1.0,9.0,1.0,11.1,0.46,0.05,0.11,1.0,15.2,0.0,0.0,0.0,0.8,0.8,0.09,0.2,0.2,1228,ECU,DF,Leverkusen,de Bundesliga,19.0,2002.0,19.5,971.0,1198.0,81.1,16256.0,5694.0,439.0,475.0,92.4,440.0,504.0,87.3,68.0,140.0,48.6,2.0,1.1,1.6,0.9,10.0,49.0,9.0,4.0,61.0,1228,ECU,DF,Leverkusen,de Bundesliga,19.0,2002.0,19.5,1198.0,1060.0,137.0,14.0,2.0,1.0,20.0,104.0,0.0,0.0,0.0,0.0,971.0,1.0,29.0,1228,ECU,DF,Leverkusen,de Bundesliga,19.0,2002.0,19.5,17.0,0.87,16.0,0.0,0.0,1.0,0.0,0.0,4.0,0.21,3.0,0.0,0.0,1.0,0.0,0.0,1228,ECU,DF,Leverkusen,de Bundesliga,19.0,2002.0,19.5,33.0,23.0,23.0,8.0,2.0,19.0,25.0,76.0,6.0,34.0,15.0,19.0,33.0,66.0,56.0,2.0
Martin Hinteregger,1229,AUT,DF,Eint Frankfurt,de Bundesliga,28.0,1992.0,27.0,25.0,2222.0,24.7,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.04,0.0,0.04,0.04,0.04,1.6,1.6,1.0,2.6,0.06,0.04,0.1,0.06,0.1,1229,AUT,DF,Eint Frankfurt,de Bundesliga,28.0,1992.0,24.7,1.0,16.0,4.0,25.0,0.65,0.16,0.06,0.25,19.8,1.0,0.0,0.0,1.6,1.6,0.1,-0.6,-0.6,1229,AUT,DF,Eint Frankfurt,de Bundesliga,28.0,1992.0,24.7,1079.0,1403.0,76.9,21300.0,9359.0,354.0,410.0,86.3,603.0,704.0,85.7,106.0,242.0,43.8,0.0,1.0,1.0,-1.0,8.0,74.0,6.0,0.0,63.0,1229,AUT,DF,Eint Frankfurt,de Bundesliga,28.0,1992.0,24.7,1403.0,1333.0,69.0,54.0,5.0,11.0,0.0,14.0,0.0,0.0,0.0,0.0,1079.0,1.0,12.0,1229,AUT,DF,Eint Frankfurt,de Bundesliga,28.0,1992.0,24.7,22.0,0.89,13.0,0.0,0.0,5.0,1.0,3.0,3.0,0.12,1.0,0.0,0.0,1.0,1.0,0.0,1229,AUT,DF,Eint Frankfurt,de Bundesliga,28.0,1992.0,24.7,45.0,28.0,28.0,16.0,1.0,28.0,43.0,65.1,15.0,36.0,16.0,20.0,42.0,87.0,78.0,3.0
Marwin Hitz,1230,CHE,GK,Dortmund,de Bundesliga,33.0,1987.0,5.0,4.0,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230,CHE,GK,Dortmund,de Bundesliga,33.0,1987.0,4.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1230,CHE,GK,Dortmund,de Bundesliga,33.0,1987.0,4.5,155.0,177.0,87.6,3923.0,2648.0,35.0,36.0,97.2,74.0,75.0,98.7,45.0,65.0,69.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1230,CHE,GK,Dortmund,de Bundesliga,33.0,1987.0,4.5,177.0,139.0,38.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,1.0,1230,CHE,GK,Dortmund,de Bundesliga,33.0,1987.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230,CHE,GK,Dortmund,de Bundesliga,33.0,1987.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Ki-Jana Hoever,1231,NLD,"DF,MF",Wolves,eng Premier League,19.0,2002.0,8.0,4.0,308.0,3.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.04,0.03,0.07,0.04,0.07,1231,NLD,"DF,MF",Wolves,eng Premier League,19.0,2002.0,3.4,0.0,1.0,0.0,0.0,0.29,0.0,0.0,,17.9,0.0,0.0,0.0,0.1,0.1,0.14,-0.1,-0.1,1231,NLD,"DF,MF",Wolves,eng Premier League,19.0,2002.0,3.4,110.0,160.0,68.8,1691.0,512.0,54.0,71.0,76.1,51.0,68.0,75.0,4.0,8.0,50.0,0.0,0.1,0.1,-0.1,1.0,3.0,2.0,1.0,4.0,1231,NLD,"DF,MF",Wolves,eng Premier League,19.0,2002.0,3.4,160.0,124.0,35.0,2.0,0.0,0.0,8.0,33.0,0.0,0.0,0.0,0.0,110.0,1.0,6.0,1231,NLD,"DF,MF",Wolves,eng Premier League,19.0,2002.0,3.4,3.0,0.88,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231,NLD,"DF,MF",Wolves,eng Premier League,19.0,2002.0,3.4,10.0,6.0,5.0,5.0,0.0,7.0,12.0,58.3,5.0,6.0,0.0,6.0,6.0,16.0,8.0,0.0
Nicolas Höfler,1232,DEU,MF,Freiburg,de Bundesliga,31.0,1990.0,30.0,30.0,2600.0,28.9,2.0,4.0,2.0,0.0,0.0,5.0,0.0,0.07,0.14,0.21,0.07,0.21,2.4,2.4,1.9,4.3,0.08,0.07,0.15,0.08,0.15,1232,DEU,MF,Freiburg,de Bundesliga,31.0,1990.0,28.9,2.0,33.0,11.0,33.3,1.14,0.38,0.06,0.18,15.9,0.0,0.0,0.0,2.4,2.4,0.07,-0.4,-0.4,1232,DEU,MF,Freiburg,de Bundesliga,31.0,1990.0,28.9,986.0,1189.0,82.9,16174.0,5132.0,456.0,522.0,87.4,440.0,508.0,86.6,61.0,90.0,67.8,4.0,1.9,2.1,2.1,18.0,102.0,14.0,0.0,117.0,1232,DEU,MF,Freiburg,de Bundesliga,31.0,1990.0,28.9,1189.0,1147.0,38.0,18.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,986.0,4.0,19.0,1232,DEU,MF,Freiburg,de Bundesliga,31.0,1990.0,28.9,45.0,1.56,34.0,0.0,0.0,3.0,4.0,4.0,7.0,0.24,3.0,0.0,0.0,1.0,2.0,1.0,1232,DEU,MF,Freiburg,de Bundesliga,31.0,1990.0,28.9,73.0,42.0,37.0,29.0,7.0,28.0,62.0,45.2,34.0,50.0,21.0,29.0,46.0,119.0,42.0,0.0
Jonas Hofmann,1233,DEU,"MF,FW",M'Gladbach,de Bundesliga,29.0,1992.0,26.0,24.0,2078.0,23.1,12.0,5.0,12.0,0.0,0.0,1.0,0.0,0.52,0.22,0.74,0.52,0.74,8.5,8.5,7.7,16.2,0.37,0.33,0.7,0.37,0.7,1233,DEU,"MF,FW",M'Gladbach,de Bundesliga,29.0,1992.0,23.1,12.0,54.0,22.0,40.7,2.34,0.95,0.22,0.55,16.3,4.0,0.0,0.0,8.5,8.5,0.16,3.5,3.5,1233,DEU,"MF,FW",M'Gladbach,de Bundesliga,29.0,1992.0,23.1,961.0,1265.0,76.0,15692.0,4485.0,490.0,551.0,88.9,314.0,392.0,80.1,108.0,205.0,52.7,5.0,7.7,6.4,-2.7,70.0,64.0,24.0,3.0,77.0,1233,DEU,"MF,FW",M'Gladbach,de Bundesliga,29.0,1992.0,23.1,1265.0,1059.0,198.0,78.0,6.0,5.0,138.0,26.0,91.0,28.0,49.0,3.0,961.0,8.0,36.0,1233,DEU,"MF,FW",M'Gladbach,de Bundesliga,29.0,1992.0,23.1,141.0,6.11,82.0,46.0,5.0,4.0,3.0,1.0,12.0,0.52,10.0,0.0,2.0,0.0,0.0,0.0,1233,DEU,"MF,FW",M'Gladbach,de Bundesliga,29.0,1992.0,23.1,30.0,20.0,6.0,17.0,7.0,17.0,42.0,40.5,25.0,23.0,0.0,23.0,12.0,42.0,10.0,0.0
Rob Holding,1234,GBR,DF,Arsenal,eng Premier League,25.0,1995.0,15.0,9.0,845.0,9.4,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.11,0.0,0.11,0.11,0.11,0.4,0.4,0.0,0.4,0.04,0.0,0.04,0.04,0.04,1234,GBR,DF,Arsenal,eng Premier League,25.0,1995.0,9.4,1.0,4.0,1.0,25.0,0.43,0.11,0.25,1.0,8.4,0.0,0.0,0.0,0.4,0.4,0.1,0.6,0.6,1234,GBR,DF,Arsenal,eng Premier League,25.0,1995.0,9.4,420.0,483.0,87.0,7860.0,2536.0,147.0,160.0,91.9,241.0,261.0,92.3,29.0,55.0,52.7,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,12.0,1234,GBR,DF,Arsenal,eng Premier League,25.0,1995.0,9.4,483.0,468.0,15.0,7.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,1234,GBR,DF,Arsenal,eng Premier League,25.0,1995.0,9.4,3.0,0.32,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234,GBR,DF,Arsenal,eng Premier League,25.0,1995.0,9.4,13.0,9.0,11.0,1.0,1.0,5.0,6.0,83.3,1.0,23.0,18.0,5.0,10.0,23.0,42.0,1.0
Lucas Höler,1235,DEU,FW,Freiburg,de Bundesliga,27.0,1994.0,34.0,30.0,2583.0,28.7,7.0,2.0,7.0,0.0,0.0,2.0,0.0,0.24,0.07,0.31,0.24,0.31,9.1,9.1,4.1,13.2,0.32,0.14,0.46,0.32,0.46,1235,DEU,FW,Freiburg,de Bundesliga,27.0,1994.0,28.7,7.0,60.0,26.0,43.3,2.09,0.91,0.12,0.27,14.1,0.0,0.0,0.0,9.1,9.1,0.16,-2.1,-2.1,1235,DEU,FW,Freiburg,de Bundesliga,27.0,1994.0,28.7,614.0,912.0,67.3,8186.0,1672.0,371.0,504.0,73.6,184.0,256.0,71.9,24.0,40.0,60.0,2.0,4.1,3.6,-2.1,41.0,35.0,33.0,1.0,62.0,1235,DEU,FW,Freiburg,de Bundesliga,27.0,1994.0,28.7,912.0,870.0,39.0,0.0,7.0,6.0,23.0,3.0,0.0,0.0,0.0,0.0,614.0,3.0,38.0,1235,DEU,FW,Freiburg,de Bundesliga,27.0,1994.0,28.7,93.0,3.24,70.0,0.0,3.0,10.0,9.0,1.0,10.0,0.35,7.0,0.0,1.0,1.0,1.0,0.0,1235,DEU,FW,Freiburg,de Bundesliga,27.0,1994.0,28.7,41.0,25.0,10.0,17.0,14.0,13.0,28.0,46.4,15.0,25.0,4.0,21.0,17.0,58.0,39.0,2.0
Mason Holgate,1236,GBR,DF,Everton,eng Premier League,24.0,1996.0,25.0,23.0,2134.0,23.7,2.0,1.0,2.0,0.0,0.0,7.0,1.0,0.08,0.04,0.13,0.08,0.13,1.0,1.0,0.1,1.2,0.04,0.0,0.05,0.04,0.05,1236,GBR,DF,Everton,eng Premier League,24.0,1996.0,23.7,2.0,7.0,2.0,28.6,0.3,0.08,0.29,1.0,9.8,0.0,0.0,0.0,1.0,1.0,0.15,1.0,1.0,1236,GBR,DF,Everton,eng Premier League,24.0,1996.0,23.7,584.0,876.0,66.7,12159.0,4600.0,192.0,260.0,73.8,289.0,368.0,78.5,94.0,213.0,44.1,1.0,0.1,0.3,0.9,3.0,43.0,2.0,0.0,34.0,1236,GBR,DF,Everton,eng Premier League,24.0,1996.0,23.7,876.0,805.0,68.0,42.0,0.0,16.0,4.0,26.0,0.0,0.0,0.0,0.0,584.0,3.0,11.0,1236,GBR,DF,Everton,eng Premier League,24.0,1996.0,23.7,5.0,0.21,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,1236,GBR,DF,Everton,eng Premier League,24.0,1996.0,23.7,35.0,18.0,26.0,9.0,0.0,11.0,26.0,42.3,15.0,25.0,17.0,8.0,26.0,61.0,95.0,1.0
Gerrit Holtmann,1237,PHL,"FW,MF",Bochum,de Bundesliga,26.0,1995.0,29.0,23.0,1840.0,20.4,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.24,0.2,0.44,0.24,0.44,4.8,4.8,5.2,10.0,0.24,0.26,0.49,0.24,0.49,1237,PHL,"FW,MF",Bochum,de Bundesliga,26.0,1995.0,20.4,5.0,46.0,18.0,39.1,2.25,0.88,0.11,0.28,20.9,0.0,0.0,0.0,4.8,4.8,0.1,0.2,0.2,1237,PHL,"FW,MF",Bochum,de Bundesliga,26.0,1995.0,20.4,238.0,356.0,66.9,3654.0,1194.0,127.0,160.0,79.4,79.0,121.0,65.3,17.0,40.0,42.5,4.0,5.2,4.1,-1.2,29.0,20.0,29.0,11.0,38.0,1237,PHL,"FW,MF",Bochum,de Bundesliga,26.0,1995.0,20.4,356.0,345.0,8.0,1.0,4.0,1.0,60.0,6.0,0.0,0.0,0.0,0.0,238.0,3.0,8.0,1237,PHL,"FW,MF",Bochum,de Bundesliga,26.0,1995.0,20.4,68.0,3.32,46.0,0.0,12.0,4.0,3.0,3.0,8.0,0.39,5.0,0.0,2.0,1.0,0.0,0.0,1237,PHL,"FW,MF",Bochum,de Bundesliga,26.0,1995.0,20.4,15.0,9.0,5.0,3.0,7.0,6.0,23.0,26.1,17.0,28.0,2.0,26.0,8.0,23.0,7.0,0.0
Martin Hongla,1238,CMR,MF,Hellas Verona,it Serie A,23.0,1998.0,18.0,7.0,651.0,7.2,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.14,0.0,0.14,0.14,0.14,1.2,1.2,0.2,1.5,0.17,0.03,0.2,0.17,0.2,1238,CMR,MF,Hellas Verona,it Serie A,23.0,1998.0,7.2,1.0,9.0,4.0,44.4,1.24,0.55,0.11,0.25,21.7,0.0,0.0,0.0,1.2,1.2,0.14,-0.2,-0.2,1238,CMR,MF,Hellas Verona,it Serie A,23.0,1998.0,7.2,229.0,303.0,75.6,4101.0,992.0,103.0,127.0,81.1,89.0,109.0,81.7,29.0,49.0,59.2,0.0,0.2,0.2,-0.2,2.0,18.0,3.0,0.0,19.0,1238,CMR,MF,Hellas Verona,it Serie A,23.0,1998.0,7.2,303.0,297.0,4.0,3.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,229.0,2.0,4.0,1238,CMR,MF,Hellas Verona,it Serie A,23.0,1998.0,7.2,9.0,1.25,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238,CMR,MF,Hellas Verona,it Serie A,23.0,1998.0,7.2,14.0,8.0,5.0,6.0,3.0,4.0,8.0,50.0,4.0,6.0,2.0,4.0,4.0,18.0,16.0,1.0
Franck Honorat,1239,FRA,"FW,MF",Brest,fr Ligue 1,24.0,1996.0,34.0,34.0,2899.0,32.2,11.0,4.0,11.0,0.0,0.0,3.0,0.0,0.34,0.12,0.47,0.34,0.47,5.7,5.7,7.6,13.3,0.18,0.24,0.41,0.18,0.41,1239,FRA,"FW,MF",Brest,fr Ligue 1,24.0,1996.0,32.2,11.0,60.0,30.0,50.0,1.86,0.93,0.18,0.37,20.5,1.0,0.0,0.0,5.7,5.7,0.1,5.3,5.3,1239,FRA,"FW,MF",Brest,fr Ligue 1,24.0,1996.0,32.2,829.0,1225.0,67.7,13982.0,4061.0,437.0,544.0,80.3,258.0,383.0,67.4,95.0,204.0,46.6,4.0,7.6,5.8,-3.6,59.0,49.0,48.0,22.0,76.0,1239,FRA,"FW,MF",Brest,fr Ligue 1,24.0,1996.0,32.2,1225.0,1077.0,144.0,27.0,4.0,17.0,188.0,58.0,53.0,21.0,23.0,0.0,829.0,4.0,31.0,1239,FRA,"FW,MF",Brest,fr Ligue 1,24.0,1996.0,32.2,123.0,3.82,72.0,20.0,14.0,7.0,6.0,4.0,14.0,0.43,6.0,0.0,3.0,2.0,3.0,0.0,1239,FRA,"FW,MF",Brest,fr Ligue 1,24.0,1996.0,32.2,54.0,38.0,25.0,13.0,16.0,27.0,48.0,56.3,21.0,24.0,2.0,22.0,15.0,69.0,25.0,0.0
Justin Hoogma,1240,NLD,DF,Greuther Fürth,de Bundesliga,23.0,1998.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.03,0.01,0.03,1240,NLD,DF,Greuther Fürth,de Bundesliga,23.0,1998.0,3.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0,,13.1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1240,NLD,DF,Greuther Fürth,de Bundesliga,23.0,1998.0,3.0,144.0,180.0,80.0,3010.0,1097.0,32.0,38.0,84.2,92.0,98.0,93.9,18.0,40.0,45.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,5.0,1240,NLD,DF,Greuther Fürth,de Bundesliga,23.0,1998.0,3.0,180.0,172.0,8.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,144.0,0.0,2.0,1240,NLD,DF,Greuther Fürth,de Bundesliga,23.0,1998.0,3.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240,NLD,DF,Greuther Fürth,de Bundesliga,23.0,1998.0,3.0,6.0,5.0,4.0,2.0,0.0,4.0,6.0,66.7,2.0,5.0,5.0,0.0,4.0,10.0,4.0,0.0
Sydney van Hooijdonk,1241,NLD,"FW,MF",Bologna,it Serie A,21.0,2000.0,4.0,0.0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241,NLD,"FW,MF",Bologna,it Serie A,21.0,2000.0,0.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1241,NLD,"FW,MF",Bologna,it Serie A,21.0,2000.0,0.4,13.0,17.0,76.5,136.0,28.0,10.0,12.0,83.3,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1241,NLD,"FW,MF",Bologna,it Serie A,21.0,2000.0,0.4,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1241,NLD,"FW,MF",Bologna,it Serie A,21.0,2000.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241,NLD,"FW,MF",Bologna,it Serie A,21.0,2000.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Matthew Hoppe,1242,USA,"FW,MF",Mallorca,es La Liga,20.0,2001.0,5.0,1.0,131.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.0,0.69,0.1,0.1,0.2,0.3,0.08,0.12,0.19,0.08,0.19,1242,USA,"FW,MF",Mallorca,es La Liga,20.0,2001.0,1.5,0.0,2.0,0.0,0.0,1.37,0.0,0.0,,16.9,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1,1242,USA,"FW,MF",Mallorca,es La Liga,20.0,2001.0,1.5,24.0,34.0,70.6,258.0,30.0,12.0,16.0,75.0,6.0,9.0,66.7,0.0,0.0,,1.0,0.2,0.0,0.8,3.0,3.0,0.0,0.0,1.0,1242,USA,"FW,MF",Mallorca,es La Liga,20.0,2001.0,1.5,34.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,1242,USA,"FW,MF",Mallorca,es La Liga,20.0,2001.0,1.5,4.0,2.73,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,1.0,0.0,0.0,0.0,0.0,0.0,1242,USA,"FW,MF",Mallorca,es La Liga,20.0,2001.0,1.5,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jannes Horn,1243,DEU,DF,Köln,de Bundesliga,24.0,1997.0,11.0,3.0,478.0,5.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.6,0.02,0.08,0.1,0.02,0.1,1243,DEU,DF,Köln,de Bundesliga,24.0,1997.0,5.3,0.0,3.0,1.0,33.3,0.56,0.19,0.0,0.0,24.7,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1,1243,DEU,DF,Köln,de Bundesliga,24.0,1997.0,5.3,217.0,305.0,71.1,3700.0,1399.0,96.0,114.0,84.2,102.0,134.0,76.1,15.0,38.0,39.5,0.0,0.4,0.8,-0.4,6.0,13.0,8.0,6.0,12.0,1243,DEU,DF,Köln,de Bundesliga,24.0,1997.0,5.3,305.0,233.0,72.0,6.0,1.0,0.0,28.0,66.0,0.0,0.0,0.0,0.0,217.0,0.0,14.0,1243,DEU,DF,Köln,de Bundesliga,24.0,1997.0,5.3,14.0,2.64,11.0,1.0,1.0,0.0,1.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,1243,DEU,DF,Köln,de Bundesliga,24.0,1997.0,5.3,6.0,4.0,4.0,2.0,0.0,4.0,8.0,50.0,4.0,1.0,1.0,0.0,3.0,9.0,9.0,0.0
