,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off
1485,Érik Lamela,ar ARG,"FW,MF",Tottenham,Premier League,21.0,1992.0,9.0,330.0,37.0,,3.7,3.0,,1.0,6.0,,,,,,,,
1486,Frank Lampard,eng ENG,MF,Chelsea,Premier League,35.0,1978.0,26.0,1703.0,66.0,,18.9,20.0,,12.0,6.0,,,,,,,,
1487,Mickaël Landreau,fr FRA,GK,Bastia,Ligue 1,34.0,1979.0,31.0,2707.0,87.0,,30.1,31.0,,29.0,0.0,,,,,,,,
1488,Simon Laner,it ITA,MF,Hellas Verona,Serie A,29.0,1984.0,4.0,81.0,20.0,,0.9,1.0,,0.0,3.0,,,,,,,,
1489,Mitchell Langerak,au AUS,GK,Dortmund,Bundesliga,24.0,1988.0,4.0,360.0,90.0,,4.0,4.0,,4.0,0.0,,,,,,,,
1490,Steeven Langil,fr FRA,"FW,MF",Guingamp,Ligue 1,25.0,1988.0,21.0,1060.0,50.0,,11.8,11.0,,4.0,10.0,,,,,,,,
1491,Sebastian Langkamp,de GER,DF,Hertha BSC,Bundesliga,25.0,1988.0,29.0,2506.0,86.0,,27.8,29.0,,27.0,0.0,,,,,,,,
1492,Martin Lanig,de GER,MF,Eint Frankfurt,Bundesliga,29.0,1984.0,15.0,1046.0,70.0,,11.6,12.0,,8.0,3.0,,,,,,,,
1493,Manuel Lanzarote,es ESP,MF,Espanyol,La Liga,29.0,1984.0,17.0,587.0,35.0,,6.5,5.0,,1.0,12.0,,,,,,,,
1494,Aymeric Laporte,es ESP,DF,Athletic Club,La Liga,19.0,1994.0,35.0,2933.0,84.0,,32.6,33.0,,29.0,2.0,,,,,,,,
1495,Charles-Elie Laprevotte,fr FRA,MF,Freiburg,Bundesliga,20.0,1992.0,1.0,59.0,59.0,,0.7,1.0,,0.0,0.0,,,,,,,,
1496,Bertrand Laquait,fr FRA,GK,Evian,Ligue 1,36.0,1977.0,16.0,1440.0,90.0,,16.0,16.0,,16.0,0.0,,,,,,,,
1497,Danilo Larangeira,br BRA,DF,Udinese,Serie A,29.0,1984.0,36.0,3240.0,90.0,,36.0,36.0,,36.0,0.0,,,,,,,,
1498,Karim Laribi,tn TUN,"FW,MF",Sassuolo,Serie A,22.0,1991.0,10.0,425.0,43.0,,4.7,4.0,,2.0,6.0,,,,,,,,
1499,Joaquín Larrivey,ar ARG,FW,Rayo Vallecano,La Liga,28.0,1984.0,35.0,2417.0,69.0,,26.9,24.0,,19.0,11.0,,,,,,,,
1500,Marcelo Larrondo,cl CHI,FW,Torino,Serie A,24.0,1988.0,5.0,160.0,32.0,,1.8,1.0,,1.0,4.0,,,,,,,,
1501,Daniel Larsson,se SWE,"FW,MF",Valladolid,La Liga,26.0,1987.0,28.0,1643.0,59.0,,18.3,21.0,,2.0,7.0,,,,,,,,
1502,Seb Larsson,se SWE,MF,Sunderland,Premier League,28.0,1985.0,31.0,2215.0,71.0,,24.6,24.0,,15.0,7.0,,,,,,,,
1503,Miguel de las Cuevas,es ESP,MF,Osasuna,La Liga,27.0,1986.0,24.0,1590.0,66.0,,17.7,21.0,,5.0,3.0,,,,,,,,
1504,Paul Lasne,fr FRA,MF,Ajaccio,Ligue 1,24.0,1989.0,34.0,2818.0,83.0,,31.3,32.0,,21.0,2.0,,,,,,,,
1505,Pierre-Michel Lasogga,de GER,FW,Hamburger SV,Bundesliga,21.0,1991.0,20.0,1482.0,74.0,,16.5,18.0,,12.0,2.0,,,,,,,,
1506,Wesley Lautoa,nc NCL,"DF,MF",Lorient,Ligue 1,25.0,1987.0,34.0,2882.0,85.0,,32.0,34.0,,28.0,0.0,,,,,,,,
1508,Ezequiel Lavezzi,ar ARG,"FW,MF",Paris S-G,Ligue 1,28.0,1985.0,32.0,1874.0,59.0,,20.8,24.0,,2.0,8.0,,,,,,,,
1509,Tom Lawrence,wls WAL,"FW,MF",Manchester Utd,Premier League,19.0,1994.0,1.0,69.0,69.0,,0.8,1.0,,0.0,0.0,,,,,,,,
1510,Diego Laxalt,uy URU,"DF,MF",Bologna,Serie A,20.0,1993.0,15.0,828.0,55.0,,9.2,9.0,,3.0,6.0,,,,,,,,
1511,Dejan Lazarević,si SVN,MF,Chievo,Serie A,23.0,1990.0,14.0,543.0,39.0,,6.0,3.0,,1.0,11.0,,,,,,,,
1512,Andrea Lazzari,it ITA,MF,Udinese,Serie A,28.0,1984.0,25.0,1584.0,63.0,,17.6,18.0,,13.0,7.0,,,,,,,,
1513,Anthony Le Tallec,fr FRA,"FW,MF",Valenciennes,Ligue 1,28.0,1984.0,17.0,735.0,43.0,,8.2,7.0,,3.0,10.0,,,,,,,,
1514,Jean-Louis Leca,fr FRA,GK,Bastia,Ligue 1,27.0,1985.0,9.0,713.0,79.0,,7.9,7.0,,7.0,2.0,,,,,,,,
1515,Mickael Leca,fr FRA,DF,Ajaccio,Ligue 1,19.0,1994.0,6.0,372.0,62.0,,4.1,4.0,,3.0,2.0,,,,,,,,
1516,Benjamin Lecomte,fr FRA,GK,Lorient,Ligue 1,22.0,1991.0,1.0,45.0,45.0,,0.5,0.0,,,1.0,,,,,,,,
1517,Cristian Ledesma,it ITA,MF,Lazio,Serie A,30.0,1982.0,27.0,2230.0,83.0,,24.8,25.0,,20.0,2.0,,,,,,,,
1518,Joe Ledley,wls WAL,MF,Crystal Palace,Premier League,26.0,1987.0,14.0,1248.0,89.0,,13.9,14.0,,13.0,0.0,,,,,,,,
1519,Elliot Lee,eng ENG,"FW,MF",West Ham,Premier League,18.0,1994.0,1.0,3.0,3.0,,0.0,0.0,,,1.0,,,,,,,,
1520,Nicola Legrottaglie,it ITA,DF,Catania,Serie A,36.0,1976.0,17.0,1283.0,75.0,,14.3,15.0,,13.0,2.0,,,,,,,,
1521,Moritz Leitner,de GER,MF,Stuttgart,Bundesliga,20.0,1992.0,21.0,1481.0,71.0,,16.5,17.0,,9.0,4.0,,,,,,,,
1522,Lucas Leiva,br BRA,MF,Liverpool,Premier League,26.0,1987.0,27.0,1871.0,69.0,,20.8,20.0,,16.0,7.0,,,,,,,,
1523,Christian Lell,de GER,DF,Levante,La Liga,28.0,1984.0,5.0,359.0,72.0,,4.0,5.0,,3.0,0.0,,,,,,,,
1524,Reynald Lemaître,fr FRA,"DF,MF",Guingamp,Ligue 1,30.0,1983.0,22.0,1756.0,80.0,,19.5,21.0,,17.0,1.0,,,,,,,,
1525,Mario Lemina,ga GAB,"DF,MF",Marseille,Ligue 1,19.0,1993.0,14.0,692.0,49.0,,7.7,8.0,,3.0,6.0,,,,,,,,
1526,Mario Lemina,ga GAB,"DF,MF",Lorient,Ligue 1,19.0,1993.0,4.0,309.0,77.0,,3.4,4.0,,2.0,0.0,,,,,,,,
1527,Fabien Lemoine,fr FRA,MF,Saint-Étienne,Ligue 1,26.0,1987.0,35.0,2804.0,80.0,,31.2,32.0,,18.0,3.0,,,,,,,,
1528,Aaron Lennon,eng ENG,"FW,MF",Tottenham,Premier League,26.0,1987.0,27.0,2177.0,81.0,,24.2,26.0,,15.0,1.0,,,,,,,,
1529,Bernd Leno,de GER,GK,Leverkusen,Bundesliga,21.0,1992.0,34.0,3060.0,90.0,,34.0,34.0,,34.0,0.0,,,,,,,,
1530,Pedro León,es ESP,"FW,MF",Getafe,La Liga,26.0,1986.0,37.0,2905.0,79.0,,32.3,33.0,,22.0,4.0,,,,,,,,
1531,Joleon Lescott,eng ENG,DF,Manchester City,Premier League,30.0,1982.0,10.0,785.0,79.0,,8.7,8.0,,8.0,2.0,,,,,,,,
1532,Sebastián Leto,ar ARG,"FW,MF",Catania,Serie A,26.0,1986.0,27.0,1240.0,46.0,,13.8,13.0,,2.0,14.0,,,,,,,,
1534,Dorian Lévêque,fr FRA,DF,Guingamp,Ligue 1,23.0,1989.0,18.0,1258.0,70.0,,14.0,13.0,,11.0,5.0,,,,,,,,
1535,Robert Lewandowski,pl POL,FW,Dortmund,Bundesliga,24.0,1988.0,33.0,2799.0,85.0,,31.1,31.0,,25.0,2.0,,,,,,,,
1536,Joe Lewis,eng ENG,GK,Cardiff City,Premier League,25.0,1987.0,1.0,90.0,90.0,,1.0,1.0,,1.0,0.0,,,,,,,,
1537,Stephan Lichtsteiner,ch SUI,"DF,MF",Juventus,Serie A,29.0,1984.0,27.0,2111.0,78.0,,23.5,24.0,,15.0,3.0,,,,,,,,
1538,Anders Lindegaard,dk DEN,GK,Manchester Utd,Premier League,29.0,1984.0,1.0,90.0,90.0,,1.0,1.0,,1.0,0.0,,,,,,,,
1539,Leroy Lita,eng ENG,FW,Swansea City,Premier League,28.0,1984.0,2.0,36.0,18.0,,0.4,0.0,,,2.0,,,,,,,,
1540,Marko Livaja,hr CRO,"FW,MF",Atalanta,Serie A,19.0,1993.0,20.0,744.0,37.0,,8.3,8.0,,2.0,12.0,,,,,,,,
1541,Jake Livermore,eng ENG,MF,Hull City,Premier League,23.0,1989.0,36.0,3054.0,85.0,,33.9,34.0,,32.0,2.0,,,,,,,,
1542,Adem Ljajić,rs SRB,"FW,MF",Roma,Serie A,21.0,1991.0,28.0,1625.0,58.0,,18.1,17.0,,8.0,11.0,,,,,,,,
1543,Diego Llorente,es ESP,DF,Real Madrid,La Liga,19.0,1993.0,1.0,19.0,19.0,,0.2,0.0,,,1.0,,,,,,,,
1544,Fernando Llorente,es ESP,FW,Juventus,Serie A,28.0,1985.0,34.0,2485.0,73.0,,27.6,29.0,,11.0,5.0,,,,,,,,
1545,Hugo Lloris,fr FRA,GK,Tottenham,Premier League,26.0,1986.0,37.0,3330.0,90.0,,37.0,37.0,,37.0,0.0,,,,,,,,
1546,Cristian Lobato,es ESP,"FW,MF",Osasuna,La Liga,24.0,1989.0,12.0,332.0,28.0,,3.7,1.0,,0.0,11.0,,,,,,,,
1547,Francesco Lodi,it ITA,MF,Genoa,Serie A,29.0,1984.0,9.0,715.0,79.0,,7.9,8.0,,7.0,1.0,,,,,,,,
1548,Francesco Lodi,it ITA,MF,Catania,Serie A,29.0,1984.0,19.0,1530.0,81.0,,17.0,17.0,,14.0,2.0,,,,,,,,
1549,Raoul Loé,cm CMR,MF,Osasuna,La Liga,24.0,1989.0,19.0,1194.0,63.0,,13.3,14.0,,10.0,5.0,,,,,,,,
1550,Antonio Loi,it ITA,MF,Cagliari,Serie A,16.0,1996.0,3.0,8.0,3.0,,0.1,0.0,,,3.0,,,,,,,,
1551,Lolo,es ESP,"DF,MF",Osasuna,La Liga,28.0,1984.0,21.0,1489.0,71.0,,16.5,18.0,,9.0,3.0,,,,,,,,
1552,David Lombán,es ESP,DF,Elche,La Liga,26.0,1987.0,28.0,2381.0,85.0,,26.5,26.0,,25.0,2.0,,,,,,,,
1553,Mattia Lombardo,it ITA,MF,Sampdoria,Serie A,18.0,1995.0,1.0,7.0,7.0,,0.1,0.0,,,1.0,,,,,,,,
1554,Shane Long,ie IRL,FW,West Brom,Premier League,26.0,1987.0,15.0,1036.0,69.0,,11.5,11.0,,6.0,4.0,,,,,,,,
1555,Shane Long,ie IRL,FW,Hull City,Premier League,26.0,1987.0,15.0,1202.0,80.0,,13.4,15.0,,9.0,0.0,,,,,,,,
1556,Alessandro Longhi,it ITA,DF,Sassuolo,Serie A,24.0,1989.0,28.0,2439.0,87.0,,27.1,27.0,,26.0,1.0,,,,,,,,
1557,Samuele Longo,it ITA,FW,Hellas Verona,Serie A,21.0,1992.0,2.0,11.0,6.0,,0.1,0.0,,,2.0,,,,,,,,
1558,Samuele Longo,it ITA,FW,Rayo Vallecano,La Liga,21.0,1992.0,9.0,136.0,15.0,,1.5,0.0,,,9.0,,,,,,,,
1560,Anthony Lopes,pt POR,GK,Lyon,Ligue 1,22.0,1990.0,32.0,2821.0,88.0,,31.3,32.0,,31.0,0.0,,,,,,,,
1561,Miguel Lopes,pt POR,DF,Lyon,Ligue 1,26.0,1986.0,19.0,1655.0,87.0,,18.4,19.0,,15.0,0.0,,,,,,,,
1562,Adrián López,es ESP,FW,Atlético Madrid,La Liga,25.0,1988.0,22.0,739.0,34.0,,8.2,4.0,,1.0,18.0,,,,,,,,
1563,Álex López,es ESP,MF,Celta Vigo,La Liga,25.0,1988.0,31.0,1987.0,64.0,,22.1,24.0,,8.0,7.0,,,,,,,,
1564,Borja López,es ESP,DF,Rayo Vallecano,La Liga,19.0,1994.0,3.0,192.0,64.0,,2.1,3.0,,2.0,0.0,,,,,,,,
1565,Borja López,es ESP,DF,Monaco,Ligue 1,19.0,1994.0,1.0,21.0,21.0,,0.2,0.0,,,1.0,,,,,,,,
1566,David López,es ESP,"DF,MF",Espanyol,La Liga,23.0,1989.0,33.0,2834.0,86.0,,31.5,33.0,,26.0,0.0,,,,,,,,
1567,Diego López,es ESP,GK,Real Madrid,La Liga,31.0,1981.0,36.0,3240.0,90.0,,36.0,36.0,,36.0,0.0,,,,,,,,
1568,Íñigo López,es ESP,DF,Celta Vigo,La Liga,31.0,1982.0,9.0,570.0,63.0,,6.3,5.0,,4.0,4.0,,,,,,,,
1569,Javi López,es ESP,"DF,MF",Espanyol,La Liga,27.0,1986.0,33.0,2922.0,89.0,,32.5,33.0,,30.0,0.0,,,,,,,,
1570,Lisandro López,ar ARG,DF,Getafe,La Liga,23.0,1989.0,26.0,2242.0,86.0,,24.9,26.0,,22.0,0.0,,,,,,,,
1571,Maxi López,ar ARG,FW,Catania,Serie A,29.0,1984.0,12.0,600.0,50.0,,6.7,4.0,,4.0,8.0,,,,,,,,
1572,Maxi López,ar ARG,FW,Sampdoria,Serie A,29.0,1984.0,11.0,566.0,51.0,,6.3,6.0,,3.0,5.0,,,,,,,,
1573,Pedro López Muñoz,es ESP,DF,Levante,La Liga,29.0,1983.0,32.0,2540.0,79.0,,28.2,28.0,,22.0,4.0,,,,,,,,
1574,Nicolás López,uy URU,"FW,MF",Udinese,Serie A,19.0,1993.0,21.0,781.0,37.0,,8.7,7.0,,2.0,14.0,,,,,,,,
1575,Pedro López,es ESP,GK,Betis,La Liga,18.0,1995.0,1.0,8.0,8.0,,0.1,0.0,,,1.0,,,,,,,,
1576,Alberto Lopo,es ESP,DF,Getafe,La Liga,33.0,1980.0,3.0,135.0,45.0,,1.5,1.0,,1.0,2.0,,,,,,,,
1577,Joseph Lopy,sn SEN,"DF,MF",Sochaux,Ligue 1,21.0,1992.0,10.0,710.0,71.0,,7.9,10.0,,6.0,0.0,,,,,,,,
1578,Melvyn Lorenzen,ug UGA,"FW,MF",Werder Bremen,Bundesliga,18.0,1994.0,2.0,4.0,2.0,,0.0,0.0,,,2.0,,,,,,,,
1579,Nicolai Lorenzoni,de GER,"DF,MF",Freiburg,Bundesliga,21.0,1992.0,1.0,9.0,9.0,,0.1,0.0,,,1.0,,,,,,,,
1580,Jordan Lotiès,fr FRA,DF,Osasuna,La Liga,28.0,1984.0,30.0,2633.0,88.0,,29.3,30.0,,27.0,0.0,,,,,,,,
1581,Dejan Lovren,hr CRO,DF,Southampton,Premier League,24.0,1989.0,31.0,2787.0,90.0,,31.0,31.0,,30.0,0.0,,,,,,,,
1582,Matthew Lowton,eng ENG,DF,Aston Villa,Premier League,24.0,1989.0,23.0,1663.0,72.0,,18.5,18.0,,15.0,5.0,,,,,,,,
1583,Jamar Loza,jm JAM,"FW,MF",Norwich City,Premier League,19.0,1994.0,1.0,33.0,33.0,,0.4,0.0,,,1.0,,,,,,,,
1584,Alessandro Lucarelli,it ITA,DF,Parma,Serie A,36.0,1977.0,34.0,3002.0,88.0,,33.4,34.0,,32.0,0.0,,,,,,,,
1586,Stefano Lucchini,it ITA,DF,Atalanta,Serie A,32.0,1980.0,19.0,1265.0,67.0,,14.1,14.0,,10.0,5.0,,,,,,,,
1587,Andrea Luci,it ITA,MF,Livorno,Serie A,28.0,1985.0,22.0,1895.0,86.0,,21.1,22.0,,20.0,0.0,,,,,,,,
1588,Diego Lugano,uy URU,DF,West Brom,Premier League,32.0,1980.0,9.0,660.0,73.0,,7.3,7.0,,6.0,2.0,,,,,,,,
1589,Filipe Luís,br BRA,DF,Atlético Madrid,La Liga,27.0,1985.0,32.0,2878.0,90.0,,32.0,32.0,,31.0,0.0,,,,,,,,
1590,José Luis Gayà,es ESP,"DF,MF",Valencia,La Liga,18.0,1995.0,1.0,90.0,90.0,,1.0,1.0,,1.0,0.0,,,,,,,,
1591,David Luiz,br BRA,"DF,MF",Chelsea,Premier League,26.0,1987.0,19.0,1360.0,72.0,,15.1,15.0,,13.0,4.0,,,,,,,,
1592,Romelu Lukaku,be BEL,FW,Chelsea,Premier League,20.0,1993.0,2.0,42.0,21.0,,0.5,0.0,,,2.0,,,,,,,,
1593,Romelu Lukaku,be BEL,FW,Everton,Premier League,20.0,1993.0,31.0,2556.0,82.0,,28.4,29.0,,20.0,2.0,,,,,,,,
1594,Assani Lukimya-Mulongoti,cd COD,DF,Werder Bremen,Bundesliga,27.0,1986.0,23.0,1615.0,70.0,,17.9,18.0,,17.0,5.0,,,,,,,,
1595,Senad Lulić,ba BIH,"DF,MF",Lazio,Serie A,27.0,1986.0,30.0,2544.0,85.0,,28.3,28.0,,23.0,2.0,,,,,,,,
1596,Antonio Luna,es ESP,DF,Aston Villa,Premier League,22.0,1991.0,17.0,1381.0,81.0,,15.3,16.0,,14.0,1.0,,,,,,,,
1597,Fabian Lustenberger,ch SUI,"DF,MF",Hertha BSC,Bundesliga,25.0,1988.0,19.0,1710.0,90.0,,19.0,19.0,,19.0,0.0,,,,,,,,
1598,Cheikh M'Bengue,sn SEN,DF,Toulouse,Ligue 1,25.0,1988.0,3.0,120.0,40.0,,1.3,1.0,,0.0,2.0,,,,,,,,
1599,Cheikh M'Bengue,sn SEN,DF,Rennes,Ligue 1,25.0,1988.0,25.0,2102.0,84.0,,23.4,25.0,,22.0,0.0,,,,,,,,
1600,Cedrick Mabwati,cd COD,"FW,MF",Betis,La Liga,21.0,1992.0,23.0,1132.0,49.0,,12.6,12.0,,5.0,11.0,,,,,,,,
1601,Lévy Madinda,ga GAB,MF,Celta Vigo,La Liga,21.0,1992.0,18.0,666.0,37.0,,7.4,5.0,,4.0,13.0,,,,,,,,
1602,Alexander Madlung,de GER,DF,Eint Frankfurt,Bundesliga,31.0,1982.0,16.0,1262.0,79.0,,14.0,14.0,,13.0,2.0,,,,,,,,
1603,Christian Maggio,it ITA,"DF,MF",Napoli,Serie A,31.0,1982.0,22.0,1958.0,89.0,,21.8,22.0,,20.0,0.0,,,,,,,,
1604,Mattia Maggio,it ITA,FW,Hamburger SV,Bundesliga,19.0,1994.0,4.0,124.0,31.0,,1.4,1.0,,0.0,3.0,,,,,,,,
1605,Francesco Magnanelli,it ITA,MF,Sassuolo,Serie A,28.0,1984.0,28.0,2464.0,88.0,,27.4,28.0,,23.0,0.0,,,,,,,,
1606,Maicosuel,br BRA,MF,Udinese,Serie A,27.0,1986.0,19.0,763.0,40.0,,8.5,7.0,,4.0,12.0,,,,,,,,
1607,Domenico Maietta,it ITA,DF,Hellas Verona,Serie A,30.0,1982.0,25.0,1972.0,79.0,,21.9,23.0,,20.0,2.0,,,,,,,,
1608,Modibo Maïga,ml MLI,"FW,MF",West Ham,Premier League,25.0,1987.0,14.0,1004.0,72.0,,11.2,11.0,,6.0,3.0,,,,,,,,
1609,Diego Mainz,es ESP,DF,Granada,La Liga,30.0,1982.0,17.0,1348.0,79.0,,15.0,14.0,,13.0,3.0,,,,,,,,
1610,Abdul Majeed Waris,gh GHA,"FW,MF",Valenciennes,Ligue 1,21.0,1991.0,16.0,1385.0,87.0,,15.4,16.0,,13.0,0.0,,,,,,,,
1612,Róbert Mak,sk SVK,"FW,MF",Nürnberg,Bundesliga,22.0,1991.0,19.0,799.0,42.0,,8.9,9.0,,0.0,10.0,,,,,,,,
1613,Cédric Makiadi,cd COD,MF,Werder Bremen,Bundesliga,29.0,1984.0,30.0,2301.0,77.0,,25.6,26.0,,17.0,4.0,,,,,,,,
1614,Jean Makoun,cm CMR,MF,Rennes,Ligue 1,30.0,1983.0,30.0,2502.0,83.0,,27.8,30.0,,19.0,0.0,,,,,,,,
1615,Nikola Maksimović,rs SRB,DF,Torino,Serie A,21.0,1991.0,23.0,1808.0,79.0,,20.1,20.0,,19.0,3.0,,,,,,,,
1616,Junior Malanda,be BEL,MF,Wolfsburg,Bundesliga,18.0,1994.0,7.0,400.0,57.0,,4.4,5.0,,2.0,2.0,,,,,,,,
1617,Steed Malbranque,fr FRA,MF,Lyon,Ligue 1,33.0,1980.0,23.0,1278.0,56.0,,14.2,16.0,,6.0,7.0,,,,,,,,
1618,Maodo Malick Mbaye,sn SEN,MF,Chievo,Serie A,17.0,1995.0,1.0,7.0,7.0,,0.1,0.0,,,1.0,,,,,,,,
1619,Yunus Mallı,tr TUR,"FW,MF",Mainz 05,Bundesliga,21.0,1992.0,21.0,1036.0,49.0,,11.5,11.0,,2.0,10.0,,,,,,,,
1620,Hugo Mallo,es ESP,DF,Celta Vigo,La Liga,22.0,1991.0,33.0,2835.0,86.0,,31.5,32.0,,31.0,1.0,,,,,,,,
1621,Mickael Malsa,mq MTQ,MF,Sochaux,Ligue 1,17.0,1995.0,4.0,346.0,87.0,,3.8,4.0,,2.0,0.0,,,,,,,,
1622,Michael Mancienne,sc SEY,"DF,MF",Hamburger SV,Bundesliga,25.0,1988.0,12.0,1080.0,90.0,,12.0,12.0,,12.0,0.0,,,,,,,,
1623,Steve Mandanda,fr FRA,GK,Marseille,Ligue 1,28.0,1985.0,38.0,3351.0,88.0,,37.2,38.0,,37.0,0.0,,,,,,,,
1624,Christophe Mandanne,fr FRA,"FW,MF",Guingamp,Ligue 1,28.0,1985.0,28.0,1810.0,65.0,,20.1,21.0,,7.0,7.0,,,,,,,,
1625,Aïssa Mandi,dz ALG,DF,Reims,Ligue 1,21.0,1991.0,33.0,2919.0,88.0,,32.4,33.0,,31.0,0.0,,,,,,,,
1626,Anthony Mandrea,dz ALG,GK,Nice,Ligue 1,16.0,1996.0,1.0,40.0,40.0,,0.4,0.0,,,1.0,,,,,,,,
1627,Mario Mandžukić,hr CRO,"FW,MF",Bayern Munich,Bundesliga,27.0,1986.0,30.0,2017.0,67.0,,22.4,21.0,,12.0,9.0,,,,,,,,
1628,Mané,es ESP,"DF,MF",Almería,La Liga,31.0,1981.0,9.0,728.0,81.0,,8.1,8.0,,8.0,1.0,,,,,,,,
1629,Thomas Manfredini,it ITA,DF,Genoa,Serie A,33.0,1980.0,15.0,1249.0,83.0,,13.9,15.0,,13.0,0.0,,,,,,,,
1630,Thomas Manfredini,it ITA,DF,Sassuolo,Serie A,33.0,1980.0,3.0,270.0,90.0,,3.0,3.0,,3.0,0.0,,,,,,,,
1631,Alex Manninger,at AUT,GK,Augsburg,Bundesliga,36.0,1977.0,13.0,1170.0,90.0,,13.0,13.0,,13.0,0.0,,,,,,,,
1632,Vito Mannone,it ITA,GK,Sunderland,Premier League,25.0,1988.0,29.0,2568.0,89.0,,28.5,28.0,,28.0,1.0,,,,,,,,
1633,Javier Manquillo,es ESP,DF,Atlético Madrid,La Liga,19.0,1994.0,3.0,270.0,90.0,,3.0,3.0,,3.0,0.0,,,,,,,,
1634,Sergio Mantecón,es ESP,MF,Elche,La Liga,33.0,1980.0,12.0,371.0,31.0,,4.1,2.0,,2.0,10.0,,,,,,,,
1635,Andrea Mantovani,it ITA,DF,Bologna,Serie A,29.0,1984.0,21.0,1379.0,66.0,,15.3,14.0,,12.0,7.0,,,,,,,,
1636,Manucho,ao ANG,FW,Valladolid,La Liga,30.0,1983.0,26.0,914.0,35.0,,10.2,8.0,,3.0,18.0,,,,,,,,
1638,José Manuel Casado,es ESP,DF,Málaga,La Liga,26.0,1986.0,2.0,54.0,27.0,,0.6,0.0,,,2.0,,,,,,,,
1639,José Manuel Pinto,es ESP,GK,Barcelona,La Liga,37.0,1975.0,13.0,1148.0,88.0,,12.8,12.0,,12.0,1.0,,,,,,,,
1640,Juan Manuel Vargas,pe PER,"DF,MF",Fiorentina,Serie A,29.0,1983.0,24.0,1456.0,61.0,,16.2,14.0,,12.0,10.0,,,,,,,,
1641,Toifilou Maoulida,fr FRA,FW,Bastia,Ligue 1,34.0,1979.0,6.0,185.0,31.0,,2.1,2.0,,0.0,4.0,,,,,,,,
1642,Florian Marange,fr FRA,DF,Sochaux,Ligue 1,27.0,1986.0,15.0,1344.0,90.0,,14.9,15.0,,14.0,0.0,,,,,,,,
1643,Marcelo,br BRA,"DF,MF",Real Madrid,La Liga,25.0,1988.0,28.0,2177.0,78.0,,24.2,24.0,,21.0,4.0,,,,,,,,
1644,Marcelo,br BRA,DF,Hannover 96,Bundesliga,26.0,1987.0,24.0,2119.0,88.0,,23.5,24.0,,22.0,0.0,,,,,,,,
1645,Giovanni Marchese,it ITA,DF,Genoa,Serie A,28.0,1984.0,27.0,2121.0,79.0,,23.6,23.0,,19.0,4.0,,,,,,,,
1646,Federico Marchetti,it ITA,GK,Lazio,Serie A,30.0,1983.0,21.0,1890.0,90.0,,21.0,21.0,,21.0,0.0,,,,,,,,
1647,Marco Marchionni,it ITA,MF,Parma,Serie A,33.0,1980.0,33.0,2758.0,84.0,,30.6,32.0,,20.0,1.0,,,,,,,,
1648,Claudio Marchisio,it ITA,MF,Juventus,Serie A,27.0,1986.0,29.0,1991.0,69.0,,22.1,21.0,,18.0,8.0,,,,,,,,
1649,Nélson Marcos,pt POR,DF,Almería,La Liga,30.0,1983.0,14.0,1181.0,84.0,,13.1,14.0,,12.0,0.0,,,,,,,,
1650,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,La Liga,24.0,1989.0,35.0,1982.0,57.0,,22.0,19.0,,14.0,16.0,,,,,,,,
1651,Enzo Maresca,it ITA,MF,Sampdoria,Serie A,33.0,1980.0,1.0,1.0,1.0,,0.0,0.0,,,1.0,,,,,,,,
1652,José María Giménez,uy URU,DF,Atlético Madrid,La Liga,18.0,1995.0,1.0,90.0,90.0,,1.0,1.0,,1.0,0.0,,,,,,,,
1653,Mariano,br BRA,"DF,MF",Bordeaux,Ligue 1,27.0,1986.0,38.0,3299.0,87.0,,36.7,38.0,,34.0,0.0,,,,,,,,
1654,Adrian Mariappa,jm JAM,DF,Crystal Palace,Premier League,26.0,1986.0,24.0,2113.0,88.0,,23.5,23.0,,22.0,1.0,,,,,,,,
1655,Ciprian Marica,ro ROU,FW,Getafe,La Liga,27.0,1985.0,27.0,1792.0,66.0,,19.9,20.0,,13.0,7.0,,,,,,,,
1656,Jean Marie Dongou,cm CMR,FW,Barcelona,La Liga,18.0,1995.0,1.0,7.0,7.0,,0.1,0.0,,,1.0,,,,,,,,
1657,Guido Marilungo,it ITA,FW,Atalanta,Serie A,23.0,1989.0,6.0,138.0,23.0,,1.5,0.0,,,6.0,,,,,,,,
1658,Marko Marin,de GER,"FW,MF",Sevilla,La Liga,24.0,1989.0,18.0,950.0,53.0,,10.6,10.0,,6.0,8.0,,,,,,,,
1659,Diego Mariño,es ESP,GK,Valladolid,La Liga,23.0,1990.0,28.0,2520.0,90.0,,28.0,28.0,,28.0,0.0,,,,,,,,
1660,Rafael Marques,br BRA,DF,Hellas Verona,Serie A,29.0,1983.0,17.0,1272.0,75.0,,14.1,14.0,,13.0,3.0,,,,,,,,
1661,Javi Márquez,es ESP,MF,Elche,La Liga,27.0,1986.0,29.0,2052.0,71.0,,22.8,24.0,,10.0,5.0,,,,,,,,
