,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
126,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,24.0,1994.0,31.9,2.0,54.0,23.0,42.6,1.69,0.72,0.04,0.09,27.7,8.0,0.0,0.0,2.7,2.7,0.05,-0.7,-0.7
127,Kepa Arrizabalaga,es ESP,GK,Chelsea,Premier League,23.0,1994.0,36.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
128,Harry Arter,ie IRL,MF,Cardiff City,Premier League,28.0,1989.0,22.2,0.0,23.0,4.0,17.4,1.04,0.18,0.0,0.0,23.6,0.0,0.0,0.0,0.9,0.9,0.04,-0.9,-0.9
130,Kwadwo Asamoah,gh GHA,DF,Inter,Serie A,29.0,1988.0,29.7,0.0,9.0,1.0,11.1,0.3,0.03,0.0,0.0,28.0,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
131,Takuma Asano,jp JPN,"MF,FW",Hannover 96,Bundesliga,23.0,1994.0,7.8,0.0,13.0,3.0,23.1,1.67,0.39,0.0,0.0,17.1,0.0,0.0,0.0,1.6,1.6,0.12,-1.6,-1.6
132,Santiago Ascacíbar,ar ARG,MF,Stuttgart,Bundesliga,21.0,1997.0,27.0,0.0,19.0,5.0,26.3,0.7,0.19,0.0,0.0,20.0,0.0,0.0,0.0,1.3,1.3,0.07,-1.3,-1.3
133,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,29.0,1989.0,32.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
134,Marco Asensio,es ESP,FW,Real Madrid,La Liga,22.0,1996.0,19.8,1.0,45.0,17.0,37.8,2.28,0.86,0.02,0.06,18.1,1.0,0.0,0.0,4.1,4.1,0.09,-3.1,-3.1
135,Iago Aspas,es ESP,"FW,MF",Celta Vigo,La Liga,30.0,1987.0,25.0,20.0,64.0,27.0,42.2,2.56,1.08,0.23,0.56,17.2,10.0,5.0,5.0,11.9,7.9,0.12,8.1,7.1
136,Simon Asta,de GER,DF,Augsburg,Bundesliga,17.0,2001.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,25.6,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
137,Youcef Atal,dz ALG,"DF,FW",Nice,Ligue 1,22.0,1996.0,25.1,6.0,35.0,14.0,40.0,1.39,0.56,0.17,0.43,17.1,0.0,0.0,1.0,4.6,3.9,0.11,1.4,2.1
138,Christian Atsu,gh GHA,MF,Newcastle Utd,Premier League,26.0,1992.0,16.6,1.0,28.0,14.0,50.0,1.69,0.84,0.04,0.07,19.6,0.0,0.0,0.0,2.1,2.1,0.08,-1.1,-1.1
139,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,29.0,1989.0,30.3,22.0,89.0,34.0,38.2,2.94,1.12,0.2,0.53,14.2,0.0,4.0,5.0,22.6,18.5,0.21,-0.6,-0.5
140,Emil Audero,it ITA,GK,Sampdoria,Serie A,21.0,1997.0,36.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
141,Jean-Kévin Augustin,fr FRA,FW,RB Leipzig,Bundesliga,21.0,1997.0,5.1,3.0,13.0,8.0,61.5,2.54,1.56,0.23,0.38,12.6,0.0,0.0,0.0,2.8,2.8,0.25,0.2,0.2
142,Ludwig Augustinsson,se SWE,DF,Werder Bremen,Bundesliga,24.0,1994.0,33.6,1.0,22.0,6.0,27.3,0.65,0.18,0.05,0.17,14.7,0.0,0.0,0.0,1.5,1.5,0.07,-0.5,-0.5
143,Serge Aurier,ci CIV,DF,Tottenham,Premier League,25.0,1992.0,6.3,0.0,4.0,1.0,25.0,0.64,0.16,0.0,0.0,17.1,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
144,Charlie Austin,eng ENG,FW,Southampton,Premier League,29.0,1989.0,10.9,2.0,31.0,7.0,22.6,2.84,0.64,0.06,0.29,16.0,0.0,0.0,1.0,3.6,3.3,0.11,-1.6,-1.3
145,Ezequiel Ávila,ar ARG,"FW,MF",Huesca,La Liga,24.0,1994.0,22.2,10.0,87.0,23.0,26.4,3.92,1.04,0.1,0.39,19.8,2.0,1.0,1.0,6.8,6.1,0.07,3.2,2.9
146,Jordan Ayew,gh GHA,FW,Crystal Palace,Premier League,26.0,1991.0,13.1,1.0,27.0,3.0,11.1,2.06,0.23,0.04,0.33,14.6,0.0,0.0,0.0,2.9,2.9,0.11,-1.9,-1.9
147,Kaan Ayhan,tr TUR,DF,Düsseldorf,Bundesliga,23.0,1994.0,27.2,4.0,23.0,9.0,39.1,0.85,0.33,0.17,0.44,14.5,5.0,0.0,0.0,2.3,2.3,0.1,1.7,1.7
148,Floyd Ayité,tg TOG,"FW,MF",Fulham,Premier League,29.0,1988.0,5.3,1.0,7.0,1.0,14.3,1.32,0.19,0.14,1.0,21.1,0.0,0.0,0.0,0.4,0.4,0.05,0.6,0.6
149,César Azpilicueta,es ESP,DF,Chelsea,Premier League,28.0,1989.0,37.8,1.0,17.0,7.0,41.2,0.45,0.19,0.06,0.14,15.4,0.0,0.0,0.0,1.2,1.2,0.07,-0.2,-0.2
150,Abdoulaye Ba,sn SEN,DF,Rayo Vallecano,La Liga,27.0,1991.0,23.4,1.0,9.0,4.0,44.4,0.38,0.17,0.11,0.25,9.8,0.0,0.0,0.0,1.3,1.3,0.14,-0.3,-0.3
151,Florian Baak,de GER,MF,Hertha BSC,Bundesliga,19.0,1999.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
152,Ludovic Baal,gf GUF,DF,Rennes,Ligue 1,32.0,1986.0,1.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
153,Khouma Babacar,sn SEN,FW,Sassuolo,Serie A,25.0,1993.0,16.5,7.0,58.0,19.0,32.8,3.51,1.15,0.09,0.26,17.8,0.0,2.0,2.0,7.6,6.1,0.1,-0.6,-1.1
154,Ryan Babel,nl NED,"FW,MF",Fulham,Premier League,31.0,1986.0,13.9,5.0,27.0,9.0,33.3,1.94,0.65,0.19,0.56,16.0,0.0,0.0,0.0,5.7,5.7,0.21,-0.7,-0.7
156,Carlos Bacca,co COL,FW,Villarreal,La Liga,31.0,1986.0,14.1,6.0,30.0,14.0,46.7,2.13,0.99,0.17,0.36,16.0,1.0,1.0,1.0,4.6,3.8,0.13,1.4,1.2
157,Juninho Bacuna,cw CUW,"MF,DF",Huddersfield,Premier League,20.0,1997.0,15.7,1.0,19.0,8.0,42.1,1.21,0.51,0.05,0.13,27.0,2.0,0.0,0.0,0.7,0.7,0.04,0.3,0.3
158,Leandro Bacuna,cw CUW,MF,Cardiff City,Premier League,26.0,1991.0,6.2,0.0,5.0,1.0,20.0,0.8,0.16,0.0,0.0,27.9,0.0,0.0,0.0,0.1,0.1,0.02,-0.1,-0.1
159,Milan Badelj,hr CRO,MF,Lazio,Serie A,29.0,1989.0,12.7,1.0,14.0,4.0,28.6,1.1,0.32,0.07,0.25,26.8,0.0,0.0,0.0,0.8,0.8,0.05,0.2,0.2
160,Benoît Badiashile,fr FRA,DF,Monaco,Ligue 1,17.0,2001.0,19.6,1.0,6.0,2.0,33.3,0.31,0.1,0.17,0.5,12.3,0.0,0.0,0.0,0.8,0.8,0.13,0.2,0.2
161,Holger Badstuber,de GER,DF,Stuttgart,Bundesliga,29.0,1989.0,5.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
162,Stéphane Bahoken,cm CMR,FW,Angers,Ligue 1,26.0,1992.0,27.4,11.0,64.0,30.0,46.9,2.33,1.09,0.14,0.3,17.3,2.0,2.0,3.0,9.5,7.1,0.11,1.5,1.9
163,Daniel Baier,de GER,MF,Augsburg,Bundesliga,34.0,1984.0,31.3,0.0,26.0,10.0,38.5,0.83,0.32,0.0,0.0,27.2,0.0,0.0,0.0,0.9,0.9,0.03,-0.9,-0.9
164,Leon Bailey,jm JAM,FW,Leverkusen,Bundesliga,20.0,1997.0,21.3,5.0,56.0,17.0,30.4,2.63,0.8,0.09,0.29,21.0,13.0,0.0,0.0,5.0,5.0,0.09,0.0,0.0
165,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,24.0,1994.0,7.1,0.0,3.0,1.0,33.3,0.42,0.14,0.0,0.0,11.6,0.0,0.0,0.0,0.2,0.2,0.07,-0.2,-0.2
166,Leighton Baines,eng ENG,DF,Everton,Premier League,33.0,1984.0,4.2,0.0,2.0,1.0,50.0,0.48,0.24,0.0,0.0,25.5,1.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
167,Marvin Bakalorz,de GER,MF,Hannover 96,Bundesliga,28.0,1989.0,16.3,1.0,12.0,5.0,41.7,0.73,0.31,0.08,0.2,19.2,0.0,0.0,0.0,0.8,0.8,0.06,0.2,0.2
168,Tiemoué Bakayoko,fr FRA,MF,Milan,Serie A,23.0,1994.0,25.6,1.0,25.0,6.0,24.0,0.98,0.23,0.04,0.17,17.5,0.0,0.0,0.0,1.7,1.7,0.07,-0.7,-0.7
169,Ridle Baku,de GER,MF,Mainz 05,Bundesliga,20.0,1998.0,10.4,0.0,11.0,3.0,27.3,1.06,0.29,0.0,0.0,19.0,0.0,0.0,0.0,0.6,0.6,0.05,-0.6,-0.6
170,Fabián Balbuena,py PAR,DF,West Ham,Premier League,26.0,1991.0,22.4,1.0,19.0,2.0,10.5,0.85,0.09,0.05,0.5,9.3,0.0,0.0,0.0,2.1,2.1,0.12,-1.1,-1.1
171,Keita Baldé,sn SEN,FW,Inter,Serie A,23.0,1995.0,9.9,5.0,30.0,17.0,56.7,3.04,1.72,0.17,0.29,16.9,0.0,0.0,0.0,3.9,3.9,0.13,1.1,1.1
172,Gareth Bale,wls WAL,FW,Real Madrid,La Liga,29.0,1989.0,19.8,8.0,75.0,31.0,41.3,3.78,1.56,0.09,0.23,18.7,10.0,1.0,1.0,9.1,8.3,0.11,-1.1,-1.3
173,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,30.0,1988.0,5.8,0.0,1.0,0.0,0.0,0.17,0.0,0.0,,29.6,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
174,Andrija Balić,hr CRO,"FW,MF",Udinese,Serie A,20.0,1997.0,0.3,0.0,1.0,0.0,0.0,3.33,0.0,0.0,,31.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
175,Fodé Ballo-Touré,sn SEN,DF,Lille,Ligue 1,21.0,1997.0,17.7,0.0,4.0,2.0,50.0,0.23,0.11,0.0,0.0,20.2,0.0,0.0,0.0,0.4,0.4,0.1,-0.4,-0.4
176,Fodé Ballo-Touré,sn SEN,DF,Monaco,Ligue 1,21.0,1997.0,17.7,0.0,4.0,1.0,25.0,0.23,0.06,0.0,0.0,14.8,0.0,0.0,0.0,0.2,0.2,0.06,-0.2,-0.2
177,Florent Balmont,fr FRA,MF,Dijon,Ligue 1,38.0,1980.0,12.0,0.0,5.0,0.0,0.0,0.42,0.0,0.0,,32.3,0.0,0.0,0.0,0.1,0.1,0.02,-0.1,-0.1
178,Leon Balogun,ng NGA,DF,Brighton,Premier League,30.0,1988.0,6.6,1.0,1.0,1.0,100.0,0.15,0.15,1.0,1.0,13.3,0.0,0.0,0.0,0.1,0.1,0.07,0.9,0.9
179,Mario Balotelli,it ITA,FW,Nice,Ligue 1,27.0,1990.0,8.4,0.0,33.0,8.0,24.2,3.95,0.96,0.0,0.0,23.3,5.0,0.0,0.0,3.1,3.1,0.09,-3.1,-3.1
180,Mario Balotelli,it ITA,FW,Marseille,Ligue 1,27.0,1990.0,10.4,8.0,43.0,16.0,37.2,4.15,1.54,0.19,0.5,19.3,3.0,0.0,0.0,5.5,5.5,0.13,2.5,2.5
182,Abdoulaye Bamba,ci CIV,DF,Angers,Ligue 1,28.0,1990.0,28.6,0.0,7.0,0.0,0.0,0.24,0.0,0.0,,25.0,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
183,Jonathan Bamba,fr FRA,"FW,MF",Lille,Ligue 1,22.0,1996.0,33.4,13.0,66.0,27.0,40.9,1.98,0.81,0.18,0.44,20.1,1.0,1.0,1.0,8.4,7.6,0.12,4.6,4.4
184,Sol Bamba,ci CIV,DF,Cardiff City,Premier League,33.0,1985.0,27.5,4.0,22.0,7.0,31.8,0.8,0.25,0.18,0.57,9.7,0.0,0.0,0.0,4.0,4.0,0.19,0.0,0.0
185,Yacine Bammou,ma MAR,"FW,MF",Caen,Ligue 1,26.0,1991.0,10.3,2.0,16.0,4.0,25.0,1.56,0.39,0.06,0.25,23.5,0.0,1.0,1.0,1.4,0.6,0.04,0.6,0.4
186,Éver Banega,ar ARG,MF,Sevilla,La Liga,30.0,1988.0,29.6,3.0,30.0,8.0,26.7,1.01,0.27,0.03,0.13,26.3,7.0,2.0,2.0,2.8,1.2,0.04,0.2,-0.2
187,Mattia Bani,it ITA,DF,Chievo,Serie A,24.0,1993.0,29.0,0.0,13.0,3.0,23.1,0.45,0.1,0.0,0.0,12.5,0.0,0.0,0.0,1.0,1.0,0.08,-1.0,-1.0
188,Léo Baptistão,br BRA,"FW,MF",Espanyol,La Liga,25.0,1992.0,13.7,2.0,41.0,15.0,36.6,2.99,1.09,0.02,0.07,18.6,0.0,1.0,1.0,5.0,4.3,0.1,-3.0,-3.3
189,Antonín Barák,cz CZE,"MF,FW",Udinese,Serie A,23.0,1994.0,3.7,0.0,4.0,0.0,0.0,1.09,0.0,0.0,,22.3,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2
190,Federico Barba,it ITA,DF,Chievo,Serie A,24.0,1993.0,27.6,0.0,9.0,3.0,33.3,0.33,0.11,0.0,0.0,16.2,0.0,0.0,0.0,0.8,0.8,0.09,-0.8,-0.8
191,Danilo Barbosa,br BRA,MF,Nice,Ligue 1,22.0,1996.0,17.2,0.0,22.0,6.0,27.3,1.28,0.35,0.0,0.0,22.3,5.0,0.0,0.0,1.9,1.9,0.08,-1.9,-1.9
192,Enis Bardhi,mk MKD,MF,Levante,La Liga,23.0,1995.0,31.5,3.0,66.0,18.0,27.3,2.09,0.57,0.05,0.17,24.5,21.0,0.0,0.0,3.6,3.6,0.06,-0.6,-0.6
193,Francesco Bardi,it ITA,GK,Frosinone,Serie A,26.0,1992.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
194,Phil Bardsley,sct SCO,DF,Burnley,Premier League,33.0,1985.0,18.6,0.0,12.0,1.0,8.3,0.65,0.05,0.0,0.0,26.4,0.0,0.0,0.0,0.3,0.3,0.03,-0.3,-0.3
195,Nicolò Barella,it ITA,MF,Cagliari,Serie A,21.0,1997.0,34.5,1.0,53.0,12.0,22.6,1.54,0.35,0.02,0.08,24.1,2.0,0.0,1.0,2.6,1.8,0.03,-1.6,-0.8
196,Philipp Bargfrede,de GER,"MF,DF",Werder Bremen,Bundesliga,29.0,1989.0,12.0,0.0,7.0,1.0,14.3,0.58,0.08,0.0,0.0,28.8,0.0,0.0,0.0,0.2,0.2,0.02,-0.2,-0.2
197,Antonino Barillà,it ITA,MF,Parma,Serie A,30.0,1988.0,29.1,3.0,19.0,8.0,42.1,0.65,0.28,0.16,0.38,19.1,0.0,0.0,0.0,3.0,3.0,0.16,0.0,0.0
198,Ross Barkley,eng ENG,MF,Chelsea,Premier League,24.0,1993.0,13.8,3.0,41.0,9.0,22.0,2.96,0.65,0.07,0.33,19.9,1.0,0.0,0.0,4.0,4.0,0.1,-1.0,-1.0
199,Aymen Barkok,ma MAR,MF,Düsseldorf,Bundesliga,20.0,1998.0,5.7,0.0,5.0,0.0,0.0,0.88,0.0,0.0,,24.0,0.0,0.0,0.0,0.5,0.5,0.1,-0.5,-0.5
200,Ashley Barnes,eng ENG,FW,Burnley,Premier League,28.0,1989.0,26.5,12.0,63.0,28.0,44.4,2.37,1.06,0.16,0.36,14.7,0.0,2.0,2.0,13.8,12.2,0.19,-1.8,-2.2
201,Harvey Barnes,eng ENG,"MF,FW",Leicester City,Premier League,20.0,1997.0,11.2,1.0,40.0,10.0,25.0,3.59,0.9,0.03,0.1,17.0,0.0,0.0,0.0,3.9,3.9,0.1,-2.9,-2.9
202,Antonio Barragán,es ESP,"DF,FW",Betis,La Liga,31.0,1987.0,10.4,0.0,2.0,0.0,0.0,0.19,0.0,0.0,,20.8,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
203,Antonio Barreca,it ITA,DF,Newcastle Utd,Premier League,23.0,1995.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
204,Antonio Barreca,it ITA,DF,Monaco,Ligue 1,23.0,1995.0,6.6,0.0,5.0,1.0,20.0,0.76,0.15,0.0,0.0,24.2,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
205,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,Bundesliga,18.0,2000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,29.1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
206,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,La Liga,16.0,2001.0,4.4,1.0,5.0,1.0,20.0,1.13,0.23,0.2,1.0,14.0,0.0,0.0,0.0,0.5,0.5,0.1,0.5,0.5
208,Édgar Barreto,py PAR,MF,Sampdoria,Serie A,34.0,1984.0,8.7,0.0,8.0,3.0,37.5,0.92,0.34,0.0,0.0,18.7,1.0,0.0,0.0,1.0,1.0,0.12,-1.0,-1.0
209,Musa Barrow,gm GAM,FW,Atalanta,Serie A,19.0,1998.0,6.7,1.0,30.0,8.0,26.7,4.49,1.2,0.03,0.13,17.7,0.0,0.0,0.0,2.9,2.9,0.1,-1.9,-1.9
210,Fin Bartels,de GER,"MF,FW",Werder Bremen,Bundesliga,31.0,1987.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
211,Marc Bartra,es ESP,DF,Betis,La Liga,27.0,1991.0,32.5,1.0,10.0,4.0,40.0,0.31,0.12,0.1,0.25,24.9,1.0,0.0,0.0,0.7,0.7,0.07,0.3,0.3
212,Andrea Barzagli,it ITA,DF,Juventus,Serie A,37.0,1981.0,2.9,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
213,Daniele Baselli,it ITA,MF,Torino,Serie A,26.0,1992.0,26.4,4.0,42.0,11.0,26.2,1.59,0.42,0.1,0.36,23.1,7.0,0.0,0.0,2.4,2.4,0.06,1.6,1.6
214,Toma Bašić,hr CRO,MF,Bordeaux,Ligue 1,21.0,1996.0,14.8,2.0,20.0,7.0,35.0,1.35,0.47,0.1,0.29,25.7,5.0,0.0,0.0,1.2,1.2,0.06,0.8,0.8
215,Thomas Basila,fr FRA,DF,Nantes,Ligue 1,19.0,1999.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
216,Borja Bastón,es ESP,FW,Alavés,La Liga,25.0,1992.0,16.0,5.0,33.0,9.0,27.3,2.06,0.56,0.15,0.56,11.3,0.0,0.0,0.0,6.2,6.2,0.19,-1.2,-1.2
217,Alessandro Bastoni,it ITA,DF,Parma,Serie A,19.0,1999.0,18.8,1.0,3.0,2.0,66.7,0.16,0.11,0.33,0.5,12.1,0.0,0.0,0.0,0.6,0.6,0.19,0.4,0.4
218,Bastos,ao ANG,DF,Lazio,Serie A,27.0,1991.0,12.7,1.0,11.0,3.0,27.3,0.87,0.24,0.09,0.33,18.7,0.0,0.0,0.0,0.7,0.7,0.06,0.3,0.3
219,Michy Batshuayi,be BEL,FW,Crystal Palace,Premier League,24.0,1993.0,8.3,5.0,27.0,10.0,37.0,3.24,1.2,0.19,0.5,16.7,0.0,0.0,0.0,4.0,4.0,0.15,1.0,1.0
220,Michy Batshuayi,be BEL,FW,Valencia,La Liga,24.0,1993.0,5.9,1.0,17.0,7.0,41.2,2.9,1.2,0.06,0.14,17.6,0.0,0.0,0.0,1.4,1.4,0.08,-0.4,-0.4
221,Robert Bauer,de GER,DF,Nürnberg,Bundesliga,23.0,1995.0,19.1,0.0,8.0,1.0,12.5,0.42,0.05,0.0,0.0,27.8,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
222,Oliver Baumann,de GER,GK,Hoffenheim,Bundesliga,28.0,1990.0,33.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
223,Timo Baumgartl,de GER,DF,Stuttgart,Bundesliga,22.0,1996.0,18.0,1.0,5.0,2.0,40.0,0.28,0.11,0.2,0.5,12.1,0.0,0.0,0.0,0.3,0.3,0.07,0.7,0.7
224,Julian Baumgartlinger,at AUT,MF,Leverkusen,Bundesliga,30.0,1988.0,17.3,0.0,11.0,0.0,0.0,0.64,0.0,0.0,,23.0,0.0,0.0,0.0,0.6,0.6,0.06,-0.6,-0.6
225,Christoph Baumgartner,at AUT,MF,Hoffenheim,Bundesliga,18.0,1999.0,0.9,0.0,2.0,0.0,0.0,2.12,0.0,0.0,,19.2,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
226,Jon Bautista,es ESP,FW,Real Sociedad,La Liga,23.0,1995.0,6.6,1.0,20.0,5.0,25.0,3.02,0.75,0.05,0.2,13.0,0.0,0.0,0.0,2.7,2.7,0.14,-1.7,-1.7
227,Paul Baysse,fr FRA,DF,Bordeaux,Ligue 1,30.0,1988.0,0.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
228,Paul Baysse,fr FRA,DF,Caen,Ligue 1,30.0,1988.0,19.9,0.0,9.0,3.0,33.3,0.45,0.15,0.0,0.0,13.1,0.0,0.0,0.0,0.8,0.8,0.09,-0.8,-0.8
229,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Hannover 96,Bundesliga,21.0,1996.0,1.7,0.0,5.0,0.0,0.0,2.9,0.0,0.0,,17.3,0.0,0.0,0.0,0.5,0.5,0.1,-0.5,-0.5
230,Claudio Beauvue,gp GLP,"FW,MF",Caen,Ligue 1,30.0,1988.0,16.7,3.0,39.0,13.0,33.3,2.34,0.78,0.05,0.15,16.5,0.0,1.0,1.0,4.7,3.9,0.1,-1.7,-1.9
231,Bebé,cv CPV,"FW,MF",Rayo Vallecano,La Liga,28.0,1990.0,14.5,1.0,59.0,12.0,20.3,4.08,0.83,0.02,0.08,27.5,4.0,0.0,0.0,2.2,2.2,0.04,-1.2,-1.2
232,Bebé,cv CPV,MF,Eibar,La Liga,28.0,1990.0,0.7,0.0,3.0,2.0,66.7,4.35,2.9,0.0,0.0,21.0,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
234,Ihlas Bebou,tg TOG,"MF,FW",Hannover 96,Bundesliga,24.0,1994.0,11.8,4.0,26.0,10.0,38.5,2.2,0.84,0.12,0.3,21.9,2.0,1.0,1.0,4.6,3.8,0.15,-0.6,-0.8
235,Uffe Bech,dk DEN,FW,Hannover 96,Bundesliga,25.0,1993.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
236,Andreas Beck,de GER,DF,Stuttgart,Bundesliga,31.0,1987.0,19.7,0.0,12.0,2.0,16.7,0.61,0.1,0.0,0.0,20.6,0.0,0.0,0.0,0.7,0.7,0.06,-0.7,-0.7
237,Jan Bednarek,pl POL,DF,Southampton,Premier League,22.0,1996.0,23.9,0.0,5.0,1.0,20.0,0.21,0.04,0.0,0.0,7.5,0.0,0.0,0.0,0.8,0.8,0.16,-0.8,-0.8
238,Andrea Beghetto,it ITA,DF,Frosinone,Serie A,23.0,1994.0,24.7,0.0,23.0,3.0,13.0,0.93,0.12,0.0,0.0,23.3,2.0,0.0,0.0,1.0,1.0,0.04,-1.0,-1.0
239,Asmir Begović,ba BIH,GK,Bournemouth,Premier League,31.0,1987.0,24.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
240,Valon Behrami,ch SUI,MF,Udinese,Serie A,33.0,1985.0,15.1,1.0,9.0,2.0,22.2,0.6,0.13,0.11,0.5,19.5,0.0,0.0,0.0,0.8,0.8,0.09,0.2,0.2
241,Hanno Behrens,de GER,MF,Nürnberg,Bundesliga,28.0,1990.0,29.3,4.0,35.0,6.0,17.1,1.19,0.2,0.06,0.33,17.4,0.0,2.0,4.0,7.9,4.8,0.14,-3.9,-2.8
242,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,Bundesliga,26.0,1992.0,20.7,16.0,88.0,36.0,40.9,4.25,1.74,0.18,0.44,13.2,1.0,0.0,0.0,12.3,12.3,0.14,3.7,3.7
243,Stefan Bell,de GER,DF,Mainz 05,Bundesliga,26.0,1991.0,25.0,0.0,17.0,4.0,23.5,0.68,0.16,0.0,0.0,13.4,0.0,0.0,0.0,1.6,1.6,0.09,-1.6,-1.6
244,Karim Bellarabi,de GER,FW,Leverkusen,Bundesliga,28.0,1990.0,11.7,5.0,42.0,11.0,26.2,3.58,0.94,0.12,0.45,19.7,0.0,0.0,0.0,3.3,3.3,0.08,1.7,1.7
245,Héctor Bellerín,es ESP,DF,Arsenal,Premier League,23.0,1995.0,17.0,0.0,18.0,4.0,22.2,1.06,0.23,0.0,0.0,18.5,0.0,0.0,0.0,0.9,0.9,0.05,-0.9,-0.9
246,Andrea Belotti,it ITA,FW,Torino,Serie A,24.0,1993.0,36.7,15.0,119.0,42.0,35.3,3.25,1.15,0.08,0.24,16.4,6.0,5.0,6.0,17.3,12.6,0.11,-2.3,-2.6
247,Fran Beltrán,es ESP,MF,Celta Vigo,La Liga,19.0,1999.0,16.9,1.0,17.0,3.0,17.6,1.01,0.18,0.06,0.33,22.7,0.0,0.0,0.0,1.2,1.2,0.07,-0.2,-0.2
248,Hatem Ben Arfa,fr FRA,"FW,MF",Rennes,Ligue 1,31.0,1987.0,22.6,7.0,51.0,13.0,25.5,2.26,0.58,0.1,0.38,22.6,10.0,2.0,3.0,7.0,4.6,0.09,0.0,0.4
249,Wissam Ben Yedder,fr FRA,FW,Sevilla,La Liga,27.0,1990.0,31.2,18.0,74.0,34.0,45.9,2.37,1.09,0.22,0.47,12.0,0.0,2.0,2.0,18.0,16.4,0.22,0.0,-0.4
250,Diego Benaglio,ch SUI,GK,Monaco,Ligue 1,34.0,1983.0,22.9,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
251,Marco Benassi,it ITA,MF,Fiorentina,Serie A,23.0,1994.0,25.4,7.0,59.0,20.0,33.9,2.33,0.79,0.12,0.35,17.9,0.0,0.0,0.0,5.6,5.6,0.1,1.4,1.4
252,Medhi Benatia,ma MAR,DF,Juventus,Serie A,31.0,1987.0,5.0,0.0,3.0,0.0,0.0,0.6,0.0,0.0,,14.3,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
253,Lars Bender,de GER,"MF,DF",Leverkusen,Bundesliga,29.0,1989.0,15.1,1.0,16.0,5.0,31.3,1.06,0.33,0.06,0.2,16.6,0.0,0.0,0.0,1.1,1.1,0.07,-0.1,-0.1
