,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
114,Nadiem Amiri,de GER,MF,Leverkusen,Bundesliga,23.0,1996.0,29.0,1890.0,65.0,61.8,21.0,20.0,85.0,14.0,9.0,21.0,0.0,1.62,39.0,24.0,15.0,0.71,0.79,27.6,23.7,3.9,0.19,-0.06
115,Yanis Ammour,fr FRA,FW,Montpellier,Ligue 1,21.0,1999.0,0.0,,,,,0.0,,,0.0,,1.0,,,,,,,,,,,
116,Ethan Ampadu,wls WAL,"DF,MF",Sheffield Utd,Premier League,19.0,2000.0,25.0,2089.0,84.0,61.1,23.2,23.0,86.0,19.0,2.0,53.0,4.0,0.52,12.0,41.0,-29.0,-1.25,-0.3,20.1,39.1,-19.0,-0.82,-0.1
117,Sofyan Amrabat,ma MAR,MF,Fiorentina,Serie A,23.0,1996.0,31.0,2441.0,79.0,71.4,27.1,28.0,86.0,21.0,3.0,11.0,4.0,1.06,33.0,44.0,-11.0,-0.41,-0.31,33.4,44.0,-10.6,-0.39,0.16
118,Jon Ander Garrido,es ESP,MF,Cádiz,La Liga,30.0,1989.0,23.0,800.0,35.0,23.4,8.9,7.0,73.0,2.0,16.0,18.0,13.0,1.17,6.0,18.0,-12.0,-1.35,-1.01,8.6,18.9,-10.4,-1.17,-0.81
119,Joachim Andersen,dk DEN,DF,Fulham,Premier League,24.0,1996.0,31.0,2730.0,88.0,79.8,30.3,30.0,89.0,29.0,1.0,59.0,0.0,0.87,22.0,35.0,-13.0,-0.43,1.27,33.4,39.9,-6.5,-0.21,0.52
120,Joachim Andersen,dk DEN,DF,Lyon,Ligue 1,24.0,1996.0,3.0,192.0,64.0,5.6,2.1,2.0,90.0,2.0,1.0,12.0,3.0,1.33,1.0,2.0,-1.0,-0.47,-1.56,4.4,2.0,2.3,1.09,0.04
121,Djavan Anderson,nl NED,DF,Lazio,Serie A,25.0,1995.0,3.0,72.0,24.0,2.1,0.8,1.0,45.0,0.0,2.0,14.0,13.0,1.0,0.0,2.0,-2.0,-2.5,-2.72,0.4,0.7,-0.3,-0.37,-0.67
122,Elliot Anderson,sct SCO,MF,Newcastle Utd,Premier League,17.0,2002.0,1.0,4.0,4.0,0.1,0.0,0.0,,0.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.2,-0.2,-3.66,-3.27
123,Felipe Anderson,br BRA,"FW,MF",West Ham,Premier League,27.0,1993.0,2.0,3.0,2.0,0.1,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.2,-0.1,-4.35,-4.53
124,Sebastian Andersson,se SWE,FW,Köln,Bundesliga,29.0,1991.0,16.0,1126.0,70.0,36.8,12.5,14.0,79.0,4.0,2.0,10.0,1.0,0.69,14.0,23.0,-9.0,-0.72,0.07,19.2,18.4,0.8,0.07,0.71
125,Florin Andone,ro ROU,FW,Brighton,Premier League,27.0,1993.0,0.0,,,,,0.0,,,0.0,,1.0,,,,,,,,,,,
126,Nícolas Andrade,br BRA,GK,Udinese,Serie A,32.0,1988.0,2.0,180.0,90.0,5.3,2.0,2.0,90.0,2.0,0.0,,3.0,1.5,5.0,5.0,0.0,0.0,0.44,3.9,2.1,1.8,0.91,1.15
127,Benjamin André,fr FRA,MF,Lille,Ligue 1,29.0,1990.0,35.0,2885.0,82.0,84.4,32.1,35.0,82.0,17.0,0.0,,0.0,2.2,47.0,17.0,30.0,0.94,-0.91,36.1,23.1,13.0,0.41,-0.54
128,Lluis Andreu,es ESP,GK,Elche,La Liga,21.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,11.0,,,,,,,,,,,
130,Robert Andrich,de GER,MF,Union Berlin,Bundesliga,25.0,1994.0,29.0,2526.0,87.0,82.5,28.1,29.0,87.0,26.0,0.0,,0.0,1.45,43.0,32.0,11.0,0.39,1.07,42.0,33.4,8.6,0.31,1.07
131,Victorien Angban,ci CIV,MF,Metz,Ligue 1,23.0,1996.0,26.0,1672.0,64.0,48.9,18.6,21.0,76.0,7.0,5.0,15.0,8.0,1.5,21.0,23.0,-2.0,-0.11,0.0,19.9,21.1,-1.2,-0.06,0.14
132,Ángel,es ESP,GK,Granada,La Liga,18.0,2002.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,0.0,0.0,0.0,2.0,-2.0,-2.0,-1.57,0.8,3.4,-2.5,-2.54,-2.2
133,José Ángel,es ESP,DF,Eibar,La Liga,30.0,1989.0,14.0,901.0,64.0,26.3,10.0,11.0,76.0,5.0,3.0,23.0,5.0,0.64,5.0,18.0,-13.0,-1.3,-0.94,12.6,9.6,3.0,0.3,0.43
134,Miguel Ángel Moyá,es ESP,GK,Real Sociedad,La Liga,36.0,1984.0,0.0,,,,,0.0,,0.0,0.0,,17.0,,,,,,,,,,,
135,Miguel Ángel Rubio,es ESP,DF,Valladolid,La Liga,22.0,1998.0,2.0,135.0,68.0,3.9,1.5,1.0,90.0,1.0,1.0,45.0,9.0,0.5,1.0,3.0,-2.0,-1.33,-0.76,1.3,3.8,-2.5,-1.65,-1.37
136,Angeliño,es ESP,"DF,FW",RB Leipzig,Bundesliga,23.0,1997.0,26.0,2161.0,83.0,70.6,24.0,24.0,87.0,18.0,2.0,38.0,2.0,1.88,43.0,20.0,23.0,0.96,0.46,46.2,19.6,26.5,1.11,0.26
137,Davide Angelo Ghislandi,it ITA,DF,Atalanta,Serie A,19.0,2001.0,1.0,5.0,5.0,0.1,0.1,0.0,,0.0,1.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,-1.13,0.1,0.0,0.1,1.2,0.31
138,Faustino Anjorin,eng ENG,MF,Chelsea,Premier League,18.0,2001.0,0.0,,,,,0.0,,,0.0,,3.0,,,,,,,,,,,
139,Peter Ankersen,dk DEN,DF,Genoa,Serie A,29.0,1990.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
140,Philip Ankhrah,gh GHA,MF,Hellas Verona,Serie A,17.0,2002.0,1.0,13.0,13.0,0.4,0.1,0.0,,0.0,1.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,0.05,0.1,0.6,-0.5,-3.71,-3.61
141,Ebenezer Annan,gh GHA,DF,Bologna,Serie A,17.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
142,Cristian Ansaldi,ar ARG,"DF,FW",Torino,Serie A,33.0,1986.0,31.0,1947.0,63.0,56.9,21.6,20.0,88.0,16.0,11.0,17.0,3.0,1.03,26.0,38.0,-12.0,-0.55,-0.13,30.7,36.9,-6.1,-0.28,0.07
143,Waldemar Anton,de GER,DF,Stuttgart,Bundesliga,24.0,1996.0,31.0,2711.0,87.0,88.6,30.1,30.0,90.0,29.0,1.0,18.0,1.0,1.29,50.0,52.0,-2.0,-0.07,-0.84,45.8,45.2,0.7,0.02,0.4
144,Michail Antonio,jm JAM,FW,West Ham,Premier League,30.0,1990.0,26.0,1974.0,76.0,57.7,21.9,24.0,80.0,12.0,2.0,23.0,0.0,1.85,37.0,25.0,12.0,0.55,0.36,38.5,23.2,15.3,0.7,1.23
145,José Antonio Miranda,gq EQG,"MF,DF",Getafe,La Liga,22.0,1998.0,4.0,26.0,7.0,0.8,0.3,0.0,,0.0,4.0,7.0,4.0,0.5,0.0,2.0,-2.0,-6.92,-6.58,0.4,1.2,-0.8,-2.88,-2.75
146,Mirko Antonucci,it ITA,"FW,MF",Roma,Serie A,21.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
147,Valentin Antov,bg BUL,DF,Bologna,Serie A,19.0,2000.0,5.0,232.0,46.0,6.8,2.6,2.0,82.0,1.0,3.0,23.0,13.0,0.6,1.0,6.0,-5.0,-1.94,-1.69,2.6,5.7,-3.1,-1.19,-1.06
148,Houssem Aouar,fr FRA,"MF,FW",Lyon,Ligue 1,22.0,1998.0,30.0,1781.0,59.0,52.1,19.8,23.0,71.0,6.0,7.0,21.0,1.0,1.97,48.0,27.0,21.0,1.06,0.13,46.8,24.7,22.0,1.11,0.13
149,Adil Aouchiche,fr FRA,"MF,FW",Saint-Étienne,Ligue 1,18.0,2002.0,34.0,1731.0,51.0,50.6,19.2,21.0,66.0,2.0,13.0,27.0,2.0,1.21,24.0,25.0,-1.0,-0.05,0.53,25.6,23.9,1.6,0.08,0.24
150,Dennis Appiah,fr FRA,DF,Nantes,Ligue 1,28.0,1992.0,22.0,1556.0,71.0,45.5,17.3,16.0,87.0,13.0,6.0,28.0,13.0,1.14,27.0,28.0,-1.0,-0.06,0.28,25.1,28.6,-3.6,-0.21,-0.16
151,Aritz Arambarri,es ESP,DF,Real Sociedad,La Liga,22.0,1998.0,1.0,26.0,26.0,0.8,0.3,0.0,,0.0,1.0,26.0,8.0,3.0,1.0,1.0,0.0,0.0,-0.56,0.6,0.9,-0.3,-1.17,-1.75
152,Mauro Arambarri,uy URU,MF,Getafe,La Liga,24.0,1995.0,34.0,2983.0,88.0,87.2,33.1,33.0,89.0,26.0,1.0,45.0,2.0,1.09,26.0,35.0,-9.0,-0.27,0.96,30.7,35.4,-4.7,-0.14,0.1
153,Aranda,es ESP,MF,Granada,La Liga,19.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
154,Óscar Aranda,es ESP,FW,Real Madrid,La Liga,18.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
156,Charles Aránguiz,cl CHI,MF,Leverkusen,Bundesliga,31.0,1989.0,21.0,1669.0,79.0,54.5,18.5,20.0,82.0,13.0,1.0,21.0,2.0,1.19,20.0,24.0,-4.0,-0.22,-1.38,24.9,23.3,1.6,0.08,-0.28
157,Luiz Araújo,br BRA,MF,Lille,Ligue 1,24.0,1996.0,28.0,1496.0,53.0,43.7,16.6,17.0,74.0,2.0,11.0,21.0,2.0,2.18,33.0,6.0,27.0,1.62,0.97,22.9,11.3,11.6,0.7,0.37
158,Néstor Araujo,mx MEX,DF,Celta Vigo,La Liga,28.0,1991.0,33.0,2426.0,74.0,70.9,27.0,26.0,86.0,21.0,7.0,29.0,3.0,1.39,35.0,39.0,-4.0,-0.15,-0.33,34.5,36.7,-2.2,-0.08,-0.22
159,Ronald Araújo,uy URU,DF,Barcelona,La Liga,21.0,1999.0,24.0,1510.0,63.0,44.2,16.8,16.0,80.0,12.0,8.0,29.0,5.0,2.33,34.0,16.0,18.0,1.07,-0.29,34.0,16.5,17.5,1.04,0.33
160,Anaitz Arbilla,es ESP,DF,Eibar,La Liga,33.0,1987.0,34.0,2807.0,83.0,82.1,31.2,30.0,90.0,30.0,4.0,27.0,0.0,0.79,23.0,46.0,-23.0,-0.74,-0.74,37.8,36.9,0.9,0.03,0.22
161,Roberto Olabe del Arco,es ESP,MF,Eibar,La Liga,24.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,13.0,,,,,,,,,,,
162,Alphonse Areola,fr FRA,GK,Fulham,Premier League,27.0,1993.0,36.0,3240.0,90.0,94.7,36.0,36.0,90.0,36.0,0.0,,2.0,0.78,27.0,48.0,-21.0,-0.58,1.92,39.4,49.4,-10.0,-0.28,0.75
163,Simone Aresti,it ITA,GK,Cagliari,Serie A,34.0,1986.0,0.0,,,,,0.0,,0.0,0.0,,35.0,,,,,,,,,,,
164,Santiago Arias,co COL,DF,Leverkusen,Bundesliga,28.0,1992.0,1.0,90.0,90.0,2.9,1.0,1.0,90.0,1.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,-0.42,1.5,0.8,0.7,0.69,0.49
165,Karim Aribi,dz ALG,FW,Nîmes,Ligue 1,26.0,1994.0,13.0,294.0,23.0,8.6,3.3,2.0,55.0,0.0,11.0,17.0,5.0,0.92,3.0,9.0,-6.0,-1.84,-1.12,4.1,8.2,-4.0,-1.22,-0.74
166,Unai Arietaleanizbeaskoa,es ESP,"FW,MF",Eibar,La Liga,21.0,1999.0,4.0,47.0,12.0,1.4,0.5,0.0,,0.0,4.0,12.0,12.0,0.0,0.0,1.0,-1.0,-1.91,-1.33,0.6,0.8,-0.2,-0.4,-0.39
167,Amir Arli,tr TUR,MF,Dijon,Ligue 1,17.0,2003.0,0.0,,,,,0.0,,,0.0,,5.0,,,,,,,,,,,
168,Nicolò Armini,it ITA,DF,Lazio,Serie A,19.0,2001.0,1.0,5.0,5.0,0.1,0.1,0.0,,0.0,1.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,-0.16,0.0,0.3,-0.3,-6.19,-6.48
169,Stuart Armstrong,sct SCO,MF,Southampton,Premier League,28.0,1992.0,33.0,2764.0,84.0,80.8,30.7,32.0,86.0,21.0,1.0,13.0,1.0,1.24,39.0,56.0,-17.0,-0.55,0.0,32.8,44.2,-11.4,-0.37,-0.31
170,Alex Arnofoli,it ITA,DF,Bologna,Serie A,17.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
171,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,26.0,1994.0,30.0,2585.0,86.0,84.5,28.7,30.0,86.0,23.0,0.0,,0.0,1.87,53.0,30.0,23.0,0.8,0.61,43.0,32.9,10.1,0.35,0.97
172,Toluwalase Arokodare,ng NGA,"FW,MF",Köln,Bundesliga,19.0,2000.0,10.0,112.0,11.0,3.7,1.2,0.0,,0.0,10.0,11.0,7.0,0.6,3.0,4.0,-1.0,-0.8,-0.04,1.6,1.4,0.2,0.13,0.54
173,Sergio Arribas,es ESP,"MF,FW",Real Madrid,La Liga,18.0,2001.0,8.0,135.0,17.0,3.9,1.5,0.0,,0.0,8.0,17.0,4.0,2.13,3.0,0.0,3.0,2.0,1.01,1.8,0.5,1.3,0.88,0.26
174,Kepa Arrizabalaga,es ESP,GK,Chelsea,Premier League,25.0,1994.0,7.0,585.0,84.0,17.1,6.5,6.0,90.0,6.0,1.0,45.0,28.0,1.14,9.0,8.0,1.0,0.15,-0.51,11.0,7.5,3.5,0.53,-0.38
175,Tolgay Arslan,de GER,MF,Udinese,Serie A,29.0,1990.0,30.0,1818.0,61.0,53.2,20.2,25.0,69.0,3.0,5.0,19.0,3.0,1.2,23.0,20.0,3.0,0.15,1.22,25.7,24.5,1.3,0.06,0.52
176,Federico Artioli,it ITA,MF,Sassuolo,Serie A,19.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
177,Gabriele Artistico,it ITA,FW,Parma,Serie A,18.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
178,Kwadwo Asamoah,gh GHA,"DF,MF",Cagliari,Serie A,31.0,1988.0,9.0,224.0,25.0,6.5,2.5,1.0,90.0,1.0,8.0,17.0,9.0,1.56,3.0,2.0,1.0,0.4,0.88,5.0,3.8,1.2,0.46,0.91
179,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,Bundesliga,23.0,1997.0,13.0,762.0,59.0,24.9,8.5,8.0,75.0,3.0,5.0,33.0,7.0,1.38,7.0,9.0,-2.0,-0.24,0.12,9.1,12.3,-3.2,-0.38,-0.29
180,Rocco Ascone,fr FRA,FW,Lille,Ligue 1,16.0,2003.0,0.0,,,,,0.0,,,0.0,,4.0,,,,,,,,,,,
182,Raúl Asencio,es ESP,FW,Genoa,Serie A,22.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
183,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,31.0,1989.0,36.0,3240.0,90.0,94.7,36.0,36.0,90.0,36.0,0.0,,2.0,1.61,58.0,40.0,18.0,0.5,1.5,54.3,39.6,14.7,0.41,0.79
184,Marco Asensio,es ESP,"FW,MF",Real Madrid,La Liga,24.0,1996.0,35.0,1869.0,53.0,54.6,20.8,21.0,71.0,1.0,14.0,28.0,1.0,2.2,37.0,17.0,20.0,0.96,-0.14,30.6,23.7,6.8,0.33,-0.66
185,Kristoffer Askildsen,no NOR,MF,Sampdoria,Serie A,19.0,2001.0,6.0,95.0,16.0,2.8,1.1,0.0,,0.0,6.0,16.0,29.0,2.17,1.0,2.0,-1.0,-0.95,-0.92,0.7,2.6,-1.8,-1.71,-1.47
186,Joel Asoro,se SWE,FW,Genoa,Serie A,21.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
187,Iago Aspas,es ESP,FW,Celta Vigo,La Liga,32.0,1987.0,33.0,2864.0,87.0,83.7,31.8,33.0,87.0,25.0,0.0,,1.0,1.48,47.0,44.0,3.0,0.09,0.9,42.4,40.0,2.4,0.08,0.56
188,Roger Assalé,ci CIV,"FW,MF",Dijon,Ligue 1,26.0,1993.0,17.0,828.0,49.0,24.2,9.2,11.0,63.0,1.0,6.0,22.0,1.0,0.59,8.0,18.0,-10.0,-1.09,0.23,9.0,18.1,-9.1,-0.99,0.04
189,Lorenz Assignon,tg TOG,FW,Rennes,Ligue 1,20.0,2000.0,0.0,,,,,0.0,,,0.0,,7.0,,,,,,,,,,,
190,Ryan Astley,wls WAL,DF,Everton,Premier League,18.0,2001.0,0.0,,,,,0.0,,,0.0,,1.0,,,,,,,,,,,
191,Youcef Atal,dz ALG,"DF,FW",Nice,Ligue 1,24.0,1996.0,18.0,956.0,53.0,28.0,10.6,13.0,66.0,1.0,5.0,21.0,0.0,1.33,15.0,21.0,-6.0,-0.56,-0.67,13.2,18.0,-4.8,-0.45,-0.35
192,Miguel Atienza,es ESP,MF,Eibar,La Liga,21.0,1999.0,12.0,838.0,70.0,24.5,9.3,9.0,87.0,7.0,3.0,18.0,5.0,0.67,7.0,17.0,-10.0,-1.07,-0.62,10.4,9.4,1.0,0.11,0.16
193,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,31.0,1989.0,29.0,2332.0,80.0,68.2,25.9,26.0,87.0,19.0,3.0,23.0,3.0,1.52,34.0,26.0,8.0,0.31,-0.35,33.2,29.3,3.9,0.15,-0.25
194,Emil Audero,it ITA,GK,Sampdoria,Serie A,23.0,1997.0,37.0,3330.0,90.0,97.4,37.0,37.0,90.0,37.0,0.0,,1.0,1.32,49.0,54.0,-5.0,-0.14,-3.14,44.5,55.3,-10.8,-0.29,-0.41
195,Tommaso Augello,it ITA,DF,Sampdoria,Serie A,25.0,1994.0,37.0,3216.0,87.0,94.0,35.7,37.0,87.0,32.0,0.0,,0.0,1.41,48.0,49.0,-1.0,-0.03,0.41,43.8,52.1,-8.3,-0.23,0.8
196,Jean-Kévin Augustin,fr FRA,FW,Nantes,Ligue 1,23.0,1997.0,3.0,36.0,12.0,1.1,0.4,0.0,,0.0,3.0,12.0,3.0,0.33,0.0,1.0,-1.0,-2.5,-2.31,0.2,0.5,-0.3,-0.85,-0.74
197,Ludwig Augustinsson,se SWE,"DF,FW",Werder Bremen,Bundesliga,26.0,1994.0,23.0,1957.0,85.0,64.0,21.7,21.0,89.0,17.0,2.0,45.0,1.0,0.83,21.0,34.0,-13.0,-0.6,0.05,20.4,34.6,-14.2,-0.65,-0.16
198,Serge Aurier,ci CIV,DF,Tottenham,Premier League,27.0,1992.0,19.0,1605.0,84.0,46.9,17.8,19.0,84.0,15.0,0.0,,6.0,1.53,35.0,22.0,13.0,0.73,0.23,22.4,23.8,-1.4,-0.08,-0.34
199,Charlie Austin,eng ENG,"FW,MF",West Brom,Premier League,31.0,1989.0,5.0,138.0,28.0,4.0,1.5,0.0,,0.0,5.0,28.0,3.0,0.4,2.0,5.0,-3.0,-1.96,-0.91,0.7,5.1,-4.4,-2.86,-2.1
200,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,La Liga,26.0,1994.0,8.0,202.0,25.0,5.9,2.2,2.0,63.0,0.0,6.0,13.0,2.0,1.38,3.0,1.0,2.0,0.89,1.25,3.1,2.5,0.6,0.28,0.55
201,Lorenzo Avogadri,it ITA,GK,Sampdoria,Serie A,18.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
202,Taiwo Awoniyi,ng NGA,FW,Union Berlin,Bundesliga,22.0,1997.0,21.0,1359.0,65.0,44.4,15.1,16.0,77.0,3.0,5.0,26.0,1.0,1.48,22.0,17.0,5.0,0.33,0.23,19.1,19.4,-0.3,-0.02,-0.25
203,Unai Ayala,es ESP,GK,Eibar,La Liga,16.0,2004.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
204,Mehmet Aydin,de GER,DF,Schalke 04,Bundesliga,18.0,2002.0,6.0,500.0,83.0,16.3,5.6,6.0,83.0,4.0,0.0,,2.0,1.0,5.0,10.0,-5.0,-0.9,1.07,5.6,10.0,-4.4,-0.79,0.48
205,Gaizka Ayesa,es ESP,GK,Real Sociedad,La Liga,19.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,17.0,,,,,,,,,,,
206,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,Premier League,28.0,1991.0,33.0,2096.0,64.0,61.3,23.3,23.0,84.0,12.0,10.0,17.0,3.0,1.09,21.0,42.0,-21.0,-0.9,-0.63,16.5,36.8,-20.3,-0.87,-0.61
208,Kaan Ayhan,tr TUR,DF,Sassuolo,Serie A,25.0,1994.0,19.0,796.0,42.0,23.3,8.8,7.0,82.0,5.0,12.0,19.0,14.0,2.05,13.0,7.0,6.0,0.68,0.61,13.8,13.3,0.5,0.05,-0.04
209,Luke Ayling,eng ENG,DF,Leeds United,Premier League,28.0,1991.0,38.0,3399.0,89.0,99.4,37.8,38.0,89.0,37.0,0.0,,0.0,1.55,62.0,54.0,8.0,0.21,0.21,54.9,57.4,-2.4,-0.06,-0.92
210,Miguel Azeez,eng ENG,MF,Arsenal,Premier League,17.0,2002.0,0.0,,,,,0.0,,,0.0,,1.0,,,,,,,,,,,
211,Ramon Azeez,ng NGA,MF,Granada,La Liga,27.0,1992.0,2.0,101.0,51.0,3.0,1.1,1.0,90.0,1.0,1.0,11.0,9.0,1.5,1.0,6.0,-5.0,-4.46,-4.1,1.6,3.3,-1.7,-1.56,-1.2
212,César Azpilicueta,es ESP,DF,Chelsea,Premier League,30.0,1989.0,26.0,2188.0,84.0,64.0,24.3,24.0,89.0,20.0,2.0,26.0,12.0,1.92,39.0,20.0,19.0,0.78,0.56,40.5,18.2,22.3,0.92,0.19
213,Ousmane Ba,sn SEN,GK,Metz,Ligue 1,18.0,2002.0,0.0,,,,,0.0,,,0.0,,3.0,,,,,,,,,,,
214,Ludovic Baal,gf GUF,"DF,MF",Brest,Ligue 1,34.0,1986.0,7.0,296.0,42.0,8.7,3.3,3.0,81.0,1.0,4.0,13.0,31.0,0.57,5.0,9.0,-4.0,-1.22,-0.87,4.8,7.8,-2.9,-0.9,-0.75
215,Carlos Bacca,co COL,FW,Villarreal,La Liga,33.0,1986.0,23.0,786.0,34.0,23.0,8.7,9.0,62.0,0.0,14.0,17.0,9.0,1.7,18.0,8.0,10.0,1.15,0.94,14.9,9.8,5.1,0.59,0.29
216,Loïc Bade,fr FRA,DF,Lens,Ligue 1,20.0,2000.0,31.0,2610.0,84.0,76.3,29.0,29.0,89.0,27.0,2.0,10.0,0.0,1.42,39.0,44.0,-5.0,-0.17,-0.84,41.5,36.5,5.0,0.17,-0.35
217,Milan Badelj,hr CRO,MF,Genoa,Serie A,31.0,1989.0,30.0,2408.0,80.0,70.4,26.8,29.0,83.0,21.0,1.0,10.0,5.0,1.2,35.0,35.0,0.0,0.0,0.98,29.7,36.8,-7.1,-0.27,1.03
218,Édgar Badía,es ESP,GK,Elche,La Liga,28.0,1992.0,30.0,2700.0,90.0,78.9,30.0,30.0,90.0,30.0,0.0,,8.0,0.87,27.0,46.0,-19.0,-0.63,-0.38,21.5,52.4,-30.9,-1.03,-1.02
219,Benoît Badiashile,fr FRA,DF,Monaco,Ligue 1,19.0,2001.0,35.0,2870.0,82.0,83.9,31.9,32.0,86.0,26.0,3.0,42.0,3.0,2.03,63.0,37.0,26.0,0.82,-0.49,56.5,30.1,26.4,0.83,-0.43
220,Alex Baena,es ESP,MF,Villarreal,La Liga,19.0,2001.0,6.0,137.0,23.0,4.0,1.5,2.0,53.0,0.0,4.0,8.0,32.0,1.67,0.0,2.0,-2.0,-1.31,-1.81,1.3,0.9,0.4,0.24,-0.13
221,Miguel Baeza,es ESP,"MF,FW",Celta Vigo,La Liga,20.0,2000.0,22.0,543.0,25.0,15.9,6.0,4.0,53.0,0.0,18.0,18.0,16.0,1.36,6.0,13.0,-7.0,-1.16,-1.32,7.5,7.9,-0.4,-0.07,-0.07
222,Stéphane Bahoken,cm CMR,FW,Angers,Ligue 1,28.0,1992.0,30.0,1616.0,54.0,47.3,18.0,18.0,71.0,1.0,12.0,28.0,0.0,1.07,18.0,28.0,-10.0,-0.56,-0.16,19.8,25.9,-6.2,-0.34,-0.12
223,Leon Bailey,jm JAM,"FW,MF",Leverkusen,Bundesliga,22.0,1997.0,30.0,2141.0,71.0,70.0,23.8,25.0,82.0,15.0,5.0,20.0,0.0,1.57,42.0,27.0,15.0,0.63,0.73,33.0,29.4,3.6,0.15,-0.2
224,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,26.0,1994.0,12.0,916.0,76.0,26.8,10.2,10.0,90.0,9.0,2.0,11.0,14.0,1.92,16.0,17.0,-1.0,-0.1,-1.18,15.1,13.8,1.3,0.13,-0.49
225,Dénys Bain,fr FRA,DF,Brest,Ligue 1,27.0,1993.0,0.0,,,,,0.0,,,0.0,,2.0,,,,,,,,,,,
226,Stefan Bajic,fr FRA,GK,Saint-Étienne,Ligue 1,18.0,2001.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,29.0,0.0,0.0,4.0,-4.0,-4.0,-3.78,0.5,2.3,-1.9,-1.87,-1.88
227,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,Ligue 1,17.0,2002.0,0.0,,,,,0.0,,,0.0,,1.0,,,,,,,,,,,
228,Tiemoué Bakayoko,fr FRA,MF,Napoli,Serie A,25.0,1994.0,32.0,1964.0,61.0,57.4,21.8,23.0,81.0,8.0,9.0,12.0,3.0,1.94,51.0,29.0,22.0,1.01,-0.41,40.5,26.1,14.4,0.66,-0.01
229,Mitchel Bakker,nl NED,DF,Paris S-G,Ligue 1,20.0,2000.0,26.0,1694.0,65.0,49.5,18.8,18.0,84.0,13.0,8.0,22.0,12.0,2.31,49.0,10.0,39.0,2.07,1.08,45.5,20.4,25.2,1.34,0.59
230,Ridle Baku,de GER,"FW,DF",Wolfsburg,Bundesliga,22.0,1998.0,32.0,2678.0,84.0,87.5,29.8,31.0,86.0,19.0,1.0,19.0,0.0,1.84,58.0,36.0,22.0,0.74,0.27,44.8,37.4,7.4,0.25,0.38
231,Ridle Baku,de GER,DF,Mainz 05,Bundesliga,22.0,1998.0,2.0,180.0,90.0,5.9,2.0,2.0,90.0,2.0,0.0,,0.0,0.0,2.0,7.0,-5.0,-2.5,-2.12,2.6,5.4,-2.9,-1.43,-1.45
232,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,Ligue 1,17.0,2002.0,7.0,56.0,8.0,1.6,0.6,0.0,,0.0,7.0,8.0,10.0,1.43,2.0,2.0,0.0,0.0,0.37,1.7,0.7,0.9,1.47,1.8
