,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
1419,Jules Koundé,fr FRA,DF,Sevilla,La Liga,21.0,1998.0,33.1,2133.0,2395.0,89.1,37121.0,13036.0,935.0,998.0,93.7,995.0,1059.0,94.0,162.0,255.0,63.5,1.0,0.9,0.9,0.1,10.0,138.0,9.0,2.0,167.0
1420,Boubakar Kouyaté,ml MLI,DF,Metz,Ligue 1,23.0,1997.0,21.8,705.0,873.0,80.8,13345.0,5166.0,235.0,271.0,86.7,398.0,456.0,87.3,61.0,119.0,51.3,0.0,0.2,0.1,-0.2,3.0,19.0,1.0,0.0,23.0
1421,Cheikhou Kouyaté,sn SEN,DF,Crystal Palace,Premier League,30.0,1989.0,34.7,992.0,1287.0,77.1,17952.0,6675.0,400.0,457.0,87.5,462.0,547.0,84.5,106.0,221.0,48.0,0.0,1.0,0.3,-1.0,8.0,39.0,3.0,1.0,32.0
1422,Mateo Kovačić,hr CRO,MF,Chelsea,Premier League,26.0,1994.0,20.2,1603.0,1774.0,90.4,26888.0,7292.0,755.0,802.0,94.1,636.0,688.0,92.4,148.0,186.0,79.6,1.0,1.7,2.1,-0.7,21.0,160.0,23.0,0.0,189.0
1423,Viktor Kovalenko,ua UKR,FW,Atalanta,Serie A,24.0,1996.0,0.0,1.0,1.0,100.0,8.0,5.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,Emil Krafth,se SWE,DF,Newcastle Utd,Premier League,25.0,1994.0,14.3,416.0,580.0,71.7,6802.0,3176.0,202.0,243.0,83.1,165.0,226.0,73.0,33.0,71.0,46.5,0.0,0.4,0.2,-0.4,6.0,24.0,4.0,3.0,28.0
1425,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,Bundesliga,29.0,1991.0,26.4,780.0,1019.0,76.5,12495.0,2621.0,403.0,458.0,88.0,269.0,338.0,79.6,73.0,128.0,57.0,5.0,4.2,4.9,0.8,40.0,63.0,33.0,13.0,106.0
1426,Christoph Kramer,de GER,MF,M'Gladbach,Bundesliga,29.0,1991.0,22.6,1123.0,1313.0,85.5,16742.0,5562.0,612.0,672.0,91.1,396.0,456.0,86.8,57.0,96.0,59.4,2.0,1.0,1.7,1.0,10.0,92.0,12.0,2.0,113.0
1427,Jean-Philippe Krasso,ci CIV,FW,Saint-Étienne,Ligue 1,23.0,1997.0,2.5,26.0,42.0,61.9,311.0,69.0,13.0,20.0,65.0,9.0,13.0,69.2,0.0,1.0,0.0,0.0,0.1,0.0,-0.1,2.0,3.0,2.0,0.0,6.0
1428,Toni Kroos,de GER,MF,Real Madrid,La Liga,30.0,1990.0,23.5,1934.0,2162.0,89.5,36054.0,11496.0,859.0,897.0,95.8,663.0,714.0,92.9,322.0,427.0,75.4,10.0,6.9,5.9,3.1,67.0,259.0,34.0,2.0,269.0
1430,Filip Krovinović,hr CRO,MF,West Brom,Premier League,24.0,1995.0,6.1,306.0,374.0,81.8,4854.0,1527.0,153.0,176.0,86.9,111.0,129.0,86.0,25.0,36.0,69.4,0.0,0.2,0.4,-0.2,5.0,44.0,8.0,0.0,41.0
1431,Rade Krunić,ba BIH,"MF,FW",Milan,Serie A,26.0,1993.0,8.0,233.0,272.0,85.7,3094.0,868.0,151.0,164.0,92.1,64.0,75.0,85.3,6.0,11.0,54.5,2.0,1.0,1.0,1.0,8.0,16.0,1.0,1.0,27.0
1432,Max Kruse,de GER,"FW,MF",Union Berlin,Bundesliga,32.0,1988.0,18.1,567.0,765.0,74.1,10561.0,2142.0,242.0,291.0,83.2,224.0,281.0,79.7,80.0,129.0,62.0,5.0,4.2,3.3,0.8,38.0,44.0,19.0,5.0,74.0
1433,Lukas Kübler,de GER,"DF,MF",Freiburg,Bundesliga,27.0,1992.0,9.8,277.0,423.0,65.5,5597.0,2247.0,102.0,130.0,78.5,130.0,191.0,68.1,43.0,81.0,53.1,1.0,0.5,0.4,0.5,5.0,30.0,10.0,3.0,37.0
1434,Takefusa Kubo,jp JPN,"MF,FW",Villarreal,La Liga,19.0,2001.0,3.3,99.0,136.0,72.8,1422.0,404.0,50.0,62.0,80.6,30.0,40.0,75.0,9.0,18.0,50.0,0.0,1.1,0.7,-1.1,10.0,8.0,7.0,0.0,15.0
1435,Takefusa Kubo,jp JPN,"MF,FW",Getafe,La Liga,19.0,2001.0,8.9,148.0,215.0,68.8,1944.0,699.0,92.0,110.0,83.6,43.0,58.0,74.1,5.0,19.0,26.3,1.0,1.2,0.9,-0.2,9.0,8.0,6.0,0.0,25.0
1436,Juraj Kucka,sk SVK,"MF,FW",Parma,Serie A,33.0,1987.0,25.9,663.0,929.0,71.4,10151.0,2630.0,370.0,458.0,80.8,229.0,304.0,75.3,44.0,84.0,52.4,2.0,2.0,1.7,0.0,17.0,54.0,17.0,4.0,77.0
1437,Kuki,es ESP,MF,Valladolid,La Liga,22.0,1998.0,0.3,6.0,9.0,66.7,91.0,26.0,3.0,5.0,60.0,3.0,3.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1438,Dejan Kulusevski,se SWE,"MF,FW",Juventus,Serie A,20.0,2000.0,21.4,588.0,767.0,76.7,8392.0,2088.0,340.0,398.0,85.4,195.0,235.0,83.0,26.0,49.0,53.1,3.0,6.2,4.1,-3.2,52.0,38.0,30.0,8.0,70.0
1439,Marash Kumbulla,al ALB,DF,Roma,Serie A,20.0,2000.0,15.1,701.0,791.0,88.6,12503.0,3644.0,295.0,323.0,91.3,353.0,371.0,95.1,48.0,77.0,62.3,0.0,0.5,0.2,-0.5,4.0,26.0,0.0,0.0,43.0
1440,Pierre Kunde,cm CMR,MF,Mainz 05,Bundesliga,25.0,1995.0,5.7,212.0,282.0,75.2,4031.0,1296.0,92.0,110.0,83.6,87.0,109.0,79.8,30.0,51.0,58.8,0.0,0.7,1.2,-0.7,5.0,21.0,5.0,2.0,23.0
1441,Fabian Kunze,de GER,MF,Arminia,Bundesliga,22.0,1998.0,14.1,437.0,579.0,75.5,7147.0,1950.0,211.0,264.0,79.9,177.0,221.0,80.1,32.0,60.0,53.3,0.0,0.5,0.3,-0.5,6.0,42.0,4.0,0.0,57.0
1442,Jasmin Kurtić,si SVN,MF,Parma,Serie A,31.0,1989.0,30.4,1188.0,1434.0,82.8,22012.0,5688.0,488.0,548.0,89.1,492.0,560.0,87.9,164.0,239.0,68.6,0.0,2.2,2.7,-2.2,23.0,111.0,29.0,15.0,143.0
1443,Layvin Kurzawa,fr FRA,DF,Paris S-G,Ligue 1,27.0,1992.0,14.2,827.0,972.0,85.1,11368.0,3472.0,507.0,553.0,91.7,267.0,310.0,86.1,24.0,60.0,40.0,1.0,1.5,0.9,-0.5,10.0,30.0,15.0,6.0,60.0
1444,Dereck Kutesa,ch SUI,"MF,FW",Reims,Ligue 1,22.0,1997.0,7.6,96.0,149.0,64.4,1331.0,292.0,58.0,78.0,74.4,32.0,45.0,71.1,3.0,6.0,50.0,2.0,0.7,0.4,1.3,9.0,11.0,4.0,1.0,11.0
1445,Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,Bundesliga,20.0,2000.0,1.2,23.0,35.0,65.7,291.0,22.0,12.0,17.0,70.6,5.0,7.0,71.4,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1446,Enock Kwateng,fr FRA,DF,Bordeaux,Ligue 1,23.0,1997.0,11.5,538.0,667.0,80.7,8008.0,3103.0,303.0,346.0,87.6,191.0,248.0,77.0,26.0,44.0,59.1,0.0,0.7,0.8,-0.7,7.0,27.0,5.0,4.0,44.0
1447,Giorgos Kyriakopoulos,gr GRE,DF,Sassuolo,Serie A,24.0,1996.0,16.2,827.0,1013.0,81.6,12272.0,3769.0,471.0,517.0,91.1,298.0,364.0,81.9,41.0,82.0,50.0,0.0,0.9,1.0,-0.9,13.0,46.0,16.0,7.0,59.0
1448,Antonino La Gumina,it ITA,FW,Sampdoria,Serie A,24.0,1996.0,3.8,45.0,67.0,67.2,626.0,58.0,27.0,35.0,77.1,15.0,22.0,68.2,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0
1449,Gaëtan Laborde,fr FRA,"FW,MF",Montpellier,Ligue 1,26.0,1994.0,36.2,575.0,902.0,63.7,7721.0,1924.0,352.0,485.0,72.6,167.0,256.0,65.2,21.0,54.0,38.9,8.0,4.6,4.2,3.4,37.0,34.0,19.0,6.0,71.0
1450,Alexandre Lacazette,fr FRA,FW,Arsenal,Premier League,29.0,1991.0,21.4,405.0,523.0,77.4,5117.0,1193.0,229.0,283.0,80.9,102.0,124.0,82.3,18.0,28.0,64.3,2.0,2.2,2.4,-0.2,22.0,32.0,19.0,0.0,55.0
1451,Tom Lacoux,fr FRA,MF,Bordeaux,Ligue 1,18.0,2002.0,5.8,191.0,222.0,86.0,3061.0,467.0,87.0,99.0,87.9,81.0,87.0,93.1,12.0,18.0,66.7,0.0,0.1,0.2,-0.1,1.0,1.0,1.0,0.0,7.0
1452,Maxence Lacroix,fr FRA,DF,Wolfsburg,Bundesliga,20.0,2000.0,28.8,1473.0,1777.0,82.9,32179.0,11861.0,305.0,364.0,83.8,944.0,1023.0,92.3,217.0,350.0,62.0,1.0,0.3,0.6,0.7,4.0,98.0,5.0,0.0,126.0
1453,Alban Lafont,fr FRA,GK,Nantes,Ligue 1,21.0,1999.0,38.0,653.0,1124.0,58.1,21091.0,17506.0,94.0,95.0,98.9,287.0,293.0,98.0,271.0,731.0,37.1,0.0,0.0,0.1,0.0,0.0,23.0,1.0,0.0,0.0
1454,Víctor Laguardia,es ESP,DF,Alavés,La Liga,30.0,1989.0,29.2,823.0,1088.0,75.6,19166.0,9092.0,214.0,248.0,86.3,431.0,491.0,87.8,172.0,323.0,53.3,1.0,0.6,0.8,0.4,4.0,61.0,4.0,0.0,50.0
1456,Konrad Laimer,at AUT,"DF,MF",RB Leipzig,Bundesliga,23.0,1997.0,0.9,35.0,49.0,71.4,401.0,149.0,25.0,27.0,92.6,4.0,12.0,33.3,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
1457,Stefan Lainer,at AUT,DF,M'Gladbach,Bundesliga,27.0,1992.0,30.8,1260.0,1709.0,73.7,19499.0,8042.0,686.0,774.0,88.6,444.0,609.0,72.9,85.0,186.0,45.7,2.0,3.1,4.1,-1.1,35.0,105.0,34.0,13.0,136.0
1458,Diego Lainez,mx MEX,"FW,MF",Betis,La Liga,20.0,2000.0,9.6,272.0,357.0,76.2,3497.0,892.0,175.0,197.0,88.8,69.0,86.0,80.2,10.0,25.0,40.0,2.0,0.5,1.2,1.5,13.0,22.0,12.0,4.0,36.0
1459,Kenny Lala,fr FRA,DF,Strasbourg,Ligue 1,28.0,1991.0,20.4,806.0,1132.0,71.2,16309.0,5964.0,313.0,358.0,87.4,326.0,432.0,75.5,150.0,277.0,54.2,2.0,4.0,3.8,-2.0,28.0,63.0,27.0,12.0,88.0
1460,Adam Lallana,eng ENG,"MF,FW",Brighton,Premier League,32.0,1988.0,17.7,792.0,944.0,83.9,11000.0,2987.0,450.0,511.0,88.1,240.0,281.0,85.4,35.0,55.0,63.6,1.0,2.6,2.6,-1.6,25.0,61.0,26.0,2.0,109.0
1461,Érik Lamela,ar ARG,"FW,MF",Tottenham,Premier League,28.0,1992.0,8.0,284.0,363.0,78.2,4124.0,873.0,157.0,180.0,87.2,93.0,109.0,85.3,14.0,33.0,42.4,0.0,1.0,0.9,-1.0,8.0,20.0,10.0,0.0,36.0
1462,Sam Lammers,nl NED,"FW,MF",Atalanta,Serie A,23.0,1997.0,3.2,96.0,122.0,78.7,1166.0,181.0,64.0,79.0,81.0,23.0,27.0,85.2,1.0,3.0,33.3,0.0,0.4,0.2,-0.4,4.0,5.0,3.0,0.0,8.0
1463,Tariq Lamptey,gh GHA,"DF,MF",Brighton,Premier League,19.0,2000.0,9.8,372.0,494.0,75.3,5371.0,1288.0,213.0,237.0,89.9,124.0,174.0,71.3,17.0,39.0,43.6,1.0,0.8,0.8,0.2,9.0,15.0,12.0,8.0,26.0
1464,Loïck Landre,fr FRA,DF,Nîmes,Ligue 1,28.0,1992.0,18.1,691.0,798.0,86.6,13954.0,5192.0,218.0,236.0,92.4,386.0,413.0,93.5,82.0,135.0,60.7,0.0,0.0,0.1,0.0,1.0,36.0,0.0,0.0,43.0
1465,Michael Langer,at AUT,GK,Schalke 04,Bundesliga,35.0,1985.0,2.7,53.0,77.0,68.8,1487.0,1089.0,9.0,9.0,100.0,27.0,27.0,100.0,17.0,41.0,41.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1466,Manuel Lanzini,ar ARG,"MF,FW",West Ham,Premier League,27.0,1993.0,6.3,338.0,375.0,90.1,4801.0,1253.0,202.0,215.0,94.0,109.0,117.0,93.2,14.0,19.0,73.7,1.0,0.9,0.9,0.1,11.0,27.0,2.0,0.0,28.0
1467,Gianluca Lapadula,pe PER,FW,Benevento,Serie A,30.0,1990.0,28.5,320.0,470.0,68.1,4204.0,895.0,194.0,256.0,75.8,88.0,123.0,71.5,13.0,19.0,68.4,2.0,3.7,1.9,-1.7,33.0,12.0,11.0,1.0,44.0
1468,Aymeric Laporte,es ESP,DF,Manchester City,Premier League,26.0,1994.0,14.9,1169.0,1285.0,91.0,20850.0,6462.0,472.0,499.0,94.6,606.0,638.0,95.0,79.0,121.0,65.3,0.0,0.4,0.2,-0.4,4.0,107.0,3.0,0.0,99.0
1469,Julien Laporte,fr FRA,DF,Lorient,Ligue 1,26.0,1993.0,29.5,1240.0,1506.0,82.3,26774.0,10295.0,324.0,359.0,90.3,717.0,803.0,89.3,193.0,320.0,60.3,0.0,0.3,0.6,-0.3,7.0,71.0,6.0,0.0,74.0
1470,Danilo Larangeira,br BRA,DF,Bologna,Serie A,36.0,1984.0,34.8,1414.0,1767.0,80.0,30988.0,13580.0,386.0,428.0,90.2,759.0,854.0,88.9,262.0,448.0,58.5,1.0,2.0,0.8,-1.0,9.0,86.0,6.0,0.0,108.0
1471,Gautier Larsonneur,fr FRA,GK,Brest,Ligue 1,23.0,1997.0,35.0,998.0,1253.0,79.6,28260.0,19669.0,154.0,156.0,98.7,499.0,503.0,99.2,343.0,588.0,58.3,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
1472,Kevin Lasagna,it ITA,FW,Udinese,Serie A,27.0,1992.0,12.3,144.0,212.0,67.9,1993.0,441.0,91.0,115.0,79.1,33.0,48.0,68.8,8.0,12.0,66.7,1.0,1.0,0.8,0.0,10.0,11.0,9.0,2.0,23.0
1473,Kevin Lasagna,it ITA,FW,Hellas Verona,Serie A,27.0,1992.0,14.1,180.0,260.0,69.2,2275.0,326.0,122.0,152.0,80.3,35.0,58.0,60.3,7.0,13.0,53.8,0.0,1.9,0.6,-1.9,12.0,12.0,5.0,0.0,19.0
1474,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,Premier League,26.0,1993.0,18.1,498.0,626.0,79.6,9640.0,3636.0,161.0,190.0,84.7,271.0,301.0,90.0,54.0,106.0,50.9,0.0,0.1,0.2,-0.1,3.0,22.0,4.0,0.0,22.0
1475,Paul Lasne,fr FRA,MF,Brest,Ligue 1,31.0,1989.0,18.7,926.0,1084.0,85.4,16622.0,4572.0,371.0,412.0,90.0,433.0,475.0,91.2,90.0,140.0,64.3,0.0,0.3,0.5,-0.3,7.0,67.0,5.0,1.0,69.0
1476,Toni Lato,es ESP,DF,Valencia,La Liga,22.0,1997.0,8.1,276.0,362.0,76.2,4642.0,1427.0,117.0,136.0,86.0,132.0,160.0,82.5,22.0,50.0,44.0,0.0,0.2,0.3,-0.2,3.0,20.0,2.0,2.0,19.0
1477,Danny Latza,de GER,MF,Mainz 05,Bundesliga,30.0,1989.0,20.0,518.0,747.0,69.3,8980.0,2938.0,225.0,283.0,79.5,224.0,301.0,74.4,52.0,104.0,50.0,2.0,2.2,2.7,-0.2,24.0,46.0,8.0,2.0,67.0
1478,Armand Lauriente,fr FRA,"MF,FW",Lorient,Ligue 1,21.0,1998.0,18.0,427.0,568.0,75.2,6397.0,1746.0,246.0,272.0,90.4,120.0,171.0,70.2,36.0,76.0,47.4,5.0,5.6,4.6,-0.6,39.0,33.0,17.0,4.0,43.0
1479,Vincent Laurini,fr FRA,DF,Parma,Serie A,31.0,1989.0,9.7,400.0,505.0,79.2,6865.0,2842.0,193.0,211.0,91.5,164.0,211.0,77.7,38.0,68.0,55.9,0.0,0.0,0.2,0.0,1.0,35.0,5.0,4.0,37.0
1480,Lauti,uy URU,FW,Celta Vigo,La Liga,19.0,2001.0,0.2,,,,,,,,,,,,,,,0.0,,,,,,,,
1482,Wesley Lautoa,nc NCL,"MF,DF",Dijon,Ligue 1,32.0,1987.0,17.9,684.0,812.0,84.2,12453.0,4258.0,288.0,328.0,87.8,312.0,355.0,87.9,73.0,96.0,76.0,0.0,0.2,0.4,-0.2,4.0,44.0,6.0,0.0,66.0
1483,Valentino Lazaro,at AUT,"DF,FW",M'Gladbach,Bundesliga,24.0,1996.0,13.8,431.0,575.0,75.0,6443.0,1798.0,255.0,294.0,86.7,132.0,184.0,71.7,30.0,62.0,48.4,0.0,1.2,1.7,-1.2,17.0,25.0,9.0,3.0,30.0
1484,Darko Lazović,rs SRB,"DF,MF",Hellas Verona,Serie A,29.0,1990.0,27.8,1002.0,1389.0,72.1,15672.0,6210.0,550.0,628.0,87.6,367.0,515.0,71.3,66.0,140.0,47.1,6.0,4.8,4.6,1.2,35.0,75.0,59.0,17.0,156.0
1485,Manuel Lazzari,it ITA,DF,Lazio,Serie A,26.0,1993.0,29.0,924.0,1153.0,80.1,13975.0,3090.0,473.0,536.0,88.2,347.0,432.0,80.3,48.0,84.0,57.1,5.0,3.4,2.9,1.6,28.0,28.0,31.0,19.0,37.0
1486,Jérémy Le Douaron,fr FRA,"FW,MF",Brest,Ligue 1,22.0,1998.0,9.1,125.0,188.0,66.5,1660.0,311.0,73.0,97.0,75.3,37.0,61.0,60.7,4.0,8.0,50.0,2.0,0.5,0.5,1.5,8.0,4.0,4.0,1.0,10.0
1487,Enzo Le Fée,fr FRA,MF,Lorient,Ligue 1,20.0,2000.0,20.2,671.0,868.0,77.3,11225.0,3134.0,319.0,369.0,86.4,255.0,306.0,83.3,65.0,131.0,49.6,5.0,5.0,3.9,0.0,33.0,74.0,12.0,2.0,101.0
1488,Vincent Le Goff,fr FRA,DF,Lorient,Ligue 1,30.0,1989.0,25.6,982.0,1279.0,76.8,16165.0,6549.0,484.0,557.0,86.9,417.0,513.0,81.3,64.0,146.0,43.8,0.0,1.8,1.9,-1.8,20.0,70.0,24.0,11.0,88.0
1489,Maxime Le Marchand,fr FRA,DF,Fulham,Premier League,30.0,1989.0,1.4,78.0,85.0,91.8,1682.0,740.0,22.0,25.0,88.0,43.0,43.0,100.0,13.0,17.0,76.5,0.0,0.0,0.1,0.0,0.0,4.0,1.0,0.0,8.0
1490,Robin Le Normand,fr FRA,DF,Real Sociedad,La Liga,23.0,1996.0,30.5,1451.0,1707.0,85.0,28317.0,8443.0,458.0,521.0,87.9,828.0,912.0,90.8,143.0,232.0,61.6,1.0,0.4,0.4,0.6,4.0,66.0,3.0,1.0,101.0
1491,Damien Le Tallec,fr FRA,"MF,DF",Montpellier,Ligue 1,30.0,1990.0,13.6,345.0,438.0,78.8,6993.0,2026.0,129.0,158.0,81.6,148.0,179.0,82.7,65.0,85.0,76.5,0.0,0.6,0.6,-0.6,2.0,38.0,2.0,0.0,46.0
1492,James Lea Siliki,cm CMR,MF,Rennes,Ligue 1,24.0,1996.0,2.8,118.0,151.0,78.1,2033.0,482.0,66.0,77.0,85.7,38.0,49.0,77.6,14.0,21.0,66.7,0.0,0.0,0.2,0.0,1.0,16.0,3.0,0.0,20.0
1493,Rafael Leão,pt POR,FW,Milan,Serie A,21.0,1999.0,21.4,362.0,507.0,71.4,5185.0,1075.0,195.0,255.0,76.5,126.0,163.0,77.3,16.0,32.0,50.0,6.0,4.4,2.6,1.6,27.0,16.0,25.0,4.0,45.0
1494,Jean-Louis Leca,fr FRA,GK,Lens,Ligue 1,34.0,1985.0,36.8,694.0,1024.0,67.8,19644.0,16190.0,182.0,183.0,99.5,246.0,249.0,98.8,236.0,558.0,42.3,0.0,0.1,0.1,-0.1,1.0,20.0,0.0,0.0,0.0
1495,Mathew Leckie,au AUS,"FW,DF",Hertha BSC,Bundesliga,29.0,1991.0,5.6,160.0,208.0,76.9,2558.0,629.0,85.0,105.0,81.0,55.0,67.0,82.1,14.0,18.0,77.8,1.0,0.5,0.3,0.5,6.0,9.0,6.0,3.0,15.0
1496,Benjamin Lecomte,fr FRA,GK,Monaco,Ligue 1,29.0,1991.0,28.0,759.0,1006.0,75.4,19620.0,14136.0,166.0,168.0,98.8,349.0,352.0,99.1,237.0,479.0,49.5,0.0,0.0,0.1,0.0,0.0,13.0,1.0,0.0,3.0
1497,Jeremías Ledesma,ar ARG,GK,Cádiz,La Liga,27.0,1993.0,32.0,480.0,1007.0,47.7,23277.0,21612.0,34.0,35.0,97.1,69.0,80.0,86.3,374.0,884.0,42.3,0.0,0.0,0.1,0.0,0.0,53.0,0.0,0.0,1.0
1498,Pierre Lees-Melou,fr FRA,MF,Nice,Ligue 1,27.0,1993.0,22.9,1019.0,1198.0,85.1,17211.0,4963.0,497.0,547.0,90.9,380.0,426.0,89.2,107.0,161.0,66.5,2.0,0.8,1.2,1.2,12.0,109.0,16.0,3.0,141.0
1499,Lucas Leiva,br BRA,MF,Lazio,Serie A,33.0,1987.0,23.7,1274.0,1484.0,85.8,21944.0,7774.0,597.0,665.0,89.8,532.0,601.0,88.5,125.0,153.0,81.7,0.0,0.4,0.9,-0.4,7.0,183.0,12.0,3.0,163.0
1500,Florian Lejeune,fr FRA,DF,Alavés,La Liga,29.0,1991.0,33.5,1130.0,1477.0,76.5,25072.0,11097.0,350.0,421.0,83.1,582.0,668.0,87.1,192.0,357.0,53.8,1.0,0.9,0.3,0.1,7.0,55.0,2.0,0.0,66.0
1501,Iñigo Lekue,es ESP,DF,Athletic Club,La Liga,27.0,1993.0,7.2,327.0,417.0,78.4,4972.0,1785.0,192.0,211.0,91.0,99.0,130.0,76.2,30.0,56.0,53.6,0.0,0.4,0.7,-0.4,6.0,13.0,7.0,4.0,27.0
1502,Thomas Lemar,fr FRA,MF,Atlético Madrid,La Liga,24.0,1995.0,15.2,643.0,806.0,79.8,9978.0,2573.0,335.0,372.0,90.1,200.0,249.0,80.3,63.0,98.0,64.3,3.0,2.0,2.4,1.0,21.0,51.0,17.0,3.0,78.0
1503,Mario Lemina,ga GAB,MF,Fulham,Premier League,26.0,1993.0,18.9,744.0,897.0,82.9,13301.0,3779.0,330.0,382.0,86.4,318.0,364.0,87.4,75.0,114.0,65.8,0.0,0.8,1.1,-0.8,12.0,57.0,12.0,0.0,78.0
1504,Fabien Lemoine,fr FRA,MF,Lorient,Ligue 1,33.0,1987.0,21.5,1247.0,1456.0,85.6,21061.0,6136.0,605.0,650.0,93.1,480.0,533.0,90.1,120.0,190.0,63.2,0.0,1.5,1.2,-1.5,16.0,101.0,10.0,3.0,122.0
1505,Clément Lenglet,fr FRA,DF,Barcelona,La Liga,25.0,1995.0,27.5,2130.0,2320.0,91.8,36070.0,13035.0,981.0,1019.0,96.3,943.0,1001.0,94.2,159.0,224.0,71.0,0.0,0.8,1.1,-0.8,9.0,205.0,19.0,0.0,181.0
1506,Bernd Leno,de GER,GK,Arsenal,Premier League,28.0,1992.0,34.8,948.0,1182.0,80.2,20559.0,12493.0,290.0,290.0,100.0,509.0,515.0,98.8,145.0,370.0,39.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
1508,Christopher Lenz,de GER,"DF,FW",Union Berlin,Bundesliga,25.0,1994.0,25.0,937.0,1322.0,70.9,15743.0,6486.0,456.0,540.0,84.4,360.0,493.0,73.0,86.0,185.0,46.5,3.0,2.8,2.6,0.2,20.0,82.0,22.0,13.0,94.0
1509,Pedro León,es ESP,"MF,FW",Eibar,La Liga,33.0,1986.0,10.4,207.0,365.0,56.7,3614.0,1238.0,95.0,125.0,76.0,76.0,117.0,65.0,26.0,80.0,32.5,2.0,2.6,2.1,-0.6,19.0,10.0,14.0,12.0,19.0
1510,Sergio León,es ESP,FW,Levante,La Liga,31.0,1989.0,8.3,96.0,140.0,68.6,1242.0,186.0,63.0,76.0,82.9,28.0,36.0,77.8,2.0,11.0,18.2,0.0,0.3,0.2,-0.3,6.0,5.0,4.0,0.0,11.0
1511,Lukas Lerager,dk DEN,MF,Genoa,Serie A,27.0,1993.0,12.9,411.0,501.0,82.0,6029.0,1609.0,232.0,272.0,85.3,126.0,146.0,86.3,28.0,38.0,73.7,1.0,0.5,0.3,0.5,8.0,51.0,3.0,0.0,46.0
1512,Mehdi Léris,dz ALG,"DF,MF",Sampdoria,Serie A,22.0,1998.0,4.3,174.0,233.0,74.7,2680.0,771.0,102.0,120.0,85.0,49.0,64.0,76.6,16.0,29.0,55.2,0.0,0.4,0.3,-0.4,8.0,12.0,6.0,1.0,19.0
1513,Khanya Leshabela,za RSA,MF,Leicester City,Premier League,20.0,1999.0,0.1,6.0,8.0,75.0,93.0,26.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1514,Karlo Letica,hr CRO,GK,Sampdoria,Serie A,23.0,1997.0,1.0,30.0,34.0,88.2,694.0,352.0,6.0,6.0,100.0,18.0,18.0,100.0,6.0,10.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,Gaetano Letizia,it ITA,DF,Benevento,Serie A,30.0,1990.0,17.4,670.0,890.0,75.3,11927.0,4614.0,301.0,338.0,89.1,270.0,343.0,78.7,79.0,154.0,51.3,1.0,1.2,2.3,-0.2,14.0,41.0,32.0,21.0,59.0
1516,Robert Lewandowski,pl POL,FW,Bayern Munich,Bundesliga,31.0,1988.0,27.3,516.0,694.0,74.4,6933.0,1468.0,287.0,353.0,81.3,148.0,190.0,77.9,26.0,43.0,60.5,7.0,4.7,4.5,2.3,32.0,43.0,24.0,3.0,67.0
1517,Jamal Lewis,nir NIR,DF,Newcastle Utd,Premier League,22.0,1998.0,20.4,637.0,852.0,74.8,9885.0,3861.0,340.0,390.0,87.2,228.0,288.0,79.2,44.0,108.0,40.7,1.0,1.0,1.1,0.0,14.0,31.0,14.0,10.0,41.0
1518,Aaron Leya Iseka,be BEL,FW,Metz,Ligue 1,22.0,1997.0,11.2,141.0,192.0,73.4,1753.0,277.0,89.0,106.0,84.0,29.0,46.0,63.0,6.0,9.0,66.7,0.0,0.6,0.4,-0.6,12.0,12.0,1.0,0.0,12.0
1519,Yanis Lhery,fr FRA,MF,Saint-Étienne,Ligue 1,17.0,2003.0,0.3,1.0,4.0,25.0,15.0,0.0,1.0,3.0,33.3,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,Dimitri Liénard,fr FRA,MF,Strasbourg,Ligue 1,32.0,1988.0,20.3,860.0,1151.0,74.7,17566.0,5273.0,362.0,393.0,92.1,301.0,376.0,80.1,174.0,323.0,53.9,4.0,4.8,4.8,-0.8,40.0,92.0,32.0,17.0,111.0
