,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
111,Miguel Ángel Moyá,es ESP,GK,Real Sociedad,La Liga,34.0,1984.0,11.0,990.0,90.0,28.9,11.0,11.0,90.0,11.0,0.0,,22.0,1.0,9.0,11.0,-2.0,-0.18,-0.22,13.7,10.2,3.6,0.32,0.41
112,Miguel Ángel Rubio,es ESP,DF,Getafe,La Liga,20.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
113,Cristian Ansaldi,ar ARG,"DF,MF",Torino,Serie A,31.0,1986.0,24.0,1807.0,75.0,52.8,20.1,23.0,77.0,13.0,1.0,25.0,4.0,1.71,23.0,15.0,8.0,0.4,0.01,20.9,26.2,-5.3,-0.26,-0.5
114,Mirco Antenucci,it ITA,FW,SPAL,Serie A,33.0,1984.0,35.0,2133.0,61.0,62.4,23.7,22.0,88.0,19.0,13.0,15.0,3.0,1.0,26.0,35.0,-9.0,-0.38,-0.17,27.8,35.0,-7.2,-0.31,-0.3
115,Waldemar Anton,de GER,DF,Hannover 96,Bundesliga,22.0,1996.0,34.0,3060.0,90.0,100.0,34.0,34.0,90.0,34.0,0.0,,0.0,0.62,31.0,71.0,-40.0,-1.18,,37.2,67.8,-30.6,-0.9,
116,Luca Antonelli,it ITA,DF,Empoli,Serie A,31.0,1987.0,13.0,755.0,58.0,22.1,8.4,10.0,67.0,4.0,3.0,27.0,8.0,0.92,10.0,18.0,-8.0,-0.95,-0.58,9.1,14.6,-5.5,-0.66,-0.46
117,Mauro Antonio Burruchaga,ar ARG,MF,Chievo,Serie A,20.0,1998.0,1.0,58.0,58.0,1.7,0.6,0.0,,0.0,1.0,58.0,24.0,1.0,0.0,0.0,0.0,0.0,1.34,0.1,0.6,-0.5,-0.77,-0.13
118,Michail Antonio,jm JAM,"MF,FW",West Ham,Premier League,28.0,1990.0,33.0,2103.0,64.0,61.5,23.4,22.0,84.0,15.0,11.0,24.0,2.0,1.3,29.0,30.0,-1.0,-0.04,0.09,29.2,41.6,-12.4,-0.53,-0.4
119,Antoñito,es ESP,"DF,MF",Valladolid,La Liga,30.0,1987.0,30.0,1863.0,62.0,54.5,20.7,18.0,89.0,16.0,12.0,22.0,6.0,1.13,19.0,36.0,-17.0,-0.82,-0.71,24.5,36.8,-12.3,-0.59,-0.3
120,Vitorino Antunes,pt POR,"DF,MF",Getafe,La Liga,31.0,1987.0,28.0,2181.0,78.0,63.8,24.2,25.0,86.0,21.0,3.0,11.0,3.0,1.57,31.0,21.0,10.0,0.41,0.19,27.9,25.6,2.3,0.1,0.08
121,Giorgos Antzoulas,gr GRE,DF,Fiorentina,Serie A,18.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
122,Anuar,ma MAR,"MF,FW",Valladolid,La Liga,23.0,1995.0,19.0,1081.0,57.0,31.6,12.0,12.0,81.0,5.0,7.0,16.0,12.0,1.21,7.0,13.0,-6.0,-0.5,0.0,12.9,21.7,-8.8,-0.74,-0.4
123,Dennis Aogo,de GER,MF,Stuttgart,Bundesliga,31.0,1987.0,15.0,1025.0,68.0,33.5,11.4,13.0,76.0,8.0,2.0,16.0,7.0,1.13,10.0,18.0,-8.0,-0.7,0.62,12.5,18.7,-6.1,-0.54,0.08
124,Houssem Aouar,fr FRA,MF,Lyon,Ligue 1,20.0,1998.0,37.0,3061.0,83.0,89.5,34.0,35.0,87.0,26.0,2.0,12.0,1.0,1.86,62.0,45.0,17.0,0.5,-1.0,65.3,41.5,23.9,0.7,-0.78
125,Javier Aparicio,es ESP,DF,Valladolid,La Liga,18.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
126,Emmanuel Apeh,ng NGA,"FW,MF",Celta Vigo,La Liga,21.0,1996.0,2.0,14.0,7.0,0.4,0.2,0.0,,0.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.2,-0.1,-0.8,-0.42
127,Mauro Arambarri,uy URU,MF,Getafe,La Liga,22.0,1995.0,33.0,2676.0,81.0,78.2,29.7,32.0,83.0,20.0,1.0,10.0,2.0,1.48,32.0,25.0,7.0,0.24,-0.49,36.0,32.4,3.7,0.12,0.25
128,Guilherme Arana,br BRA,DF,Sevilla,La Liga,21.0,1997.0,9.0,629.0,70.0,18.4,7.0,8.0,79.0,4.0,1.0,0.0,14.0,1.78,12.0,8.0,4.0,0.57,0.22,11.1,7.6,3.5,0.5,-0.07
130,Charles Aránguiz,cl CHI,MF,Leverkusen,Bundesliga,29.0,1989.0,24.0,1891.0,79.0,61.8,21.0,22.0,82.0,15.0,2.0,48.0,2.0,1.83,43.0,26.0,17.0,0.81,0.81,38.9,22.1,16.9,0.8,1.0
131,Luiz Araújo,br BRA,"FW,MF",Lille,Ligue 1,22.0,1996.0,25.0,781.0,31.0,22.8,8.7,6.0,74.0,1.0,19.0,18.0,11.0,1.76,12.0,11.0,1.0,0.12,-1.04,12.0,11.0,1.0,0.11,-0.45
132,Néstor Araujo,mx MEX,DF,Celta Vigo,La Liga,26.0,1991.0,32.0,2682.0,84.0,78.4,29.8,30.0,89.0,29.0,2.0,7.0,2.0,1.03,35.0,47.0,-12.0,-0.4,-0.77,34.5,44.0,-9.5,-0.32,0.28
133,Anaitz Arbilla,es ESP,DF,Eibar,La Liga,31.0,1987.0,25.0,1950.0,78.0,57.0,21.7,22.0,88.0,19.0,3.0,5.0,2.0,1.24,26.0,31.0,-5.0,-0.23,-0.29,30.8,25.9,4.9,0.22,-0.02
134,Joaquín Ardaiz,uy URU,FW,Frosinone,Serie A,19.0,1999.0,1.0,20.0,20.0,0.6,0.2,0.0,,0.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.1,-0.1,-0.24,0.37
135,Markel Areitio,es ESP,GK,Eibar,La Liga,21.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,9.0,,,,,,,,,,,
136,Alphonse Areola,fr FRA,GK,Paris S-G,Ligue 1,25.0,1993.0,21.0,1890.0,90.0,55.3,21.0,21.0,90.0,21.0,0.0,,13.0,2.43,55.0,17.0,38.0,1.81,-0.07,48.2,20.4,27.8,1.33,-0.05
137,Simone Aresti,it ITA,GK,Cagliari,Serie A,32.0,1986.0,0.0,,,,,0.0,,0.0,0.0,,37.0,,,,,,,,,,,
138,Santiago Arias,co COL,DF,Atlético Madrid,La Liga,26.0,1992.0,25.0,1772.0,71.0,51.8,19.7,20.0,83.0,16.0,5.0,21.0,6.0,2.28,30.0,10.0,20.0,1.02,0.69,25.7,19.6,6.1,0.31,0.35
139,Lorenzo Ariaudo,it ITA,DF,Frosinone,Serie A,29.0,1989.0,19.0,1682.0,89.0,49.2,18.7,19.0,89.0,17.0,0.0,,10.0,0.58,13.0,33.0,-20.0,-1.07,-0.03,18.9,28.4,-9.6,-0.51,0.19
140,Nicolò Armini,it ITA,DF,Lazio,Serie A,17.0,2001.0,1.0,38.0,38.0,1.1,0.4,0.0,,0.0,1.0,38.0,1.0,1.0,2.0,1.0,1.0,2.37,2.13,0.8,0.7,0.0,0.12,-0.24
141,Yoël Armougom,fr FRA,DF,Caen,Ligue 1,20.0,1998.0,29.0,1853.0,64.0,54.2,20.6,20.0,86.0,16.0,9.0,16.0,6.0,0.97,18.0,29.0,-11.0,-0.53,0.27,17.7,35.5,-17.8,-0.87,0.0
142,Stuart Armstrong,sct SCO,MF,Southampton,Premier League,26.0,1992.0,29.0,1432.0,49.0,41.9,15.9,16.0,75.0,3.0,13.0,18.0,5.0,0.93,21.0,26.0,-5.0,-0.31,0.36,17.7,23.9,-6.2,-0.39,-0.3
143,José Arnaiz,es ESP,"MF,FW",Leganés,La Liga,23.0,1995.0,6.0,113.0,19.0,3.3,1.3,0.0,,0.0,6.0,18.0,5.0,1.33,4.0,0.0,4.0,3.19,3.46,0.8,1.6,-0.8,-0.62,-0.62
144,Marko Arnautović,at AUT,FW,West Ham,Premier League,29.0,1989.0,28.0,1990.0,71.0,58.2,22.1,24.0,78.0,10.0,4.0,28.0,0.0,1.43,28.0,33.0,-5.0,-0.23,-0.35,27.4,33.4,-6.0,-0.27,0.25
145,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,24.0,1994.0,33.0,2872.0,87.0,93.9,31.9,33.0,87.0,26.0,0.0,,0.0,1.58,58.0,46.0,12.0,0.38,0.38,44.7,45.0,-0.3,-0.01,0.2
146,Kepa Arrizabalaga,es ESP,GK,Chelsea,Premier League,23.0,1994.0,36.0,3240.0,90.0,94.7,36.0,36.0,90.0,36.0,0.0,,2.0,1.89,61.0,39.0,22.0,0.61,-0.39,56.4,35.4,21.1,0.59,0.03
147,Harry Arter,ie IRL,MF,Cardiff City,Premier League,28.0,1989.0,25.0,1997.0,80.0,58.4,22.2,24.0,83.0,12.0,1.0,0.0,2.0,0.88,20.0,39.0,-19.0,-0.86,0.16,24.8,30.6,-5.7,-0.26,0.59
148,Kwadwo Asamoah,gh GHA,DF,Inter,Serie A,29.0,1988.0,32.0,2671.0,83.0,78.1,29.7,30.0,87.0,27.0,2.0,25.0,5.0,1.84,42.0,26.0,16.0,0.54,-0.42,48.8,31.2,17.6,0.59,-0.36
149,Takuma Asano,jp JPN,"MF,FW",Hannover 96,Bundesliga,23.0,1994.0,13.0,699.0,54.0,22.8,7.8,9.0,63.0,1.0,4.0,33.0,6.0,0.46,5.0,22.0,-17.0,-2.19,-1.31,6.0,17.5,-11.6,-1.49,-0.77
150,Santiago Ascacíbar,ar ARG,MF,Stuttgart,Bundesliga,21.0,1997.0,27.0,2428.0,90.0,79.3,27.0,27.0,90.0,25.0,0.0,,0.0,0.78,27.0,55.0,-28.0,-1.04,0.39,30.5,46.2,-15.7,-0.58,0.05
151,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,29.0,1989.0,32.0,2880.0,90.0,84.2,32.0,32.0,90.0,32.0,0.0,,4.0,1.03,40.0,45.0,-5.0,-0.16,-0.49,48.0,46.4,1.6,0.05,0.5
152,Marco Asensio,es ESP,FW,Real Madrid,La Liga,22.0,1996.0,30.0,1779.0,59.0,52.0,19.8,19.0,81.0,9.0,11.0,22.0,2.0,1.73,31.0,26.0,5.0,0.25,-0.41,33.1,25.7,7.5,0.38,-0.29
153,Iago Aspas,es ESP,"FW,MF",Celta Vigo,La Liga,30.0,1987.0,27.0,2251.0,83.0,65.8,25.0,26.0,86.0,14.0,1.0,24.0,1.0,1.37,44.0,39.0,5.0,0.2,1.28,34.7,36.5,-1.8,-0.07,0.9
154,Gustavo Assuncao,pt POR,MF,Atlético Madrid,La Liga,18.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
156,Simon Asta,de GER,DF,Augsburg,Bundesliga,17.0,2001.0,1.0,90.0,90.0,2.9,1.0,1.0,90.0,1.0,0.0,,1.0,0.0,1.0,8.0,-7.0,-7.0,-6.61,1.0,3.6,-2.6,-2.56,-2.16
157,Youcef Atal,dz ALG,"DF,FW",Nice,Ligue 1,22.0,1996.0,29.0,2263.0,78.0,66.2,25.1,25.0,87.0,23.0,4.0,21.0,0.0,1.38,21.0,21.0,0.0,0.0,0.39,33.1,31.2,1.9,0.08,0.52
158,Christian Atsu,gh GHA,MF,Newcastle Utd,Premier League,26.0,1992.0,28.0,1493.0,53.0,43.7,16.6,15.0,85.0,8.0,13.0,17.0,5.0,1.14,19.0,18.0,1.0,0.06,0.39,14.5,24.0,-9.5,-0.57,-0.34
159,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,29.0,1989.0,36.0,2726.0,76.0,79.7,30.3,30.0,85.0,19.0,6.0,30.0,0.0,1.86,58.0,42.0,16.0,0.53,-0.25,50.4,44.3,6.1,0.2,0.24
160,Emil Audero,it ITA,GK,Sampdoria,Serie A,21.0,1997.0,36.0,3240.0,90.0,94.7,36.0,36.0,90.0,36.0,0.0,,2.0,1.36,58.0,51.0,7.0,0.19,-0.81,48.9,53.8,-4.8,-0.13,-0.29
161,Jean-Kévin Augustin,fr FRA,FW,RB Leipzig,Bundesliga,21.0,1997.0,17.0,461.0,27.0,15.1,5.1,4.0,78.0,1.0,13.0,11.0,10.0,1.35,5.0,6.0,-1.0,-0.2,-1.41,9.9,5.8,4.1,0.8,0.07
162,Ludwig Augustinsson,se SWE,DF,Werder Bremen,Bundesliga,24.0,1994.0,34.0,3026.0,89.0,98.9,33.6,34.0,89.0,32.0,0.0,,0.0,1.56,57.0,48.0,9.0,0.27,0.27,49.2,54.5,-5.4,-0.16,2.47
163,Jose Aurelio Suarez,es ESP,GK,Girona,La Liga,22.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,8.0,,,,,,,,,,,
164,Serge Aurier,ci CIV,DF,Tottenham,Premier League,25.0,1992.0,8.0,564.0,71.0,16.5,6.3,6.0,81.0,4.0,2.0,40.0,11.0,2.25,12.0,9.0,3.0,0.48,-0.31,9.8,7.5,2.3,0.37,0.2
165,Charlie Austin,eng ENG,FW,Southampton,Premier League,29.0,1989.0,25.0,983.0,39.0,28.7,10.9,11.0,67.0,0.0,14.0,18.0,10.0,0.8,11.0,17.0,-6.0,-0.55,-0.03,12.5,17.0,-4.4,-0.41,-0.27
166,Ezequiel Ávila,ar ARG,"FW,MF",Huesca,La Liga,24.0,1994.0,34.0,1997.0,59.0,58.4,22.2,20.0,84.0,9.0,14.0,23.0,0.0,0.94,26.0,36.0,-10.0,-0.45,0.31,29.5,35.5,-6.0,-0.27,-0.06
167,Javier Avilés,es ESP,FW,Leganés,La Liga,20.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
168,Jordan Ayew,gh GHA,FW,Crystal Palace,Premier League,26.0,1991.0,20.0,1181.0,59.0,34.5,13.1,14.0,80.0,3.0,6.0,10.0,16.0,1.4,15.0,13.0,2.0,0.15,0.31,14.0,15.5,-1.5,-0.11,-0.07
169,Kaan Ayhan,tr TUR,DF,Düsseldorf,Bundesliga,23.0,1994.0,28.0,2449.0,87.0,80.0,27.2,28.0,87.0,26.0,0.0,,2.0,1.32,38.0,52.0,-14.0,-0.51,-0.22,36.2,50.6,-14.3,-0.53,-0.39
170,Floyd Ayité,tg TOG,"FW,MF",Fulham,Premier League,29.0,1988.0,16.0,476.0,30.0,13.9,5.3,3.0,79.0,1.0,13.0,18.0,11.0,0.69,3.0,13.0,-10.0,-1.89,-0.76,5.1,10.3,-5.2,-0.99,-0.33
171,César Azpilicueta,es ESP,DF,Chelsea,Premier League,28.0,1989.0,38.0,3402.0,90.0,99.5,37.8,38.0,90.0,37.0,0.0,,0.0,1.89,63.0,39.0,24.0,0.63,0.63,58.5,36.1,22.4,0.59,1.75
172,Abdoulaye Ba,sn SEN,DF,Rayo Vallecano,La Liga,27.0,1991.0,26.0,2110.0,81.0,61.7,23.4,25.0,83.0,21.0,1.0,36.0,5.0,1.0,27.0,34.0,-7.0,-0.3,1.21,31.9,33.2,-1.3,-0.05,0.64
173,Florian Baak,de GER,MF,Hertha BSC,Bundesliga,19.0,1999.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,-2.13,-1.83
174,Ludovic Baal,gf GUF,DF,Rennes,Ligue 1,32.0,1986.0,2.0,126.0,63.0,3.7,1.4,1.0,90.0,1.0,1.0,36.0,0.0,1.5,3.0,3.0,0.0,0.0,-0.08,1.2,2.2,-1.0,-0.73,-0.98
175,Khouma Babacar,sn SEN,FW,Sassuolo,Serie A,25.0,1993.0,29.0,1488.0,51.0,43.5,16.5,16.0,78.0,4.0,13.0,19.0,7.0,1.21,31.0,24.0,7.0,0.42,1.08,22.7,23.1,-0.3,-0.02,0.38
176,Ryan Babel,nl NED,"FW,MF",Fulham,Premier League,31.0,1986.0,16.0,1251.0,78.0,36.6,13.9,15.0,82.0,5.0,1.0,25.0,0.0,0.75,14.0,26.0,-12.0,-0.86,0.59,17.6,25.5,-7.9,-0.57,0.22
177,Carlos Bacca,co COL,FW,Villarreal,La Liga,31.0,1986.0,33.0,1270.0,38.0,37.1,14.1,12.0,72.0,2.0,21.0,19.0,2.0,1.09,17.0,17.0,0.0,0.0,0.13,21.7,20.3,1.4,0.1,0.2
178,Juninho Bacuna,cw CUW,"MF,DF",Huddersfield,Premier League,20.0,1997.0,21.0,1412.0,67.0,41.3,15.7,16.0,82.0,9.0,5.0,21.0,5.0,0.38,9.0,37.0,-28.0,-1.78,-0.62,11.2,28.4,-17.3,-1.1,-0.43
179,Leandro Bacuna,cw CUW,MF,Cardiff City,Premier League,26.0,1991.0,11.0,561.0,51.0,16.4,6.2,4.0,92.0,4.0,7.0,28.0,3.0,1.36,7.0,14.0,-7.0,-1.12,-0.24,8.1,9.4,-1.4,-0.22,0.34
180,Milan Badelj,hr CRO,MF,Lazio,Serie A,29.0,1989.0,23.0,1141.0,50.0,33.4,12.7,14.0,69.0,4.0,9.0,19.0,12.0,1.3,15.0,22.0,-7.0,-0.55,-1.22,16.8,15.6,1.2,0.09,-0.39
182,Benoît Badiashile,fr FRA,DF,Monaco,Ligue 1,17.0,2001.0,20.0,1762.0,88.0,51.5,19.6,20.0,88.0,19.0,0.0,,5.0,1.05,20.0,33.0,-13.0,-0.66,-0.34,22.4,29.0,-6.6,-0.34,-0.55
183,Loic Badiashile,fr FRA,GK,Rennes,Ligue 1,20.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,7.0,,,,,,,,,,,
184,Loic Badiashile,fr FRA,GK,Monaco,Ligue 1,20.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,12.0,,,,,,,,,,,
185,Holger Badstuber,de GER,DF,Stuttgart,Bundesliga,29.0,1989.0,10.0,522.0,52.0,17.1,5.8,5.0,82.0,4.0,5.0,23.0,11.0,0.6,1.0,13.0,-12.0,-2.07,-1.15,4.6,9.3,-4.7,-0.81,-0.26
186,Fabrizio Bagheria,it ITA,GK,Parma,Serie A,17.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,22.0,,,,,,,,,,,
187,Mohamed Bahlouli,fr FRA,MF,Sampdoria,Serie A,18.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
188,Stéphane Bahoken,cm CMR,FW,Angers,Ligue 1,26.0,1992.0,32.0,2469.0,77.0,72.2,27.4,31.0,79.0,6.0,1.0,33.0,0.0,1.28,31.0,28.0,3.0,0.11,0.87,33.7,33.4,0.3,0.01,-0.23
189,Daniel Baier,de GER,MF,Augsburg,Bundesliga,34.0,1984.0,33.0,2815.0,85.0,92.0,31.3,33.0,85.0,24.0,0.0,,0.0,0.97,46.0,59.0,-13.0,-0.42,2.16,41.3,56.3,-15.0,-0.48,-0.19
190,Leon Bailey,jm JAM,FW,Leverkusen,Bundesliga,20.0,1997.0,29.0,1914.0,66.0,62.5,21.3,21.0,80.0,8.0,8.0,30.0,1.0,1.55,36.0,36.0,0.0,0.0,-1.34,33.9,29.2,4.7,0.22,-0.53
191,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,24.0,1994.0,12.0,638.0,53.0,18.7,7.1,8.0,78.0,5.0,4.0,5.0,9.0,2.17,14.0,13.0,1.0,0.14,-0.18,10.0,10.4,-0.3,-0.05,-0.41
192,Leighton Baines,eng ENG,DF,Everton,Premier League,33.0,1984.0,6.0,375.0,63.0,11.0,4.2,5.0,72.0,3.0,1.0,14.0,25.0,1.5,8.0,6.0,2.0,0.48,0.3,4.9,6.2,-1.3,-0.32,-0.48
193,Marvin Bakalorz,de GER,MF,Hannover 96,Bundesliga,28.0,1989.0,25.0,1470.0,59.0,48.0,16.3,16.0,81.0,11.0,9.0,19.0,6.0,0.84,18.0,35.0,-17.0,-1.04,0.26,21.9,30.4,-8.5,-0.52,0.73
194,Tiemoué Bakayoko,fr FRA,MF,Milan,Serie A,23.0,1994.0,31.0,2301.0,74.0,67.3,25.6,26.0,85.0,21.0,5.0,19.0,6.0,1.61,30.0,23.0,7.0,0.27,-0.69,29.5,30.2,-0.7,-0.03,-0.69
195,Ridle Baku,de GER,MF,Mainz 05,Bundesliga,20.0,1998.0,15.0,937.0,62.0,30.6,10.4,10.0,84.0,5.0,5.0,20.0,9.0,1.2,6.0,14.0,-8.0,-0.77,-0.64,12.5,16.7,-4.2,-0.41,-0.24
196,Fabián Balbuena,py PAR,DF,West Ham,Premier League,26.0,1991.0,23.0,2013.0,88.0,58.9,22.4,23.0,88.0,22.0,0.0,,4.0,1.35,33.0,32.0,1.0,0.04,0.3,30.0,33.9,-3.9,-0.17,0.49
197,Keita Baldé,sn SEN,FW,Inter,Serie A,23.0,1995.0,24.0,889.0,37.0,26.0,9.9,8.0,72.0,1.0,16.0,20.0,7.0,1.96,17.0,5.0,12.0,1.21,0.79,16.3,9.7,6.6,0.67,-0.01
198,Gareth Bale,wls WAL,FW,Real Madrid,La Liga,29.0,1989.0,29.0,1786.0,62.0,52.2,19.8,21.0,76.0,6.0,8.0,25.0,2.0,1.72,34.0,23.0,11.0,0.55,0.22,36.1,24.6,11.5,0.58,0.13
199,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,30.0,1988.0,11.0,523.0,48.0,15.3,5.8,6.0,80.0,4.0,5.0,9.0,18.0,1.73,5.0,7.0,-2.0,-0.34,-0.28,5.7,8.7,-3.0,-0.53,-0.55
200,Leonardo Balerdi,ar ARG,DF,Dortmund,Bundesliga,19.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
201,Andrija Balić,hr CRO,"FW,MF",Udinese,Serie A,20.0,1997.0,4.0,27.0,7.0,0.8,0.3,0.0,,0.0,4.0,7.0,8.0,1.0,0.0,1.0,-1.0,-3.33,-2.99,0.4,0.2,0.2,0.51,0.97
202,Fodé Ballo-Touré,sn SEN,DF,Lille,Ligue 1,21.0,1997.0,18.0,1593.0,89.0,46.6,17.7,18.0,89.0,16.0,0.0,,0.0,1.89,29.0,17.0,12.0,0.68,-0.46,26.2,21.7,4.5,0.25,-0.38
203,Fodé Ballo-Touré,sn SEN,DF,Monaco,Ligue 1,21.0,1997.0,18.0,1594.0,89.0,46.6,17.7,18.0,89.0,17.0,0.0,,0.0,1.22,21.0,26.0,-5.0,-0.28,0.41,23.8,23.4,0.4,0.02,0.18
204,Florent Balmont,fr FRA,MF,Dijon,Ligue 1,38.0,1980.0,20.0,1076.0,54.0,31.5,12.0,15.0,66.0,4.0,5.0,18.0,8.0,0.95,9.0,25.0,-16.0,-1.34,-0.84,10.4,21.6,-11.2,-0.94,-0.66
205,Leon Balogun,ng NGA,DF,Brighton,Premier League,30.0,1988.0,8.0,594.0,74.0,17.4,6.6,5.0,91.0,5.0,3.0,47.0,18.0,1.25,7.0,10.0,-3.0,-0.45,0.25,5.9,8.7,-2.7,-0.41,0.26
206,Mario Balotelli,it ITA,FW,Nice,Ligue 1,27.0,1990.0,10.0,752.0,75.0,22.0,8.4,9.0,79.0,2.0,1.0,45.0,0.0,1.7,5.0,4.0,1.0,0.12,0.32,8.3,10.2,-1.9,-0.23,-0.17
208,Mario Balotelli,it ITA,FW,Marseille,Ligue 1,27.0,1990.0,15.0,933.0,62.0,27.3,10.4,12.0,72.0,2.0,3.0,22.0,0.0,1.4,14.0,14.0,0.0,0.0,-0.29,13.9,11.5,2.3,0.22,0.05
209,Abdoulaye Bamba,ci CIV,DF,Angers,Ligue 1,28.0,1990.0,30.0,2573.0,86.0,75.2,28.6,29.0,89.0,27.0,1.0,1.0,4.0,1.33,36.0,33.0,3.0,0.1,0.95,37.7,36.8,0.9,0.03,-0.17
210,Jonathan Bamba,fr FRA,"FW,MF",Lille,Ligue 1,22.0,1996.0,38.0,3004.0,79.0,87.8,33.4,35.0,84.0,25.0,3.0,20.0,0.0,1.97,62.0,29.0,33.0,0.99,0.56,53.0,37.9,15.0,0.45,-0.06
211,Sol Bamba,ci CIV,DF,Cardiff City,Premier League,33.0,1985.0,28.0,2474.0,88.0,72.3,27.5,28.0,88.0,27.0,0.0,,1.0,0.89,25.0,52.0,-27.0,-0.98,-0.22,30.2,42.7,-12.5,-0.45,0.18
212,Yacine Bammou,ma MAR,"FW,MF",Caen,Ligue 1,26.0,1991.0,17.0,923.0,54.0,27.0,10.3,9.0,85.0,6.0,8.0,20.0,5.0,0.76,9.0,11.0,-2.0,-0.2,0.63,10.0,14.2,-4.1,-0.4,0.63
213,Éver Banega,ar ARG,MF,Sevilla,La Liga,30.0,1988.0,32.0,2667.0,83.0,78.0,29.6,32.0,83.0,18.0,0.0,,0.0,1.59,51.0,33.0,18.0,0.61,0.97,53.3,34.1,19.2,0.65,0.41
214,Lass Bangoura,gn GUI,"FW,MF",Rayo Vallecano,La Liga,26.0,1992.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
215,Mattia Bani,it ITA,DF,Chievo,Serie A,24.0,1993.0,30.0,2610.0,87.0,76.3,29.0,29.0,89.0,26.0,1.0,38.0,3.0,0.6,19.0,48.0,-29.0,-1.0,1.33,28.1,44.7,-16.5,-0.57,0.29
216,Léo Baptistão,br BRA,"FW,MF",Espanyol,La Liga,25.0,1992.0,20.0,1233.0,62.0,36.1,13.7,14.0,79.0,5.0,6.0,22.0,1.0,1.15,16.0,23.0,-7.0,-0.51,-0.72,16.8,19.6,-2.7,-0.2,-0.11
217,Antonín Barák,cz CZE,"MF,FW",Udinese,Serie A,23.0,1994.0,8.0,329.0,41.0,9.6,3.7,4.0,72.0,0.0,4.0,11.0,7.0,0.88,3.0,10.0,-7.0,-1.91,-1.71,2.6,7.7,-5.1,-1.39,-1.04
218,Yves Baraye,sn SEN,"FW,MF",Parma,Serie A,26.0,1992.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
219,Federico Barba,it ITA,DF,Chievo,Serie A,24.0,1993.0,30.0,2483.0,83.0,72.6,27.6,29.0,85.0,26.0,1.0,21.0,2.0,0.63,17.0,48.0,-31.0,-1.12,0.7,28.0,40.3,-12.3,-0.44,0.71
220,Théo Barbet,fr FRA,DF,Dijon,Ligue 1,17.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
221,Danilo Barbosa,br BRA,MF,Nice,Ligue 1,22.0,1996.0,22.0,1548.0,70.0,45.3,17.2,18.0,81.0,10.0,4.0,21.0,5.0,1.55,15.0,17.0,-2.0,-0.12,0.03,20.9,22.9,-2.0,-0.12,-0.03
222,Mariano Barbosa,ar ARG,GK,Villarreal,La Liga,34.0,1984.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
223,Enis Bardhi,mk MKD,MF,Levante,La Liga,23.0,1995.0,36.0,2836.0,79.0,82.9,31.5,31.0,86.0,23.0,5.0,32.0,0.0,1.14,51.0,51.0,0.0,0.0,1.08,47.4,61.4,-14.0,-0.44,0.83
224,Francesco Bardi,it ITA,GK,Frosinone,Serie A,26.0,1992.0,3.0,270.0,90.0,7.9,3.0,3.0,90.0,3.0,0.0,,26.0,0.33,1.0,5.0,-4.0,-1.33,-0.3,4.8,3.8,1.0,0.35,1.04
