,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
691,Abdoulaye Diallo,sn SEN,GK,Rennes,Ligue 1,25.0,1992.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
692,Habib Diallo,sn SEN,"FW,MF",Metz,Ligue 1,22.0,1995.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
693,Mustapha Diallo,sn SEN,MF,Guingamp,Ligue 1,31.0,1986.0,15.4,6.0,0.0,0.0,49.0,39.0,5.0,1.0,20.0,36.0,0.0,2.0,0.0,100.0,72.0,63.0,53.3
694,Mohamed Diamé,sn SEN,MF,Newcastle Utd,Premier League,30.0,1987.0,22.7,3.0,0.0,0.0,44.0,16.0,0.0,6.0,48.0,64.0,0.0,0.0,0.0,141.0,57.0,55.0,50.9
695,Lassana Diarra,fr FRA,MF,Paris S-G,Ligue 1,32.0,1985.0,6.7,4.0,0.0,0.0,22.0,4.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,38.0,10.0,12.0,45.5
696,Amadou Diawara,gn GUI,MF,Napoli,Serie A,20.0,1997.0,7.3,1.0,0.0,0.0,12.0,4.0,0.0,5.0,9.0,9.0,0.0,0.0,0.0,65.0,2.0,4.0,33.3
697,Brahim Díaz,es ESP,"FW,DF",Manchester City,Premier League,17.0,1999.0,0.6,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0
698,Bakaye Dibassy,ml MLI,DF,Amiens,Ligue 1,27.0,1989.0,30.9,4.0,0.0,0.0,33.0,23.0,4.0,36.0,58.0,51.0,0.0,1.0,0.0,193.0,39.0,54.0,41.9
699,Daniel Didavi,de GER,MF,Wolfsburg,Bundesliga,27.0,1990.0,24.9,4.0,0.0,0.0,37.0,48.0,7.0,95.0,7.0,19.0,1.0,0.0,0.0,90.0,15.0,36.0,29.4
700,Thomas Didillon,fr FRA,GK,Metz,Ligue 1,21.0,1995.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,100.0
702,Étienne Didot,fr FRA,MF,Guingamp,Ligue 1,34.0,1983.0,18.0,4.0,0.0,0.0,26.0,18.0,1.0,28.0,19.0,33.0,0.0,0.0,0.0,114.0,20.0,18.0,52.6
703,Adrián Diéguez,es ESP,DF,Alavés,La Liga,21.0,1996.0,4.8,5.0,0.0,0.0,17.0,1.0,0.0,1.0,11.0,5.0,0.0,1.0,0.0,30.0,3.0,5.0,37.5
704,Dennis Diekmeier,de GER,DF,Hamburger SV,Bundesliga,27.0,1989.0,20.8,4.0,0.0,0.0,18.0,33.0,5.0,86.0,16.0,43.0,0.0,1.0,0.0,62.0,32.0,17.0,65.3
705,Eric Dier,eng ENG,"MF,DF",Tottenham,Premier League,23.0,1994.0,31.4,4.0,0.0,0.0,23.0,8.0,1.0,26.0,48.0,43.0,0.0,0.0,0.0,170.0,81.0,61.0,57.0
706,Lucas Digne,fr FRA,DF,Barcelona,La Liga,24.0,1993.0,7.8,2.0,0.0,0.0,12.0,7.0,2.0,15.0,12.0,17.0,0.0,1.0,0.0,58.0,9.0,7.0,56.3
707,Landry Dimata,be BEL,FW,Wolfsburg,Bundesliga,19.0,1997.0,10.0,1.0,1.0,1.0,25.0,40.0,1.0,8.0,2.0,6.0,1.0,0.0,0.0,28.0,16.0,36.0,30.8
708,Tristan Dingomé,cm CMR,MF,Troyes,Ligue 1,26.0,1991.0,13.2,4.0,0.0,0.0,15.0,8.0,1.0,21.0,12.0,20.0,0.0,0.0,0.0,88.0,7.0,10.0,41.2
709,Ismaël Diomandé,ci CIV,"DF,MF",Caen,Ligue 1,24.0,1992.0,7.9,1.0,1.0,0.0,9.0,2.0,0.0,2.0,5.0,8.0,0.0,1.0,0.0,51.0,7.0,7.0,50.0
710,Lois Diony,fr FRA,FW,Saint-Étienne,Ligue 1,24.0,1992.0,10.3,0.0,0.0,0.0,11.0,17.0,6.0,7.0,1.0,0.0,3.0,0.0,0.0,25.0,12.0,31.0,27.9
711,Issa Diop,fr FRA,DF,Toulouse,Ligue 1,20.0,1997.0,34.0,8.0,0.0,0.0,31.0,24.0,1.0,2.0,76.0,43.0,0.0,0.0,1.0,200.0,57.0,36.0,61.3
712,Papakouli Diop,sn SEN,MF,Espanyol,La Liga,31.0,1986.0,2.9,2.0,0.0,0.0,11.0,5.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,18.0,4.0,3.0,57.1
713,Papakouli Diop,sn SEN,MF,Eibar,La Liga,31.0,1986.0,10.4,5.0,0.0,0.0,25.0,21.0,0.0,5.0,13.0,20.0,0.0,0.0,0.0,69.0,29.0,29.0,50.0
714,Assane Dioussé,sn SEN,MF,Saint-Étienne,Ligue 1,19.0,1997.0,14.9,4.0,0.0,0.0,26.0,15.0,2.0,10.0,11.0,21.0,0.0,0.0,0.0,121.0,10.0,15.0,40.0
715,Djené,tg TOG,DF,Getafe,La Liga,25.0,1991.0,36.0,9.0,0.0,0.0,52.0,26.0,1.0,10.0,78.0,65.0,1.0,1.0,0.0,245.0,70.0,52.0,57.4
716,Koffi Djidji,ci CIV,DF,Nantes,Ligue 1,24.0,1992.0,26.8,2.0,0.0,0.0,24.0,9.0,0.0,21.0,45.0,39.0,0.0,0.0,0.0,130.0,37.0,19.0,66.1
717,Alexander Djiku,gh GHA,DF,Caen,Ligue 1,22.0,1994.0,28.0,10.0,0.0,0.0,43.0,39.0,0.0,5.0,57.0,43.0,0.0,0.0,0.0,187.0,81.0,48.0,62.8
718,Papy Djilobodji,sn SEN,DF,Dijon,Ligue 1,28.0,1988.0,30.0,4.0,1.0,0.0,25.0,28.0,0.0,5.0,71.0,29.0,0.0,2.0,0.0,194.0,87.0,30.0,74.4
719,Berat Djimsiti,al ALB,DF,Benevento,Serie A,24.0,1993.0,30.0,2.0,0.0,0.0,24.0,22.0,0.0,1.0,62.0,17.0,0.0,3.0,0.0,164.0,60.0,32.0,65.2
720,Marko Dmitrović,rs SRB,GK,Eibar,La Liga,25.0,1992.0,36.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,80.0,13.0,1.0,92.9
721,Keagan Dolly,za RSA,"MF,FW",Montpellier,Ligue 1,24.0,1993.0,9.8,1.0,0.0,0.0,3.0,2.0,2.0,64.0,1.0,7.0,0.0,0.0,0.0,49.0,6.0,12.0,33.3
722,Jaume Doménech,es ESP,GK,Valencia,La Liga,26.0,1990.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,100.0
723,Jean-Luc Dompé,fr FRA,FW,Amiens,Ligue 1,21.0,1995.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
724,Giulio Donati,it ITA,"DF,FW",Mainz 05,Bundesliga,27.0,1990.0,25.4,3.0,2.0,1.0,20.0,44.0,0.0,69.0,35.0,42.0,0.0,1.0,0.0,83.0,25.0,20.0,55.6
725,Ji Dong-won,kr KOR,"FW,MF",Augsburg,Bundesliga,26.0,1991.0,0.2,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
726,Anastasios Donis,gr GRE,"MF,FW",Stuttgart,Bundesliga,20.0,1996.0,10.5,1.0,0.0,0.0,18.0,15.0,3.0,41.0,9.0,14.0,0.0,0.0,0.0,40.0,9.0,16.0,36.0
728,Gianluigi Donnarumma,it ITA,GK,Milan,Serie A,18.0,1999.0,38.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,69.0,3.0,0.0,100.0
729,Godfred Donsah,gh GHA,MF,Bologna,Serie A,21.0,1996.0,19.9,3.0,0.0,0.0,19.0,12.0,3.0,5.0,22.0,20.0,0.0,0.0,0.0,110.0,17.0,33.0,34.0
730,Dória,br BRA,DF,Marseille,Ligue 1,22.0,1994.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,20.0
731,Niklas Dorsch,de GER,MF,Bayern Munich,Bundesliga,19.0,1998.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0
732,Gabriel Dos Santos,br BRA,DF,Troyes,Ligue 1,19.0,1997.0,0.9,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
733,Mauro dos Santos,ar ARG,DF,Leganés,La Liga,28.0,1989.0,10.9,3.0,0.0,0.0,9.0,3.0,2.0,3.0,12.0,14.0,0.0,0.0,0.0,35.0,21.0,13.0,61.8
734,Mathieu Dossevi,tg TOG,"FW,MF",Metz,Ligue 1,29.0,1988.0,27.9,2.0,0.0,0.0,27.0,37.0,7.0,245.0,28.0,25.0,0.0,0.0,0.0,147.0,11.0,22.0,33.3
735,Abdoulaye Doucouré,ml MLI,MF,Watford,Premier League,24.0,1993.0,36.9,10.0,0.0,0.0,44.0,26.0,2.0,26.0,54.0,52.0,0.0,1.0,0.0,345.0,42.0,51.0,45.2
736,Cheick Doukouré,ci CIV,MF,Levante,La Liga,24.0,1992.0,11.4,4.0,0.0,0.0,34.0,10.0,0.0,4.0,14.0,19.0,0.0,0.0,0.0,71.0,15.0,20.0,42.9
737,Mohamed Dräger,tn TUN,"MF,FW",Freiburg,Bundesliga,21.0,1996.0,0.6,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
738,Aleksandar Dragović,at AUT,DF,Leicester City,Premier League,26.0,1991.0,8.5,2.0,0.0,0.0,7.0,3.0,0.0,1.0,16.0,10.0,0.0,0.0,0.0,50.0,13.0,9.0,59.1
739,Aleksandar Dragović,at AUT,DF,Leverkusen,Bundesliga,26.0,1991.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,33.3
740,Bartłomiej Drągowski,pl POL,GK,Fiorentina,Serie A,19.0,1997.0,2.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
741,Boukary Dramé,sn SEN,"DF,MF",SPAL,Serie A,32.0,1985.0,1.1,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,100.0
742,Julian Draxler,de GER,"MF,FW",Paris S-G,Ligue 1,23.0,1993.0,18.9,1.0,0.0,0.0,14.0,10.0,2.0,25.0,28.0,14.0,0.0,0.0,0.0,108.0,10.0,9.0,52.6
743,Danny Drinkwater,eng ENG,MF,Chelsea,Premier League,27.0,1990.0,5.9,0.0,0.0,0.0,10.0,4.0,0.0,2.0,8.0,10.0,0.0,0.0,0.0,37.0,0.0,3.0,0.0
744,Josip Drmić,ch SUI,"FW,MF",M'Gladbach,Bundesliga,24.0,1992.0,5.2,1.0,0.0,0.0,4.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,20.0,45.9
745,Rick van Drongelen,nl NED,DF,Hamburger SV,Bundesliga,18.0,1998.0,16.0,4.0,0.0,0.0,11.0,6.0,0.0,5.0,19.0,25.0,0.0,0.0,1.0,73.0,30.0,37.0,44.8
746,Óscar Duarte,cr CRC,DF,Espanyol,La Liga,28.0,1989.0,11.0,1.0,0.0,0.0,8.0,6.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,33.0,32.0,14.0,69.6
747,Rubén Duarte,es ESP,DF,Alavés,La Liga,21.0,1995.0,23.8,9.0,1.0,1.0,47.0,35.0,1.0,54.0,44.0,40.0,0.0,2.0,0.0,110.0,25.0,23.0,52.1
748,Leo Dubois,fr FRA,DF,Nantes,Ligue 1,22.0,1994.0,33.6,5.0,0.0,0.0,24.0,30.0,2.0,251.0,50.0,39.0,1.0,1.0,0.0,228.0,34.0,35.0,49.3
749,Martin Dúbravka,sk SVK,GK,Newcastle Utd,Premier League,28.0,1989.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,100.0
750,Ondrej Duda,sk SVK,MF,Hertha BSC,Bundesliga,22.0,1994.0,8.3,3.0,0.0,0.0,23.0,17.0,1.0,6.0,4.0,12.0,0.0,0.0,0.0,38.0,13.0,26.0,33.3
751,Shane Duffy,ie IRL,DF,Brighton,Premier League,25.0,1992.0,36.6,8.0,0.0,0.0,33.0,25.0,7.0,3.0,50.0,19.0,1.0,1.0,0.0,162.0,192.0,89.0,68.3
752,Paul Dummett,wls WAL,DF,Newcastle Utd,Premier League,25.0,1991.0,17.8,1.0,0.0,0.0,8.0,11.0,0.0,22.0,23.0,19.0,0.0,1.0,0.0,73.0,54.0,34.0,61.4
754,Alfred Duncan,gh GHA,MF,Sassuolo,Serie A,24.0,1993.0,21.6,4.0,0.0,0.0,40.0,16.0,4.0,74.0,19.0,29.0,0.0,0.0,0.0,144.0,14.0,23.0,37.8
755,Lewis Dunk,eng ENG,DF,Brighton,Premier League,25.0,1991.0,38.0,7.0,0.0,0.0,36.0,17.0,0.0,7.0,71.0,33.0,0.0,0.0,4.0,252.0,120.0,73.0,62.2
756,Maxime Dupé,fr FRA,GK,Nantes,Ligue 1,24.0,1993.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
757,Jimmy Durmaz,se SWE,"MF,FW",Toulouse,Ligue 1,28.0,1989.0,11.4,5.0,0.0,0.0,24.0,14.0,0.0,60.0,14.0,9.0,1.0,0.0,0.0,65.0,10.0,8.0,55.6
758,Riza Durmisi,dk DEN,DF,Betis,La Liga,23.0,1994.0,23.1,4.0,0.0,0.0,15.0,10.0,2.0,68.0,15.0,21.0,0.0,0.0,0.0,89.0,6.0,16.0,27.3
759,Hugo Duro,es ESP,FW,Getafe,La Liga,17.0,1999.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0
760,Noë Dussenne,be BEL,FW,Crotone,Serie A,25.0,1992.0,0.9,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
761,Paulo Dybala,ar ARG,"MF,FW",Juventus,Serie A,23.0,1993.0,26.1,0.0,0.0,0.0,16.0,74.0,2.0,92.0,12.0,11.0,1.0,0.0,0.0,124.0,6.0,9.0,40.0
762,Nathan Dyer,eng ENG,"MF,FW",Swansea City,Premier League,29.0,1987.0,14.5,2.0,0.0,0.0,17.0,20.0,1.0,33.0,11.0,16.0,0.0,0.0,0.0,82.0,5.0,26.0,16.1
763,Edin Džeko,ba BIH,FW,Roma,Serie A,31.0,1986.0,33.5,6.0,0.0,0.0,37.0,28.0,19.0,19.0,4.0,10.0,1.0,0.0,0.0,80.0,109.0,64.0,63.0
764,Blerim Džemaili,ch SUI,"MF,FW",Bologna,Serie A,31.0,1986.0,13.3,4.0,0.0,0.0,13.0,19.0,1.0,10.0,18.0,19.0,0.0,0.0,0.0,69.0,9.0,6.0,60.0
765,Félix Eboa Eboa,cm CMR,DF,Guingamp,Ligue 1,20.0,1997.0,16.9,2.0,0.0,0.0,16.0,8.0,0.0,13.0,39.0,11.0,0.0,1.0,0.0,89.0,63.0,32.0,66.3
766,Éder,it ITA,"FW,MF",Inter,Serie A,30.0,1986.0,8.9,4.0,0.0,0.0,25.0,15.0,7.0,17.0,5.0,7.0,1.0,0.0,0.0,31.0,10.0,14.0,41.7
767,Simone Edera,it ITA,"FW,MF",Torino,Serie A,20.0,1997.0,3.6,0.0,0.0,0.0,13.0,6.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,20.0,2.0,8.0,20.0
768,Ederson,br BRA,GK,Manchester City,Premier League,23.0,1993.0,35.5,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,11.0,0.0,100.0
769,Tom Edwards,eng ENG,"DF,MF",Stoke City,Premier League,18.0,1999.0,5.3,0.0,0.0,0.0,3.0,2.0,0.0,15.0,5.0,9.0,0.0,0.0,0.0,29.0,8.0,6.0,57.1
770,Mandela Egbo,eng ENG,"DF,MF",M'Gladbach,Bundesliga,19.0,1997.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
771,Johannes Eggestein,de GER,"FW,DF",Werder Bremen,Bundesliga,19.0,1998.0,1.1,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0
772,Maximilian Eggestein,de GER,MF,Werder Bremen,Bundesliga,20.0,1996.0,29.9,3.0,0.0,0.0,48.0,45.0,2.0,26.0,40.0,48.0,0.0,0.0,0.0,107.0,54.0,56.0,49.1
773,Albin Ekdal,se SWE,MF,Hamburger SV,Bundesliga,28.0,1989.0,12.3,3.0,0.0,0.0,14.0,33.0,2.0,0.0,21.0,28.0,0.0,0.0,0.0,65.0,28.0,30.0,48.3
774,Josip Elez,hr CRO,DF,Hannover 96,Bundesliga,23.0,1994.0,8.6,1.0,0.0,0.0,9.0,3.0,0.0,3.0,16.0,8.0,0.0,0.0,0.0,42.0,11.0,21.0,34.4
775,Rob Elliot,ie IRL,GK,Newcastle Utd,Premier League,31.0,1986.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,83.3
776,Mohamed Elneny,eg EGY,MF,Arsenal,Premier League,25.0,1992.0,9.6,3.0,1.0,0.0,4.0,6.0,1.0,8.0,10.0,6.0,0.0,0.0,0.0,79.0,6.0,13.0,31.6
777,Aritz Elustondo,es ESP,DF,Real Sociedad,La Liga,23.0,1994.0,17.7,1.0,0.0,0.0,21.0,11.0,3.0,9.0,45.0,20.0,0.0,0.0,0.0,69.0,41.0,28.0,59.4
778,Nico Elvedi,ch SUI,DF,M'Gladbach,Bundesliga,20.0,1996.0,32.4,6.0,0.0,0.0,19.0,30.0,1.0,23.0,51.0,46.0,1.0,0.0,0.0,129.0,86.0,48.0,64.2
780,Rodrigo Ely,br BRA,DF,Alavés,La Liga,23.0,1993.0,29.9,11.0,1.0,1.0,29.0,19.0,2.0,1.0,50.0,18.0,0.0,3.0,0.0,128.0,109.0,45.0,70.8
781,Breel Embolo,ch SUI,"FW,MF",Schalke 04,Bundesliga,20.0,1997.0,10.2,4.0,0.0,0.0,42.0,30.0,11.0,7.0,6.0,10.0,2.0,0.0,0.0,38.0,13.0,30.0,30.2
782,Youssef En-Nesyri,ma MAR,FW,Málaga,La Liga,20.0,1997.0,17.7,2.0,1.0,1.0,34.0,33.0,14.0,19.0,9.0,25.0,0.0,0.0,0.0,54.0,78.0,115.0,40.4
783,Sergi Enrich,es ESP,FW,Eibar,La Liga,27.0,1990.0,14.8,2.0,0.0,0.0,20.0,28.0,20.0,5.0,6.0,8.0,2.0,0.0,1.0,58.0,64.0,81.0,44.1
784,Javier Eraso,es ESP,"MF,FW",Leganés,La Liga,27.0,1990.0,28.1,4.0,0.0,0.0,35.0,25.0,6.0,80.0,23.0,15.0,0.0,0.0,0.0,125.0,12.0,46.0,20.7
785,Christian Eriksen,dk DEN,"MF,FW",Tottenham,Premier League,25.0,1992.0,35.8,0.0,0.0,0.0,14.0,21.0,1.0,222.0,31.0,29.0,0.0,0.0,0.0,227.0,17.0,27.0,38.6
786,Gonzalo Escalante,ar ARG,MF,Eibar,La Liga,24.0,1993.0,17.4,3.0,0.0,0.0,25.0,16.0,0.0,10.0,32.0,35.0,0.0,0.0,0.0,110.0,46.0,39.0,54.1
787,Sergio Escudero,es ESP,DF,Sevilla,La Liga,27.0,1989.0,25.9,10.0,0.0,0.0,34.0,38.0,1.0,41.0,66.0,49.0,0.0,0.0,0.0,157.0,56.0,37.0,60.2
788,Bernardo Espinosa,co COL,DF,Girona,La Liga,28.0,1989.0,31.9,7.0,0.0,0.0,40.0,16.0,3.0,1.0,66.0,22.0,0.0,1.0,0.0,126.0,102.0,50.0,67.1
789,Michael Esser,de GER,GK,Hannover 96,Bundesliga,29.0,1987.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,100.0
790,Alexander Esswein,de GER,"FW,MF",Hertha BSC,Bundesliga,27.0,1990.0,6.9,0.0,0.0,0.0,15.0,13.0,7.0,15.0,9.0,16.0,0.0,0.0,0.0,17.0,9.0,8.0,52.9
791,Oghenekaro Etebo,ng NGA,MF,Las Palmas,La Liga,21.0,1995.0,13.5,3.0,0.0,0.0,21.0,46.0,1.0,4.0,27.0,17.0,0.0,0.0,0.0,90.0,11.0,14.0,44.0
792,Beñat Etxebarria,es ESP,MF,Athletic Club,La Liga,30.0,1987.0,12.4,3.0,0.0,0.0,17.0,15.0,0.0,79.0,28.0,20.0,0.0,0.0,0.0,105.0,5.0,5.0,50.0
793,Xabier Etxeita,es ESP,DF,Athletic Club,La Liga,29.0,1987.0,4.2,2.0,0.0,0.0,10.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,17.0,6.0,9.0,40.0
794,Jonny Evans,nir NIR,DF,West Brom,Premier League,29.0,1988.0,25.2,7.0,0.0,0.0,26.0,27.0,0.0,4.0,48.0,22.0,0.0,0.0,1.0,142.0,54.0,34.0,61.4
795,Franck Evina,cm CMR,FW,Bayern Munich,Bundesliga,17.0,2000.0,1.2,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,1.0,66.7
796,Patrice Evra,fr FRA,"DF,MF",West Ham,Premier League,36.0,1981.0,2.5,0.0,0.0,0.0,0.0,2.0,1.0,2.0,7.0,4.0,0.0,0.0,0.0,18.0,7.0,7.0,50.0
797,Patrice Evra,fr FRA,DF,Marseille,Ligue 1,36.0,1981.0,3.9,2.0,0.0,0.0,4.0,2.0,3.0,6.0,3.0,5.0,0.0,0.0,0.0,18.0,10.0,4.0,71.4
798,Edu Expósito,es ESP,"MF,FW",La Coruña,La Liga,20.0,1996.0,1.1,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0
799,Erik Expósito,es ESP,FW,Las Palmas,La Liga,21.0,1996.0,5.2,0.0,0.0,0.0,5.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,9.0,20.0,28.0,41.7
800,Valentin Eysseric,fr FRA,"FW,MF",Fiorentina,Serie A,25.0,1992.0,7.8,2.0,0.0,0.0,15.0,13.0,1.0,36.0,6.0,13.0,0.0,0.0,0.0,46.0,9.0,13.0,40.9
801,Valentin Eysseric,fr FRA,FW,Nice,Ligue 1,25.0,1992.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
802,Imoh Ezekiel,ng NGA,"MF,FW",Las Palmas,La Liga,23.0,1993.0,5.2,0.0,0.0,0.0,6.0,7.0,2.0,11.0,2.0,6.0,0.0,0.0,0.0,21.0,3.0,14.0,17.6
803,Marco Fabián,mx MEX,"MF,FW",Eint Frankfurt,Bundesliga,28.0,1989.0,4.7,0.0,0.0,0.0,10.0,8.0,2.0,12.0,3.0,3.0,0.0,0.0,0.0,18.0,5.0,12.0,29.4
804,Łukasz Fabiański,pl POL,GK,Swansea City,Premier League,32.0,1985.0,38.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,14.0,3.0,82.4
806,Fabinho,br BRA,MF,Monaco,Ligue 1,23.0,1993.0,34.0,8.0,0.0,0.0,58.0,66.0,1.0,10.0,43.0,64.0,1.0,0.0,0.0,250.0,94.0,45.0,67.6
807,Cesc Fàbregas,es ESP,MF,Chelsea,Premier League,30.0,1987.0,25.6,5.0,2.0,1.0,25.0,22.0,5.0,140.0,22.0,49.0,0.0,0.0,0.0,171.0,10.0,22.0,31.3
808,Ralf Fährmann,de GER,GK,Schalke 04,Bundesliga,28.0,1988.0,33.5,1.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,9.0,0.0,100.0
809,Fayçal Fajr,ma MAR,"MF,FW",Getafe,La Liga,28.0,1988.0,26.5,7.0,0.0,0.0,46.0,37.0,1.0,121.0,30.0,45.0,0.0,0.0,0.0,178.0,22.0,27.0,44.9
810,Radamel Falcao,co COL,FW,Monaco,Ligue 1,31.0,1986.0,23.7,1.0,0.0,0.0,41.0,50.0,9.0,8.0,10.0,6.0,0.0,0.0,1.0,82.0,37.0,69.0,34.9
811,Diego Falcinelli,it ITA,FW,Fiorentina,Serie A,26.0,1991.0,4.9,0.0,0.0,0.0,13.0,17.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,11.0,13.0,26.0,33.3
812,Diego Falcinelli,it ITA,FW,Sassuolo,Serie A,26.0,1991.0,14.6,2.0,0.0,0.0,27.0,53.0,10.0,9.0,2.0,4.0,0.0,0.0,0.0,29.0,39.0,41.0,48.8
813,Simon Falette,gn GUI,DF,Metz,Ligue 1,25.0,1992.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,66.7
814,Simon Falette,gn GUI,DF,Eint Frankfurt,Bundesliga,25.0,1992.0,24.6,10.0,1.0,0.0,39.0,25.0,0.0,10.0,58.0,30.0,0.0,0.0,0.0,104.0,72.0,32.0,69.2
815,Cesar Falletti,uy URU,"MF,FW",Bologna,Serie A,24.0,1992.0,3.6,1.0,0.0,0.0,5.0,10.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,19.0,1.0,3.0,25.0
816,Iago Falque,es ESP,"FW,MF",Torino,Serie A,27.0,1990.0,31.3,2.0,0.0,0.0,28.0,36.0,9.0,123.0,15.0,31.0,0.0,0.0,0.0,148.0,13.0,41.0,24.1
817,Paolo Faragò,it ITA,DF,Cagliari,Serie A,24.0,1993.0,27.3,2.0,0.0,0.0,53.0,60.0,3.0,120.0,23.0,67.0,1.0,2.0,0.0,156.0,71.0,43.0,62.3
818,Imad Faraj,ma MAR,"MF,DF",Lille,Ligue 1,18.0,1999.0,1.8,0.0,0.0,0.0,1.0,3.0,1.0,7.0,4.0,2.0,0.0,0.0,0.0,9.0,2.0,3.0,40.0
819,Davide Faraoni,it ITA,"DF,MF",Crotone,Serie A,25.0,1991.0,19.5,3.0,0.0,0.0,18.0,26.0,0.0,54.0,58.0,39.0,0.0,1.0,0.0,160.0,18.0,22.0,45.0
820,Mohamed Fares,dz ALG,"DF,MF",Hellas Verona,Serie A,21.0,1996.0,28.9,12.0,0.0,0.0,67.0,20.0,1.0,81.0,50.0,33.0,0.0,1.0,1.0,148.0,62.0,66.0,48.4
821,Diego Farias,br BRA,"FW,MF",Cagliari,Serie A,27.0,1990.0,17.9,4.0,0.0,0.0,28.0,24.0,15.0,35.0,8.0,15.0,0.0,0.0,0.0,75.0,8.0,15.0,34.8
