,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
2461,Niklas Stark,de GER,"DF,MF",Hertha BSC,Bundesliga,22.0,1995.0,24.6,49.0,31.0,32.0,17.0,0.0,22.0,30.0,73.3,8.0,39.0,14.0,25.0,34.0,83.0,165.0,0.0
2462,Tom Starke,de GER,GK,Bayern Munich,Bundesliga,36.0,1981.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2463,Timo Stavitski,fi FIN,"MF,FW",Caen,Ligue 1,18.0,1999.0,4.5,4.0,3.0,1.0,1.0,2.0,1.0,16.0,6.3,15.0,7.0,0.0,7.0,3.0,7.0,1.0,0.0
2464,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,Bundesliga,25.0,1991.0,7.3,10.0,9.0,6.0,3.0,1.0,8.0,12.0,66.7,4.0,6.0,0.0,6.0,5.0,15.0,6.0,0.0
2465,Marc Stendera,de GER,MF,Eint Frankfurt,Bundesliga,21.0,1995.0,4.1,23.0,20.0,6.0,15.0,2.0,8.0,20.0,40.0,12.0,10.0,1.0,9.0,8.0,31.0,2.0,0.0
2466,Pascal Stenzel,de GER,"MF,DF",Freiburg,Bundesliga,21.0,1996.0,21.6,62.0,45.0,35.0,25.0,2.0,34.0,57.0,59.6,23.0,20.0,3.0,17.0,35.0,97.0,51.0,1.0
2467,Dale Stephens,eng ENG,MF,Brighton,Premier League,28.0,1989.0,36.0,104.0,62.0,63.0,39.0,2.0,32.0,114.0,28.1,82.0,53.0,16.0,37.0,63.0,167.0,69.0,1.0
2468,Jack Stephens,eng ENG,DF,Southampton,Premier League,23.0,1994.0,22.0,29.0,20.0,24.0,5.0,0.0,13.0,25.0,52.0,12.0,30.0,18.0,12.0,41.0,70.0,108.0,2.0
2470,Mariusz Stępiński,pl POL,FW,Chievo,Serie A,22.0,1995.0,7.9,9.0,5.0,4.0,4.0,1.0,2.0,10.0,20.0,8.0,5.0,1.0,4.0,4.0,13.0,5.0,0.0
2471,Mariusz Stępiński,pl POL,FW,Nantes,Ligue 1,22.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2472,Raheem Sterling,eng ENG,FW,Manchester City,Premier League,22.0,1994.0,28.7,19.0,14.0,7.0,7.0,5.0,3.0,32.0,9.4,29.0,24.0,0.0,24.0,9.0,28.0,9.0,0.0
2473,Ognjen Stijepović,me MNE,"FW,MF",Sampdoria,Serie A,17.0,1999.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2474,Lars Stindl,de GER,"FW,MF",M'Gladbach,Bundesliga,28.0,1988.0,30.3,52.0,39.0,11.0,29.0,12.0,14.0,38.0,36.8,24.0,53.0,4.0,49.0,31.0,83.0,32.0,1.0
2475,Valentin Stocker,ch SUI,MF,Hertha BSC,Bundesliga,28.0,1989.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2476,Adrian Stoian,ro ROU,"MF,FW",Crotone,Serie A,26.0,1991.0,23.7,23.0,19.0,12.0,10.0,1.0,11.0,44.0,25.0,33.0,29.0,0.0,29.0,25.0,48.0,26.0,0.0
2477,John Stones,eng ENG,DF,Manchester City,Premier League,23.0,1994.0,14.5,15.0,11.0,11.0,4.0,0.0,4.0,11.0,36.4,7.0,8.0,5.0,3.0,19.0,34.0,44.0,0.0
2478,Thomas Strakosha,al ALB,GK,Lazio,Serie A,22.0,1995.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,2.0,13.0,4.0
2479,Ivan Strinić,hr CRO,DF,Sampdoria,Serie A,30.0,1987.0,13.9,35.0,24.0,22.0,12.0,1.0,17.0,38.0,44.7,21.0,21.0,2.0,19.0,22.0,57.0,46.0,2.0
2480,Tobias Strobl,de GER,MF,M'Gladbach,Bundesliga,27.0,1990.0,1.3,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,6.0,9.0,2.0,0.0
2481,Kevin Strootman,nl NED,MF,Roma,Serie A,27.0,1990.0,25.1,57.0,38.0,19.0,24.0,14.0,15.0,46.0,32.6,31.0,27.0,3.0,24.0,27.0,84.0,21.0,0.0
2482,Jens Stryger Larsen,dk DEN,DF,Udinese,Serie A,26.0,1991.0,28.1,36.0,27.0,25.0,10.0,1.0,21.0,39.0,53.8,18.0,35.0,14.0,21.0,31.0,67.0,82.0,2.0
2483,Cristhian Stuani,uy URU,FW,Girona,La Liga,30.0,1986.0,30.1,22.0,14.0,2.0,17.0,3.0,3.0,29.0,10.3,26.0,10.0,0.0,10.0,5.0,27.0,32.0,0.0
2484,Stefano Sturaro,it ITA,"MF,DF",Juventus,Serie A,24.0,1993.0,6.8,17.0,11.0,5.0,9.0,3.0,4.0,11.0,36.4,7.0,9.0,2.0,7.0,5.0,22.0,18.0,1.0
2485,Daniel Sturridge,eng ENG,FW,West Brom,Premier League,27.0,1989.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2486,Daniel Sturridge,eng ENG,FW,Liverpool,Premier League,27.0,1989.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2487,Damián Suárez,uy URU,DF,Getafe,La Liga,29.0,1988.0,32.0,86.0,64.0,54.0,21.0,11.0,44.0,90.0,48.9,46.0,34.0,8.0,26.0,46.0,132.0,76.0,1.0
2488,Denis Suárez,es ESP,"MF,FW",Barcelona,La Liga,23.0,1994.0,6.6,11.0,9.0,3.0,8.0,0.0,3.0,8.0,37.5,5.0,7.0,0.0,7.0,2.0,13.0,3.0,0.0
2489,Leonardo Suárez,ar ARG,MF,Villarreal,La Liga,21.0,1996.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2490,Luis Suárez,uy URU,FW,Barcelona,La Liga,30.0,1987.0,32.2,17.0,10.0,4.0,5.0,8.0,4.0,19.0,21.1,15.0,4.0,3.0,1.0,8.0,25.0,31.0,0.0
2491,Danijel Subašić,hr CRO,GK,Monaco,Ligue 1,32.0,1984.0,32.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,13.0,2.0
2492,Neven Subotić,rs SRB,DF,Saint-Étienne,Ligue 1,28.0,1988.0,16.0,23.0,14.0,16.0,7.0,0.0,10.0,27.0,37.0,17.0,13.0,9.0,4.0,18.0,41.0,96.0,1.0
2493,Neven Subotić,rs SRB,DF,Dortmund,Bundesliga,28.0,1988.0,3.0,9.0,9.0,5.0,3.0,1.0,6.0,7.0,85.7,1.0,6.0,2.0,4.0,5.0,14.0,16.0,0.0
2494,Isaac Success,ng NGA,"MF,FW",Málaga,La Liga,21.0,1996.0,5.5,9.0,7.0,4.0,4.0,1.0,3.0,8.0,37.5,5.0,2.0,0.0,2.0,5.0,14.0,0.0,0.0
2496,Niklas Süle,de GER,DF,Bayern Munich,Bundesliga,21.0,1995.0,21.4,34.0,25.0,25.0,7.0,2.0,24.0,31.0,77.4,7.0,24.0,16.0,8.0,33.0,67.0,58.0,0.0
2497,Ki Sung-yueng,kr KOR,MF,Swansea City,Premier League,28.0,1989.0,20.8,25.0,18.0,10.0,13.0,2.0,4.0,16.0,25.0,12.0,16.0,1.0,15.0,32.0,57.0,23.0,0.0
2498,Gilles Sunu,tg TOG,"MF,FW",Angers,Ligue 1,26.0,1991.0,7.3,4.0,4.0,1.0,3.0,0.0,0.0,4.0,0.0,4.0,7.0,0.0,7.0,3.0,7.0,3.0,0.0
2499,Andrew Surman,eng ENG,MF,Bournemouth,Premier League,30.0,1986.0,20.6,16.0,12.0,5.0,8.0,3.0,6.0,23.0,26.1,17.0,33.0,12.0,21.0,16.0,32.0,52.0,2.0
2500,Markel Susaeta,es ESP,"FW,MF",Athletic Club,La Liga,29.0,1987.0,25.2,42.0,29.0,16.0,15.0,11.0,16.0,65.0,24.6,49.0,17.0,0.0,17.0,18.0,60.0,13.0,0.0
2501,Suso,es ESP,"FW,MF",Milan,Serie A,23.0,1993.0,31.4,18.0,14.0,3.0,5.0,10.0,4.0,31.0,12.9,27.0,25.0,0.0,25.0,16.0,34.0,2.0,1.0
2502,Markus Suttner,at AUT,DF,Brighton,Premier League,30.0,1987.0,13.1,25.0,15.0,18.0,4.0,3.0,10.0,22.0,45.5,12.0,16.0,2.0,14.0,12.0,37.0,49.0,1.0
2503,Seydou Sy,sn SEN,GK,Monaco,Ligue 1,21.0,1995.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2504,Issiaga Sylla,gn GUI,"DF,FW",Toulouse,Ligue 1,23.0,1994.0,17.8,44.0,32.0,22.0,16.0,6.0,19.0,47.0,40.4,28.0,31.0,4.0,27.0,34.0,78.0,65.0,1.0
2505,Moussa Sylla,fr FRA,FW,Monaco,Ligue 1,17.0,1999.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0
2506,Ádám Szalai,hu HUN,FW,Hoffenheim,Bundesliga,29.0,1987.0,10.0,8.0,7.0,1.0,4.0,3.0,2.0,5.0,40.0,3.0,9.0,2.0,7.0,0.0,8.0,10.0,0.0
2507,Wojciech Szczęsny,pl POL,GK,Juventus,Serie A,27.0,1990.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2508,Alexander Søderlund,no NOR,FW,Saint-Étienne,Ligue 1,29.0,1987.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0
2509,Frederik Sørensen,dk DEN,DF,Köln,Bundesliga,25.0,1992.0,22.2,56.0,45.0,40.0,14.0,2.0,30.0,41.0,73.2,11.0,35.0,17.0,18.0,37.0,93.0,130.0,3.0
2510,Lasse Sørensen,dk DEN,MF,Stoke City,Premier League,17.0,1999.0,0.8,2.0,2.0,2.0,0.0,0.0,1.0,5.0,20.0,4.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0
2511,Alexander Sørloth,no NOR,FW,Crystal Palace,Premier League,21.0,1995.0,4.0,6.0,3.0,1.0,4.0,1.0,4.0,12.0,33.3,8.0,5.0,0.0,5.0,2.0,8.0,5.0,0.0
2512,Adel Taarabt,ma MAR,"FW,MF",Genoa,Serie A,28.0,1989.0,17.9,18.0,11.0,5.0,11.0,2.0,7.0,16.0,43.8,9.0,13.0,3.0,10.0,12.0,30.0,7.0,0.0
2513,Franck Tabanou,fr FRA,DF,Guingamp,Ligue 1,28.0,1989.0,11.6,23.0,17.0,17.0,5.0,1.0,10.0,26.0,38.5,16.0,5.0,3.0,2.0,26.0,49.0,48.0,0.0
2514,Dušan Tadić,rs SRB,"MF,FW",Southampton,Premier League,28.0,1988.0,31.0,46.0,29.0,16.0,22.0,8.0,11.0,35.0,31.4,24.0,38.0,2.0,36.0,19.0,65.0,29.0,1.0
2515,Jonathan Tah,de GER,DF,Leverkusen,Bundesliga,21.0,1996.0,27.0,47.0,34.0,35.0,12.0,0.0,30.0,38.0,78.9,8.0,22.0,13.0,9.0,34.0,81.0,112.0,2.0
2516,Ervin Taha,fr FRA,FW,Bordeaux,Ligue 1,18.0,1999.0,0.4,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2517,Mehdi Tahrat,dz ALG,MF,Angers,Ligue 1,27.0,1990.0,4.9,7.0,6.0,4.0,3.0,0.0,2.0,5.0,40.0,3.0,3.0,1.0,2.0,9.0,16.0,15.0,1.0
2518,Saphir Taïder,dz ALG,MF,Bologna,Serie A,25.0,1992.0,4.3,6.0,2.0,4.0,2.0,0.0,1.0,2.0,50.0,1.0,3.0,2.0,1.0,1.0,7.0,4.0,0.0
2519,Flavien Tait,fr FRA,MF,Angers,Ligue 1,24.0,1993.0,24.8,50.0,36.0,26.0,18.0,6.0,18.0,78.0,23.1,60.0,43.0,4.0,39.0,20.0,70.0,17.0,1.0
2520,Adrien Tameze,cm CMR,MF,Nice,Ligue 1,23.0,1994.0,18.7,58.0,36.0,32.0,21.0,5.0,26.0,47.0,55.3,21.0,26.0,5.0,21.0,41.0,99.0,22.0,1.0
2522,Tana,es ESP,"MF,FW",Las Palmas,La Liga,26.0,1990.0,17.2,31.0,24.0,13.0,14.0,4.0,12.0,36.0,33.3,24.0,8.0,0.0,8.0,23.0,54.0,5.0,0.0
2523,Oussama Tannane,ma MAR,FW,Las Palmas,La Liga,23.0,1994.0,6.4,15.0,13.0,6.0,8.0,1.0,7.0,12.0,58.3,5.0,5.0,0.0,5.0,5.0,20.0,0.0,0.0
2524,Oussama Tannane,ma MAR,FW,Saint-Étienne,Ligue 1,23.0,1994.0,2.3,12.0,6.0,4.0,5.0,3.0,2.0,5.0,40.0,3.0,2.0,0.0,2.0,3.0,15.0,2.0,0.0
2525,Matt Targett,eng ENG,DF,Southampton,Premier League,21.0,1995.0,1.8,6.0,3.0,5.0,0.0,1.0,1.0,3.0,33.3,2.0,3.0,2.0,1.0,3.0,9.0,7.0,1.0
2526,James Tarkowski,eng ENG,DF,Burnley,Premier League,24.0,1992.0,31.0,46.0,26.0,36.0,10.0,0.0,17.0,38.0,44.7,21.0,55.0,43.0,12.0,50.0,96.0,223.0,2.0
2527,Ciprian Tătărușanu,ro ROU,GK,Nantes,Ligue 1,31.0,1986.0,37.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1.0,2.0,12.0,3.0
2528,Júlio Tavares,cv CPV,FW,Dijon,Ligue 1,28.0,1988.0,22.8,3.0,1.0,1.0,1.0,1.0,1.0,11.0,9.1,10.0,11.0,6.0,5.0,3.0,6.0,36.0,0.0
2529,Taleb Tawatha,il ISR,"DF,MF",Eint Frankfurt,Bundesliga,25.0,1992.0,4.9,12.0,7.0,7.0,5.0,0.0,5.0,9.0,55.6,4.0,7.0,1.0,6.0,6.0,18.0,18.0,0.0
2530,Charlie Taylor,eng ENG,DF,Burnley,Premier League,23.0,1993.0,10.6,16.0,4.0,9.0,6.0,1.0,7.0,12.0,58.3,5.0,13.0,5.0,8.0,15.0,31.0,52.0,0.0
2531,Jordan Tell,gp GLP,"FW,MF",Rennes,Ligue 1,20.0,1997.0,1.3,4.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0
2532,Cristian Tello,es ESP,"FW,MF",Betis,La Liga,25.0,1991.0,18.8,32.0,24.0,12.0,14.0,6.0,7.0,37.0,18.9,30.0,19.0,0.0,19.0,16.0,48.0,4.0,1.0
2533,Marc-André ter Stegen,de GER,GK,Barcelona,La Liga,25.0,1992.0,37.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,4.0,5.0,12.0,1.0
2534,Simon Terodde,de GER,FW,Stuttgart,Bundesliga,29.0,1988.0,10.6,9.0,6.0,1.0,7.0,1.0,2.0,5.0,40.0,3.0,8.0,2.0,6.0,5.0,14.0,8.0,0.0
2535,Simon Terodde,de GER,FW,Köln,Bundesliga,29.0,1988.0,12.9,11.0,9.0,3.0,8.0,0.0,4.0,11.0,36.4,7.0,3.0,0.0,3.0,4.0,15.0,7.0,0.0
2536,Marco Terrazzino,de GER,"MF,FW",Freiburg,Bundesliga,26.0,1991.0,16.5,31.0,24.0,12.0,13.0,6.0,21.0,39.0,53.8,18.0,16.0,0.0,16.0,9.0,40.0,19.0,0.0
2537,Martin Terrier,fr FRA,"FW,MF",Strasbourg,Ligue 1,20.0,1997.0,18.6,42.0,30.0,16.0,23.0,3.0,9.0,28.0,32.1,19.0,11.0,1.0,10.0,14.0,56.0,6.0,0.0
2538,Kenny Tete,nl NED,DF,Lyon,Ligue 1,21.0,1995.0,17.9,37.0,25.0,24.0,10.0,3.0,15.0,26.0,57.7,11.0,20.0,7.0,13.0,29.0,66.0,52.0,0.0
2539,Cedric Teuchert,de GER,FW,Schalke 04,Bundesliga,20.0,1997.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2540,Florian Thauvin,fr FRA,FW,Marseille,Ligue 1,24.0,1993.0,32.8,44.0,28.0,16.0,20.0,8.0,15.0,46.0,32.6,31.0,22.0,1.0,21.0,17.0,61.0,20.0,0.0
2541,Kévin Théophile-Catherine,fr FRA,DF,Saint-Étienne,Ligue 1,27.0,1989.0,24.1,36.0,27.0,23.0,13.0,0.0,11.0,24.0,45.8,13.0,19.0,15.0,4.0,31.0,67.0,113.0,1.0
2542,Cyril Théréau,fr FRA,"FW,MF",Udinese,Serie A,34.0,1983.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2543,Cyril Théréau,fr FRA,"FW,MF",Fiorentina,Serie A,34.0,1983.0,12.4,11.0,6.0,3.0,6.0,2.0,7.0,19.0,36.8,12.0,13.0,0.0,13.0,8.0,19.0,9.0,0.0
2544,Vincent Thill,lu LUX,MF,Metz,Ligue 1,17.0,2000.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2545,Romain Thomas,fr FRA,DF,Angers,Ligue 1,29.0,1988.0,27.4,31.0,21.0,16.0,15.0,0.0,14.0,29.0,48.3,15.0,32.0,19.0,13.0,34.0,65.0,151.0,1.0
2546,Adrien Thomasson,fr FRA,"MF,FW",Nantes,Ligue 1,23.0,1993.0,28.6,71.0,52.0,41.0,23.0,7.0,22.0,73.0,30.1,51.0,58.0,4.0,54.0,18.0,89.0,20.0,0.0
2548,Erik Thommy,de GER,FW,Augsburg,Bundesliga,22.0,1994.0,1.9,6.0,5.0,1.0,3.0,2.0,3.0,8.0,37.5,5.0,2.0,0.0,2.0,5.0,11.0,0.0,0.0
2549,Erik Thommy,de GER,MF,Stuttgart,Bundesliga,22.0,1994.0,10.9,19.0,11.0,7.0,7.0,5.0,9.0,17.0,52.9,8.0,17.0,2.0,15.0,9.0,28.0,8.0,1.0
2550,Marcus Thuram,fr FRA,FW,Guingamp,Ligue 1,19.0,1997.0,21.4,20.0,15.0,6.0,10.0,4.0,6.0,25.0,24.0,19.0,14.0,0.0,14.0,5.0,25.0,12.0,0.0
2551,Youri Tielemans,be BEL,MF,Monaco,Ligue 1,20.0,1997.0,17.4,47.0,24.0,14.0,28.0,5.0,17.0,55.0,30.9,38.0,24.0,5.0,19.0,34.0,81.0,20.0,1.0
2552,David Timor,es ESP,"MF,DF",Girona,La Liga,27.0,1989.0,10.3,17.0,10.0,7.0,7.0,3.0,7.0,18.0,38.9,11.0,10.0,5.0,5.0,20.0,37.0,30.0,1.0
2553,Jonathan Tinhan,bj BEN,"MF,FW",Troyes,Ligue 1,28.0,1989.0,0.8,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0
2554,Marcel Tisserand,cd COD,DF,Wolfsburg,Bundesliga,24.0,1993.0,13.9,15.0,10.0,10.0,4.0,1.0,7.0,14.0,50.0,7.0,18.0,13.0,5.0,31.0,46.0,50.0,0.0
2555,Tito,es ESP,DF,Leganés,La Liga,32.0,1985.0,6.8,8.0,5.0,5.0,3.0,0.0,6.0,18.0,33.3,12.0,12.0,5.0,7.0,12.0,20.0,16.0,0.0
2556,Ola Toivonen,se SWE,"FW,MF",Toulouse,Ligue 1,31.0,1986.0,8.9,4.0,4.0,1.0,0.0,3.0,0.0,7.0,0.0,7.0,2.0,0.0,2.0,2.0,6.0,12.0,0.0
2557,Karl Toko Ekambi,cm CMR,"FW,MF",Angers,Ligue 1,24.0,1992.0,33.8,17.0,8.0,2.0,5.0,10.0,5.0,29.0,17.2,24.0,13.0,0.0,13.0,15.0,32.0,2.0,0.0
2558,Hernán Toledo,ar ARG,"FW,MF",Las Palmas,La Liga,21.0,1996.0,6.9,5.0,5.0,2.0,2.0,1.0,1.0,11.0,9.1,10.0,2.0,0.0,2.0,5.0,10.0,5.0,0.0
2559,Corentin Tolisso,fr FRA,MF,Bayern Munich,Bundesliga,22.0,1994.0,17.5,33.0,22.0,8.0,18.0,7.0,14.0,32.0,43.8,18.0,13.0,3.0,10.0,16.0,49.0,8.0,0.0
2560,Jeremy Toljan,de GER,"DF,FW",Hoffenheim,Bundesliga,22.0,1994.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,3.0,66.7,1.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0
2561,Jeremy Toljan,de GER,DF,Dortmund,Bundesliga,22.0,1994.0,13.5,29.0,20.0,17.0,11.0,1.0,19.0,32.0,59.4,13.0,17.0,2.0,15.0,12.0,41.0,45.0,0.0
2562,Rafael Tolói,it ITA,DF,Atalanta,Serie A,26.0,1990.0,27.2,72.0,40.0,34.0,38.0,0.0,35.0,68.0,51.5,33.0,35.0,14.0,21.0,63.0,135.0,119.0,1.0
2563,James Tomkins,eng ENG,DF,Crystal Palace,Premier League,28.0,1989.0,26.5,47.0,26.0,36.0,10.0,1.0,16.0,31.0,51.6,15.0,24.0,12.0,12.0,63.0,110.0,216.0,1.0
2564,Nenad Tomović,rs SRB,DF,Fiorentina,Serie A,29.0,1987.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,5.0,1.0
2565,Nenad Tomović,rs SRB,DF,Chievo,Serie A,29.0,1987.0,25.6,23.0,17.0,17.0,6.0,0.0,10.0,17.0,58.8,7.0,29.0,21.0,8.0,50.0,73.0,146.0,0.0
2566,Lorenzo Tonelli,it ITA,DF,Napoli,Serie A,27.0,1990.0,3.9,7.0,1.0,4.0,3.0,0.0,5.0,9.0,55.6,4.0,2.0,1.0,1.0,7.0,14.0,10.0,0.0
2567,Aleksandar Tonev,bg BUL,"FW,MF",Crotone,Serie A,27.0,1990.0,4.5,5.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,1.0,6.0,6.0,0.0
2568,Toño,es ESP,DF,Levante,La Liga,27.0,1989.0,12.0,12.0,11.0,11.0,1.0,0.0,5.0,10.0,50.0,5.0,4.0,0.0,4.0,6.0,18.0,29.0,0.0
2569,Ömer Toprak,tr TUR,DF,Dortmund,Bundesliga,28.0,1989.0,22.4,36.0,25.0,29.0,6.0,1.0,26.0,29.0,89.7,3.0,27.0,16.0,11.0,21.0,57.0,104.0,1.0
2570,Vasilis Torosidis,gr GRE,DF,Bologna,Serie A,32.0,1985.0,9.1,8.0,7.0,5.0,2.0,1.0,4.0,9.0,44.4,5.0,8.0,3.0,5.0,15.0,23.0,42.0,0.0
2571,Emanuele Torrasi,it ITA,MF,Milan,Serie A,18.0,1999.0,0.1,,,,,,,,,,,,,,,,
2572,Lucas Torreira,uy URU,MF,Sampdoria,Serie A,21.0,1996.0,35.3,101.0,73.0,36.0,57.0,8.0,30.0,77.0,39.0,47.0,52.0,17.0,35.0,72.0,173.0,36.0,1.0
2574,Daniel Torres,co COL,MF,Alavés,La Liga,27.0,1989.0,13.5,19.0,11.0,14.0,5.0,0.0,7.0,31.0,22.6,24.0,15.0,7.0,8.0,19.0,38.0,32.0,2.0
2575,Fernando Torres,es ESP,FW,Atlético Madrid,La Liga,33.0,1984.0,10.9,11.0,8.0,3.0,7.0,1.0,2.0,6.0,33.3,4.0,4.0,1.0,3.0,2.0,13.0,9.0,0.0
2576,Ferrán Torres,es ESP,MF,Valencia,La Liga,17.0,2000.0,3.5,8.0,7.0,3.0,5.0,0.0,2.0,6.0,33.3,4.0,1.0,0.0,1.0,3.0,11.0,1.0,0.0
2577,Miguel Torres,es ESP,DF,Málaga,La Liga,31.0,1986.0,7.5,16.0,13.0,13.0,3.0,0.0,6.0,14.0,42.9,8.0,9.0,7.0,2.0,13.0,29.0,35.0,0.0
2578,Pau Torres,es ESP,DF,Villarreal,La Liga,20.0,1997.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0
2579,Jordan Torunarigha,de GER,DF,Hertha BSC,Bundesliga,19.0,1997.0,7.4,18.0,12.0,16.0,2.0,0.0,7.0,13.0,53.8,6.0,20.0,13.0,7.0,23.0,41.0,43.0,1.0
2580,Alin Toșca,ro ROU,DF,Benevento,Serie A,25.0,1992.0,13.0,11.0,8.0,7.0,4.0,0.0,6.0,12.0,50.0,6.0,9.0,4.0,5.0,13.0,24.0,69.0,0.0
2581,Alin Toșca,ro ROU,DF,Betis,La Liga,25.0,1992.0,4.7,12.0,9.0,7.0,5.0,0.0,5.0,9.0,55.6,4.0,7.0,1.0,6.0,5.0,17.0,17.0,1.0
2582,Cenk Tosun,tr TUR,FW,Everton,Premier League,26.0,1991.0,11.0,6.0,3.0,2.0,2.0,2.0,1.0,11.0,9.1,10.0,9.0,4.0,5.0,1.0,7.0,13.0,0.0
2583,Jérémy Toulalan,fr FRA,DF,Bordeaux,Ligue 1,33.0,1983.0,21.0,43.0,25.0,35.0,7.0,1.0,17.0,39.0,43.6,22.0,25.0,16.0,9.0,28.0,71.0,121.0,0.0
2584,Abdoulaye Touré,fr FRA,MF,Nantes,Ligue 1,23.0,1994.0,31.2,74.0,52.0,28.0,38.0,8.0,23.0,67.0,34.3,44.0,40.0,10.0,30.0,62.0,136.0,49.0,1.0
2585,Almamy Touré,ml MLI,DF,Monaco,Ligue 1,21.0,1996.0,13.9,51.0,29.0,31.0,13.0,7.0,18.0,30.0,60.0,12.0,15.0,2.0,13.0,22.0,73.0,61.0,0.0
2586,Thomas Touré,ci CIV,FW,Bordeaux,Ligue 1,23.0,1993.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2587,Thomas Touré,ci CIV,MF,Angers,Ligue 1,23.0,1993.0,1.4,2.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,7.0,5.0,0.0,5.0,1.0,3.0,0.0,0.0
2588,Yaya Touré,ci CIV,MF,Manchester City,Premier League,34.0,1983.0,2.6,2.0,2.0,1.0,0.0,1.0,1.0,1.0,100.0,0.0,3.0,1.0,2.0,5.0,7.0,4.0,0.0
2589,Lucas Tousart,fr FRA,MF,Lyon,Ligue 1,20.0,1997.0,34.8,98.0,59.0,41.0,55.0,2.0,38.0,98.0,38.8,60.0,41.0,16.0,25.0,52.0,150.0,79.0,0.0
2590,Andros Townsend,eng ENG,"FW,MF",Crystal Palace,Premier League,26.0,1991.0,34.7,60.0,34.0,35.0,12.0,13.0,24.0,75.0,32.0,51.0,49.0,1.0,48.0,35.0,95.0,28.0,0.0
2591,Adama Traoré,ml MLI,"MF,FW",Monaco,Ligue 1,22.0,1995.0,2.1,6.0,4.0,0.0,4.0,2.0,1.0,4.0,25.0,3.0,3.0,0.0,3.0,3.0,9.0,1.0,0.0
