,Player,Squad,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
1679,Guillermo Maripan,Monaco,23.2,1849,163,821,997,37,25,1849,2,2,100.0,0,0.0,1184,6050,3660,16,7,0,9,0,1406,4
1680,Marlon,Sassuolo,19.4,1763,152,648,1068,55,7,1763,8,8,100.0,0,0.0,1127,6321,3997,12,10,0,5,4,1375,1
1681,Omar Marmoush,Wolfsburg,0.0,1,0,0,0,1,1,1,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,1,1
1682,Marquinhos,Paris S-G,23.6,1944,194,812,1069,78,28,1944,2,2,100.0,0,0.0,1258,6250,3857,14,16,0,8,3,1482,7
1683,Luca Marrone,Crotone,17.6,1169,215,717,443,11,5,1169,2,1,50.0,1,50.0,707,3139,1509,4,2,0,5,1,780,0
1684,Roger Marti,Levante,24.4,700,9,45,305,354,99,696,19,14,73.7,5,26.3,357,1299,449,12,15,6,58,26,524,155
1685,Anthony Martial,Manchester Utd,16.4,675,12,47,243,392,103,675,59,35,59.3,24,40.7,454,2777,1327,48,32,18,50,37,585,155
1686,Aaron Martin,Celta Vigo,17.1,1015,52,312,461,253,16,1015,25,17,68.0,8,32.0,517,2261,1121,32,24,3,14,7,603,86
1687,Aaron Martin,Mainz 05,2.9,192,7,46,89,57,2,192,5,3,60.0,2,40.0,106,534,170,5,1,1,3,2,116,18
1688,Alex Martin,Cádiz,1.1,50,5,14,27,10,0,50,0,0,0.0,0,0.0,26,88,42,1,0,0,2,0,28,1
1690,Jonas Martin,Rennes,5.4,437,7,83,300,56,2,437,7,2,28.6,5,71.4,250,952,397,5,7,1,4,5,317,9
1691,Gabriel Martinelli,Arsenal,6.5,256,7,38,67,154,41,256,25,13,52.0,12,48.0,157,1054,536,23,6,13,22,7,169,62
1692,Emiliano Martinez,Aston Villa,38.0,1404,1172,1389,15,0,0,1404,0,0,0.0,0,0.0,779,4456,3037,0,0,0,1,0,593,0
1693,Inigo Martinez,Athletic Club,28.0,1686,149,722,903,76,20,1686,9,7,77.8,2,22.2,974,6191,4011,31,20,1,11,5,1062,7
1694,Javi Martinez,Osasuna,5.1,211,8,39,110,68,10,211,8,6,75.0,2,25.0,89,589,265,4,5,0,9,3,117,19
1695,Javi Martinez,Bayern Munich,5.2,458,27,137,278,43,5,458,1,1,100.0,0,0.0,252,1398,762,7,5,0,4,3,318,5
1696,Josep Martinez,RB Leipzig,1.0,51,42,50,1,0,0,51,0,0,0.0,0,0.0,35,160,65,0,0,0,0,0,34,0
1697,Lautaro Martinez,Inter,28.5,966,15,83,365,535,184,964,71,36,50.7,35,49.3,536,2712,1373,48,24,26,90,33,706,187
1698,Pablo Martinez,Nîmes,6.0,360,40,181,177,3,2,360,1,0,0.0,1,100.0,210,993,670,6,0,0,1,2,230,0
1699,Lucas Martinez Quarta,Fiorentina,16.5,1025,96,474,455,108,25,1025,24,14,58.3,10,41.7,607,3901,2128,31,31,2,14,6,628,9
1700,Gelson Martins,Monaco,17.2,857,5,86,350,441,72,857,79,40,50.6,39,49.4,598,3772,1628,57,35,25,58,29,640,191
1701,Adam Marusic,Lazio,33.0,1865,92,546,854,482,59,1865,51,24,47.1,27,52.9,1021,6096,3045,53,40,11,25,20,1186,201
1702,Sylvain Marveaux,Lorient,2.2,115,5,23,65,28,5,115,7,4,57.1,3,42.9,59,406,247,9,5,2,3,6,80,5
1703,Marvin,Real Madrid,1.5,114,2,24,61,30,3,114,6,2,33.3,4,66.7,61,340,128,6,3,2,6,1,67,10
1704,Omar Mascarell,Schalke 04,19.6,1115,68,344,693,90,3,1115,16,8,50.0,8,50.0,547,2589,890,10,8,0,16,11,636,5
1705,Andrea Masiello,Genoa,28.5,1670,197,825,772,81,11,1670,1,1,100.0,0,0.0,924,3408,1799,9,13,1,5,4,1045,13
1706,Jordi Masip,Valladolid,25.0,850,750,845,6,0,0,850,0,0,0.0,0,0.0,404,2497,1676,0,0,0,0,0,306,0
1707,Roberto Massimo,Stuttgart,8.4,428,16,105,166,169,29,428,42,22,52.4,20,47.6,233,1794,845,23,26,7,27,14,238,79
1708,Giuseppe Mastinu,Spezia,0.4,17,0,2,10,5,1,17,1,1,100.0,0,0.0,11,28,10,0,0,0,2,1,12,4
1709,Arthur Masuaku,West Ham,11.2,702,37,184,312,218,11,702,44,29,65.9,15,34.1,389,2611,1566,45,29,4,14,15,455,54
1710,Jaime Mata,Getafe,22.6,799,17,46,324,434,110,797,18,4,22.2,14,77.8,416,1477,379,14,9,7,59,20,613,134
1711,Juan Mata,Manchester Utd,5.7,329,4,29,169,133,12,328,3,2,66.7,1,33.3,215,1159,448,13,14,3,7,6,278,32
1712,Pape Matar Sarr,Metz,17.7,1144,40,233,731,195,14,1144,33,18,54.5,15,45.5,780,5278,2444,44,41,3,38,9,794,29
1713,Eliot Matazo,Monaco,3.5,116,3,28,67,22,5,116,6,4,66.7,2,33.3,55,256,79,2,4,1,5,2,72,5
1714,Jean-Philippe Mateta,Crystal Palace,2.5,77,3,14,43,21,7,77,6,3,50.0,3,50.0,31,123,49,2,0,1,10,5,61,11
1716,Jean-Philippe Mateta,Mainz 05,11.1,369,8,26,176,168,49,368,26,12,46.2,14,53.8,195,858,333,14,4,9,46,22,260,74
1717,Nemanja Matic,Manchester Utd,12.3,1137,41,283,708,161,9,1137,21,17,81.0,4,19.0,751,4589,2916,40,21,3,14,8,853,12
1718,Joel Matip,Liverpool,7.7,607,45,239,352,21,6,607,0,0,0.0,0,0.0,369,1899,1181,6,8,0,3,1,427,1
1719,Rabbi Matondo,Schalke 04,2.4,58,1,12,20,29,0,58,5,1,20.0,4,80.0,42,456,221,4,3,1,7,4,40,11
1720,Ryder Matos,Udinese,0.1,8,0,0,5,4,1,8,1,1,100.0,0,0.0,9,84,59,4,1,0,0,1,10,4
1721,Henning Matriciani,Schalke 04,0.3,8,0,5,3,1,0,8,0,0,0.0,0,0.0,3,13,12,1,0,0,0,0,2,0
1722,Chrislain Matsima,Monaco,3.9,299,17,88,180,32,3,299,3,2,66.7,1,33.3,174,987,631,10,6,0,1,2,214,1
1723,Federico Mattiello,Spezia,0.4,41,0,11,22,9,0,41,1,1,100.0,0,0.0,20,141,84,1,0,0,0,0,27,0
1724,Neal Maupay,Brighton,27.9,940,12,75,407,468,141,936,48,24,50.0,24,50.0,547,2893,1154,44,27,22,74,48,674,181
1725,Tony Mauricio,Lens,5.6,396,4,50,196,154,6,396,11,6,54.5,5,45.5,221,1018,416,10,9,3,9,12,255,25
1726,Stephy Mavididi,Montpellier,22.6,778,6,112,315,364,65,778,82,35,42.7,47,57.3,515,3708,1768,76,35,23,73,38,574,140
1727,Konstantinos Mavropanos,Stuttgart,16.3,1315,121,576,662,88,21,1315,14,9,64.3,5,35.7,616,2707,1442,10,12,1,17,7,716,2
1728,Eric Maxim Choupo-Moting,Bayern Munich,9.1,313,7,24,115,177,44,313,19,15,78.9,4,21.1,193,864,339,9,10,7,26,17,249,63
1729,Borja Mayoral,Roma,17.2,504,6,24,215,269,73,504,22,10,45.5,12,54.5,305,1558,651,27,16,13,39,23,425,113
1730,Borja Mayoral,Real Madrid,0.3,10,1,1,3,6,3,10,0,0,0.0,0,0.0,6,24,0,0,0,0,3,0,7,5
1731,Youssef Maziz,Metz,2.9,151,1,16,100,36,1,151,9,4,44.4,5,55.6,88,462,225,9,6,0,7,4,102,3
1732,Antonio Mazzotta,Crotone,0.6,15,1,3,8,4,1,15,1,1,100.0,0,0.0,7,60,45,1,0,0,2,0,9,2
1733,Kevin Mbabu,Wolfsburg,18.2,1304,86,337,608,378,27,1304,64,35,54.7,29,45.3,623,3610,2037,59,58,9,27,12,707,80
1734,Kylian Mbappe,Paris S-G,26.4,1393,5,39,434,941,243,1387,181,90,49.7,91,50.3,952,7200,3939,163,101,85,82,46,1188,345
1735,Ibrahima Mbaye,Bologna,4.8,246,24,81,128,39,3,246,7,2,28.6,5,71.4,99,450,147,3,1,0,1,1,136,4
1736,Jean-Manuel Mbom,Werder Bremen,12.9,501,35,154,226,124,11,501,14,4,28.6,10,71.4,235,1091,572,14,13,2,16,11,288,44
1737,Nathanael Mbuku,Reims,24.6,817,14,115,340,378,54,817,68,43,63.2,25,36.8,533,3200,1799,47,38,13,48,27,593,114
1738,James McArthur,Crystal Palace,16.3,985,47,271,585,143,18,985,19,14,73.7,5,26.3,488,2620,1178,15,21,1,17,10,532,29
1739,Oliver McBurnie,Sheffield Utd,14.7,610,33,64,252,298,53,610,13,4,30.8,9,69.2,234,931,372,14,12,4,23,17,469,58
1740,Alex McCarthy,Southampton,30.0,1145,855,1138,7,0,0,1145,2,2,100.0,0,0.0,631,2908,1601,0,1,1,1,0,583,1
1742,James McCarthy,Crystal Palace,9.1,419,31,124,252,45,1,419,3,2,66.7,1,33.3,181,685,290,1,4,0,10,1,210,4
1743,John McGinn,Aston Villa,37.0,1785,65,313,1036,468,49,1785,77,52,67.5,25,32.5,996,4751,2324,33,36,7,67,35,1187,79
1744,David McGoldrick,Sheffield Utd,26.6,1288,33,110,545,649,89,1288,81,47,58.0,34,42.0,729,3884,1475,42,36,16,88,44,992,162
1745,Weston McKennie,Juventus,18.9,1001,42,181,478,350,71,1001,23,19,82.6,4,17.4,457,2278,1255,35,27,6,38,22,689,110
1746,Dwight McNeil,Burnley,34.1,1703,51,265,860,619,40,1703,103,63,61.2,40,38.8,1021,7515,2776,102,73,16,57,62,1068,102
1747,Scott McTominay,Manchester Utd,23.7,1603,82,420,906,298,33,1603,35,26,74.3,9,25.7,942,5379,2890,57,37,8,41,17,1127,26
1748,Gary Medel,Bologna,5.7,385,38,172,200,20,0,385,0,0,0.0,0,0.0,228,1143,633,2,3,0,6,1,245,2
1749,Facundo Medina,Lens,22.3,1791,117,744,1007,55,14,1791,11,7,63.6,4,36.4,1111,6030,3907,24,10,0,21,12,1240,6
1750,Nathan de Medina,Arminia,7.1,412,27,149,197,67,4,412,11,5,45.5,6,54.5,156,527,194,4,2,1,14,9,165,8
1751,Ben Mee,Burnley,29.9,1467,237,716,702,58,44,1467,6,4,66.7,2,33.3,626,2474,1029,0,1,0,9,2,672,3
1752,Joshua Mees,Union Berlin,0.1,5,0,0,0,5,2,5,0,0,0.0,0,0.0,2,6,2,0,0,0,0,0,5,2
1753,Admir Mehmedi,Wolfsburg,9.1,528,4,47,246,238,33,528,8,7,87.5,1,12.5,270,1186,498,17,19,4,24,18,385,60
1754,Soualiho Meite,Torino,10.2,486,12,117,266,113,10,486,33,23,69.7,10,30.3,271,1228,568,11,12,1,16,21,344,22
1755,Soualiho Meite,Milan,6.5,381,22,91,219,78,7,381,12,9,75.0,3,25.0,181,941,520,12,8,1,6,11,223,11
1756,Hannibal Mejbri,Manchester Utd,0.1,6,0,1,5,0,0,6,3,1,33.3,2,66.7,5,41,18,0,0,0,0,0,4,0
1757,Farid El Melali,Angers,4.6,233,2,38,107,93,18,233,39,22,56.4,17,43.6,174,1348,590,16,12,5,16,15,171,49
1758,Filippo Melegoni,Genoa,4.3,291,9,65,133,95,5,291,11,8,72.7,3,27.3,190,844,469,11,7,2,13,8,213,26
1759,Gonzalo Melero,Levante,20.6,1229,38,241,717,280,32,1229,23,14,60.9,9,39.1,729,3249,1624,32,25,1,30,11,919,56
1760,Birger Meling,Nîmes,25.9,1591,103,543,689,373,34,1591,24,16,66.7,8,33.3,748,4102,2078,53,35,11,32,10,811,98
1761,Arthur Melo,Juventus,12.9,1175,42,306,685,195,7,1175,24,19,79.2,5,20.8,737,3583,1581,9,22,1,15,11,954,13
1762,Memphis,Lyon,32.5,1690,4,60,685,972,194,1683,148,76,51.4,72,48.6,1038,5242,2756,95,65,48,118,57,1289,329
1763,Houboulang Mendes,Lorient,14.4,774,34,231,333,215,10,774,28,10,35.7,18,64.3,350,1758,826,27,15,1,30,10,404,76
1764,Pedro Mendes,Montpellier,18.1,965,84,523,426,25,7,965,3,3,100.0,0,0.0,533,2562,1482,8,6,0,8,2,611,1
1765,Thiago Mendes,Lyon,24.9,1707,48,336,1106,280,17,1707,23,15,65.2,8,34.8,1007,4044,1882,20,19,0,28,14,1174,26
1766,Brais Mendez,Celta Vigo,29.7,1561,35,259,795,520,70,1560,41,12,29.3,29,70.7,961,3707,1569,37,34,11,77,44,1125,144
1768,Edgar Mendez,Alavés,23.2,743,18,138,325,294,55,743,39,18,46.2,21,53.8,413,2610,1055,47,21,15,66,25,458,115
1769,Enaut Mendia,Eibar,0.7,17,0,6,6,6,1,17,0,0,0.0,0,0.0,8,38,27,0,0,0,1,3,11,5
1770,Batista Mendy,Nantes,0.8,47,3,11,35,3,0,47,3,2,66.7,1,33.3,31,152,96,0,2,0,1,1,31,1
1771,Benjamin Mendy,Manchester City,10.6,747,21,124,385,245,15,747,14,11,78.6,3,21.4,394,1520,808,13,12,3,16,5,501,74
1772,Edouard Mendy,Chelsea,30.5,1070,897,1065,5,0,0,1070,0,0,0.0,0,0.0,644,2691,1181,0,0,0,0,0,624,0
1773,Edouard Mendy,Rennes,1.0,29,24,28,1,0,0,29,0,0,0.0,0,0.0,20,98,46,0,0,0,0,0,15,0
1774,Ferland Mendy,Real Madrid,24.5,1688,62,439,710,557,39,1688,60,44,73.3,16,26.7,1116,6697,3894,87,61,17,43,25,1209,149
1775,Nampalys Mendy,Leicester City,16.2,1103,20,207,751,151,0,1103,12,6,50.0,6,50.0,671,3145,1385,16,13,0,18,11,812,3
1776,Hamza Mendyl,Schalke 04,1.1,41,1,6,21,14,2,41,4,2,50.0,2,50.0,21,164,82,4,2,1,2,0,26,8
1777,Levent Mercan,Schalke 04,0.1,1,0,0,1,0,0,1,0,0,0.0,0,0.0,1,11,2,0,0,0,0,0,1,0
1778,Jorge Mere,Köln,14.4,806,108,459,338,21,2,806,3,2,66.7,1,33.3,447,1660,853,2,4,0,3,3,488,2
1779,Alex Meret,Napoli,22.0,640,576,639,1,0,0,640,0,0,0.0,0,0.0,393,1721,1020,0,0,0,1,0,346,0
1780,Mikel Merino,Real Sociedad,23.9,1518,46,218,886,426,55,1518,46,31,67.4,15,32.6,834,3456,1519,28,35,3,42,26,1060,75
1781,Martin Merquelanz,Real Sociedad,6.1,334,15,49,118,174,19,334,10,6,60.0,4,40.0,195,1098,527,18,12,4,14,8,221,58
1782,Yildirim Mert Cetin,Hellas Verona,4.6,192,21,87,90,19,2,192,3,2,66.7,1,33.3,86,402,187,3,2,1,1,2,89,3
1783,Dries Mertens,Napoli,16.2,615,7,37,223,360,93,615,22,11,50.0,11,50.0,346,1439,674,28,13,12,16,5,440,93
1784,Roque Mesa,Valladolid,19.6,1126,40,201,675,273,17,1125,42,34,81.0,8,19.0,699,4348,2295,44,38,5,29,40,743,45
1785,Illan Meslier,Leeds United,35.0,1465,1289,1465,0,0,0,1465,0,0,0.0,0,0.0,898,4573,2769,0,0,0,2,1,728,0
1786,Lionel Messi,Barcelona,33.6,2850,0,64,1133,1687,211,2845,247,159,64.4,88,35.6,2120,13045,7076,215,222,65,57,87,2481,263
1787,Junior Messias,Crotone,35.7,1743,72,277,796,717,96,1743,163,105,64.4,57,35.0,1077,8824,5105,166,115,30,110,58,1218,213
1788,Thomas Meunier,Dortmund,16.4,1399,50,348,664,397,33,1399,20,15,75.0,5,25.0,807,4800,2635,77,55,7,24,9,968,128
1789,Mexer,Bordeaux,7.9,544,62,269,253,27,6,544,3,3,100.0,0,0.0,313,1218,660,1,2,0,2,3,342,2
1790,Max Meyer,Köln,3.9,290,3,41,160,93,11,290,2,2,100.0,0,0.0,185,731,330,6,9,2,10,4,213,9
1791,Omenuke Mfulu,Elche,8.8,420,24,149,246,27,2,420,3,1,33.3,2,66.7,232,838,393,3,3,0,9,4,276,1
1792,Michel,Valladolid,10.5,781,20,171,451,168,5,781,18,8,44.4,10,55.6,410,1924,930,13,12,1,11,7,502,12
1794,Jonas Michelbrink,Hertha BSC,0.4,21,0,3,9,9,3,21,0,0,0.0,0,0.0,12,70,52,2,1,0,2,0,13,2
1795,Clement Michelin,Lens,12.8,803,43,198,362,250,11,803,7,4,57.1,3,42.9,381,1934,908,18,21,1,11,4,443,64
1796,Edouard Michut,Paris S-G,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
1797,Petar Micin,Udinese,0.2,9,0,0,5,4,0,9,0,0,0.0,0,0.0,7,16,8,0,1,0,0,0,7,2
1798,Florian Miguel,Nîmes,17.1,1106,94,626,439,50,11,1106,4,3,75.0,1,25.0,680,3604,1999,10,3,1,7,4,711,10
1799,Valentin Mihaila,Parma,7.8,288,9,40,104,148,31,288,28,14,50.0,14,50.0,179,1672,777,30,19,14,20,6,202,60
1800,Nikola Milenkovic,Fiorentina,33.7,2001,214,856,997,164,29,2001,11,8,72.7,3,27.3,973,4946,3011,25,23,1,13,4,1161,16
1801,Arkadiusz Milik,Marseille,13.6,447,11,21,209,219,63,444,14,7,50.0,7,50.0,253,969,428,15,8,8,33,12,345,74
1802,Sergej Milinkovic-Savic,Lazio,30.5,2222,83,408,1189,654,78,2222,43,30,69.8,13,30.2,1253,6084,2829,59,51,11,80,46,1693,132
1803,Vanja Milinkovic-Savic,Torino,5.0,188,143,187,2,0,0,188,0,0,0.0,0,0.0,114,634,385,0,0,0,1,0,84,0
1804,Eder Militao,Real Madrid,12.6,917,106,496,377,48,15,917,2,2,100.0,0,0.0,538,2811,1415,13,4,1,9,1,650,5
1805,Luka Milivojevic,Crystal Palace,26.2,1589,87,443,961,204,9,1587,14,8,57.1,6,42.9,798,3981,1678,12,13,2,13,19,947,11
1806,Luis Milla,Granada,13.9,652,21,134,392,137,3,652,26,20,76.9,6,23.1,315,1822,889,11,9,0,10,12,363,21
1807,Pere Milla,Elche,22.0,821,29,140,485,211,42,821,30,19,63.3,11,36.7,487,2052,1081,27,30,1,61,33,595,79
1808,Alex Millan,Villarreal,0.0,1,0,0,1,0,0,1,0,0,0.0,0,0.0,1,17,5,0,0,0,0,0,1,0
1809,Vincenzo Millico,Torino,0.2,12,0,1,7,4,0,12,1,0,0.0,1,100.0,9,55,6,0,0,0,0,0,8,2
1810,Enzo Millot,Monaco,0.5,34,0,3,18,13,2,34,2,0,0.0,2,100.0,17,73,14,2,0,0,1,1,22,5
1811,James Milner,Liverpool,11.9,1072,30,183,623,272,18,1072,12,6,50.0,6,50.0,618,2665,1419,21,25,3,12,12,743,51
1812,Santi Mina,Celta Vigo,26.8,885,19,76,484,332,70,884,25,10,40.0,15,60.0,448,1637,684,17,18,7,70,30,674,135
1813,Yerry Mina,Everton,21.5,1481,208,817,642,33,26,1481,3,1,33.3,2,66.7,940,5532,3525,9,5,1,3,1,1049,2
1814,Takumi Minamino,Southampton,7.9,351,13,57,185,116,17,351,13,4,30.8,9,69.2,201,1199,592,19,16,6,16,6,237,42
1815,Takumi Minamino,Liverpool,3.3,168,3,18,90,61,9,168,7,7,100.0,0,0.0,106,402,162,3,2,1,7,5,129,16
1816,Tyrone Mings,Aston Villa,35.5,2075,342,1202,804,85,37,2075,8,6,75.0,2,25.0,1085,6061,3047,12,10,1,19,4,1210,5
1817,Oscar Mingueza,Barcelona,21.1,1856,113,583,1015,265,17,1856,10,8,80.0,2,20.0,1271,5232,2932,23,32,1,9,7,1420,33
1818,Rafa Mir,Huesca,32.0,802,33,86,344,389,142,799,27,15,55.6,12,44.4,380,2278,1106,42,27,19,82,19,543,117
1820,Jorge Miramon,Levante,19.2,1241,90,458,453,343,19,1241,23,16,69.6,7,30.4,627,3130,1725,48,32,2,7,6,673,93
1821,Aleksei Miranchuk,Atalanta,7.5,493,0,40,188,271,31,493,23,14,60.9,9,39.1,330,1644,733,26,20,10,18,13,384,68
1822,Juan Miranda,Betis,18.4,1160,55,330,550,282,19,1160,10,4,40.0,6,60.0,459,1757,915,21,18,0,18,8,641,89
1823,Antonio Mirante,Roma,12.8,424,377,420,4,0,0,424,0,0,0.0,0,0.0,205,913,586,0,0,0,0,0,179,0
1824,Tyrick Mitchell,Crystal Palace,19.0,1021,77,401,419,205,7,1021,18,11,61.1,7,38.9,432,1889,947,15,11,0,16,12,476,30
1825,Aleksandar Mitrovic,Fulham,15.6,584,12,37,243,307,102,582,12,7,58.3,5,41.7,275,1060,382,10,9,5,60,17,457,88
1826,Stefan Mitrovic,Strasbourg,30.9,1503,203,854,628,27,19,1503,2,2,100.0,0,0.0,863,4663,2720,7,1,0,6,2,922,0
1827,Maximilian Mittelstadt,Hertha BSC,20.0,1427,71,467,683,292,19,1427,35,19,54.3,16,45.7,687,3947,2051,49,38,7,24,12,745,74
1828,Henrikh Mkhitaryan,Roma,30.5,1515,14,154,697,695,140,1514,85,48,56.5,37,43.5,811,5628,3343,103,79,41,49,23,1107,225
1829,Jakub Moder,Brighton,7.2,375,15,67,149,166,22,375,17,9,52.9,8,47.1,203,1183,580,21,9,6,14,10,251,50
1830,Anthony Modeste,Saint-Étienne,3.3,85,5,10,46,29,14,85,0,0,0.0,0,0.0,39,118,37,3,1,2,11,2,71,14
1831,Anthony Modeste,Köln,2.5,67,2,6,36,25,11,66,1,0,0.0,1,100.0,28,70,22,1,1,1,6,2,51,10
1832,Luka Modric,Real Madrid,30.4,2554,33,430,1369,782,51,2554,74,55,74.3,19,25.7,1757,9193,4100,67,75,13,42,33,2026,108
1833,Terem Moffi,Lorient,23.0,665,8,22,307,351,100,664,58,24,41.4,34,58.6,359,1900,803,35,35,18,94,43,470,131
1834,Kevin Mohwald,Werder Bremen,17.3,1132,30,282,693,167,13,1132,13,7,53.8,6,46.2,571,2485,1171,12,20,3,18,21,789,24
1835,Niklas Moisander,Werder Bremen,13.6,1068,123,544,524,11,0,1068,2,1,50.0,1,50.0,665,3948,2240,14,4,0,5,4,708,0
1836,Dion Moise Sahi,Strasbourg,1.0,49,0,5,21,25,2,49,5,3,60.0,2,40.0,28,202,114,4,3,0,7,2,28,11
1837,Johan Mojica,Atalanta,3.3,262,11,64,101,97,6,262,6,2,33.3,4,66.7,169,840,376,14,8,3,8,6,176,36
1838,Johan Mojica,Elche,13.4,846,46,314,353,191,5,846,28,13,46.4,15,53.6,479,2523,1143,26,29,2,19,9,486,47
1839,Guillem Molina,Valencia,1.7,85,6,39,45,3,0,85,4,3,75.0,1,25.0,38,128,78,0,0,0,0,0,38,0
1840,Jorge Molina,Granada,17.9,623,20,46,302,277,58,622,11,5,45.5,6,54.5,298,1052,450,7,10,1,45,23,469,95
1841,Nahuel Molina,Udinese,20.3,1201,67,323,459,428,36,1201,21,15,71.4,6,28.6,577,2575,1411,34,23,7,29,7,682,156
1842,Salvatore Molina,Crotone,25.7,1326,84,402,605,334,21,1326,44,25,56.8,19,43.2,758,4143,1790,34,27,5,36,30,869,87
1843,Victor Mollejo,Getafe,0.8,45,0,3,24,18,3,45,4,2,50.0,2,50.0,28,177,65,3,4,1,0,3,36,8
1844,Florent Mollet,Montpellier,26.2,1476,20,223,773,492,46,1476,36,14,38.9,22,61.1,963,5253,2103,48,33,7,31,27,1052,127
1846,Jayson Molumby,Brighton,0.0,1,0,0,1,0,0,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
1847,Alkhaly Momo Cisse,Stuttgart,0.4,24,0,3,12,9,1,24,1,0,0.0,1,100.0,12,59,31,1,1,1,3,0,14,3
1848,Jon Moncayola,Osasuna,29.6,1440,63,349,853,253,21,1440,15,8,53.3,7,46.7,666,3001,1439,27,25,3,32,13,823,45
1849,Gabriele Moncini,Benevento,4.0,129,4,10,83,39,13,129,6,4,66.7,2,33.3,73,304,86,3,1,2,12,3,96,21
1850,Thomas Monconduit,Lorient,12.8,802,32,187,518,111,7,802,22,14,63.6,8,36.4,444,2102,1216,14,13,2,16,13,539,11
1851,Kevin Monnet-Paquet,Saint-Étienne,6.3,312,7,58,126,131,23,312,18,6,33.3,12,66.7,159,884,308,12,3,7,16,16,196,46
1852,Nacho Monreal,Real Sociedad,23.1,1407,46,402,645,370,34,1407,11,8,72.7,3,27.3,678,2737,1162,24,26,1,13,9,796,119
1853,Cristobal Montiel,Fiorentina,0.0,3,0,0,2,1,0,3,0,0,0.0,0,0.0,4,20,6,0,0,0,0,1,3,2
1854,Lorenzo Montipo,Benevento,37.0,1338,1090,1334,4,0,0,1338,0,0,0.0,0,0.0,607,3296,1790,0,0,0,1,0,523,0
1855,Angel Montoro,Granada,15.1,844,26,146,473,230,5,843,6,4,66.7,2,33.3,404,1562,591,1,9,0,11,8,515,22
1856,Martin Montoya,Betis,2.7,196,8,40,103,55,5,196,7,5,71.4,2,28.6,76,339,142,4,5,0,5,1,114,19
1857,Emre Mor,Celta Vigo,5.6,183,1,18,81,90,11,183,25,16,64.0,9,36.0,111,747,306,9,6,2,18,13,123,21
1858,Luca Mora,Spezia,1.3,76,4,15,41,20,2,76,1,1,100.0,0,0.0,40,166,79,0,3,0,4,3,56,4
1859,Wesley Moraes,Aston Villa,0.2,8,0,0,0,8,1,8,0,0,0.0,0,0.0,4,11,6,0,0,0,1,0,4,1
1860,Alvaro Morata,Juventus,22.4,851,27,60,376,423,130,850,41,23,56.1,18,43.9,424,2942,1396,55,35,21,74,41,656,159
1861,Jan Moravek,Augsburg,3.0,166,6,37,95,35,3,166,1,1,100.0,0,0.0,63,304,152,4,0,1,4,1,101,5
1862,Jon Morcillo,Athletic Club,15.1,665,9,71,226,381,36,665,25,13,52.0,12,48.0,404,2814,1552,54,38,11,25,21,455,142
1863,Jeremy Morel,Lorient,27.7,1502,153,738,691,83,9,1502,11,5,45.5,6,54.5,772,3705,2040,22,13,0,7,10,900,17
1864,Alberto Moreno,Villarreal,2.1,121,4,31,52,39,4,121,6,4,66.7,2,33.3,71,483,267,10,6,1,0,0,78,16
1865,Alex Moreno,Betis,19.8,1398,80,430,654,327,40,1398,43,26,60.5,17,39.5,766,4081,2133,61,36,16,33,11,774,84
1866,Gerard Moreno,Villarreal,29.7,1490,33,131,749,630,154,1480,114,71,62.3,43,37.7,935,4799,2064,49,54,25,91,59,1274,233
1867,Tete Morente,Elche,22.4,1007,33,216,426,381,33,1007,75,45,60.0,30,40.0,573,3335,1404,45,33,7,51,34,695,130
1868,Mateu Morey,Dortmund,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,Wes Morgan,Leicester City,0.2,6,1,2,4,0,0,6,0,0,0.0,0,0.0,2,5,3,0,0,0,0,0,3,0
1870,Ilaix Moriba,Barcelona,6.0,449,5,48,254,151,23,449,19,17,89.5,2,10.5,299,1535,751,16,12,3,12,9,364,20
1872,Raul Moro,Lazio,0.1,4,0,2,1,1,1,4,2,0,0.0,2,100.0,3,6,0,0,0,0,1,0,2,0
1873,Loren Moron,Betis,11.0,335,15,33,161,143,33,335,23,11,47.8,12,52.2,187,907,325,6,12,3,36,27,251,49
1874,Pedro Mosquera,Huesca,22.8,1390,63,399,902,103,5,1390,13,10,76.9,3,23.1,745,3527,1795,18,9,3,9,13,902,8
1875,Aimen Moueffek,Saint-Étienne,8.3,501,32,170,269,69,5,501,33,20,60.6,13,39.4,240,1537,809,17,11,1,17,10,237,12
1876,Youssoufa Moukoko,Dortmund,4.7,135,0,7,38,91,29,135,14,8,57.1,6,42.9,94,451,129,6,6,4,19,9,100,43
