Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,Prog,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - Drib,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - Drib,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Vs Dribbles - Tkl,Vs Dribbles - Att,Vs Dribbles - Tkl%,Vs Dribbles - Past,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
Gianluca Mancini,1412,ITA,DF,Roma,Serie A,26.0,1996.0,14.0,14.0,1103.0,12.3,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.08,0.08,0.0,0.08,0.6,0.6,0.5,1.1,0.05,0.04,0.09,0.05,0.09,1412,ITA,DF,Roma,Serie A,26.0,1996.0,12.3,0.0,5.0,1.0,20.0,0.41,0.08,0.0,0.0,10.7,0.0,0.0,0.0,0.6,0.6,0.12,-0.6,-0.6,1412,ITA,DF,Roma,Serie A,26.0,1996.0,12.3,546.0,642.0,85.0,10758.0,3515.0,196.0,211.0,92.9,272.0,296.0,91.9,73.0,121.0,60.3,1.0,0.5,0.6,0.5,6.0,37.0,9.0,3.0,27.0,1412,ITA,DF,Roma,Serie A,26.0,1996.0,12.3,642.0,618.0,20.0,17.0,1.0,10.0,9.0,2.0,0.0,0.0,0.0,0.0,546.0,4.0,4.0,1412,ITA,DF,Roma,Serie A,26.0,1996.0,12.3,16.0,1.31,14.0,0.0,0.0,1.0,1.0,0.0,2.0,0.16,1.0,0.0,0.0,0.0,1.0,0.0,1412,ITA,DF,Roma,Serie A,26.0,1996.0,12.3,21.0,11.0,17.0,4.0,0.0,8.0,10.0,80.0,2.0,9.0,5.0,4.0,17.0,38.0,21.0,0.0
Steve Mandanda,1413,FRA,GK,Rennes,Ligue 1,37.0,1985.0,12.0,12.0,1035.0,11.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.1,0.1,0.0,0.01,0.01,0.0,0.01,1413,FRA,GK,Rennes,Ligue 1,37.0,1985.0,11.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1413,FRA,GK,Rennes,Ligue 1,37.0,1985.0,11.5,265.0,360.0,73.6,8028.0,6014.0,42.0,43.0,97.7,113.0,116.0,97.4,109.0,200.0,54.5,1.0,0.1,0.0,0.9,1.0,5.0,0.0,0.0,0.0,1413,FRA,GK,Rennes,Ligue 1,37.0,1985.0,11.5,360.0,260.0,100.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,1413,FRA,GK,Rennes,Ligue 1,37.0,1985.0,11.5,3.0,0.26,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,1413,FRA,GK,Rennes,Ligue 1,37.0,1985.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Reinildo Mandava,1414,MOZ,DF,Atlético Madrid,La Liga,28.0,1994.0,14.0,14.0,1238.0,13.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.5,0.01,0.03,0.04,0.01,0.04,1414,MOZ,DF,Atlético Madrid,La Liga,28.0,1994.0,13.8,0.0,3.0,0.0,0.0,0.22,0.0,0.0,,29.1,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,1414,MOZ,DF,Atlético Madrid,La Liga,28.0,1994.0,13.8,640.0,746.0,85.8,9386.0,3833.0,367.0,395.0,92.9,224.0,258.0,86.8,28.0,57.0,49.1,0.0,0.5,0.8,-0.5,7.0,31.0,6.0,3.0,31.0,1414,MOZ,DF,Atlético Madrid,La Liga,28.0,1994.0,13.8,746.0,673.0,72.0,19.0,0.0,2.0,11.0,53.0,0.0,0.0,0.0,0.0,640.0,1.0,9.0,1414,MOZ,DF,Atlético Madrid,La Liga,28.0,1994.0,13.8,18.0,1.31,16.0,0.0,0.0,0.0,1.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,1414,MOZ,DF,Atlético Madrid,La Liga,28.0,1994.0,13.8,45.0,32.0,32.0,13.0,0.0,25.0,31.0,80.6,6.0,21.0,10.0,11.0,20.0,65.0,41.0,0.0
Aïssa Mandi,1415,DZA,DF,Villarreal,La Liga,31.0,1991.0,7.0,3.0,261.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,1415,DZA,DF,Villarreal,La Liga,31.0,1991.0,2.9,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1415,DZA,DF,Villarreal,La Liga,31.0,1991.0,2.9,158.0,176.0,89.8,2867.0,1022.0,61.0,66.0,92.4,83.0,88.0,94.3,11.0,15.0,73.3,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,5.0,1415,DZA,DF,Villarreal,La Liga,31.0,1991.0,2.9,176.0,148.0,27.0,10.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,158.0,1.0,0.0,1415,DZA,DF,Villarreal,La Liga,31.0,1991.0,2.9,2.0,0.69,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,1415,DZA,DF,Villarreal,La Liga,31.0,1991.0,2.9,4.0,3.0,3.0,1.0,0.0,1.0,1.0,100.0,0.0,3.0,3.0,0.0,7.0,11.0,8.0,0.0
Rolando Mandragora,1416,ITA,MF,Fiorentina,Serie A,25.0,1997.0,12.0,9.0,804.0,8.9,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.11,0.11,0.22,0.11,0.22,0.7,0.7,1.3,2.0,0.08,0.14,0.22,0.08,0.22,1416,ITA,MF,Fiorentina,Serie A,25.0,1997.0,8.9,1.0,19.0,4.0,21.1,2.13,0.45,0.05,0.25,24.0,0.0,0.0,0.0,0.7,0.7,0.04,0.3,0.3,1416,ITA,MF,Fiorentina,Serie A,25.0,1997.0,8.9,360.0,431.0,83.5,7040.0,2131.0,132.0,150.0,88.0,177.0,196.0,90.3,42.0,64.0,65.6,1.0,1.3,1.4,-0.3,11.0,54.0,6.0,3.0,45.0,1416,ITA,MF,Fiorentina,Serie A,25.0,1997.0,8.9,431.0,397.0,32.0,18.0,1.0,9.0,24.0,2.0,12.0,6.0,3.0,0.0,360.0,2.0,5.0,1416,ITA,MF,Fiorentina,Serie A,25.0,1997.0,8.9,34.0,3.81,24.0,6.0,0.0,2.0,0.0,2.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,1416,ITA,MF,Fiorentina,Serie A,25.0,1997.0,8.9,21.0,11.0,5.0,13.0,3.0,10.0,18.0,55.6,8.0,9.0,1.0,8.0,6.0,27.0,11.0,0.0
Sadio Mané,1417,SEN,FW,Bayern Munich,Bundesliga,30.0,1992.0,14.0,12.0,906.0,10.1,6.0,3.0,5.0,1.0,2.0,1.0,0.0,0.6,0.3,0.89,0.5,0.79,5.9,4.2,1.5,5.7,0.59,0.15,0.73,0.42,0.57,1417,SEN,FW,Bayern Munich,Bundesliga,30.0,1992.0,10.1,6.0,39.0,17.0,43.6,3.87,1.69,0.13,0.29,13.5,0.0,1.0,2.0,5.9,4.2,0.11,0.1,0.8,1417,SEN,FW,Bayern Munich,Bundesliga,30.0,1992.0,10.1,204.0,281.0,72.6,3024.0,873.0,124.0,152.0,81.6,64.0,80.0,80.0,11.0,17.0,64.7,3.0,1.5,1.7,1.5,12.0,10.0,22.0,3.0,32.0,1417,SEN,FW,Bayern Munich,Bundesliga,30.0,1992.0,10.1,281.0,265.0,13.0,2.0,1.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,204.0,3.0,18.0,1417,SEN,FW,Bayern Munich,Bundesliga,30.0,1992.0,10.1,44.0,4.37,29.0,0.0,3.0,8.0,4.0,0.0,9.0,0.89,6.0,0.0,1.0,2.0,0.0,0.0,1417,SEN,FW,Bayern Munich,Bundesliga,30.0,1992.0,10.1,5.0,3.0,2.0,1.0,2.0,0.0,4.0,0.0,4.0,10.0,2.0,8.0,0.0,5.0,2.0,0.0
Orel Mangala,1418,BEL,MF,Nott'ham Forest,Premier League,24.0,1998.0,7.0,3.0,267.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.06,0.02,0.08,0.06,0.08,1418,BEL,MF,Nott'ham Forest,Premier League,24.0,1998.0,3.0,0.0,4.0,1.0,25.0,1.35,0.34,0.0,0.0,23.9,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2,1418,BEL,MF,Nott'ham Forest,Premier League,24.0,1998.0,3.0,93.0,116.0,80.2,1386.0,338.0,44.0,51.0,86.3,41.0,46.0,89.1,3.0,10.0,30.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,10.0,1418,BEL,MF,Nott'ham Forest,Premier League,24.0,1998.0,3.0,116.0,112.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,93.0,2.0,1.0,1418,BEL,MF,Nott'ham Forest,Premier League,24.0,1998.0,3.0,4.0,1.35,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418,BEL,MF,Nott'ham Forest,Premier League,24.0,1998.0,3.0,6.0,3.0,4.0,1.0,1.0,3.0,7.0,42.9,4.0,4.0,0.0,4.0,1.0,7.0,1.0,0.0
Thomas Mangani,1419,FRA,MF,Ajaccio,Ligue 1,35.0,1987.0,12.0,5.0,510.0,5.7,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.18,0.18,0.35,0.0,0.18,1.9,0.3,1.1,1.4,0.33,0.19,0.52,0.05,0.24,1419,FRA,MF,Ajaccio,Ligue 1,35.0,1987.0,5.7,1.0,6.0,0.0,0.0,1.06,0.0,0.0,,29.5,2.0,1.0,2.0,1.9,0.3,0.05,-0.9,-0.3,1419,FRA,MF,Ajaccio,Ligue 1,35.0,1987.0,5.7,269.0,385.0,69.9,5462.0,1824.0,101.0,121.0,83.5,111.0,153.0,72.5,48.0,97.0,49.5,1.0,1.1,1.0,-0.1,15.0,38.0,4.0,1.0,31.0,1419,FRA,MF,Ajaccio,Ligue 1,35.0,1987.0,5.7,385.0,327.0,57.0,32.0,1.0,3.0,41.0,2.0,23.0,14.0,8.0,0.0,269.0,1.0,6.0,1419,FRA,MF,Ajaccio,Ligue 1,35.0,1987.0,5.7,25.0,4.41,9.0,14.0,0.0,1.0,1.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1419,FRA,MF,Ajaccio,Ligue 1,35.0,1987.0,5.7,8.0,6.0,3.0,3.0,2.0,4.0,13.0,30.8,9.0,7.0,1.0,6.0,11.0,19.0,5.0,0.0
Vito Mannone,1420,ITA,GK,Lorient,Ligue 1,34.0,1988.0,1.0,0.0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420,ITA,GK,Lorient,Ligue 1,34.0,1988.0,0.9,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1420,ITA,GK,Lorient,Ligue 1,34.0,1988.0,0.9,17.0,26.0,65.4,393.0,244.0,6.0,6.0,100.0,9.0,9.0,100.0,2.0,11.0,18.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1420,ITA,GK,Lorient,Ligue 1,34.0,1988.0,0.9,26.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1420,ITA,GK,Lorient,Ligue 1,34.0,1988.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420,ITA,GK,Lorient,Ligue 1,34.0,1988.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javier Manquillo,1421,ESP,DF,Newcastle Utd,Premier League,28.0,1994.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421,ESP,DF,Newcastle Utd,Premier League,28.0,1994.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1421,ESP,DF,Newcastle Utd,Premier League,28.0,1994.0,0.1,4.0,7.0,57.1,68.0,34.0,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1421,ESP,DF,Newcastle Utd,Premier League,28.0,1994.0,0.1,7.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1421,ESP,DF,Newcastle Utd,Premier League,28.0,1994.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421,ESP,DF,Newcastle Utd,Premier League,28.0,1994.0,0.1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Myziane Maolida,1422,FRA,"FW,MF",Hertha BSC,Bundesliga,23.0,1999.0,2.0,1.0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422,FRA,"FW,MF",Hertha BSC,Bundesliga,23.0,1999.0,0.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1422,FRA,"FW,MF",Hertha BSC,Bundesliga,23.0,1999.0,0.8,3.0,9.0,33.3,43.0,6.0,1.0,3.0,33.3,2.0,5.0,40.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422,FRA,"FW,MF",Hertha BSC,Bundesliga,23.0,1999.0,0.8,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1422,FRA,"FW,MF",Hertha BSC,Bundesliga,23.0,1999.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422,FRA,"FW,MF",Hertha BSC,Bundesliga,23.0,1999.0,0.8,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Faitout Maouassa,1423,FRA,"FW,DF",Montpellier,Ligue 1,24.0,1998.0,12.0,8.0,630.0,7.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.14,0.57,0.71,0.14,0.71,0.7,0.7,1.7,2.4,0.11,0.24,0.35,0.11,0.35,1423,FRA,"FW,DF",Montpellier,Ligue 1,24.0,1998.0,7.0,1.0,11.0,5.0,45.5,1.57,0.71,0.09,0.2,22.6,1.0,0.0,0.0,0.7,0.7,0.07,0.3,0.3,1423,FRA,"FW,DF",Montpellier,Ligue 1,24.0,1998.0,7.0,110.0,164.0,67.1,1946.0,701.0,61.0,78.0,78.2,32.0,45.0,71.1,15.0,28.0,53.6,4.0,1.7,1.5,2.3,12.0,8.0,9.0,5.0,10.0,1423,FRA,"FW,DF",Montpellier,Ligue 1,24.0,1998.0,7.0,164.0,133.0,29.0,1.0,1.0,1.0,23.0,21.0,7.0,4.0,1.0,0.0,110.0,2.0,8.0,1423,FRA,"FW,DF",Montpellier,Ligue 1,24.0,1998.0,7.0,18.0,2.57,13.0,1.0,1.0,2.0,0.0,1.0,5.0,0.71,5.0,0.0,0.0,0.0,0.0,0.0,1423,FRA,"FW,DF",Montpellier,Ligue 1,24.0,1998.0,7.0,19.0,13.0,12.0,7.0,0.0,6.0,11.0,54.5,5.0,14.0,1.0,13.0,9.0,28.0,7.0,0.0
Sekou Mara,1424,FRA,"FW,MF",Southampton,Premier League,20.0,2002.0,9.0,2.0,214.0,2.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.0,0.42,0.7,0.7,0.5,1.2,0.29,0.21,0.5,0.29,0.5,1424,FRA,"FW,MF",Southampton,Premier League,20.0,2002.0,2.4,0.0,11.0,2.0,18.2,4.63,0.84,0.0,0.0,15.3,0.0,0.0,0.0,0.7,0.7,0.06,-0.7,-0.7,1424,FRA,"FW,MF",Southampton,Premier League,20.0,2002.0,2.4,22.0,33.0,66.7,368.0,94.0,11.0,16.0,68.8,6.0,6.0,100.0,3.0,5.0,60.0,1.0,0.5,0.2,0.5,4.0,3.0,2.0,0.0,5.0,1424,FRA,"FW,MF",Southampton,Premier League,20.0,2002.0,2.4,33.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1424,FRA,"FW,MF",Southampton,Premier League,20.0,2002.0,2.4,7.0,2.94,4.0,0.0,2.0,0.0,0.0,1.0,2.0,0.84,1.0,0.0,1.0,0.0,0.0,0.0,1424,FRA,"FW,MF",Southampton,Premier League,20.0,2002.0,2.4,5.0,2.0,0.0,4.0,1.0,2.0,5.0,40.0,3.0,2.0,0.0,2.0,0.0,5.0,2.0,0.0
Maranhão,1425,BRA,"FW,MF",Valencia,La Liga,26.0,1996.0,10.0,3.0,358.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.25,0.0,0.25,0.25,0.25,1.3,1.2,0.4,1.6,0.34,0.1,0.44,0.31,0.41,1425,BRA,"FW,MF",Valencia,La Liga,26.0,1996.0,4.0,1.0,14.0,2.0,14.3,3.52,0.5,0.07,0.5,13.3,0.0,0.0,0.0,1.3,1.2,0.09,-0.3,-0.2,1425,BRA,"FW,MF",Valencia,La Liga,26.0,1996.0,4.0,29.0,44.0,65.9,403.0,112.0,15.0,22.0,68.2,11.0,16.0,68.8,1.0,2.0,50.0,0.0,0.4,0.2,-0.4,3.0,4.0,1.0,0.0,4.0,1425,BRA,"FW,MF",Valencia,La Liga,26.0,1996.0,4.0,44.0,38.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,1425,BRA,"FW,MF",Valencia,La Liga,26.0,1996.0,4.0,8.0,2.02,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425,BRA,"FW,MF",Valencia,La Liga,26.0,1996.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0
Marcão,1426,BRA,DF,Sevilla,La Liga,26.0,1996.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426,BRA,DF,Sevilla,La Liga,26.0,1996.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1426,BRA,DF,Sevilla,La Liga,26.0,1996.0,4.0,184.0,211.0,87.2,3043.0,1232.0,90.0,97.0,92.8,85.0,91.0,93.4,8.0,19.0,42.1,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,1426,BRA,DF,Sevilla,La Liga,26.0,1996.0,4.0,211.0,204.0,6.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,1.0,2.0,1426,BRA,DF,Sevilla,La Liga,26.0,1996.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426,BRA,DF,Sevilla,La Liga,26.0,1996.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,3.0,3.0,0.0,5.0,7.0,13.0,0.0
Solly March,1427,GBR,"DF,FW",Brighton,Premier League,28.0,1994.0,13.0,13.0,1124.0,12.5,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16,2.6,2.6,1.3,4.0,0.21,0.11,0.32,0.21,0.32,1427,GBR,"DF,FW",Brighton,Premier League,28.0,1994.0,12.5,0.0,27.0,10.0,37.0,2.16,0.8,0.0,0.0,16.1,0.0,0.0,0.0,2.6,2.6,0.1,-2.6,-2.6,1427,GBR,"DF,FW",Brighton,Premier League,28.0,1994.0,12.5,384.0,534.0,71.9,6725.0,1697.0,185.0,219.0,84.5,144.0,193.0,74.6,44.0,84.0,52.4,2.0,1.3,1.4,0.7,17.0,27.0,14.0,4.0,46.0,1427,GBR,"DF,FW",Brighton,Premier League,28.0,1994.0,12.5,534.0,466.0,67.0,8.0,0.0,9.0,53.0,34.0,22.0,11.0,6.0,0.0,384.0,1.0,13.0,1427,GBR,"DF,FW",Brighton,Premier League,28.0,1994.0,12.5,48.0,3.84,30.0,5.0,5.0,4.0,3.0,1.0,5.0,0.4,4.0,0.0,0.0,1.0,0.0,0.0,1427,GBR,"DF,FW",Brighton,Premier League,28.0,1994.0,12.5,17.0,8.0,6.0,5.0,6.0,1.0,12.0,8.3,11.0,13.0,2.0,11.0,12.0,29.0,20.0,0.0
Agustín Marchesín,1428,ARG,GK,Celta Vigo,La Liga,34.0,1988.0,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428,ARG,GK,Celta Vigo,La Liga,34.0,1988.0,13.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1428,ARG,GK,Celta Vigo,La Liga,34.0,1988.0,13.0,295.0,415.0,71.1,8294.0,5868.0,56.0,56.0,100.0,138.0,140.0,98.6,100.0,216.0,46.3,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1428,ARG,GK,Celta Vigo,La Liga,34.0,1988.0,13.0,415.0,292.0,121.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,2.0,0.0,1428,ARG,GK,Celta Vigo,La Liga,34.0,1988.0,13.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428,ARG,GK,Celta Vigo,La Liga,34.0,1988.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Vincent Marchetti,1430,FRA,MF,Ajaccio,Ligue 1,25.0,1997.0,14.0,13.0,1111.0,12.3,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,0.7,0.7,0.9,1.7,0.06,0.07,0.13,0.06,0.13,1430,FRA,MF,Ajaccio,Ligue 1,25.0,1997.0,12.3,0.0,17.0,4.0,23.5,1.38,0.32,0.0,0.0,25.3,1.0,0.0,0.0,0.7,0.7,0.04,-0.7,-0.7,1430,FRA,MF,Ajaccio,Ligue 1,25.0,1997.0,12.3,427.0,529.0,80.7,7495.0,2278.0,186.0,218.0,85.3,159.0,185.0,85.9,53.0,82.0,64.6,1.0,0.9,0.7,0.1,8.0,56.0,8.0,0.0,47.0,1430,FRA,MF,Ajaccio,Ligue 1,25.0,1997.0,12.3,529.0,513.0,15.0,12.0,4.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,427.0,1.0,12.0,1430,FRA,MF,Ajaccio,Ligue 1,25.0,1997.0,12.3,25.0,2.03,23.0,0.0,0.0,1.0,1.0,0.0,3.0,0.24,3.0,0.0,0.0,0.0,0.0,0.0,1430,FRA,MF,Ajaccio,Ligue 1,25.0,1997.0,12.3,29.0,17.0,15.0,10.0,4.0,15.0,32.0,46.9,17.0,11.0,1.0,10.0,9.0,38.0,10.0,0.0
Riccardo Marchizza,1431,ITA,DF,Sassuolo,Serie A,24.0,1998.0,2.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1431,ITA,DF,Sassuolo,Serie A,24.0,1998.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1431,ITA,DF,Sassuolo,Serie A,24.0,1998.0,0.2,5.0,7.0,71.4,114.0,43.0,1.0,1.0,100.0,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1431,ITA,DF,Sassuolo,Serie A,24.0,1998.0,0.2,7.0,3.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1431,ITA,DF,Sassuolo,Serie A,24.0,1998.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1431,ITA,DF,Sassuolo,Serie A,24.0,1998.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
