,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
2628,Yann Sommer,ch SUI,GK,M'Gladbach,Bundesliga,32.0,1988.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,8.0,3.0
2629,Son,es ESP,DF,Levante,La Liga,27.0,1994.0,21.9,28.0,18.0,16.0,7.0,5.0,17.0,34.0,50.0,17.0,11.0,5.0,6.0,19.0,47.0,33.0,1.0
2630,Brandon Soppy,fr FRA,"DF,MF",Udinese,Serie A,19.0,2002.0,8.6,20.0,9.0,8.0,10.0,2.0,11.0,16.0,68.8,5.0,10.0,2.0,8.0,5.0,25.0,9.0,1.0
2631,David Soria,es ESP,GK,Getafe,La Liga,28.0,1993.0,37.9,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0
2632,Roberto Soriano,it ITA,MF,Bologna,Serie A,30.0,1991.0,29.1,57.0,30.0,27.0,22.0,8.0,17.0,56.0,30.4,39.0,37.0,3.0,34.0,22.0,79.0,32.0,0.0
2633,Alberto Soro,es ESP,"MF,FW",Granada,La Liga,22.0,1999.0,6.4,12.0,10.0,3.0,6.0,3.0,1.0,7.0,14.3,6.0,21.0,2.0,19.0,3.0,15.0,4.0,0.0
2634,Borna Sosa,hr CRO,"DF,FW",Stuttgart,Bundesliga,23.0,1998.0,27.8,22.0,12.0,14.0,5.0,3.0,12.0,26.0,46.2,14.0,30.0,3.0,27.0,26.0,48.0,61.0,0.0
2635,Hugo Sotelo,es ESP,FW,Celta Vigo,La Liga,17.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2636,Florian Sotoca,fr FRA,"FW,MF",Lens,Ligue 1,30.0,1990.0,27.6,31.0,19.0,7.0,20.0,4.0,12.0,51.0,23.5,39.0,31.0,4.0,27.0,25.0,56.0,41.0,0.0
2637,Riccardo Sottil,it ITA,FW,Fiorentina,Serie A,22.0,1999.0,13.8,9.0,4.0,4.0,4.0,1.0,3.0,9.0,33.3,6.0,3.0,0.0,3.0,1.0,10.0,2.0,0.0
2638,Tomáš Souček,cz CZE,MF,West Ham,Premier League,26.0,1995.0,34.0,66.0,32.0,27.0,33.0,6.0,28.0,65.0,43.1,37.0,34.0,13.0,21.0,52.0,118.0,98.0,1.0
2639,Matìas Soulé,ar ARG,FW,Juventus,Serie A,18.0,2003.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2640,Sambou Soumano,sn SEN,"FW,MF",Lorient,Ligue 1,20.0,2001.0,5.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,100.0,0.0,3.0,0.0,3.0,1.0,5.0,7.0,0.0
2641,Adama Soumaoro,fr FRA,DF,Bologna,Serie A,29.0,1992.0,25.2,15.0,5.0,5.0,8.0,2.0,4.0,9.0,44.4,5.0,22.0,16.0,6.0,34.0,49.0,95.0,0.0
2642,Boubakary Soumaré,fr FRA,MF,Leicester City,Premier League,22.0,1999.0,12.2,19.0,13.0,10.0,8.0,1.0,8.0,17.0,47.1,9.0,13.0,1.0,12.0,14.0,33.0,18.0,0.0
2643,Arnaud Souquet,fr FRA,DF,Montpellier,Ligue 1,29.0,1992.0,25.9,56.0,35.0,30.0,17.0,9.0,32.0,65.0,49.2,33.0,21.0,7.0,14.0,34.0,90.0,60.0,1.0
2644,Djibril Sow,ch SUI,MF,Eint Frankfurt,Bundesliga,24.0,1997.0,26.8,57.0,33.0,28.0,25.0,4.0,22.0,60.0,36.7,38.0,35.0,8.0,27.0,50.0,107.0,20.0,1.0
2645,Saidou Sow,gn GUI,DF,Saint-Étienne,Ligue 1,19.0,2002.0,11.0,28.0,17.0,21.0,6.0,1.0,16.0,21.0,76.2,5.0,15.0,5.0,10.0,23.0,51.0,34.0,0.0
2646,Çağlar Söyüncü,tr TUR,DF,Leicester City,Premier League,25.0,1996.0,27.7,47.0,30.0,32.0,12.0,3.0,26.0,42.0,61.9,16.0,44.0,27.0,17.0,32.0,79.0,115.0,1.0
2647,Leonardo Spinazzola,it ITA,DF,Roma,Serie A,28.0,1993.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,3.0,0.0
2648,Marco Sportiello,it ITA,GK,Atalanta,Serie A,29.0,1992.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2649,Tony Springett,eng ENG,"MF,FW",Norwich City,Premier League,18.0,2002.0,1.6,2.0,1.0,1.0,1.0,0.0,1.0,4.0,25.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2650,Jerry St. Juste,nl NED,DF,Mainz 05,Bundesliga,24.0,1996.0,6.7,13.0,9.0,7.0,6.0,0.0,7.0,8.0,87.5,1.0,7.0,3.0,4.0,14.0,27.0,14.0,0.0
2652,Anton Stach,de GER,MF,Mainz 05,Bundesliga,22.0,1998.0,20.7,28.0,19.0,14.0,13.0,1.0,15.0,38.0,39.5,23.0,24.0,5.0,19.0,51.0,79.0,25.0,0.0
2653,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,Bundesliga,27.0,1993.0,15.4,37.0,27.0,22.0,13.0,2.0,20.0,26.0,76.9,6.0,19.0,6.0,13.0,31.0,68.0,43.0,0.0
2654,Luca Stanga,it ITA,DF,Milan,Serie A,19.0,2002.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2655,Josip Stanišić,hr CRO,DF,Bayern Munich,Bundesliga,21.0,2000.0,7.2,21.0,10.0,7.0,12.0,2.0,12.0,18.0,66.7,6.0,7.0,0.0,7.0,11.0,32.0,10.0,2.0
2656,Niklas Stark,de GER,DF,Hertha BSC,Bundesliga,26.0,1995.0,22.6,28.0,16.0,18.0,10.0,0.0,12.0,17.0,70.6,5.0,27.0,17.0,10.0,36.0,64.0,122.0,2.0
2657,Jason Steele,eng ENG,GK,Brighton,Premier League,30.0,1990.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2658,Jed Steer,eng ENG,GK,Aston Villa,Premier League,28.0,1992.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2659,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,Bundesliga,29.0,1991.0,10.7,20.0,16.0,10.0,10.0,0.0,9.0,16.0,56.3,7.0,7.0,0.0,7.0,13.0,33.0,14.0,0.0
2660,Zack Steffen,us USA,GK,Manchester City,Premier League,26.0,1995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2661,Calvin Stengs,nl NED,MF,Nice,Ligue 1,22.0,1998.0,11.9,16.0,7.0,6.0,9.0,1.0,7.0,20.0,35.0,13.0,10.0,0.0,10.0,8.0,24.0,6.0,0.0
2662,Pascal Stenzel,de GER,DF,Stuttgart,Bundesliga,25.0,1996.0,10.0,24.0,11.0,15.0,5.0,4.0,17.0,33.0,51.5,16.0,13.0,3.0,10.0,11.0,35.0,25.0,0.0
2663,Dale Stephens,eng ENG,MF,Burnley,Premier League,32.0,1989.0,1.4,4.0,1.0,0.0,3.0,1.0,3.0,8.0,37.5,5.0,4.0,1.0,3.0,1.0,5.0,1.0,0.0
2664,Jack Stephens,eng ENG,DF,Southampton,Premier League,27.0,1994.0,9.0,19.0,12.0,13.0,5.0,1.0,6.0,16.0,37.5,10.0,12.0,7.0,5.0,19.0,38.0,42.0,0.0
2665,Raheem Sterling,eng ENG,FW,Manchester City,Premier League,26.0,1994.0,23.6,23.0,10.0,3.0,11.0,9.0,10.0,23.0,43.5,13.0,12.0,0.0,12.0,12.0,35.0,3.0,0.0
2666,Finley Stevens,wls WAL,DF,Brentford,Premier League,18.0,2003.0,0.2,3.0,1.0,0.0,3.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2667,Angelo Stiller,de GER,MF,Hoffenheim,Bundesliga,20.0,2001.0,18.8,30.0,17.0,11.0,15.0,4.0,9.0,23.0,39.1,14.0,32.0,6.0,26.0,9.0,39.0,16.0,2.0
2668,Lars Stindl,de GER,"MF,FW",M'Gladbach,Bundesliga,32.0,1988.0,18.1,23.0,15.0,6.0,14.0,3.0,9.0,33.0,27.3,24.0,28.0,2.0,26.0,10.0,33.0,14.0,0.0
2669,Riccardo Stivanello,it ITA,DF,Bologna,Serie A,17.0,2004.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,2.0,0.0,0.0,1.0,6.0,0.0
2670,Kevin Stöger,at AUT,MF,Mainz 05,Bundesliga,27.0,1993.0,4.7,10.0,5.0,5.0,5.0,0.0,4.0,10.0,40.0,6.0,6.0,0.0,6.0,5.0,15.0,1.0,1.0
2671,Petar Stojanović,si SVN,DF,Empoli,Serie A,25.0,1995.0,30.4,96.0,63.0,55.0,32.0,9.0,59.0,114.0,51.8,55.0,39.0,13.0,26.0,27.0,123.0,65.0,1.0
2672,John Stones,eng ENG,DF,Manchester City,Premier League,27.0,1994.0,12.4,5.0,3.0,3.0,2.0,0.0,2.0,3.0,66.7,1.0,3.0,3.0,0.0,11.0,16.0,27.0,1.0
2673,Thomas Strakosha,al ALB,GK,Lazio,Serie A,26.0,1995.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0
2674,Stefan Strandberg,no NOR,DF,Salernitana,Serie A,31.0,1990.0,10.4,13.0,8.0,10.0,3.0,0.0,8.0,11.0,72.7,3.0,15.0,13.0,2.0,9.0,22.0,49.0,0.0
2675,Dávid Strelec,sk SVK,"FW,MF",Spezia,Serie A,20.0,2001.0,5.6,4.0,4.0,1.0,2.0,1.0,2.0,9.0,22.2,7.0,8.0,1.0,7.0,2.0,6.0,1.0,0.0
2676,Tobias Strobl,de GER,"MF,DF",Augsburg,Bundesliga,31.0,1990.0,3.6,8.0,3.0,3.0,5.0,0.0,3.0,11.0,27.3,8.0,7.0,2.0,5.0,7.0,15.0,3.0,0.0
2678,Kevin Strootman,nl NED,MF,Cagliari,Serie A,31.0,1990.0,7.1,8.0,4.0,2.0,4.0,2.0,5.0,12.0,41.7,7.0,11.0,2.0,9.0,10.0,18.0,15.0,0.0
2679,Pascal Struijk,nl NED,"DF,MF",Leeds United,Premier League,21.0,1999.0,22.8,61.0,39.0,34.0,23.0,4.0,30.0,50.0,60.0,20.0,35.0,23.0,12.0,33.0,94.0,60.0,2.0
2680,Jens Stryger Larsen,dk DEN,DF,Udinese,Serie A,30.0,1991.0,7.6,5.0,2.0,3.0,1.0,1.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,4.0,9.0,17.0,0.0
2681,Leo Štulac,si SVN,MF,Empoli,Serie A,26.0,1994.0,9.3,13.0,6.0,5.0,6.0,2.0,7.0,19.0,36.8,12.0,6.0,2.0,4.0,8.0,21.0,15.0,0.0
2682,Stefano Sturaro,it ITA,MF,Genoa,Serie A,28.0,1993.0,19.6,43.0,26.0,16.0,16.0,11.0,22.0,48.0,45.8,26.0,25.0,1.0,24.0,15.0,58.0,29.0,2.0
2683,Damián Suárez,uy URU,DF,Getafe,La Liga,33.0,1988.0,30.1,74.0,47.0,34.0,30.0,10.0,42.0,91.0,46.2,49.0,46.0,5.0,41.0,31.0,105.0,30.0,0.0
2684,Denis Suárez,es ESP,MF,Celta Vigo,La Liga,27.0,1994.0,31.3,61.0,29.0,20.0,33.0,8.0,25.0,82.0,30.5,57.0,32.0,4.0,28.0,16.0,77.0,11.0,0.0
2685,Luis Suárez,uy URU,FW,Atlético Madrid,La Liga,34.0,1987.0,20.4,8.0,5.0,2.0,4.0,2.0,2.0,10.0,20.0,8.0,8.0,1.0,7.0,1.0,9.0,14.0,0.0
2686,Mario Suárez,es ESP,DF,Rayo Vallecano,La Liga,34.0,1987.0,7.9,9.0,4.0,7.0,2.0,0.0,3.0,9.0,33.3,6.0,6.0,4.0,2.0,7.0,16.0,37.0,1.0
2687,Isaac Success,ng NGA,"FW,MF",Udinese,Serie A,25.0,1996.0,10.1,5.0,2.0,0.0,3.0,2.0,1.0,5.0,20.0,4.0,2.0,0.0,2.0,2.0,7.0,6.0,0.0
2688,Niklas Süle,de GER,DF,Bayern Munich,Bundesliga,25.0,1995.0,20.4,29.0,23.0,21.0,7.0,1.0,18.0,24.0,75.0,6.0,16.0,12.0,4.0,28.0,57.0,49.0,0.0
2689,Kamaldeen Sulemana,gh GHA,"MF,FW",Rennes,Ligue 1,19.0,2002.0,11.3,23.0,12.0,7.0,9.0,7.0,10.0,17.0,58.8,7.0,10.0,1.0,9.0,4.0,27.0,5.0,0.0
2690,Crysencio Summerville,nl NED,"MF,FW",Leeds United,Premier League,19.0,2001.0,1.4,5.0,3.0,1.0,1.0,3.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,2.0,7.0,0.0,0.0
2691,Vladyslav Supriaha,ua UKR,FW,Sampdoria,Serie A,21.0,2000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2692,Suso,es ESP,FW,Sevilla,La Liga,27.0,1993.0,4.3,4.0,3.0,1.0,3.0,0.0,3.0,13.0,23.1,10.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0
2693,Bosko Sutalo,hr CRO,DF,Hellas Verona,Serie A,21.0,2000.0,10.2,20.0,13.0,11.0,6.0,3.0,8.0,16.0,50.0,8.0,10.0,5.0,5.0,17.0,37.0,39.0,0.0
2694,Mattias Svanberg,se SWE,MF,Bologna,Serie A,22.0,1999.0,28.5,39.0,15.0,15.0,16.0,8.0,16.0,54.0,29.6,38.0,31.0,9.0,22.0,28.0,67.0,34.0,0.0
2695,Michael Svoboda,at AUT,DF,Venezia,Serie A,22.0,1998.0,13.7,33.0,17.0,26.0,6.0,1.0,18.0,32.0,56.3,14.0,27.0,15.0,12.0,10.0,43.0,61.0,5.0
2696,Abdoulaye Sylla,gn GUI,DF,Nantes,Ligue 1,21.0,2000.0,1.7,4.0,4.0,2.0,1.0,1.0,2.0,4.0,50.0,2.0,5.0,3.0,2.0,1.0,5.0,3.0,0.0
2697,Mamadou Sylla,sn SEN,"FW,MF",Alavés,La Liga,27.0,1994.0,4.4,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0
2698,Mamadou Sylla,sn SEN,FW,Rayo Vallecano,La Liga,27.0,1994.0,2.8,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,4.0,5.0,3.0,0.0
2699,Ádám Szalai,hu HUN,FW,Mainz 05,Bundesliga,33.0,1987.0,2.9,3.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0
2700,Wojciech Szczęsny,pl POL,GK,Juventus,Serie A,31.0,1990.0,33.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0
2701,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,Bundesliga,20.0,2000.0,17.1,17.0,12.0,5.0,9.0,3.0,8.0,27.0,29.6,19.0,30.0,3.0,27.0,10.0,27.0,15.0,0.0
2702,Jakob Sørensen,dk DEN,"MF,DF",Norwich City,Premier League,23.0,1998.0,6.7,22.0,11.0,6.0,14.0,2.0,10.0,20.0,50.0,10.0,7.0,3.0,4.0,10.0,32.0,19.0,0.0
2704,Alexander Sørloth,no NOR,FW,Real Sociedad,La Liga,25.0,1995.0,19.6,20.0,7.0,4.0,10.0,6.0,7.0,17.0,41.2,10.0,14.0,1.0,13.0,4.0,24.0,15.0,0.0
2705,Tachi,es ESP,DF,Alavés,La Liga,23.0,1997.0,2.7,6.0,3.0,3.0,3.0,0.0,5.0,7.0,71.4,2.0,4.0,3.0,1.0,1.0,7.0,9.0,0.0
2706,Jonathan Tah,de GER,DF,Leverkusen,Bundesliga,25.0,1996.0,32.0,25.0,18.0,19.0,5.0,1.0,17.0,33.0,51.5,16.0,31.0,20.0,11.0,43.0,68.0,156.0,0.0
2707,Waniss Taibi,fr FRA,"MF,FW",Angers,Ligue 1,19.0,2002.0,1.5,8.0,7.0,4.0,4.0,0.0,2.0,4.0,50.0,2.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0
2708,Flavien Tait,fr FRA,MF,Rennes,Ligue 1,28.0,1993.0,23.6,28.0,19.0,13.0,9.0,6.0,13.0,40.0,32.5,27.0,15.0,4.0,11.0,19.0,47.0,13.0,1.0
2709,Adrien Tameze,cm CMR,"MF,DF",Hellas Verona,Serie A,27.0,1994.0,28.6,52.0,29.0,24.0,21.0,7.0,20.0,59.0,33.9,39.0,40.0,5.0,35.0,52.0,104.0,41.0,0.0
2710,Japhet Tanganga,eng ENG,DF,Tottenham,Premier League,22.0,1999.0,8.2,14.0,8.0,7.0,6.0,1.0,9.0,19.0,47.4,10.0,13.0,5.0,8.0,9.0,23.0,31.0,0.0
2711,Renato Tapia,pe PER,MF,Celta Vigo,La Liga,26.0,1995.0,15.7,50.0,31.0,15.0,31.0,4.0,20.0,50.0,40.0,30.0,21.0,5.0,16.0,28.0,78.0,43.0,0.0
2712,Edmond Tapsoba,bf BFA,DF,Leverkusen,Bundesliga,22.0,1999.0,20.2,35.0,17.0,24.0,10.0,1.0,20.0,32.0,62.5,12.0,27.0,15.0,12.0,29.0,64.0,72.0,1.0
2713,Florian Tardieu,fr FRA,MF,Troyes,Ligue 1,29.0,1992.0,29.2,58.0,25.0,31.0,21.0,6.0,31.0,71.0,43.7,40.0,31.0,9.0,22.0,42.0,100.0,38.0,0.0
2714,Matt Targett,eng ENG,DF,Aston Villa,Premier League,25.0,1995.0,15.9,34.0,18.0,28.0,5.0,1.0,24.0,45.0,53.3,21.0,16.0,9.0,7.0,23.0,57.0,35.0,0.0
2715,Matt Targett,eng ENG,DF,Newcastle Utd,Premier League,25.0,1995.0,16.0,41.0,26.0,26.0,14.0,1.0,24.0,37.0,64.9,13.0,15.0,4.0,11.0,25.0,66.0,39.0,1.0
2716,Oussama Targhalline,ma MAR,FW,Marseille,Ligue 1,19.0,2002.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2717,James Tarkowski,eng ENG,DF,Burnley,Premier League,28.0,1992.0,34.5,65.0,45.0,47.0,17.0,1.0,33.0,47.0,70.2,14.0,75.0,61.0,14.0,48.0,113.0,186.0,4.0
2718,Ciprian Tătărușanu,ro ROU,GK,Milan,Serie A,35.0,1986.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
2719,Niklas Tauer,de GER,"DF,MF",Mainz 05,Bundesliga,20.0,2001.0,5.4,16.0,9.0,9.0,7.0,0.0,9.0,14.0,64.3,5.0,6.0,2.0,4.0,9.0,25.0,14.0,0.0
2720,Nuno Tavares,pt POR,DF,Arsenal,Premier League,21.0,2000.0,13.1,21.0,14.0,10.0,7.0,4.0,8.0,18.0,44.4,10.0,15.0,5.0,10.0,9.0,30.0,33.0,1.0
2721,Charlie Taylor,eng ENG,DF,Burnley,Premier League,27.0,1993.0,30.3,45.0,26.0,31.0,11.0,3.0,26.0,44.0,59.1,18.0,42.0,20.0,22.0,58.0,103.0,95.0,2.0
2722,Loum Tchaouna,fr FRA,"FW,MF",Rennes,Ligue 1,17.0,2003.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,5.0,20.0,4.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0
2723,Warren Tchimbembé,cg CGO,MF,Metz,Ligue 1,23.0,1998.0,2.3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0
2724,Aurélien Tchouaméni,fr FRA,MF,Monaco,Ligue 1,21.0,2000.0,32.5,86.0,45.0,33.0,49.0,4.0,29.0,55.0,52.7,26.0,39.0,7.0,32.0,101.0,187.0,34.0,0.0
2725,Mathys Tel,fr FRA,"FW,MF",Rennes,Ligue 1,16.0,2005.0,0.6,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0
2726,Jordan Tell,gp GLP,FW,Clermont Foot,Ligue 1,24.0,1997.0,3.2,5.0,5.0,0.0,3.0,2.0,1.0,4.0,25.0,3.0,3.0,0.0,3.0,0.0,5.0,1.0,0.0
2727,Nathan Tella,eng ENG,"MF,FW",Southampton,Premier League,22.0,1999.0,8.9,13.0,9.0,5.0,7.0,1.0,6.0,17.0,35.3,11.0,13.0,0.0,13.0,6.0,19.0,9.0,0.0
2728,Alex Telles,br BRA,DF,Manchester Utd,Premier League,28.0,1992.0,18.4,48.0,27.0,35.0,9.0,4.0,27.0,43.0,62.8,16.0,17.0,4.0,13.0,26.0,74.0,45.0,0.0
2730,Cristian Tello,es ESP,FW,Betis,La Liga,29.0,1991.0,9.1,17.0,11.0,6.0,7.0,4.0,13.0,31.0,41.9,18.0,9.0,0.0,9.0,10.0,27.0,6.0,0.0
2731,Nahuel Tenaglia,ar ARG,DF,Alavés,La Liga,25.0,1996.0,11.9,42.0,27.0,30.0,9.0,3.0,24.0,37.0,64.9,13.0,10.0,2.0,8.0,26.0,68.0,42.0,0.0
2732,Marc Tenas,es ESP,"FW,MF",Alavés,La Liga,20.0,2001.0,0.6,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2733,Marc-André ter Stegen,de GER,GK,Barcelona,La Liga,29.0,1992.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,13.0,5.0
2734,Filippo Terracciano,it ITA,DF,Hellas Verona,Serie A,18.0,2003.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2735,Pietro Terracciano,it ITA,GK,Fiorentina,Serie A,31.0,1990.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,20.0,1.0
2736,Martin Terrier,fr FRA,"FW,MF",Rennes,Ligue 1,24.0,1997.0,30.9,55.0,33.0,22.0,16.0,17.0,25.0,43.0,58.1,18.0,29.0,3.0,26.0,18.0,73.0,17.0,0.0
2737,Aleksa Terzić,rs SRB,DF,Fiorentina,Serie A,21.0,1999.0,3.0,8.0,5.0,3.0,3.0,2.0,4.0,7.0,57.1,3.0,7.0,0.0,7.0,4.0,12.0,5.0,0.0
2738,Robert Tesche,de GER,MF,Bochum,Bundesliga,34.0,1987.0,3.9,6.0,4.0,4.0,1.0,1.0,5.0,7.0,71.4,2.0,6.0,2.0,4.0,5.0,11.0,5.0,1.0
2739,Tanner Tessmann,us USA,MF,Venezia,Serie A,19.0,2001.0,7.6,11.0,5.0,4.0,6.0,1.0,5.0,14.0,35.7,9.0,19.0,9.0,10.0,5.0,16.0,22.0,0.0
2740,Tetê,br BRA,"FW,MF",Lyon,Ligue 1,21.0,2000.0,6.5,10.0,5.0,4.0,5.0,1.0,3.0,13.0,23.1,10.0,4.0,0.0,4.0,3.0,13.0,1.0,0.0
2741,Cedric Teuchert,de GER,"MF,FW",Union Berlin,Bundesliga,24.0,1997.0,1.2,3.0,2.0,3.0,0.0,0.0,2.0,6.0,33.3,4.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
2742,Arthur Theate,be BEL,DF,Bologna,Serie A,21.0,2000.0,26.9,33.0,19.0,26.0,3.0,4.0,14.0,31.0,45.2,17.0,29.0,16.0,13.0,42.0,75.0,69.0,0.0
2743,Jan Thielmann,de GER,"MF,FW",Köln,Bundesliga,19.0,2002.0,13.2,24.0,16.0,6.0,12.0,6.0,8.0,23.0,34.8,15.0,23.0,2.0,21.0,10.0,34.0,11.0,0.0
2744,Sada Thioub,sn SEN,FW,Angers,Ligue 1,26.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2745,Sada Thioub,sn SEN,"DF,MF",Saint-Étienne,Ligue 1,26.0,1995.0,10.6,13.0,8.0,5.0,8.0,0.0,6.0,14.0,42.9,8.0,9.0,0.0,9.0,10.0,23.0,8.0,0.0
2746,Luke Thomas,eng ENG,DF,Leicester City,Premier League,20.0,2001.0,21.2,50.0,31.0,33.0,13.0,4.0,28.0,65.0,43.1,37.0,35.0,14.0,21.0,40.0,90.0,55.0,0.0
2747,Romain Thomas,fr FRA,DF,Angers,Ligue 1,33.0,1988.0,28.5,49.0,37.0,28.0,21.0,0.0,30.0,57.0,52.6,27.0,35.0,19.0,16.0,44.0,93.0,126.0,0.0
2748,Adrien Thomasson,fr FRA,MF,Strasbourg,Ligue 1,27.0,1993.0,26.5,64.0,31.0,18.0,27.0,19.0,30.0,93.0,32.3,63.0,56.0,4.0,52.0,29.0,93.0,16.0,1.0
2749,Erik Thommy,de GER,"FW,MF",Stuttgart,Bundesliga,26.0,1994.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,4.0,6.0,0.0,0.0
2750,Dominic Thompson,eng ENG,DF,Brentford,Premier League,21.0,2000.0,1.6,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,3.0,0.0
2751,Morten Thorsby,no NOR,MF,Sampdoria,Serie A,25.0,1996.0,32.7,46.0,26.0,15.0,23.0,8.0,28.0,56.0,50.0,28.0,37.0,12.0,25.0,25.0,71.0,39.0,0.0
2752,Thuler,br BRA,DF,Montpellier,Ligue 1,22.0,1999.0,9.5,21.0,12.0,17.0,4.0,0.0,8.0,15.0,53.3,7.0,9.0,7.0,2.0,9.0,30.0,30.0,0.0
2753,Marcus Thuram,fr FRA,FW,M'Gladbach,Bundesliga,23.0,1997.0,10.9,6.0,5.0,0.0,5.0,1.0,1.0,4.0,25.0,3.0,5.0,0.0,5.0,5.0,11.0,5.0,0.0
2754,Khéphren Thuram-Ulie,fr FRA,MF,Nice,Ligue 1,20.0,2001.0,21.1,33.0,19.0,11.0,18.0,4.0,17.0,35.0,48.6,18.0,31.0,11.0,20.0,28.0,61.0,19.0,0.0
2756,Alexis Tibidi,fr FRA,"MF,FW",Stuttgart,Bundesliga,17.0,2003.0,4.3,7.0,3.0,1.0,3.0,3.0,3.0,4.0,75.0,1.0,4.0,0.0,4.0,3.0,10.0,2.0,0.0
2757,Cheikh Tidiane Sabaly,sn SEN,"FW,MF",Metz,Ligue 1,22.0,1999.0,1.7,6.0,3.0,1.0,4.0,1.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0
