,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG
1714,Levan Mchedlidze,ge GEO,FW,Empoli,Serie A,26.0,1990.0,10.5,3.0,0.0,0.0,25.0,20.0,14.0,11.0,2.0,7.0,1.0,0.0,0.0
1716,Weston McKennie,us USA,MF,Schalke 04,Bundesliga,17.0,1998.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1717,Paddy McNair,nir NIR,MF,Sunderland,Premier League,21.0,1995.0,3.9,0.0,0.0,0.0,6.0,3.0,0.0,7.0,5.0,6.0,0.0,0.0,1.0
1718,Sam McQueen,eng ENG,DF,Southampton,Premier League,21.0,1995.0,6.8,0.0,0.0,0.0,3.0,3.0,0.0,37.0,15.0,11.0,1.0,0.0,0.0
1719,Scott McTominay,sct SCO,MF,Manchester Utd,Premier League,19.0,1996.0,1.1,1.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
1720,Gary Medel,cl CHI,"DF,MF",Inter,Serie A,28.0,1987.0,24.0,5.0,0.0,0.0,20.0,23.0,0.0,0.0,41.0,41.0,0.0,2.0,0.0
1721,Carl Medjani,dz ALG,DF,Leganés,La Liga,31.0,1985.0,6.6,2.0,0.0,0.0,12.0,7.0,5.0,0.0,14.0,4.0,0.0,1.0,0.0
1722,Álvaro Medrán,es ESP,MF,Valencia,La Liga,22.0,1994.0,10.6,3.0,0.0,0.0,14.0,13.0,0.0,5.0,9.0,14.0,0.0,0.0,0.0
1723,Ben Mee,eng ENG,DF,Burnley,Premier League,26.0,1989.0,33.5,5.0,0.0,0.0,23.0,28.0,1.0,6.0,74.0,31.0,1.0,2.0,2.0
1724,Jonas Meffert,de GER,MF,Freiburg,Bundesliga,21.0,1994.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
1725,Riccardo Meggiorini,it ITA,FW,Chievo,Serie A,30.0,1985.0,19.7,6.0,0.0,0.0,47.0,45.0,18.0,17.0,12.0,19.0,2.0,0.0,0.0
1726,Admir Mehmedi,ch SUI,"MF,FW",Leverkusen,Bundesliga,25.0,1991.0,14.0,1.0,0.0,0.0,28.0,20.0,16.0,13.0,20.0,17.0,0.0,0.0,0.0
1727,Alexander Meier,de GER,"FW,MF",Eint Frankfurt,Bundesliga,33.0,1983.0,15.5,1.0,0.0,0.0,12.0,8.0,14.0,3.0,8.0,2.0,0.0,0.0,0.0
1728,Federico Melchiorri,it ITA,FW,Cagliari,Serie A,29.0,1987.0,5.2,1.0,0.0,0.0,6.0,6.0,7.0,7.0,4.0,6.0,2.0,0.0,0.0
1729,Filippo Melegoni,it ITA,MF,Atalanta,Serie A,17.0,1999.0,0.5,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
1730,Óscar Melendo,es ESP,MF,Espanyol,La Liga,18.0,1997.0,3.4,0.0,0.0,0.0,2.0,11.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0
1731,Felipe Melo,br BRA,MF,Inter,Serie A,33.0,1983.0,2.0,2.0,2.0,1.0,7.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
1732,Memphis,nl NED,"FW,MF",Manchester Utd,Premier League,22.0,1994.0,0.3,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
1733,Memphis,nl NED,"MF,FW",Lyon,Ligue 1,22.0,1994.0,13.2,1.0,0.0,0.0,13.0,25.0,5.0,61.0,8.0,10.0,1.0,0.0,0.0
1734,Ledian Memushaj,al ALB,MF,Pescara,Serie A,29.0,1986.0,32.8,3.0,0.0,0.0,43.0,66.0,8.0,59.0,45.0,47.0,2.0,0.0,0.0
1735,Pedro Mendes,pt POR,DF,Rennes,Ligue 1,25.0,1990.0,18.5,7.0,0.0,,18.0,,,,,,,,
1736,Ryan Mendes,cv CPV,"MF,FW",Lille,Ligue 1,26.0,1990.0,2.6,0.0,0.0,0.0,3.0,7.0,1.0,12.0,1.0,4.0,0.0,0.0,0.0
1737,Tiago Mendes,pt POR,MF,Atlético Madrid,La Liga,35.0,1981.0,5.0,2.0,0.0,0.0,13.0,14.0,0.0,0.0,18.0,6.0,0.0,0.0,0.0
1738,Édgar Méndez,es ESP,"MF,FW",Alavés,La Liga,26.0,1990.0,17.9,6.0,0.0,0.0,41.0,43.0,10.0,57.0,18.0,31.0,0.0,0.0,0.0
1739,Alexandre Mendy,gw GNB,FW,Guingamp,Ligue 1,22.0,1994.0,9.0,2.0,0.0,0.0,9.0,9.0,14.0,9.0,0.0,1.0,0.0,0.0,0.0
1740,Benjamin Mendy,fr FRA,DF,Monaco,Ligue 1,22.0,1994.0,22.8,6.0,1.0,0.0,30.0,17.0,12.0,172.0,44.0,39.0,0.0,1.0,0.0
1742,Nampalys Mendy,sn SEN,MF,Leicester City,Premier League,24.0,1992.0,3.0,1.0,0.0,0.0,4.0,8.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0
1743,Hamza Mendyl,ma MAR,"DF,MF",Lille,Ligue 1,18.0,1997.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1744,Jérémy Ménez,fr FRA,FW,Bordeaux,Ligue 1,29.0,1987.0,16.4,4.0,1.0,0.0,20.0,33.0,27.0,25.0,8.0,9.0,0.0,0.0,0.0
1745,Gabriel Mercado,ar ARG,DF,Sevilla,La Liga,29.0,1987.0,24.3,10.0,0.0,0.0,53.0,16.0,2.0,13.0,47.0,46.0,0.0,0.0,0.0
1746,Jorge Meré,es ESP,DF,Sporting Gijón,La Liga,19.0,1997.0,30.8,7.0,1.0,0.0,20.0,17.0,0.0,0.0,66.0,39.0,0.0,1.0,1.0
1747,Fran Mérida,es ESP,MF,Osasuna,La Liga,26.0,1990.0,9.0,5.0,0.0,0.0,30.0,7.0,0.0,18.0,14.0,25.0,0.0,1.0,0.0
1748,Mikel Merino,es ESP,DF,Dortmund,Bundesliga,20.0,1996.0,3.3,1.0,0.0,0.0,0.0,7.0,0.0,1.0,13.0,11.0,0.0,0.0,0.0
1749,Sabin Merino,es ESP,"FW,MF",Athletic Club,La Liga,24.0,1992.0,4.9,2.0,0.0,0.0,5.0,5.0,0.0,7.0,3.0,9.0,0.0,0.0,0.0
1750,Dries Mertens,be BEL,FW,Napoli,Serie A,29.0,1987.0,28.4,6.0,0.0,0.0,44.0,55.0,16.0,47.0,10.0,15.0,3.0,0.0,0.0
1751,Per Mertesacker,de GER,DF,Arsenal,Premier League,31.0,1984.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1752,Roque Mesa,es ESP,MF,Las Palmas,La Liga,27.0,1989.0,33.7,14.0,0.0,0.0,58.0,53.0,0.0,9.0,40.0,36.0,1.0,1.0,0.0
1753,Djamel Mesbah,dz ALG,DF,Crotone,Serie A,31.0,1984.0,7.6,1.0,0.0,0.0,9.0,15.0,0.0,17.0,9.0,10.0,1.0,0.0,0.0
1754,Walid Mesloub,dz ALG,MF,Lorient,Ligue 1,30.0,1985.0,13.1,2.0,1.0,0.0,13.0,26.0,1.0,36.0,10.0,14.0,0.0,0.0,0.0
1755,Lionel Messi,ar ARG,FW,Barcelona,La Liga,29.0,1987.0,31.4,6.0,0.0,0.0,14.0,79.0,3.0,44.0,7.0,15.0,0.0,0.0,0.0
1756,Thomas Meunier,be BEL,DF,Paris S-G,Ligue 1,24.0,1991.0,18.8,3.0,0.0,0.0,24.0,7.0,0.0,78.0,29.0,36.0,0.0,0.0,0.0
1757,Mexer,mz MOZ,DF,Rennes,Ligue 1,27.0,1988.0,20.2,3.0,0.0,0.0,17.0,20.0,0.0,2.0,42.0,18.0,0.0,0.0,0.0
1758,Max Meyer,de GER,"MF,FW",Schalke 04,Bundesliga,20.0,1995.0,18.5,4.0,0.0,0.0,11.0,30.0,4.0,53.0,10.0,16.0,0.0,0.0,0.0
1759,David Meyler,ie IRL,"MF,DF",Hull City,Premier League,27.0,1989.0,10.7,2.0,0.0,0.0,9.0,17.0,1.0,15.0,20.0,20.0,0.0,0.0,0.0
1760,Senna Miangue,be BEL,DF,Cagliari,Serie A,19.0,1997.0,1.5,1.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
1761,Senna Miangue,be BEL,DF,Inter,Serie A,19.0,1997.0,1.4,0.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0
1762,Michel,br BRA,DF,Las Palmas,La Liga,26.0,1990.0,23.2,5.0,0.0,0.0,15.0,31.0,0.0,52.0,25.0,28.0,0.0,1.0,0.0
1763,Mathieu Michel,fr FRA,GK,Angers,Ligue 1,24.0,1991.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
1764,Clément Michelin,fr FRA,"MF,DF",Toulouse,Ligue 1,19.0,1997.0,5.3,1.0,0.0,0.0,9.0,5.0,1.0,21.0,17.0,13.0,0.0,0.0,0.0
1765,Tom Mickel,de GER,GK,Hamburger SV,Bundesliga,27.0,1989.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1766,Giulio Migliaccio,it ITA,"DF,MF",Atalanta,Serie A,35.0,1981.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1768,Simon Mignolet,be BEL,GK,Liverpool,Premier League,28.0,1988.0,28.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1769,Guido Milán,ar ARG,DF,Metz,Ligue 1,29.0,1987.0,19.3,2.0,0.0,0.0,13.0,4.0,3.0,1.0,36.0,18.0,0.0,1.0,0.0
1770,Hrvoje Milić,hr CRO,"MF,DF",Fiorentina,Serie A,27.0,1989.0,13.9,4.0,0.0,0.0,18.0,15.0,3.0,72.0,17.0,19.0,0.0,0.0,0.0
1771,Hrvoje Miličević,ba BIH,DF,Pescara,Serie A,23.0,1993.0,1.5,1.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0
1772,Arkadiusz Milik,pl POL,FW,Napoli,Serie A,22.0,1994.0,6.2,1.0,0.0,0.0,12.0,7.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0
1773,Sergej Milinković-Savić,rs SRB,MF,Lazio,Serie A,21.0,1995.0,30.3,8.0,0.0,0.0,69.0,62.0,8.0,34.0,39.0,54.0,1.0,0.0,0.0
1774,Luka Milivojević,rs SRB,MF,Crystal Palace,Premier League,25.0,1991.0,13.6,4.0,0.0,0.0,27.0,16.0,0.0,6.0,41.0,18.0,0.0,0.0,0.0
1775,James Milner,eng ENG,DF,Liverpool,Premier League,30.0,1986.0,35.0,5.0,0.0,0.0,38.0,24.0,2.0,260.0,44.0,64.0,0.0,1.0,0.0
1776,Alexander Milošević,se SWE,DF,Darmstadt 98,Bundesliga,24.0,1992.0,17.7,4.0,0.0,0.0,17.0,5.0,1.0,0.0,34.0,11.0,0.0,2.0,0.0
1777,Santi Mina,es ESP,"FW,MF",Valencia,La Liga,20.0,1995.0,15.7,2.0,0.0,0.0,30.0,39.0,7.0,12.0,8.0,24.0,2.0,0.0,0.0
1778,Tyrone Mings,eng ENG,DF,Bournemouth,Premier League,23.0,1993.0,5.6,0.0,0.0,0.0,7.0,5.0,0.0,1.0,6.0,10.0,0.0,0.0,2.0
1779,Rafa Mir,es ESP,FW,Valencia,La Liga,19.0,1997.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,Kevin Mirallas,be BEL,"FW,MF",Everton,Premier League,28.0,1987.0,23.0,2.0,0.0,0.0,26.0,25.0,4.0,137.0,8.0,14.0,0.0,0.0,0.0
1781,Miranda,br BRA,DF,Inter,Serie A,31.0,1984.0,32.0,6.0,0.0,0.0,55.0,55.0,2.0,4.0,74.0,56.0,0.0,0.0,0.0
1782,Antonio Mirante,it ITA,GK,Bologna,Serie A,33.0,1983.0,20.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1783,Simone Missiroli,it ITA,MF,Sassuolo,Serie A,30.0,1986.0,8.5,3.0,0.0,0.0,11.0,14.0,0.0,2.0,15.0,12.0,0.0,0.0,0.0
1784,Demetri Mitchell,eng ENG,DF,Manchester Utd,Premier League,19.0,1997.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0
1785,Alexandru Mitriță,ro ROU,"MF,FW",Pescara,Serie A,21.0,1995.0,6.1,1.0,0.0,0.0,10.0,16.0,0.0,15.0,5.0,5.0,1.0,0.0,0.0
1786,Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,Bundesliga,19.0,1997.0,5.2,4.0,2.0,1.0,11.0,5.0,1.0,14.0,15.0,16.0,0.0,1.0,0.0
1787,Henrikh Mkhitaryan,am ARM,"FW,MF",Manchester Utd,Premier League,27.0,1989.0,15.0,1.0,0.0,0.0,19.0,26.0,8.0,48.0,22.0,18.0,0.0,0.0,0.0
1788,Filip Mladenović,rs SRB,"DF,MF",Köln,Bundesliga,24.0,1991.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,Jan Mlakar,si SVN,FW,Fiorentina,Serie A,17.0,1998.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,Justin Möbius,de GER,MF,Wolfsburg,Bundesliga,19.0,1997.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1791,Anthony Modeste,fr FRA,FW,Köln,Bundesliga,28.0,1988.0,33.0,3.0,0.0,0.0,46.0,65.0,57.0,13.0,18.0,14.0,1.0,0.0,0.0
1792,Luka Modrić,hr CRO,MF,Real Madrid,La Liga,30.0,1985.0,21.0,2.0,0.0,0.0,26.0,31.0,1.0,29.0,42.0,25.0,1.0,0.0,0.0
1794,Wilfried Moimbé,fr FRA,MF,Nantes,Ligue 1,27.0,1988.0,1.9,0.0,0.0,0.0,3.0,3.0,1.0,8.0,1.0,5.0,0.0,0.0,0.0
1795,Niklas Moisander,fi FIN,DF,Werder Bremen,Bundesliga,30.0,1985.0,29.5,5.0,0.0,0.0,32.0,22.0,0.0,2.0,67.0,35.0,0.0,2.0,0.0
1796,Cristian Molinaro,it ITA,DF,Torino,Serie A,33.0,1983.0,8.3,2.0,0.0,0.0,15.0,6.0,0.0,21.0,22.0,20.0,0.0,0.0,0.0
1797,Florent Mollet,fr FRA,MF,Metz,Ligue 1,24.0,1991.0,9.9,4.0,0.0,0.0,19.0,24.0,2.0,47.0,16.0,9.0,0.0,0.0,0.0
1798,Momo,es ESP,"MF,FW",Las Palmas,La Liga,34.0,1982.0,13.8,3.0,0.0,0.0,8.0,30.0,2.0,49.0,13.0,24.0,1.0,0.0,0.0
1799,Cédric Mongongu,cd COD,DF,Montpellier,Ligue 1,27.0,1989.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1800,Kévin Monnet-Paquet,fr FRA,"MF,FW",Saint-Étienne,Ligue 1,27.0,1988.0,26.3,0.0,0.0,0.0,25.0,29.0,16.0,62.0,26.0,32.0,0.0,0.0,0.0
1801,Nacho Monreal,es ESP,DF,Arsenal,Premier League,30.0,1986.0,35.0,5.0,0.0,0.0,33.0,36.0,8.0,63.0,89.0,64.0,0.0,1.0,0.0
1802,Jefferson Montero,ec ECU,"MF,FW",Swansea City,Premier League,26.0,1989.0,5.4,0.0,0.0,0.0,1.0,9.0,2.0,38.0,1.0,5.0,0.0,0.0,0.0
1803,Riccardo Montolivo,it ITA,MF,Milan,Serie A,31.0,1985.0,8.6,2.0,0.0,0.0,6.0,8.0,0.0,5.0,17.0,11.0,0.0,0.0,0.0
1804,Ángel Montoro,es ESP,MF,Las Palmas,La Liga,28.0,1988.0,12.3,1.0,0.0,0.0,19.0,9.0,0.0,16.0,25.0,20.0,0.0,0.0,0.0
1805,Martín Montoya,es ESP,DF,Valencia,La Liga,25.0,1991.0,24.7,7.0,0.0,0.0,45.0,31.0,0.0,35.0,65.0,71.0,0.0,1.0,0.0
1806,Walter Montoya,ar ARG,FW,Sevilla,La Liga,23.0,1993.0,1.2,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
1807,Emre Mor,tr TUR,"MF,FW",Dortmund,Bundesliga,19.0,1997.0,5.3,0.0,1.0,0.0,10.0,18.0,0.0,15.0,6.0,7.0,0.0,0.0,0.0
1808,Alfredo Morales,us USA,MF,Ingolstadt 04,Bundesliga,26.0,1990.0,19.0,5.0,2.0,1.0,33.0,38.0,4.0,5.0,64.0,23.0,0.0,0.0,0.0
1809,Erik Morán,es ESP,MF,Leganés,La Liga,25.0,1991.0,10.6,7.0,0.0,0.0,12.0,6.0,0.0,1.0,18.0,18.0,0.0,0.0,0.0
1810,Álvaro Morata,es ESP,FW,Real Madrid,La Liga,23.0,1992.0,14.8,8.0,0.0,0.0,31.0,34.0,21.0,18.0,3.0,13.0,0.0,0.0,0.0
1811,Jan Morávek,cz CZE,MF,Augsburg,Bundesliga,26.0,1989.0,7.7,2.0,0.0,0.0,28.0,4.0,1.0,1.0,17.0,23.0,0.0,0.0,0.0
1812,Steven Moreira,fr FRA,DF,Rennes,Ligue 1,21.0,1994.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0
1813,Steven Moreira,fr FRA,DF,Lorient,Ligue 1,21.0,1994.0,27.9,6.0,0.0,0.0,22.0,12.0,3.0,81.0,42.0,30.0,0.0,1.0,0.0
1814,Jérémy Morel,mg MAD,DF,Lyon,Ligue 1,32.0,1984.0,28.2,3.0,0.0,0.0,26.0,28.0,3.0,48.0,38.0,49.0,0.0,0.0,0.0
1815,Alberto Moreno,es ESP,DF,Liverpool,Premier League,24.0,1992.0,3.4,1.0,0.0,0.0,2.0,6.0,0.0,13.0,2.0,6.0,0.0,1.0,0.0
1816,Gerard Moreno,es ESP,FW,Espanyol,La Liga,24.0,1992.0,36.4,6.0,0.0,0.0,53.0,49.0,13.0,34.0,29.0,40.0,1.0,0.0,0.0
1817,Marlos Moreno,co COL,"MF,FW",La Coruña,La Liga,19.0,1996.0,8.8,0.0,0.0,0.0,14.0,28.0,5.0,14.0,12.0,18.0,0.0,0.0,0.0
1818,Emiliano Moretti,it ITA,DF,Torino,Serie A,35.0,1981.0,22.9,5.0,0.0,0.0,23.0,25.0,0.0,6.0,49.0,30.0,0.0,0.0,0.0
1820,Wes Morgan,jm JAM,DF,Leicester City,Premier League,32.0,1984.0,27.0,3.0,0.0,0.0,20.0,9.0,1.0,1.0,56.0,15.0,1.0,1.0,0.0
1821,Michel Morganella,ch SUI,"MF,DF",Palermo,Serie A,27.0,1989.0,7.2,3.0,0.0,0.0,14.0,7.0,0.0,13.0,13.0,14.0,0.0,1.0,0.0
1822,Archimede Morleo,it ITA,DF,Bologna,Serie A,32.0,1983.0,0.3,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1823,Leonardo Morosini,it ITA,MF,Genoa,Serie A,20.0,1995.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
1824,James Morrison,sct SCO,MF,West Brom,Premier League,30.0,1986.0,19.3,3.0,0.0,0.0,18.0,16.0,3.0,22.0,22.0,19.0,0.0,0.0,0.0
1825,Victor Moses,ng NGA,MF,Chelsea,Premier League,25.0,1990.0,27.6,4.0,0.0,0.0,28.0,32.0,3.0,119.0,41.0,42.0,0.0,0.0,0.0
1826,Pedro Mosquera,es ESP,MF,La Coruña,La Liga,28.0,1988.0,17.4,7.0,0.0,0.0,39.0,15.0,0.0,5.0,52.0,41.0,0.0,0.0,0.0
1827,Mehdi Mostefa,dz ALG,MF,Bastia,Ligue 1,32.0,1983.0,26.0,9.0,0.0,0.0,44.0,19.0,1.0,5.0,41.0,38.0,0.0,0.0,0.0
1828,Thiago Motta,it ITA,MF,Paris S-G,Ligue 1,33.0,1982.0,24.8,7.0,1.0,0.0,37.0,15.0,0.0,0.0,34.0,33.0,1.0,0.0,0.0
1829,François Moubandje,ch SUI,DF,Toulouse,Ligue 1,26.0,1990.0,33.7,4.0,0.0,0.0,30.0,24.0,0.0,70.0,71.0,37.0,1.0,3.0,0.0
1830,Benjamin Moukandjo,cm CMR,"FW,MF",Lorient,Ligue 1,27.0,1988.0,22.2,1.0,0.0,0.0,22.0,30.0,16.0,39.0,14.0,10.0,0.0,0.0,0.0
1831,Jessy Moulin,fr FRA,GK,Saint-Étienne,Ligue 1,30.0,1986.0,5.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1832,Steve Mounié,bj BEN,FW,Montpellier,Ligue 1,21.0,1994.0,31.4,5.0,2.0,1.0,59.0,41.0,34.0,10.0,7.0,13.0,0.0,0.0,0.0
1833,Anthony Mounier,fr FRA,FW,Bologna,Serie A,28.0,1987.0,3.2,0.0,0.0,0.0,6.0,3.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0
1834,Anthony Mounier,fr FRA,"FW,MF",Atalanta,Serie A,28.0,1987.0,1.2,0.0,0.0,0.0,1.0,2.0,1.0,13.0,1.0,2.0,0.0,0.0,0.0
1835,Lucas Moura,br BRA,"FW,MF",Paris S-G,Ligue 1,23.0,1992.0,26.9,0.0,0.0,0.0,32.0,37.0,5.0,168.0,31.0,28.0,1.0,0.0,0.0
1836,Lys Mousset,fr FRA,FW,Bournemouth,Premier League,20.0,1996.0,3.0,0.0,0.0,0.0,6.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
1837,João Moutinho,pt POR,MF,Monaco,Ligue 1,29.0,1986.0,19.8,0.0,0.0,0.0,22.0,18.0,0.0,59.0,42.0,40.0,0.0,0.0,0.0
1838,Ndombe Mubele,cd COD,"MF,FW",Rennes,Ligue 1,22.0,1994.0,12.9,0.0,0.0,0.0,13.0,33.0,9.0,34.0,5.0,9.0,1.0,0.0,0.0
1839,Nordi Mukiele,fr FRA,DF,Montpellier,Ligue 1,18.0,1997.0,16.0,2.0,0.0,0.0,11.0,25.0,1.0,40.0,55.0,37.0,0.0,0.0,0.0
1840,Nicolai Müller,de GER,MF,Hamburger SV,Bundesliga,28.0,1987.0,21.1,4.0,0.0,0.0,61.0,45.0,11.0,28.0,28.0,40.0,0.0,0.0,0.0
1841,Sven Müller,de GER,GK,Köln,Bundesliga,20.0,1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,Thomas Müller,de GER,"MF,FW",Bayern Munich,Bundesliga,26.0,1989.0,25.1,0.0,0.0,0.0,20.0,22.0,17.0,38.0,21.0,13.0,1.0,0.0,0.0
1843,Maurice Multhaup,de GER,MF,Ingolstadt 04,Bundesliga,19.0,1996.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,Gianni Munari,it ITA,MF,Cagliari,Serie A,33.0,1983.0,3.9,5.0,0.0,0.0,6.0,5.0,0.0,1.0,10.0,5.0,0.0,0.0,0.0
1846,Iker Muniain,es ESP,MF,Athletic Club,La Liga,23.0,1992.0,26.7,5.0,0.0,0.0,34.0,83.0,4.0,44.0,16.0,28.0,2.0,0.0,0.0
1847,Marc Muniesa,es ESP,DF,Stoke City,Premier League,24.0,1992.0,7.2,2.0,0.0,0.0,9.0,7.0,0.0,7.0,21.0,12.0,0.0,0.0,0.0
1848,Ezequiel Muñoz,ar ARG,DF,Genoa,Serie A,25.0,1990.0,26.1,3.0,0.0,0.0,40.0,12.0,4.0,5.0,52.0,60.0,0.0,1.0,1.0
1849,Luis Muñoz,es ESP,DF,Málaga,La Liga,19.0,1997.0,4.2,0.0,0.0,0.0,5.0,7.0,1.0,2.0,5.0,8.0,0.0,0.0,0.0
1850,Sulley Muntari,gh GHA,MF,Pescara,Serie A,31.0,1984.0,5.9,5.0,1.0,0.0,17.0,5.0,0.0,9.0,7.0,8.0,0.0,0.0,0.0
1851,Vincent Muratori,fr FRA,DF,Nancy,Ligue 1,28.0,1987.0,15.5,5.0,1.0,0.0,15.0,18.0,0.0,32.0,66.0,33.0,0.0,0.0,0.0
1852,Alessandro Murgia,it ITA,MF,Lazio,Serie A,19.0,1996.0,5.5,1.0,0.0,0.0,12.0,15.0,0.0,9.0,10.0,18.0,0.0,0.0,0.0
1853,Robert Murić,hr CRO,FW,Pescara,Serie A,20.0,1996.0,2.1,0.0,0.0,0.0,2.0,3.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0
1854,Luis Muriel,co COL,FW,Sampdoria,Serie A,25.0,1991.0,25.0,4.0,1.0,0.0,32.0,34.0,26.0,54.0,5.0,22.0,2.0,0.0,0.0
1855,Jeison Murillo,co COL,DF,Inter,Serie A,24.0,1992.0,23.1,6.0,0.0,0.0,32.0,42.0,0.0,5.0,50.0,43.0,0.0,1.0,0.0
1856,Nicola Murru,it ITA,DF,Cagliari,Serie A,21.0,1994.0,24.1,3.0,0.0,0.0,32.0,26.0,4.0,55.0,43.0,42.0,1.0,1.0,0.0
1857,Ahmed Musa,ng NGA,"MF,FW",Leicester City,Premier League,23.0,1992.0,8.5,1.0,0.0,0.0,13.0,13.0,1.0,26.0,11.0,12.0,0.0,0.0,0.0
1858,Mateo Musacchio,ar ARG,DF,Villarreal,La Liga,25.0,1990.0,22.9,6.0,0.0,0.0,26.0,10.0,1.0,0.0,34.0,35.0,0.0,1.0,0.0
1859,Yrondu Musavu-King,ga GAB,DF,Toulouse,Ligue 1,24.0,1992.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0
1860,Charly Musonda Jr.,be BEL,MF,Betis,La Liga,19.0,1996.0,3.2,2.0,0.0,0.0,4.0,11.0,0.0,12.0,2.0,7.0,0.0,0.0,0.0
1861,Shkodran Mustafi,de GER,DF,Arsenal,Premier League,24.0,1992.0,25.3,11.0,0.0,0.0,36.0,16.0,1.0,20.0,61.0,43.0,0.0,0.0,0.0
1862,Shkodran Mustafi,de GER,DF,Valencia,La Liga,24.0,1992.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0
1863,Jordon Mutch,eng ENG,MF,Crystal Palace,Premier League,24.0,1991.0,0.6,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
1864,Yoshinori Mutō,jp JPN,FW,Mainz 05,Bundesliga,24.0,1992.0,11.4,3.0,0.0,0.0,24.0,19.0,15.0,2.0,5.0,6.0,2.0,0.0,0.0
1865,Arnold Mvuemba,cd COD,MF,Lorient,Ligue 1,31.0,1985.0,30.8,5.0,0.0,0.0,24.0,13.0,0.0,92.0,36.0,31.0,0.0,0.0,0.0
1866,Mats Møller Dæhli,no NOR,"FW,MF",Freiburg,Bundesliga,21.0,1995.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,Alfred N'Diaye,sn SEN,MF,Hull City,Premier League,26.0,1990.0,14.1,7.0,0.0,0.0,36.0,9.0,2.0,7.0,20.0,35.0,0.0,1.0,0.0
