,Player,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
2539,Japhet Tanganga,5.8,325,35,135,162,32,2,325,7,6,85.7,1,14.3,175,751,390,3,3,0,13,5,161,7
2540,Adil Taoui,0.3,21,0,0,11,11,2,21,1,1,100.0,0,0.0,14,77,13,0,2,0,1,2,10,3
2541,Edmond Tapsoba,11.8,1229,88,596,623,20,5,1229,10,6,60.0,4,40.0,792,3969,2278,4,3,0,6,0,911,0
2542,Matt Targett,25.5,1508,117,497,635,392,26,1508,21,8,38.1,13,61.9,641,2549,1376,22,29,5,16,14,770,81
2544,James Tarkowski,38.0,1836,306,864,876,104,72,1836,13,13,100.0,0,0.0,700,3154,1370,2,4,0,17,4,798,2
2546,Julio Tavares,22.2,769,30,54,365,357,100,768,26,6,23.1,20,76.9,363,1627,556,13,21,5,50,29,599,134
2548,Charlie Taylor,21.6,1346,100,406,616,341,9,1346,40,19,47.5,21,52.5,529,4398,1938,61,34,5,22,11,615,46
2549,Neil Taylor,12.1,634,59,231,292,114,5,634,2,2,100.0,0,0.0,252,991,547,7,5,0,5,2,327,25
2550,Aurelien Tchouameni,12.3,822,28,194,562,72,9,822,17,15,88.2,2,11.8,488,2199,1083,9,10,2,8,11,558,6
2551,Aurelien Tchouameni,0.7,32,2,9,15,8,2,32,1,0,0.0,1,100.0,15,42,18,0,0,0,1,0,17,0
2552,Georg Teigl,1.2,43,4,15,25,4,1,43,2,2,100.0,0,0.0,25,120,71,1,1,0,4,1,24,1
2553,Alvaro Tejero,16.1,950,43,251,467,242,6,950,14,6,42.9,8,57.1,435,2242,1025,27,32,0,17,1,434,45
2554,Bernard Tekpetey,5.0,188,0,13,71,108,13,188,25,9,36.0,16,64.0,122,934,470,21,11,5,20,10,128,35
2556,Cristian Tello,8.7,473,6,59,161,261,30,473,21,13,61.9,8,38.1,288,1985,1107,32,18,14,18,6,334,83
2557,Lino Tempelmann,0.4,14,2,4,7,3,0,14,1,1,100.0,0,0.0,6,54,43,1,1,0,1,0,9,0
2558,Lukasz Teodorczyk,2.5,101,1,9,60,36,7,101,8,5,62.5,3,37.5,53,356,171,7,5,3,4,11,72,14
2559,Hidde ter Avest,7.6,441,34,151,196,98,7,441,4,2,50.0,2,50.0,216,850,407,6,8,1,8,2,257,28
2561,Simon Terodde,9.0,289,19,40,118,133,58,289,5,3,60.0,2,40.0,99,444,164,9,3,1,12,6,162,45
2563,Martin Terrier,13.3,582,12,74,295,223,42,582,25,17,68.0,8,32.0,317,1789,934,33,24,11,22,8,380,61
2565,Kenny Tete,11.9,994,34,237,502,262,23,994,20,11,55.0,9,45.0,540,2842,1335,38,20,4,15,5,619,88
2566,Alexander Tettey,26.0,1537,119,534,871,142,11,1537,20,15,75.0,5,25.0,924,4306,1928,19,17,1,18,8,957,12
2567,Florian Thauvin,0.2,20,0,4,7,9,5,20,4,3,75.0,1,25.0,15,69,20,1,0,1,2,0,17,4
2571,Jan Thielmann,6.2,246,4,46,106,97,5,246,7,1,14.3,6,85.7,143,660,203,9,6,0,20,9,140,37
2572,Sada Thioub,16.8,882,8,103,404,392,55,882,95,61,64.2,34,35.8,566,4124,2142,84,49,33,44,43,699,170
2575,Luke Thomas,3.0,223,5,38,106,82,5,223,3,3,100.0,0,0.0,116,488,219,6,2,2,7,3,149,16
2576,Romain Thomas,26.0,1425,192,830,580,24,16,1425,3,3,100.0,0,0.0,551,2301,1216,2,1,1,5,1,844,1
2577,Adrien Thomasson,23.0,1232,10,114,584,558,90,1232,48,29,60.4,19,39.6,777,3621,1576,52,43,15,73,30,874,149
2578,Erik Thommy,25.1,1174,22,178,453,567,60,1174,67,45,67.2,22,32.8,665,5050,2745,108,65,26,43,44,760,177
2580,Morten Thorsby,20.7,1018,58,232,538,255,48,1018,9,8,88.9,1,11.1,434,1714,850,16,15,4,24,8,579,55
2581,Khephren Thuram,6.6,460,21,145,268,53,1,460,12,8,66.7,4,33.3,244,1177,587,3,9,0,11,5,326,4
2582,Marcus Thuram,24.5,1007,20,109,409,514,140,1007,107,63,58.9,44,41.1,676,4839,2356,96,63,49,80,41,763,217
2583,Youri Tielemans,31.4,2177,27,320,1183,690,52,2177,48,29,60.4,19,39.6,1312,4999,2517,46,44,12,47,27,1615,123
2584,Kieran Tierney,11.0,676,40,227,261,196,14,676,15,12,80.0,3,20.0,355,1728,813,26,12,8,11,5,390,67
2585,Cheick Timite,1.3,55,1,8,32,17,3,55,2,0,0.0,2,100.0,33,255,109,4,3,0,0,0,40,5
2586,David Timor,10.5,524,24,116,304,105,6,524,4,4,100.0,0,0.0,168,701,257,4,3,1,11,3,197,5
2587,Marcel Tisserand,13.4,912,75,429,433,57,16,912,16,9,56.3,7,43.8,509,2813,1476,19,7,1,10,4,511,0
2588,Jean-Clair Todibo,0.9,63,11,36,27,0,0,63,1,0,0.0,1,100.0,40,228,117,0,0,0,0,0,43,0
2589,Jean-Clair Todibo,4.1,339,41,178,153,10,4,339,14,11,78.6,3,21.4,209,1371,855,6,2,0,4,2,210,2
2590,Karl Toko Ekambi,11.0,344,2,23,140,185,64,344,32,20,62.5,12,37.5,215,1545,737,29,16,20,29,13,261,92
2591,Karl Toko Ekambi,6.0,250,1,21,98,133,22,250,14,8,57.1,6,42.9,169,1048,451,25,12,7,13,13,207,58
2592,Corentin Tolisso,7.1,630,11,94,386,153,26,630,11,7,63.6,4,36.4,405,1831,841,13,11,2,8,13,500,41
2593,Jeremy Toljan,24.3,1713,83,502,783,430,51,1713,31,18,58.1,13,41.9,861,5074,2944,84,59,19,28,17,1094,130
2594,Rafael Toloi,29.0,1989,144,692,1061,246,41,1989,17,10,58.8,7,41.2,1235,5947,3431,36,34,3,16,8,1291,38
2595,Raul de Tomas,11.9,430,6,49,223,166,43,429,45,30,66.7,15,33.3,292,1470,478,15,12,5,43,23,328,71
2596,Takehiro Tomiyasu,28.1,1998,121,612,1005,396,29,1998,50,33,66.0,17,34.0,1067,6670,3833,73,46,5,30,16,1158,64
2597,James Tomkins,17.6,883,130,563,297,32,21,883,2,1,50.0,1,50.0,354,1670,960,1,2,0,5,1,464,4
2598,Fikayo Tomori,14.3,1322,119,677,597,55,10,1322,12,9,75.0,3,25.0,911,4427,2230,14,15,0,11,4,972,4
2600,Nenad Tomovic,19.5,1128,142,549,461,126,15,1128,6,4,66.7,2,33.3,599,3547,1998,31,18,2,6,4,698,18
2601,Sandro Tonali,33.5,1868,95,428,1043,429,14,1868,50,39,78.0,11,22.0,876,5159,2805,45,38,6,50,32,998,38
2602,Lorenzo Tonelli,7.8,439,53,194,229,19,3,439,6,6,100.0,0,0.0,248,1250,843,3,4,0,5,1,281,0
2603,Tono,17.7,1101,63,424,427,261,19,1101,42,22,52.4,20,47.6,595,3573,2144,56,29,5,22,11,628,102
2604,Omer Toprak,7.9,565,67,243,296,31,7,565,7,6,85.7,1,14.3,389,1862,844,8,6,2,7,8,374,5
2605,Ernesto Torregrossa,20.5,796,26,60,340,403,93,794,60,31,51.7,29,48.3,540,3055,1143,36,28,15,80,42,668,154
2606,Lucas Torreira,16.8,1094,55,286,629,188,25,1094,23,17,73.9,6,26.1,605,3024,1280,13,14,3,18,9,719,20
2607,Ferran Torres,25.0,1047,22,165,413,487,61,1047,95,54,56.8,41,43.2,695,4684,2382,87,65,17,63,24,772,194
2608,Oliver Torres,17.7,1169,7,174,641,369,36,1169,33,21,63.6,12,36.4,725,3596,1641,37,28,4,29,37,894,81
2609,Pau Torres,33.0,2335,311,1356,950,46,16,2335,13,10,76.9,3,23.1,1387,7969,5120,27,16,2,13,10,1610,3
2610,Roberto Torres,30.2,1488,44,215,675,607,70,1483,39,20,51.3,19,48.7,776,3069,1441,45,33,10,52,22,901,185
2611,Lucas Torro,3.7,224,10,56,136,35,8,224,4,2,50.0,2,50.0,82,404,223,4,2,0,6,0,105,4
2612,Jordan Torunarigha,16.2,1022,126,545,431,51,11,1022,22,14,63.6,8,36.4,595,3179,1801,15,12,3,9,5,649,8
2613,Cenk Tosun,2.0,66,2,10,30,27,7,66,6,6,100.0,0,0.0,41,257,100,5,1,3,3,5,54,11
2614,Cenk Tosun,3.2,90,1,3,24,63,27,90,1,1,100.0,0,0.0,57,205,60,2,2,0,8,3,71,27
2615,Abdoulaye Toure,24.7,1608,43,281,1080,269,20,1606,44,31,70.5,13,29.5,922,4623,1995,34,28,5,39,32,1171,30
2616,Almamy Toure,16.6,922,69,294,403,232,24,922,30,24,80.0,6,20.0,394,1889,1082,32,16,4,21,8,474,70
2617,Lucas Tousart,19.6,1198,38,268,764,173,27,1198,24,15,62.5,9,37.5,668,3517,1652,15,16,0,31,9,757,32
2618,Andros Townsend,14.4,642,16,110,264,288,17,642,53,38,71.7,15,28.3,405,3221,1405,56,46,9,32,35,407,77
2619,Aleksandar Trajkovski,3.7,209,3,23,77,111,13,209,13,8,61.5,5,38.5,138,827,443,16,9,4,12,8,143,26
2620,Adama Traore,28.9,1335,23,133,552,694,106,1335,246,183,74.4,63,25.6,946,10181,5631,252,111,71,88,65,1011,246
2621,Adama Traore,11.2,584,10,45,333,214,6,584,39,28,71.8,11,28.2,327,1996,863,24,22,2,17,14,412,37
2623,Bertrand Traore,13.9,820,15,92,338,399,62,820,62,33,53.2,29,46.8,503,2692,1171,36,26,18,44,25,563,132
2624,Charles Traore,19.3,1333,70,432,696,217,4,1333,20,13,65.0,7,35.0,576,2651,1414,22,14,2,14,6,682,23
2626,Hamari Traore,26.8,1856,66,583,921,374,38,1856,41,25,61.0,16,39.0,1014,5360,3281,85,52,13,37,8,1028,122
2627,Ibrahima Traore,1.7,88,3,10,34,44,4,88,11,4,36.4,7,63.6,61,347,178,8,5,4,5,2,66,18
2628,Ismael Traore,22.8,1249,121,657,561,40,19,1249,5,4,80.0,1,20.0,528,2289,1183,7,4,1,8,10,801,2
2630,Miguel Trauco,16.4,998,37,281,502,224,12,998,38,25,65.8,13,34.2,443,2067,1140,19,16,3,20,17,548,48
2633,Trezeguet,21.7,762,21,128,267,384,74,762,64,30,46.9,34,53.1,477,3260,1733,59,46,18,71,20,495,170
2634,Manu Trigueros,17.2,1074,41,196,632,257,20,1073,24,18,75.0,6,25.0,562,2644,1309,20,22,1,22,18,786,27
2635,Christopher Trimmel,31.8,1904,110,572,825,530,15,1904,31,22,71.0,9,29.0,699,4049,2073,47,41,3,26,9,725,69
2636,Alessandro Tripaldelli,1.5,84,7,27,40,17,2,84,1,1,100.0,0,0.0,45,268,155,4,1,2,2,0,59,4
2637,Kieran Trippier,22.0,1517,59,355,662,509,20,1517,18,13,72.2,5,27.8,720,3148,1561,49,30,6,22,10,790,124
2638,William Troost-Ekong,28.6,1334,256,775,545,21,11,1334,4,4,100.0,0,0.0,754,4737,2800,10,5,1,6,6,792,1
2639,Leandro Trossard,22.3,1026,15,108,392,543,94,1026,53,29,54.7,24,45.3,690,4417,2044,68,39,26,51,33,753,228
2640,Tom Trybull,12.6,776,55,231,488,65,9,776,7,6,85.7,1,14.3,471,1841,692,3,9,0,16,7,484,2
2641,Axel Tuanzebe,2.1,176,8,51,102,24,0,176,3,0,0.0,3,100.0,88,536,277,1,3,0,1,2,114,2
2642,Georgi Tunjov,3.2,140,1,33,63,44,6,140,4,3,75.0,1,25.0,85,343,126,2,1,1,6,6,90,16
2644,Gennaro Tutino,2.5,103,2,13,50,42,4,103,6,2,33.3,4,66.7,64,447,201,7,6,0,8,2,77,12
2645,Matthieu Udol,12.2,750,48,277,345,138,4,750,22,14,63.6,8,36.4,324,2399,1500,39,29,4,9,6,376,17
2646,Hwang Ui-jo,18.1,585,7,47,323,220,45,585,36,14,38.9,22,61.1,413,2119,1013,34,27,13,43,21,479,112
2647,Anthony Ujah,10.5,363,11,34,167,168,35,363,15,8,53.3,7,46.7,177,898,382,12,9,6,18,10,254,65
2650,Samuel Umtiti,10.5,896,86,351,530,20,2,896,10,8,80.0,2,20.0,600,3390,2198,13,7,0,3,1,663,1
2652,Enes Unal,26.0,902,17,79,436,396,97,899,40,26,65.0,14,35.0,506,2402,1162,45,32,16,81,57,728,130
2653,Cengiz Under,9.7,464,10,50,166,254,47,464,42,32,76.2,10,23.8,302,2341,1227,46,29,21,26,10,339,101
2654,Dayot Upamecano,26.2,2253,191,913,1294,74,27,2253,38,29,76.3,9,23.7,1548,9983,5830,38,25,0,23,14,1575,6
2655,Mark Uth,12.9,678,4,58,338,292,43,675,27,14,51.9,13,48.1,396,2357,847,24,27,3,44,18,408,67
2656,Mark Uth,3.9,162,0,12,85,69,14,162,6,4,66.7,2,33.3,83,403,143,3,5,2,16,5,119,23
2658,Alvaro Vadillo,13.5,580,7,58,183,351,31,579,38,19,50.0,19,50.0,364,2321,1273,50,33,16,24,19,371,79
2659,William Vainqueur,19.1,1198,44,282,762,164,12,1198,25,21,84.0,4,16.0,694,2962,1217,15,11,2,28,19,782,31
2660,Mirko Valdifiori,15.6,1015,47,249,601,177,0,1015,11,8,72.7,3,27.3,461,1987,1132,15,9,0,11,7,629,11
2661,Pierrick Valdivia,0.8,39,0,11,24,4,0,39,1,0,0.0,1,100.0,22,73,23,0,0,0,0,0,26,0
2663,Antoine Valerio,1.0,45,1,6,33,6,0,45,3,3,100.0,0,0.0,26,177,63,1,3,0,3,0,22,2
2664,Borja Valero,10.3,621,18,118,336,178,21,621,12,7,58.3,5,41.7,399,2257,1180,31,24,6,10,7,452,35
2665,Yan Valery,8.7,453,28,132,196,131,11,453,27,14,51.9,13,48.1,173,1169,539,20,11,8,14,19,172,31
2666,Martin Valjent,35.4,1543,253,882,605,66,20,1543,10,6,60.0,4,40.0,779,4826,2666,25,13,2,10,3,796,6
2667,Jesus Vallejo,1.8,139,18,70,62,7,0,139,1,1,100.0,0,0.0,74,271,156,0,2,0,2,1,93,0
2668,Jesus Vallejo,7.0,292,43,184,104,5,3,292,2,2,100.0,0,0.0,166,751,352,0,1,0,2,1,169,0
2669,Manu Vallejo,4.6,145,5,12,54,80,14,145,10,7,70.0,3,30.0,92,572,298,10,10,2,14,10,100,23
2671,Theo Valls,18.1,867,12,145,528,205,20,867,20,13,65.0,7,35.0,469,2220,1192,29,12,3,29,12,522,35
2672,Mattia Valoti,17.0,800,25,154,453,210,43,800,39,33,84.6,6,15.4,452,2715,1376,35,38,7,44,24,559,64
2673,Federico Valverde,21.2,1300,27,195,726,395,24,1300,27,19,70.4,8,29.6,807,4603,2469,41,43,10,31,19,968,69
2674,Virgil van Dijk,38.0,3588,315,1365,2126,102,49,3588,4,3,75.0,1,25.0,2484,9365,4594,21,19,3,2,2,2580,14
2675,Raphael Varane,31.4,1958,213,1078,828,58,18,1958,12,8,66.7,4,33.3,1153,7168,3537,7,14,0,10,3,1323,3
2676,Jamie Vardy,33.7,740,28,39,282,424,168,735,47,23,48.9,24,51.1,390,2358,1198,61,21,38,51,16,487,200
2678,Matias Vargas,11.4,536,5,67,211,271,37,536,47,26,55.3,21,44.7,357,2413,1137,36,37,6,38,39,383,91
2679,Ruben Vargas,28.1,1026,32,195,445,414,91,1026,110,54,49.1,56,50.9,652,4720,2523,91,59,31,74,49,660,152
2680,Thibaut Vargas,1.7,86,4,26,23,38,1,86,7,1,14.3,6,85.7,39,303,112,4,1,2,7,0,42,9
2681,Sebastian Vasiliadis,31.2,1470,69,410,783,315,31,1470,79,51,64.6,28,35.4,830,4555,2374,48,36,8,57,39,835,53
2682,Indiana Vassilev,0.6,15,0,0,4,11,3,15,1,1,100.0,0,0.0,12,69,12,0,0,0,1,2,12,4
2683,Denis Vavro,3.6,248,41,123,114,12,2,248,2,1,50.0,1,50.0,147,918,467,1,0,0,2,1,166,0
2684,Franco Vazquez,12.2,779,12,118,440,233,36,779,27,19,70.4,8,29.6,427,1855,831,13,21,1,24,18,562,73
2685,Kevin Vazquez,14.7,924,30,296,442,193,10,924,22,15,68.2,7,31.8,454,1999,931,22,19,4,13,7,500,45
2686,Lucas Vazquez,9.4,704,6,128,319,261,31,704,28,17,60.7,11,39.3,425,2044,945,28,17,12,32,16,517,125
2687,Matias Vecino,14.2,699,31,153,367,185,49,699,7,5,71.4,2,28.6,352,1810,1023,27,19,3,12,11,474,87
2689,Milos Veljkovic,22.8,1409,145,667,698,51,20,1409,1,1,100.0,0,0.0,859,3632,2352,23,6,0,2,1,876,6
2690,Miguel Veloso,31.2,2071,86,347,1265,482,11,2071,33,29,87.9,4,12.1,1013,6504,3346,71,48,3,26,15,1125,35
2692,Lorenzo Venuti,9.5,565,33,192,246,134,11,565,9,6,66.7,3,33.3,306,1726,1139,28,22,3,4,4,360,32
2693,Brayan Vera,1.7,103,7,35,27,43,2,103,2,1,50.0,1,50.0,46,226,108,2,0,0,6,5,64,17
2694,Simone Verdi,23.0,1142,9,123,514,527,49,1142,80,50,62.5,30,37.5,667,4332,2096,58,46,12,49,29,762,117
2695,Jordan Veretout,29.2,1881,48,336,1188,381,22,1876,37,29,78.4,8,21.6,1035,6476,2961,50,55,5,28,12,1361,51
2696,Marco Verratti,16.5,1880,40,272,1261,363,11,1880,29,25,86.2,4,13.8,1131,4763,2608,33,36,4,14,22,1524,43
2697,Valerio Verre,19.7,942,9,89,463,398,61,940,33,13,39.4,20,60.6,629,3280,1696,55,60,9,60,29,712,140
2698,Birger Verstraete,7.4,333,13,70,189,76,6,333,8,5,62.5,3,37.5,148,835,227,4,3,1,11,6,160,7
2699,Jan Vertonghen,18.3,1382,148,608,706,72,6,1382,8,5,62.5,3,37.5,856,3837,2152,13,8,2,9,7,855,13
2700,Mikel Vesga,14.1,714,45,165,416,140,9,714,7,5,71.4,2,28.6,323,1732,815,18,14,0,17,11,390,11
2701,Jannik Vestergaard,16.6,1056,109,456,558,46,18,1056,5,3,60.0,2,40.0,484,2690,1499,12,6,1,11,1,576,1
2702,Ruben Vezo,29.0,1510,256,899,586,33,16,1510,8,7,87.5,1,12.5,722,3929,1985,11,4,0,10,2,807,2
2704,Francesco Vicari,32.2,1584,298,925,637,27,13,1584,3,1,33.3,2,66.7,734,2850,1672,8,6,3,3,0,957,2
2705,Fede Vico,9.7,434,4,40,198,204,17,433,23,13,56.5,10,43.5,281,1727,731,20,23,6,19,14,296,34
2706,Aleix Vidal,24.1,1083,18,124,546,429,36,1083,50,23,46.0,27,54.0,672,3778,1967,59,41,11,54,22,669,119
2707,Arturo Vidal,18.6,1454,21,224,773,463,60,1454,14,8,57.1,6,42.9,882,2929,1535,21,34,3,22,16,1152,116
2709,Nacho Vidal,25.9,1524,72,478,695,364,26,1524,37,26,70.3,11,29.7,694,3875,2077,48,39,8,31,6,772,69
2710,Ronaldo Vieira,20.2,1143,54,216,711,232,16,1143,22,12,54.5,10,45.5,608,3023,1381,29,22,2,13,27,707,32
2712,Didac Vila,27.7,1580,76,478,763,351,39,1580,17,9,52.9,8,47.1,701,4477,2359,77,55,6,29,11,790,99
2713,Toni Villa,15.0,699,12,123,323,275,38,699,97,41,42.3,56,57.7,490,3375,1771,60,44,25,36,33,488,85
2714,Asier Villalibre,5.9,172,3,5,73,98,26,172,10,5,50.0,5,50.0,90,484,260,8,4,6,22,6,125,38
2715,Gonzalo Villar,3.3,168,6,41,106,23,3,168,9,9,100.0,0,0.0,103,505,201,1,4,0,7,4,126,2
2717,Juan Villar,2.7,116,1,10,55,53,10,115,2,1,50.0,1,50.0,64,221,61,2,3,0,9,3,88,20
2718,Ruben Vinagre,7.2,463,15,131,202,133,14,463,44,20,45.5,24,54.5,232,1856,1067,36,16,8,10,14,257,32
2719,Luigi Vitale,0.5,17,2,7,5,5,0,17,1,0,0.0,1,100.0,11,25,11,0,1,0,1,0,7,3
2720,Vitolo,13.6,704,13,92,303,322,50,704,54,33,61.1,21,38.9,488,3042,1618,58,51,16,41,20,551,89
2721,Mattia Viviani,3.8,216,7,57,125,36,0,216,3,3,100.0,0,0.0,130,701,382,5,3,0,4,1,144,2
2722,Dusan Vlahovic,16.7,574,7,44,250,291,88,573,43,27,62.8,16,37.2,392,2319,961,42,21,18,72,46,450,129
2723,Kevin Vogt,10.7,952,97,571,380,8,0,952,4,4,100.0,0,0.0,521,1960,974,0,2,0,5,2,693,0
2724,Kevin Vogt,12.3,898,84,426,447,30,8,898,4,4,100.0,0,0.0,582,2184,1032,8,3,1,4,0,583,3
2725,Jake Vokins,1.0,80,1,9,34,37,1,80,1,0,0.0,1,100.0,42,236,136,4,4,0,2,1,59,11
2726,Kevin Volland,22.7,856,10,48,407,406,136,856,35,22,62.9,13,37.1,480,2161,970,39,21,24,62,40,627,175
2727,Mario Vrancic,7.1,551,11,126,321,107,9,551,8,5,62.5,3,37.5,335,1779,1052,17,7,2,9,10,379,14
2728,Stefan de Vrij,31.4,1964,227,922,1001,49,23,1964,9,8,88.9,1,11.1,1144,7555,4483,21,12,0,9,0,1308,0
2732,Nikola Vukcevic,17.4,767,33,238,475,63,4,767,10,9,90.0,1,10.0,402,2110,958,12,10,0,3,5,514,10
2733,Matej Vydra,9.1,231,9,18,83,131,38,231,18,6,33.3,12,66.7,126,664,304,13,8,8,19,7,166,52
2734,Molla Wague,7.6,423,58,275,142,11,6,423,4,4,100.0,0,0.0,213,1040,460,1,3,0,1,1,222,1
2735,Moussa Wague,1.0,90,0,18,32,42,1,90,3,3,100.0,0,0.0,50,338,194,6,4,1,0,1,56,12
2736,Moussa Wague,2.2,175,5,44,78,56,1,175,7,3,42.9,4,57.1,114,638,331,13,9,1,4,5,120,25
2737,Wakaso,14.3,670,23,150,427,108,3,670,37,25,67.6,12,32.4,392,2133,945,14,16,3,22,13,373,16
2738,Walace,12.7,844,38,250,480,130,9,844,16,13,81.3,3,18.8,521,2553,1275,19,26,1,33,17,559,11
2739,Theo Walcott,14.3,560,5,75,200,291,71,560,32,17,53.1,15,46.9,342,1707,905,34,23,11,38,22,387,127
2740,Luca Waldschmidt,14.1,535,5,59,269,211,58,532,33,14,42.4,19,57.6,313,1586,690,17,25,8,32,15,407,71
2741,Kyle Walker,26.6,2372,59,434,1385,575,33,2372,31,23,74.2,8,25.8,1577,8964,4770,107,92,12,22,15,1721,121
2742,Kyle Walker-Peters,7.8,530,29,145,260,130,10,530,19,17,89.5,2,10.5,278,1961,1106,26,20,6,9,6,282,25
2743,Kyle Walker-Peters,2.7,240,12,63,111,72,5,240,7,5,71.4,2,28.6,157,733,421,9,8,2,3,3,169,20
2744,Remi Walter,0.6,29,0,5,17,7,1,29,1,1,100.0,0,0.0,16,70,38,0,1,0,3,0,25,2
2745,Sebastian Walukiewicz,12.9,732,101,414,296,26,2,732,12,11,91.7,1,8.3,399,2550,1564,19,13,1,2,4,457,1
2746,Aaron Wan-Bissaka,34.1,2571,101,737,1113,745,41,2571,82,54,65.9,28,34.1,1245,6447,3535,100,67,21,34,44,1466,175
2747,Victor Wanyama,0.3,20,0,2,16,3,0,20,1,1,100.0,0,0.0,11,96,60,0,1,0,0,0,11,0
2748,Joel Ward,26.5,1564,117,542,707,318,10,1564,15,8,53.3,7,46.7,591,2801,1511,22,20,0,20,12,752,54
2749,James Ward-Prowse,38.0,2413,118,441,1267,721,42,2411,21,14,66.7,7,33.3,896,3484,1356,17,36,3,28,21,1165,82
2750,Daniel Wass,30.4,1888,117,625,789,483,32,1888,18,9,50.0,9,50.0,935,4552,2335,61,49,5,31,16,1139,138
2752,Timothy Weah,0.9,42,1,4,20,18,0,42,3,1,33.3,2,66.7,23,119,38,1,0,0,4,1,32,5
2753,Adam Webster,29.6,2223,284,1166,973,97,29,2223,18,14,77.8,4,22.2,1264,7893,5013,29,23,3,19,5,1444,4
2754,Wout Weghorst,30.4,1135,36,80,540,524,158,1131,36,18,50.0,18,50.0,605,2148,840,22,21,11,83,41,886,173
2756,Julian Weigl,11.3,921,52,267,553,105,6,921,7,5,71.4,2,28.6,591,2729,1313,11,8,1,6,6,715,5
2757,Mitchell Weiser,13.0,1234,32,289,674,278,22,1234,28,18,64.3,10,35.7,595,2778,1495,39,38,4,28,13,781,54
2758,Danny Welbeck,9.1,269,6,37,102,137,40,269,20,9,45.0,10,50.0,168,1062,369,13,7,7,21,20,190,66
2759,Wendell,21.1,2137,58,575,1291,292,9,2137,17,14,82.4,3,17.6,1092,4953,2621,39,36,3,28,7,1384,43
2760,Oscar Wendt,18.7,1250,55,345,599,315,18,1250,14,6,42.9,8,57.1,593,2281,1246,18,14,3,9,9,664,57
2761,Timo Werner,31.1,1413,2,55,519,849,240,1410,90,58,64.4,32,35.6,900,5603,3236,156,61,89,85,34,1123,365
2762,Ashley Westwood,35.0,2140,61,297,1368,489,22,2139,20,8,40.0,12,60.0,996,3766,1628,22,21,0,28,11,1278,33
2763,Connor Wickham,1.1,65,0,5,29,31,7,65,4,2,50.0,2,50.0,26,116,40,3,1,2,4,2,47,10
2765,Georginio Wijnaldum,32.6,1947,41,267,1168,530,74,1947,74,41,55.4,33,44.6,1410,6609,3045,74,67,5,43,30,1439,99
2766,Jetro Willems,16.6,764,61,261,317,198,19,764,32,21,65.6,11,34.4,359,1632,953,24,15,7,21,7,347,31
2767,William,15.2,1130,43,302,494,340,24,1130,38,19,50.0,19,50.0,490,2744,1526,41,42,1,25,19,563,79
2768,Brandon Williams,11.2,767,31,218,336,219,20,767,22,16,72.7,6,27.3,416,2445,1426,40,23,8,22,7,499,70
2769,Inaki Williams,32.7,1036,34,88,398,569,111,1034,87,47,54.0,40,46.0,676,4499,2241,87,57,38,100,44,827,254
2770,Neco Williams,2.6,255,5,55,114,89,9,255,11,6,54.5,5,45.5,154,812,342,10,5,5,5,1,149,17
2771,Willian,28.9,1925,17,181,730,1044,123,1921,92,65,70.7,27,29.3,1271,10183,5232,189,105,56,62,30,1431,294
2772,Joe Willock,9.5,498,27,91,246,171,35,498,32,21,65.6,11,34.4,317,2210,1247,39,24,11,29,18,331,51
2773,Jack Wilshere,2.4,105,1,11,66,29,2,105,4,1,25.0,3,75.0,74,434,195,6,1,1,8,9,77,7
2774,Callum Wilson,32.3,855,23,73,314,475,143,855,45,24,53.3,21,46.7,565,2473,1014,45,26,23,107,51,634,197
2775,Harry Wilson,18.3,840,16,110,379,363,50,840,33,17,51.5,16,48.5,539,2817,1086,29,17,6,35,21,536,89
2776,Harry Winks,24.7,1926,54,390,1271,283,4,1926,21,15,71.4,6,28.6,1349,6572,3263,44,43,1,26,15,1437,18
2777,Florian Wirtz,4.1,240,3,21,114,107,16,240,28,20,71.4,8,28.6,157,976,409,12,9,8,16,7,181,37
2778,Axel Witsel,24.9,1992,41,373,1327,308,29,1992,26,22,84.6,4,15.4,1343,5922,2325,26,28,2,18,28,1585,35
2779,Hannes Wolf,0.6,37,0,5,13,19,0,37,1,0,0.0,1,100.0,21,51,18,0,2,0,4,0,23,8
2780,Marius Wolf,15.7,873,16,141,462,278,41,873,48,27,56.3,21,43.8,474,2781,1454,44,43,5,36,30,563,96
2782,Nick Woltemade,1.0,41,2,5,25,12,5,41,4,2,50.0,2,50.0,33,166,64,1,1,2,9,2,29,5
2783,Chris Wood,27.1,726,24,55,293,383,105,725,14,6,42.9,8,57.1,387,1225,417,13,12,6,78,30,593,160
2784,Xeka,7.9,532,10,58,382,97,18,532,6,4,66.7,2,33.3,301,1671,854,17,3,0,11,3,388,20
2785,Granit Xhaka,28.7,2193,125,610,1292,305,19,2193,32,25,78.1,7,21.9,1285,6390,3316,38,28,2,28,12,1591,33
