,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
2091,Ivan Radovanović,rs SRB,MF,Chievo,Serie A,29.0,1988.0,19.0,876.0,1028.0,85.2,18465.0,5720.0,326.0,365.0,89.3,353.0,396.0,89.1,181.0,238.0,76.1,0.0,0.5,0.4,-0.5,9.0,105.0,6.0,0.0,110.0
2092,Ionuț Radu,ro ROU,GK,Genoa,Serie A,21.0,1997.0,33.0,478.0,960.0,49.8,19841.0,17574.0,47.0,47.0,100.0,133.0,136.0,97.8,297.0,771.0,38.5,0.0,0.1,0.2,-0.1,3.0,43.0,4.0,0.0,0.0
2093,Ștefan Radu,ro ROU,DF,Lazio,Serie A,31.0,1986.0,24.9,1117.0,1329.0,84.0,17315.0,7405.0,604.0,647.0,93.4,409.0,478.0,85.6,71.0,135.0,52.6,1.0,1.3,1.4,-0.3,9.0,125.0,17.0,8.0,134.0
2094,Rafael,br BRA,DF,Lyon,Ligue 1,28.0,1990.0,11.4,591.0,746.0,79.2,8431.0,3367.0,368.0,404.0,91.1,182.0,234.0,77.8,21.0,55.0,38.2,1.0,0.7,1.1,0.3,11.0,47.0,10.0,7.0,63.0
2095,Raffael,br BRA,FW,M'Gladbach,Bundesliga,33.0,1985.0,6.0,178.0,220.0,80.9,2296.0,461.0,102.0,118.0,86.4,47.0,54.0,87.0,9.0,17.0,52.9,1.0,1.3,0.9,-0.3,16.0,19.0,6.0,1.0,24.0
2096,Rafinha,br BRA,"FW,MF",Barcelona,La Liga,25.0,1993.0,2.5,131.0,148.0,88.5,1967.0,275.0,76.0,81.0,93.8,46.0,54.0,85.2,6.0,8.0,75.0,0.0,0.1,0.2,-0.1,2.0,9.0,0.0,0.0,5.0
2097,Rafinha,br BRA,DF,Bayern Munich,Bundesliga,32.0,1985.0,10.0,812.0,877.0,92.6,12826.0,3532.0,448.0,460.0,97.4,292.0,318.0,91.8,57.0,67.0,85.1,1.0,0.6,0.8,0.4,5.0,60.0,9.0,3.0,85.0
2098,Andrea Raggi,it ITA,DF,Monaco,Ligue 1,34.0,1984.0,5.5,199.0,242.0,82.2,3555.0,1568.0,77.0,88.0,87.5,108.0,118.0,91.5,14.0,31.0,45.2,0.0,0.2,0.6,-0.2,3.0,14.0,2.0,2.0,19.0
2099,Baba Rahman,gh GHA,DF,Reims,Ligue 1,24.0,1994.0,10.7,451.0,567.0,79.5,7463.0,2869.0,217.0,243.0,89.3,196.0,248.0,79.0,31.0,46.0,67.4,1.0,0.7,0.4,0.3,4.0,24.0,6.0,4.0,46.0
2100,Baba Rahman,gh GHA,DF,Schalke 04,Bundesliga,24.0,1994.0,1.8,71.0,93.0,76.3,1209.0,415.0,41.0,44.0,93.2,23.0,35.0,65.7,7.0,9.0,77.8,0.0,0.1,0.2,-0.1,3.0,9.0,2.0,2.0,11.0
2101,Ivan Rakitić,hr CRO,MF,Barcelona,La Liga,30.0,1988.0,29.4,2344.0,2595.0,90.3,40268.0,10616.0,1075.0,1136.0,94.6,938.0,1019.0,92.1,235.0,290.0,81.0,5.0,2.0,3.3,3.0,16.0,285.0,27.0,3.0,263.0
2102,Joe Ralls,eng ENG,MF,Cardiff City,Premier League,24.0,1993.0,21.8,563.0,864.0,65.2,11256.0,4265.0,224.0,283.0,79.2,214.0,271.0,79.0,107.0,247.0,43.3,0.0,3.2,2.6,-3.2,33.0,106.0,11.0,4.0,111.0
2103,Jonás Ramalho,es ESP,DF,Girona,La Liga,25.0,1993.0,18.0,651.0,804.0,81.0,11952.0,4500.0,248.0,273.0,90.8,338.0,376.0,89.9,56.0,116.0,48.3,0.0,0.1,0.6,-0.1,2.0,28.0,7.0,2.0,50.0
2104,Benito Raman,be BEL,"MF,FW",Düsseldorf,Bundesliga,23.0,1994.0,18.7,307.0,462.0,66.5,5531.0,1788.0,145.0,192.0,75.5,118.0,159.0,74.2,37.0,68.0,54.4,4.0,2.7,2.8,1.3,21.0,46.0,22.0,9.0,59.0
2106,Adil Rami,fr FRA,DF,Marseille,Ligue 1,32.0,1985.0,15.7,703.0,847.0,83.0,13016.0,4809.0,274.0,301.0,91.0,308.0,357.0,86.3,99.0,147.0,67.3,1.0,1.6,0.2,-0.6,6.0,34.0,4.0,0.0,44.0
2107,Gastón Ramírez,uy URU,MF,Sampdoria,Serie A,27.0,1990.0,17.5,650.0,875.0,74.3,9116.0,2518.0,396.0,454.0,87.2,159.0,214.0,74.3,49.0,115.0,42.6,4.0,3.7,3.7,0.3,33.0,54.0,25.0,4.0,70.0
2108,Sandro Ramírez,es ESP,"FW,MF",Real Sociedad,La Liga,23.0,1995.0,11.7,280.0,389.0,72.0,4134.0,986.0,150.0,179.0,83.8,100.0,130.0,76.9,13.0,35.0,37.1,0.0,1.2,1.7,-1.2,18.0,22.0,13.0,3.0,40.0
2109,Iván Ramis,es ESP,DF,Eibar,La Liga,33.0,1984.0,18.6,644.0,819.0,78.6,15431.0,5193.0,142.0,176.0,80.7,334.0,382.0,87.4,162.0,237.0,68.4,0.0,0.1,0.1,-0.1,1.0,50.0,0.0,0.0,75.0
2110,Chris Ramos,es ESP,FW,Valladolid,La Liga,21.0,1997.0,0.7,3.0,10.0,30.0,31.0,19.0,2.0,6.0,33.3,1.0,3.0,33.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2111,Sergio Ramos,es ESP,DF,Real Madrid,La Liga,32.0,1986.0,27.5,1777.0,1938.0,91.7,36291.0,15282.0,630.0,664.0,94.9,839.0,884.0,94.9,292.0,356.0,82.0,1.0,0.6,0.6,0.4,8.0,152.0,4.0,0.0,135.0
2112,Aaron Ramsey,wls WAL,MF,Arsenal,Premier League,27.0,1990.0,14.8,652.0,807.0,80.8,9568.0,2275.0,368.0,419.0,87.8,192.0,226.0,85.0,43.0,59.0,72.9,6.0,2.0,2.3,4.0,25.0,51.0,16.0,4.0,88.0
2113,Kayne Ramsey,eng ENG,DF,Southampton,Premier League,17.0,2000.0,1.0,14.0,18.0,77.8,237.0,66.0,5.0,7.0,71.4,9.0,9.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2114,Andrea Ranocchia,it ITA,"DF,FW",Inter,Serie A,30.0,1988.0,0.7,16.0,30.0,53.3,374.0,200.0,3.0,7.0,42.9,8.0,13.0,61.5,5.0,8.0,62.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
2115,Marcus Rashford,eng ENG,FW,Manchester Utd,Premier League,20.0,1997.0,25.9,533.0,729.0,73.1,7026.0,1648.0,323.0,387.0,83.5,131.0,180.0,72.8,28.0,66.0,42.4,6.0,5.0,3.5,1.0,38.0,31.0,22.0,3.0,65.0
2116,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,Bundesliga,22.0,1996.0,17.2,301.0,511.0,58.9,4959.0,1210.0,152.0,202.0,75.2,111.0,183.0,60.7,28.0,80.0,35.0,5.0,4.1,4.3,0.9,30.0,9.0,23.0,13.0,27.0
2117,Jacob Rasmussen,dk DEN,"DF,MF",Empoli,Serie A,21.0,1997.0,11.3,572.0,659.0,86.8,11330.0,4169.0,186.0,204.0,91.2,314.0,340.0,92.4,68.0,100.0,68.0,1.0,0.2,0.3,0.8,3.0,40.0,0.0,0.0,43.0
2118,Giacomo Raspadori,it ITA,DF,Sassuolo,Serie A,18.0,2000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2119,Yoric Ravet,fr FRA,"FW,MF",Freiburg,Bundesliga,28.0,1989.0,0.8,21.0,33.0,63.6,298.0,72.0,16.0,17.0,94.1,4.0,10.0,40.0,1.0,4.0,25.0,0.0,0.0,0.1,0.0,1.0,1.0,2.0,0.0,3.0
2120,Tim Ream,us USA,DF,Fulham,Premier League,30.0,1987.0,22.7,928.0,1064.0,87.2,16650.0,6230.0,344.0,367.0,93.7,507.0,560.0,90.5,63.0,102.0,61.8,0.0,0.1,0.2,-0.1,3.0,47.0,3.0,0.0,68.0
2121,Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,Bundesliga,24.0,1993.0,22.0,293.0,548.0,53.5,3970.0,1050.0,193.0,283.0,68.2,67.0,134.0,50.0,17.0,51.0,33.3,4.0,5.4,5.0,-1.4,32.0,24.0,17.0,7.0,59.0
2122,Pedro Rebocho,pt POR,DF,Guingamp,Ligue 1,23.0,1995.0,36.0,1527.0,2111.0,72.3,26470.0,12791.0,709.0,804.0,88.2,637.0,850.0,74.9,146.0,339.0,43.1,8.0,6.3,6.6,1.7,54.0,109.0,40.0,28.0,165.0
2123,Arkadiusz Reca,pl POL,DF,Atalanta,Serie A,23.0,1995.0,0.5,26.0,34.0,76.5,412.0,110.0,14.0,17.0,82.4,7.0,8.0,87.5,3.0,4.0,75.0,0.0,0.3,0.2,-0.3,2.0,1.0,3.0,2.0,1.0
2124,Recio,es ESP,MF,Leganés,La Liga,27.0,1991.0,14.3,552.0,662.0,83.4,9204.0,2550.0,279.0,319.0,87.5,206.0,233.0,88.4,53.0,72.0,73.6,0.0,0.3,0.4,-0.3,7.0,47.0,5.0,1.0,65.0
2125,Nathan Redmond,eng ENG,"MF,FW",Southampton,Premier League,24.0,1994.0,36.3,871.0,1205.0,72.3,13701.0,3495.0,477.0,583.0,81.8,283.0,364.0,77.7,72.0,143.0,50.3,4.0,4.7,5.6,-0.7,52.0,75.0,62.0,16.0,129.0
2126,Vasco Regini,it ITA,"DF,FW",SPAL,Serie A,27.0,1990.0,0.9,34.0,45.0,75.6,517.0,227.0,19.0,22.0,86.4,12.0,14.0,85.7,2.0,7.0,28.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
2127,Sergio Reguilón,es ESP,DF,Real Madrid,La Liga,21.0,1996.0,12.4,644.0,780.0,82.6,9705.0,3178.0,405.0,434.0,93.3,181.0,222.0,81.5,44.0,84.0,52.4,2.0,1.8,2.0,0.2,17.0,58.0,8.0,3.0,77.0
2128,Bobby Reid,jm JAM,"FW,MF",Cardiff City,Premier League,25.0,1993.0,15.8,224.0,320.0,70.0,2888.0,662.0,137.0,167.0,82.0,54.0,78.0,69.2,10.0,24.0,41.7,2.0,1.2,1.0,0.8,16.0,15.0,7.0,0.0,23.0
2129,Pepe Reina,es ESP,GK,Milan,Serie A,35.0,1982.0,3.7,85.0,115.0,73.9,2356.0,1812.0,14.0,14.0,100.0,44.0,45.0,97.8,27.0,55.0,49.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2130,Jeff Reine-Adélaïde,fr FRA,"FW,MF",Angers,Ligue 1,20.0,1998.0,28.4,933.0,1133.0,82.3,13875.0,3369.0,500.0,569.0,87.9,317.0,370.0,85.7,57.0,77.0,74.0,3.0,3.0,2.9,0.0,34.0,74.0,26.0,0.0,136.0
2132,Karim Rekik,nl NED,DF,Hertha BSC,Bundesliga,23.0,1994.0,23.0,1031.0,1172.0,88.0,19833.0,6641.0,359.0,391.0,91.8,540.0,581.0,92.9,118.0,170.0,69.4,0.0,0.1,0.2,-0.1,2.0,37.0,4.0,0.0,76.0
2133,Loïc Rémy,fr FRA,FW,Lille,Ligue 1,31.0,1987.0,13.4,169.0,221.0,76.5,2282.0,338.0,98.0,115.0,85.2,48.0,69.0,69.6,7.0,7.0,100.0,2.0,0.7,0.5,1.3,8.0,15.0,3.0,0.0,18.0
2134,Michael Rensing,de GER,GK,Düsseldorf,Bundesliga,34.0,1984.0,32.0,652.0,1011.0,64.5,22515.0,17491.0,75.0,76.0,98.7,255.0,256.0,99.6,320.0,672.0,47.6,0.0,0.0,0.1,0.0,0.0,19.0,0.0,0.0,0.0
2135,Marco Reus,de GER,"MF,FW",Dortmund,Bundesliga,29.0,1989.0,25.7,842.0,1064.0,79.1,12487.0,2940.0,496.0,570.0,87.0,238.0,307.0,77.5,64.0,84.0,76.2,8.0,6.4,7.0,1.6,38.0,85.0,36.0,0.0,125.0
2136,Elvis Rexhbeçaj,de GER,MF,Wolfsburg,Bundesliga,20.0,1997.0,12.7,287.0,411.0,69.8,4745.0,1584.0,149.0,184.0,81.0,86.0,123.0,69.9,34.0,61.0,55.7,2.0,1.2,1.1,0.8,7.0,32.0,13.0,2.0,57.0
2137,Diego Reyes,mx MEX,DF,Leganés,La Liga,25.0,1992.0,3.6,151.0,187.0,80.7,2991.0,1256.0,52.0,61.0,85.2,82.0,95.0,86.3,16.0,27.0,59.3,0.0,0.1,0.2,-0.1,1.0,16.0,2.0,0.0,17.0
2138,Baptiste Reynet,fr FRA,GK,Toulouse,Ligue 1,27.0,1990.0,30.0,729.0,1104.0,66.0,23572.0,19111.0,77.0,77.0,100.0,325.0,333.0,97.6,326.0,690.0,47.2,0.0,0.5,0.4,-0.5,4.0,27.0,2.0,0.0,1.0
2139,Simon Rhein,de GER,MF,Nürnberg,Bundesliga,20.0,1998.0,5.5,241.0,294.0,82.0,3873.0,1166.0,122.0,133.0,91.7,95.0,105.0,90.5,16.0,35.0,45.7,0.0,0.0,0.1,0.0,1.0,19.0,2.0,0.0,24.0
2140,Franck Ribéry,fr FRA,"MF,FW",Bayern Munich,Bundesliga,35.0,1983.0,13.0,600.0,752.0,79.8,8898.0,2047.0,329.0,365.0,90.1,190.0,227.0,83.7,41.0,69.0,59.4,3.0,2.2,4.1,0.8,21.0,40.0,34.0,3.0,91.0
2141,Declan Rice,eng ENG,MF,West Ham,Premier League,19.0,1999.0,33.4,1313.0,1524.0,86.2,23599.0,5791.0,552.0,627.0,88.0,545.0,605.0,90.1,169.0,205.0,82.4,0.0,0.4,0.7,-0.4,9.0,126.0,2.0,0.0,127.0
2142,Jazz Richards,wls WAL,"DF,MF",Cardiff City,Premier League,27.0,1991.0,1.5,24.0,38.0,63.2,369.0,169.0,10.0,15.0,66.7,12.0,17.0,70.6,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
2143,Richarlison,br BRA,"FW,MF",Everton,Premier League,21.0,1997.0,29.6,549.0,849.0,64.7,7504.0,1643.0,316.0,409.0,77.3,133.0,215.0,61.9,36.0,62.0,58.1,1.0,2.0,1.7,-1.0,21.0,40.0,24.0,2.0,74.0
2144,Marco Richter,de GER,"MF,FW",Augsburg,Bundesliga,20.0,1997.0,15.8,314.0,475.0,66.1,5114.0,1341.0,162.0,211.0,76.8,90.0,132.0,68.2,40.0,65.0,61.5,6.0,2.9,1.8,3.1,16.0,31.0,18.0,5.0,45.0
2145,Diego Rico,es ESP,"DF,MF",Bournemouth,Premier League,25.0,1993.0,6.8,272.0,388.0,70.1,4469.0,2046.0,143.0,172.0,83.1,97.0,143.0,67.8,25.0,47.0,53.2,0.0,1.1,0.7,-1.1,11.0,20.0,9.0,4.0,39.0
2146,Mikel Rico,es ESP,MF,Athletic Club,La Liga,33.0,1984.0,2.7,76.0,98.0,77.6,1090.0,370.0,45.0,48.0,93.8,21.0,33.0,63.6,5.0,7.0,71.4,0.0,0.0,0.1,0.0,1.0,6.0,2.0,0.0,9.0
2147,Sergio Rico,es ESP,GK,Fulham,Premier League,24.0,1993.0,29.0,517.0,889.0,58.2,19857.0,17992.0,53.0,54.0,98.1,179.0,182.0,98.4,284.0,649.0,43.8,0.0,0.1,0.1,-0.1,2.0,12.0,1.0,0.0,0.0
2148,Asier Riesgo,es ESP,GK,Eibar,La Liga,34.0,1983.0,14.0,221.0,392.0,56.4,9294.0,8228.0,19.0,20.0,95.0,54.0,59.0,91.5,148.0,309.0,47.9,0.0,0.0,0.1,0.0,0.0,25.0,0.0,0.0,0.0
2149,Sascha Riether,de GER,FW,Schalke 04,Bundesliga,35.0,1983.0,0.0,1.0,1.0,100.0,17.0,0.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150,Emiliano Rigoni,ar ARG,"FW,MF",Atalanta,Serie A,25.0,1993.0,5.8,148.0,242.0,61.2,2499.0,541.0,67.0,83.0,80.7,49.0,81.0,60.5,20.0,44.0,45.5,0.0,0.4,0.6,-0.4,9.0,11.0,7.0,3.0,29.0
2151,Luca Rigoni,it ITA,MF,Parma,Serie A,33.0,1984.0,19.6,432.0,546.0,79.1,7624.0,2652.0,183.0,221.0,82.8,191.0,231.0,82.7,45.0,66.0,68.2,1.0,0.6,0.4,0.4,10.0,44.0,8.0,1.0,65.0
2152,Nicola Rigoni,it ITA,MF,Chievo,Serie A,27.0,1990.0,21.7,722.0,908.0,79.5,12127.0,4964.0,334.0,390.0,85.6,303.0,360.0,84.2,58.0,111.0,52.3,1.0,0.3,0.5,0.7,8.0,105.0,3.0,0.0,106.0
2153,Kévin Rimane,gf GUF,MF,Paris S-G,Ligue 1,27.0,1991.0,0.1,8.0,8.0,100.0,135.0,31.0,3.0,3.0,100.0,5.0,5.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2154,Tomás Rincón,ve VEN,MF,Torino,Serie A,30.0,1988.0,31.1,1081.0,1412.0,76.6,19933.0,6681.0,474.0,553.0,85.7,423.0,526.0,80.4,143.0,247.0,57.9,1.0,1.3,1.4,-0.3,28.0,127.0,27.0,6.0,144.0
2155,Renaud Ripart,fr FRA,"FW,DF",Nîmes,Ligue 1,25.0,1993.0,33.4,849.0,1197.0,70.9,11557.0,3583.0,545.0,645.0,84.5,220.0,329.0,66.9,43.0,98.0,43.9,4.0,3.7,2.5,0.3,30.0,54.0,15.0,6.0,85.0
2156,Mihailo Ristić,rs SRB,"DF,MF",Montpellier,Ligue 1,22.0,1995.0,3.6,113.0,158.0,71.5,2002.0,700.0,49.0,60.0,81.7,53.0,69.0,76.8,8.0,18.0,44.4,0.0,0.1,0.1,-0.1,2.0,6.0,2.0,1.0,8.0
2158,Matt Ritchie,sct SCO,"DF,MF",Newcastle Utd,Premier League,28.0,1989.0,32.5,1034.0,1586.0,65.2,17181.0,6715.0,549.0,639.0,85.9,293.0,442.0,66.3,133.0,337.0,39.5,8.0,5.3,3.7,2.7,60.0,57.0,43.0,32.0,83.0
2159,Cristian Rivera,es ESP,MF,Huesca,La Liga,21.0,1997.0,18.8,546.0,696.0,78.4,9633.0,2737.0,243.0,286.0,85.0,222.0,260.0,85.4,61.0,90.0,67.8,0.0,0.6,0.7,-0.6,12.0,43.0,6.0,1.0,72.0
2160,Arjen Robben,nl NED,"FW,MF",Bayern Munich,Bundesliga,34.0,1984.0,6.3,252.0,333.0,75.7,3649.0,936.0,146.0,177.0,82.5,78.0,101.0,77.2,14.0,28.0,50.0,0.0,1.9,2.3,-1.9,16.0,15.0,16.0,2.0,38.0
2161,Rober,es ESP,DF,Levante,La Liga,23.0,1995.0,31.7,898.0,1106.0,81.2,17657.0,7066.0,339.0,394.0,86.0,392.0,443.0,88.5,148.0,221.0,67.0,0.0,0.7,0.3,-0.7,8.0,50.0,5.0,1.0,86.0
2162,Sergi Roberto,es ESP,"DF,MF",Barcelona,La Liga,26.0,1992.0,23.2,1599.0,1783.0,89.7,22577.0,5553.0,952.0,1019.0,93.4,524.0,574.0,91.3,62.0,87.0,71.3,7.0,3.6,3.4,3.4,29.0,73.0,29.0,5.0,104.0
2163,Patrick Roberts,eng ENG,"MF,FW",Girona,La Liga,21.0,1997.0,6.7,150.0,188.0,79.8,2175.0,536.0,77.0,96.0,80.2,54.0,65.0,83.1,9.0,12.0,75.0,0.0,0.3,0.9,-0.3,8.0,10.0,8.0,0.0,26.0
2164,Andrew Robertson,sct SCO,DF,Liverpool,Premier League,24.0,1994.0,35.7,2285.0,2840.0,80.5,35590.0,12053.0,1265.0,1381.0,91.6,844.0,1053.0,80.2,121.0,266.0,45.5,11.0,7.2,6.3,3.8,50.0,155.0,68.0,15.0,244.0
2165,Joel Robles,es ESP,GK,Betis,La Liga,28.0,1990.0,5.0,147.0,187.0,78.6,3745.0,2755.0,33.0,33.0,100.0,71.0,73.0,97.3,43.0,79.0,54.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2166,Marc Roca,es ESP,MF,Espanyol,La Liga,21.0,1996.0,34.6,1702.0,1965.0,86.6,32538.0,10561.0,680.0,766.0,88.8,749.0,832.0,90.0,241.0,299.0,80.6,2.0,3.6,2.9,-1.6,23.0,196.0,21.0,0.0,259.0
2167,Christopher Rocchia,fr FRA,DF,Marseille,Ligue 1,20.0,1998.0,0.0,6.0,7.0,85.7,82.0,7.0,4.0,4.0,100.0,2.0,3.0,66.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2168,Kenny Rocha Santos,cv CPV,MF,Saint-Étienne,Ligue 1,18.0,2000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2169,Rubén Rochina,es ESP,MF,Levante,La Liga,27.0,1991.0,20.0,707.0,1039.0,68.0,13464.0,4800.0,326.0,386.0,84.5,214.0,304.0,70.4,136.0,269.0,50.6,5.0,5.2,4.4,-0.2,30.0,103.0,26.0,5.0,128.0
2170,Sebastian Rode,de GER,MF,Eint Frankfurt,Bundesliga,27.0,1990.0,10.3,445.0,547.0,81.4,7470.0,2135.0,235.0,266.0,88.3,159.0,188.0,84.6,43.0,71.0,60.6,0.0,1.3,1.9,-1.3,18.0,43.0,10.0,2.0,55.0
2171,Ronny Rodelin,fr FRA,"MF,FW",Guingamp,Ligue 1,28.0,1989.0,8.8,215.0,307.0,70.0,3728.0,1068.0,98.0,129.0,76.0,77.0,109.0,70.6,28.0,39.0,71.8,0.0,0.4,0.5,-0.4,8.0,35.0,8.0,3.0,45.0
2172,Rodri,es ESP,MF,Atlético Madrid,La Liga,22.0,1996.0,30.4,1756.0,1933.0,90.8,29871.0,8377.0,816.0,877.0,93.0,695.0,755.0,92.1,177.0,211.0,83.9,1.0,1.4,1.2,-0.4,17.0,163.0,8.0,0.0,152.0
2173,Rodrigo,es ESP,FW,Valencia,La Liga,27.0,1991.0,28.1,625.0,875.0,71.4,9351.0,2139.0,352.0,437.0,80.5,173.0,247.0,70.0,48.0,79.0,60.8,6.0,4.3,4.0,1.7,30.0,54.0,32.0,2.0,111.0
2174,Kévin Rodrigues,pt POR,DF,Real Sociedad,La Liga,24.0,1994.0,5.4,180.0,239.0,75.3,2853.0,1331.0,94.0,112.0,83.9,67.0,86.0,77.9,14.0,26.0,53.8,0.0,0.3,0.3,-0.3,6.0,9.0,4.0,3.0,18.0
2175,Alejandro Rodríguez,es ESP,MF,Empoli,Serie A,27.0,1991.0,0.3,1.0,3.0,33.3,12.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2176,Ángel Rodríguez,es ESP,FW,Getafe,La Liga,31.0,1987.0,20.2,221.0,350.0,63.1,3526.0,948.0,113.0,154.0,73.4,71.0,109.0,65.1,22.0,41.0,53.7,3.0,3.8,2.9,-0.8,20.0,25.0,21.0,7.0,37.0
2177,Óscar Rodríguez Arnaiz,es ESP,MF,Leganés,La Liga,20.0,1998.0,27.8,760.0,1094.0,69.5,13369.0,3659.0,373.0,466.0,80.0,272.0,375.0,72.5,94.0,191.0,49.2,3.0,4.7,4.0,-1.7,48.0,69.0,28.0,10.0,114.0
2178,James Rodríguez,co COL,MF,Bayern Munich,Bundesliga,27.0,1991.0,12.6,805.0,974.0,82.6,14271.0,3994.0,369.0,401.0,92.0,302.0,349.0,86.5,100.0,157.0,63.7,3.0,5.6,5.7,-2.6,51.0,74.0,36.0,5.0,135.0
2179,Ricardo Rodríguez,ch SUI,DF,Milan,Serie A,25.0,1992.0,33.9,1845.0,2192.0,84.2,31787.0,10817.0,947.0,1003.0,94.4,664.0,773.0,85.9,199.0,328.0,60.7,3.0,1.4,1.7,1.6,21.0,150.0,33.0,14.0,177.0
2180,Marko Rog,hr CRO,MF,Napoli,Serie A,23.0,1995.0,3.7,167.0,187.0,89.3,2122.0,526.0,110.0,116.0,94.8,46.0,49.0,93.9,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,11.0
2181,Marko Rog,hr CRO,MF,Sevilla,La Liga,23.0,1995.0,4.0,179.0,209.0,85.6,2506.0,599.0,104.0,116.0,89.7,63.0,72.0,87.5,4.0,10.0,40.0,0.0,0.1,0.1,-0.1,4.0,9.0,4.0,0.0,21.0
2182,Rogério,br BRA,"DF,MF",Sassuolo,Serie A,20.0,1998.0,29.7,1369.0,1743.0,78.5,21885.0,7593.0,728.0,800.0,91.0,503.0,623.0,80.7,104.0,208.0,50.0,2.0,2.3,1.5,-0.3,19.0,75.0,18.0,13.0,102.0
2184,Marcos Rojo,ar ARG,DF,Manchester Utd,Premier League,28.0,1990.0,2.4,98.0,137.0,71.5,1652.0,680.0,50.0,54.0,92.6,36.0,47.0,76.6,8.0,23.0,34.8,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,8.0
2185,Diego Rolán,uy URU,"MF,FW",Leganés,La Liga,25.0,1993.0,2.4,69.0,93.0,74.2,885.0,232.0,49.0,56.0,87.5,16.0,21.0,76.2,3.0,11.0,27.3,0.0,0.3,0.4,-0.3,3.0,3.0,3.0,1.0,4.0
2186,Diego Rolán,uy URU,"MF,FW",Alavés,La Liga,25.0,1993.0,3.3,67.0,91.0,73.6,902.0,201.0,49.0,54.0,90.7,12.0,21.0,57.1,4.0,8.0,50.0,0.0,0.2,0.2,-0.2,2.0,5.0,2.0,1.0,9.0
2187,Rolando,pt POR,DF,Marseille,Ligue 1,32.0,1985.0,8.9,365.0,419.0,87.1,7199.0,2445.0,111.0,122.0,91.0,199.0,214.0,93.0,46.0,68.0,67.6,0.0,0.0,0.1,0.0,1.0,15.0,1.0,0.0,13.0
2188,Esteban Rolón,ar ARG,MF,Genoa,Serie A,23.0,1995.0,11.6,283.0,376.0,75.3,4115.0,1211.0,159.0,189.0,84.1,96.0,123.0,78.0,15.0,37.0,40.5,0.0,0.4,0.4,-0.4,10.0,24.0,5.0,0.0,34.0
2189,Filippo Romagna,it ITA,DF,Cagliari,Serie A,21.0,1997.0,16.4,598.0,679.0,88.1,12036.0,3923.0,175.0,192.0,91.1,338.0,368.0,91.8,72.0,104.0,69.2,0.0,0.0,0.1,0.0,0.0,15.0,1.0,0.0,32.0
2190,Alessio Romagnoli,it ITA,DF,Milan,Serie A,23.0,1995.0,31.6,1615.0,1776.0,90.9,30490.0,10433.0,576.0,612.0,94.1,873.0,925.0,94.4,154.0,209.0,73.7,0.0,0.2,0.4,-0.2,6.0,50.0,1.0,1.0,86.0
2191,Alaixys Romao,tg TOG,MF,Reims,Ligue 1,34.0,1984.0,35.1,1136.0,1444.0,78.7,21121.0,6478.0,472.0,551.0,85.7,510.0,636.0,80.2,131.0,185.0,70.8,3.0,2.6,1.7,0.4,11.0,102.0,15.0,2.0,155.0
2192,Cristian Romero,ar ARG,DF,Genoa,Serie A,20.0,1998.0,26.0,660.0,821.0,80.4,13430.0,4657.0,192.0,209.0,91.9,361.0,417.0,86.6,98.0,160.0,61.3,2.0,0.5,0.5,1.5,3.0,33.0,1.0,0.0,38.0
