,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
130,Kepa Arrizabalaga,es ESP,GK,Chelsea,Premier League,24.0,1994.0,33.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,35.0,5.0,0.0,100.0
131,Kwadwo Asamoah,gh GHA,"DF,FW",Inter,Serie A,30.0,1988.0,7.1,1.0,0.0,0.0,6.0,6.0,2.0,18.0,9.0,8.0,0.0,0.0,0.0,42.0,4.0,3.0,57.1
132,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,Bundesliga,22.0,1997.0,7.0,2.0,0.0,0.0,11.0,5.0,0.0,2.0,16.0,13.0,0.0,0.0,0.0,46.0,7.0,11.0,38.9
133,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,30.0,1989.0,34.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.0,6.0,0.0,100.0
134,Marco Asensio,es ESP,FW,Real Madrid,La Liga,23.0,1996.0,3.7,0.0,0.0,0.0,2.0,4.0,1.0,11.0,1.0,3.0,0.0,0.0,0.0,16.0,2.0,4.0,33.3
135,Kristoffer Askildsen,no NOR,MF,Sampdoria,Serie A,18.0,2001.0,0.8,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
136,Iago Aspas,es ESP,FW,Celta Vigo,La Liga,31.0,1987.0,36.2,9.0,0.0,0.0,25.0,66.0,20.0,26.0,22.0,19.0,2.0,0.0,0.0,108.0,29.0,58.0,33.3
137,Roger Assalé,ci CIV,"FW,MF",Leganés,La Liga,25.0,1993.0,5.9,1.0,0.0,0.0,8.0,11.0,7.0,6.0,0.0,2.0,3.0,0.0,0.0,16.0,3.0,9.0,25.0
138,Youcef Atal,dz ALG,"FW,DF",Nice,Ligue 1,23.0,1996.0,11.1,5.0,0.0,0.0,15.0,25.0,4.0,30.0,24.0,11.0,1.0,1.0,0.0,46.0,16.0,9.0,64.0
139,Miguel Atienza,es ESP,MF,Eibar,La Liga,20.0,1999.0,0.3,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,66.7
140,Christian Atsu,gh GHA,"MF,FW",Newcastle Utd,Premier League,27.0,1992.0,8.3,2.0,0.0,0.0,11.0,10.0,4.0,17.0,5.0,8.0,0.0,0.0,0.0,42.0,6.0,14.0,30.0
141,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,30.0,1989.0,34.8,3.0,1.0,0.0,14.0,20.0,20.0,89.0,14.0,19.0,0.0,0.0,0.0,92.0,33.0,58.0,36.3
142,Emil Audero,it ITA,GK,Sampdoria,Serie A,22.0,1997.0,36.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32.0,4.0,1.0,80.0
143,Tommaso Augello,it ITA,DF,Sampdoria,Serie A,24.0,1994.0,12.6,2.0,0.0,0.0,6.0,4.0,1.0,82.0,15.0,9.0,0.0,0.0,0.0,87.0,13.0,5.0,72.2
144,Jean-Kévin Augustin,fr FRA,FW,Monaco,Ligue 1,22.0,1997.0,3.0,0.0,0.0,0.0,2.0,7.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,11.0,0.0,8.0,0.0
145,Ludwig Augustinsson,se SWE,"DF,MF",Werder Bremen,Bundesliga,25.0,1994.0,10.3,2.0,0.0,0.0,18.0,12.0,1.0,57.0,10.0,12.0,0.0,0.0,0.0,41.0,16.0,15.0,51.6
146,Serge Aurier,ci CIV,DF,Tottenham,Premier League,26.0,1992.0,30.0,4.0,1.0,1.0,41.0,22.0,6.0,137.0,47.0,69.0,0.0,2.0,1.0,165.0,70.0,64.0,52.2
147,Mathias Autret,fr FRA,"MF,FW",Brest,Ligue 1,28.0,1991.0,13.6,3.0,0.0,0.0,14.0,6.0,0.0,71.0,10.0,17.0,0.0,0.0,0.0,62.0,4.0,18.0,18.2
148,Ezequiel Ávila,ar ARG,FW,Osasuna,La Liga,25.0,1994.0,17.7,6.0,0.0,0.0,45.0,43.0,24.0,23.0,3.0,12.0,1.0,0.0,0.0,52.0,56.0,93.0,37.6
149,Javier Avilés,es ESP,"MF,FW",Leganés,La Liga,21.0,1997.0,2.0,1.0,0.0,0.0,5.0,2.0,2.0,17.0,3.0,7.0,0.0,0.0,0.0,12.0,2.0,4.0,33.3
150,Chidozie Awaziem,ng NGA,DF,Leganés,La Liga,22.0,1997.0,22.2,10.0,0.0,0.0,22.0,14.0,2.0,8.0,28.0,22.0,0.0,0.0,0.0,105.0,42.0,54.0,43.8
151,Taiwo Awoniyi,ng NGA,"FW,MF",Mainz 05,Bundesliga,21.0,1997.0,5.4,1.0,0.0,0.0,5.0,3.0,3.0,9.0,2.0,0.0,0.0,1.0,0.0,21.0,15.0,22.0,40.5
152,Florian Ayé,fr FRA,"FW,MF",Brescia,Serie A,22.0,1997.0,15.3,4.0,1.0,1.0,19.0,22.0,5.0,7.0,4.0,9.0,1.0,0.0,0.0,49.0,44.0,65.0,40.4
153,Jordan Ayew,gh GHA,FW,Crystal Palace,Premier League,27.0,1991.0,35.0,6.0,0.0,0.0,59.0,105.0,9.0,25.0,15.0,30.0,0.0,0.0,0.0,147.0,77.0,169.0,31.3
154,Kaan Ayhan,tr TUR,DF,Düsseldorf,Bundesliga,24.0,1994.0,30.3,10.0,0.0,0.0,36.0,20.0,3.0,23.0,45.0,25.0,0.0,1.0,0.0,165.0,43.0,57.0,43.0
156,Ramon Azeez,ng NGA,MF,Granada,La Liga,26.0,1992.0,15.1,3.0,0.0,0.0,29.0,19.0,1.0,7.0,19.0,8.0,0.0,0.0,0.0,72.0,18.0,31.0,36.7
157,César Azpilicueta,es ESP,DF,Chelsea,Premier League,29.0,1989.0,35.9,1.0,0.0,0.0,40.0,15.0,3.0,121.0,67.0,56.0,0.0,0.0,0.0,172.0,92.0,62.0,59.7
158,Ludovic Baal,gf GUF,DF,Brest,Ligue 1,33.0,1986.0,9.2,1.0,0.0,0.0,10.0,15.0,1.0,26.0,17.0,15.0,0.0,1.0,0.0,81.0,22.0,17.0,56.4
159,Iddrisu Baba,gh GHA,MF,Mallorca,La Liga,23.0,1996.0,32.3,6.0,0.0,0.0,42.0,59.0,1.0,2.0,39.0,37.0,0.0,3.0,1.0,248.0,62.0,88.0,41.3
160,Khouma Babacar,sn SEN,FW,Lecce,Serie A,26.0,1993.0,15.8,4.0,0.0,0.0,35.0,32.0,7.0,2.0,3.0,8.0,3.0,0.0,0.0,45.0,35.0,54.0,39.3
161,Carlos Bacca,co COL,FW,Villarreal,La Liga,32.0,1986.0,7.6,1.0,0.0,0.0,8.0,6.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,11.0,13.0,15.0,46.4
162,Milan Badelj,hr CRO,MF,Fiorentina,Serie A,30.0,1989.0,17.6,3.0,1.0,1.0,17.0,19.0,0.0,4.0,45.0,17.0,0.0,0.0,0.0,109.0,10.0,13.0,43.5
163,Matthias Bader,de GER,DF,Köln,Bundesliga,22.0,1997.0,0.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
164,Benoît Badiashile,fr FRA,DF,Monaco,Ligue 1,18.0,2001.0,15.7,0.0,0.0,0.0,19.0,12.0,0.0,1.0,27.0,12.0,0.0,0.0,0.0,116.0,55.0,32.0,63.2
165,Bastian Badu,fr FRA,FW,Montpellier,Ligue 1,19.0,2000.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,66.7
166,Alex Baena,es ESP,MF,Villarreal,La Liga,18.0,2001.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
167,Stéphane Bahoken,cm CMR,FW,Angers,Ligue 1,27.0,1992.0,10.1,3.0,0.0,0.0,24.0,12.0,6.0,15.0,2.0,4.0,0.0,0.0,0.0,21.0,11.0,36.0,23.4
168,Daniel Baier,de GER,MF,Augsburg,Bundesliga,35.0,1984.0,21.6,6.0,0.0,0.0,31.0,38.0,0.0,5.0,58.0,17.0,0.0,0.0,0.0,180.0,31.0,26.0,54.4
169,Leon Bailey,jm JAM,"FW,MF",Leverkusen,Bundesliga,21.0,1997.0,12.1,0.0,2.0,0.0,17.0,17.0,6.0,78.0,8.0,3.0,0.0,0.0,0.0,68.0,10.0,15.0,40.0
170,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,25.0,1994.0,1.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,9.0,8.0,0.0,100.0
171,Dénys Bain,fr FRA,DF,Brest,Ligue 1,26.0,1993.0,14.1,3.0,1.0,0.0,7.0,5.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,67.0,36.0,19.0,65.5
172,Leighton Baines,eng ENG,DF,Everton,Premier League,34.0,1984.0,4.5,0.0,0.0,0.0,1.0,4.0,0.0,27.0,5.0,6.0,0.0,0.0,0.0,17.0,5.0,7.0,41.7
173,Stefan Bajic,fr FRA,GK,Saint-Étienne,Ligue 1,17.0,2001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
174,Tiemoué Bakayoko,fr FRA,MF,Monaco,Ligue 1,24.0,1994.0,19.1,4.0,1.0,0.0,34.0,58.0,0.0,10.0,29.0,24.0,0.0,0.0,0.0,156.0,29.0,11.0,72.5
175,Lewis Baker,eng ENG,MF,Düsseldorf,Bundesliga,24.0,1995.0,6.1,1.0,0.0,0.0,8.0,7.0,0.0,4.0,2.0,5.0,0.0,0.0,1.0,31.0,3.0,0.0,100.0
176,Mitchel Bakker,nl NED,DF,Paris S-G,Ligue 1,19.0,2000.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,100.0
177,Ridle Baku,de GER,"DF,MF",Mainz 05,Bundesliga,21.0,1998.0,26.1,5.0,1.0,0.0,33.0,41.0,2.0,83.0,42.0,31.0,0.0,0.0,0.0,180.0,30.0,35.0,46.2
178,Fabián Balbuena,py PAR,DF,West Ham,Premier League,27.0,1991.0,13.1,2.0,0.0,0.0,6.0,2.0,0.0,1.0,26.0,12.0,0.0,0.0,0.0,65.0,53.0,36.0,59.6
179,Keita Baldé,sn SEN,"FW,MF",Monaco,Ligue 1,24.0,1995.0,9.5,4.0,0.0,0.0,12.0,15.0,5.0,16.0,2.0,5.0,1.0,0.0,0.0,21.0,25.0,35.0,41.7
180,George Baldock,gr GRE,DF,Sheffield Utd,Premier League,26.0,1993.0,38.0,7.0,0.0,0.0,47.0,44.0,11.0,128.0,34.0,43.0,1.0,0.0,0.0,167.0,38.0,57.0,40.0
182,Gareth Bale,wls WAL,"FW,MF",Real Madrid,La Liga,30.0,1989.0,12.1,4.0,1.0,1.0,16.0,10.0,5.0,45.0,6.0,5.0,0.0,0.0,0.0,36.0,28.0,12.0,70.0
183,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,31.0,1988.0,6.3,1.0,0.0,0.0,6.0,3.0,0.0,14.0,2.0,10.0,0.0,0.0,0.0,31.0,10.0,3.0,76.9
184,Leonardo Balerdi,ar ARG,"DF,MF",Dortmund,Bundesliga,20.0,1999.0,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0
185,Marco Ballarini,it ITA,MF,Udinese,Serie A,18.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
186,Fodé Ballo-Touré,sn SEN,DF,Monaco,Ligue 1,22.0,1997.0,18.7,4.0,0.0,0.0,17.0,22.0,4.0,61.0,24.0,25.0,0.0,1.0,1.0,94.0,14.0,12.0,53.8
187,Florent Balmont,fr FRA,MF,Dijon,Ligue 1,39.0,1980.0,4.5,1.0,0.0,0.0,4.0,7.0,0.0,9.0,1.0,6.0,0.0,0.0,0.0,32.0,2.0,3.0,40.0
188,Mario Balotelli,it ITA,FW,Brescia,Serie A,28.0,1990.0,15.6,6.0,1.0,0.0,32.0,51.0,7.0,8.0,8.0,2.0,0.0,0.0,0.0,40.0,36.0,32.0,52.9
189,Abdoulaye Bamba,ci CIV,DF,Angers,Ligue 1,29.0,1990.0,6.2,2.0,0.0,0.0,4.0,2.0,0.0,15.0,4.0,7.0,0.0,0.0,0.0,32.0,3.0,8.0,27.3
190,Jonathan Bamba,fr FRA,"FW,MF",Lille,Ligue 1,23.0,1996.0,21.5,1.0,0.0,0.0,15.0,45.0,5.0,51.0,16.0,6.0,2.0,0.0,0.0,129.0,8.0,12.0,40.0
191,Éver Banega,ar ARG,MF,Sevilla,La Liga,31.0,1988.0,27.5,10.0,0.0,0.0,31.0,57.0,2.0,164.0,15.0,28.0,0.0,0.0,0.0,199.0,16.0,21.0,43.2
192,Mattia Bani,it ITA,DF,Bologna,Serie A,25.0,1993.0,24.5,13.0,1.0,1.0,44.0,35.0,1.0,6.0,52.0,28.0,0.0,1.0,0.0,111.0,99.0,70.0,58.6
193,Antonín Barák,cz CZE,"MF,FW",Udinese,Serie A,24.0,1994.0,2.2,1.0,0.0,0.0,9.0,4.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,16.0,4.0,1.0,80.0
194,Antonín Barák,cz CZE,MF,Lecce,Serie A,24.0,1994.0,15.2,0.0,0.0,0.0,12.0,9.0,2.0,20.0,9.0,10.0,0.0,0.0,0.0,74.0,19.0,27.0,41.3
195,Federico Barba,it ITA,DF,Valladolid,La Liga,25.0,1993.0,5.0,3.0,0.0,0.0,8.0,5.0,0.0,5.0,8.0,6.0,0.0,0.0,0.0,20.0,7.0,4.0,63.6
196,Danilo Barbosa,br BRA,"DF,MF",Nice,Ligue 1,23.0,1996.0,12.5,4.0,0.0,0.0,16.0,20.0,0.0,1.0,20.0,21.0,0.0,0.0,0.0,74.0,19.0,18.0,51.4
197,Melvin Bard,fr FRA,DF,Lyon,Ligue 1,18.0,2000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,100.0
198,Enis Bardhi,mk MKD,MF,Levante,La Liga,24.0,1995.0,23.5,5.0,0.0,0.0,46.0,45.0,4.0,65.0,15.0,11.0,1.0,0.0,0.0,118.0,5.0,27.0,15.6
199,Phil Bardsley,sct SCO,DF,Burnley,Premier League,34.0,1985.0,21.0,6.0,0.0,0.0,35.0,13.0,0.0,33.0,30.0,36.0,0.0,0.0,0.0,80.0,36.0,24.0,60.0
200,Nicolò Barella,it ITA,MF,Inter,Serie A,22.0,1997.0,22.4,11.0,0.0,0.0,39.0,37.0,2.0,38.0,14.0,21.0,1.0,0.0,0.0,147.0,19.0,23.0,45.2
201,Philipp Bargfrede,de GER,MF,Werder Bremen,Bundesliga,30.0,1989.0,6.5,3.0,1.0,1.0,15.0,10.0,0.0,3.0,16.0,12.0,0.0,0.0,0.0,44.0,14.0,6.0,70.0
202,Antonino Barillà,it ITA,MF,Parma,Serie A,31.0,1988.0,18.8,6.0,0.0,0.0,38.0,22.0,3.0,25.0,17.0,31.0,0.0,0.0,0.0,80.0,17.0,15.0,53.1
203,Kike Barja,es ESP,"MF,FW",Osasuna,La Liga,22.0,1997.0,3.5,0.0,0.0,0.0,4.0,4.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,23.0,5.0,6.0,45.5
204,Ross Barkley,eng ENG,MF,Chelsea,Premier League,25.0,1993.0,12.3,0.0,0.0,0.0,9.0,15.0,0.0,12.0,7.0,9.0,0.0,0.0,0.0,69.0,12.0,13.0,48.0
205,Aymen Barkok,ma MAR,"FW,MF",Düsseldorf,Bundesliga,21.0,1998.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,50.0
206,Ashley Barnes,eng ENG,FW,Burnley,Premier League,29.0,1989.0,15.0,4.0,0.0,0.0,35.0,40.0,13.0,5.0,6.0,5.0,1.0,0.0,0.0,37.0,58.0,85.0,40.6
208,Harvey Barnes,eng ENG,"MF,FW",Leicester City,Premier League,21.0,1997.0,23.1,0.0,0.0,0.0,20.0,29.0,4.0,41.0,8.0,11.0,1.0,0.0,0.0,91.0,28.0,38.0,42.4
209,Antonio Barragán,es ESP,DF,Betis,La Liga,32.0,1987.0,7.1,3.0,0.0,0.0,9.0,13.0,1.0,34.0,8.0,5.0,0.0,1.0,0.0,36.0,7.0,7.0,50.0
210,Antonio Barreca,it ITA,"DF,FW",Genoa,Serie A,24.0,1995.0,12.2,0.0,0.0,0.0,13.0,4.0,3.0,62.0,1.0,7.0,0.0,0.0,0.0,26.0,8.0,14.0,36.4
211,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,Bundesliga,19.0,2000.0,10.4,4.0,0.0,0.0,26.0,23.0,0.0,5.0,9.0,21.0,0.0,0.0,0.0,64.0,19.0,19.0,50.0
212,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,La Liga,17.0,2001.0,4.9,1.0,0.0,0.0,14.0,5.0,1.0,23.0,3.0,9.0,0.0,1.0,0.0,23.0,4.0,6.0,40.0
213,Édgar Barreto,py PAR,MF,Sampdoria,Serie A,35.0,1984.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
214,Musa Barrow,gm GAM,"FW,MF",Bologna,Serie A,20.0,1998.0,15.0,1.0,0.0,0.0,22.0,12.0,2.0,59.0,5.0,13.0,0.0,0.0,0.0,65.0,11.0,22.0,33.3
215,Musa Barrow,gm GAM,"FW,MF",Atalanta,Serie A,20.0,1998.0,2.1,0.0,0.0,0.0,4.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,10.0,28.6
216,Fin Bartels,de GER,"MF,FW",Werder Bremen,Bundesliga,32.0,1987.0,3.8,2.0,0.0,0.0,8.0,0.0,1.0,10.0,1.0,5.0,0.0,0.0,0.0,16.0,4.0,10.0,28.6
217,Marc Bartra,es ESP,"DF,MF",Betis,La Liga,28.0,1991.0,28.0,8.0,0.0,0.0,34.0,27.0,1.0,2.0,35.0,34.0,0.0,3.0,0.0,152.0,98.0,66.0,59.8
218,Daniele Baselli,it ITA,MF,Torino,Serie A,27.0,1992.0,14.2,3.0,0.0,0.0,20.0,14.0,0.0,51.0,25.0,23.0,0.0,0.0,0.0,100.0,9.0,12.0,42.9
219,Chris Basham,eng ENG,DF,Sheffield Utd,Premier League,31.0,1988.0,36.0,4.0,0.0,0.0,26.0,31.0,5.0,51.0,77.0,48.0,0.0,1.0,0.0,188.0,107.0,62.0,63.3
220,Toma Bašić,hr CRO,MF,Bordeaux,Ligue 1,22.0,1996.0,11.0,4.0,0.0,0.0,13.0,14.0,1.0,47.0,9.0,22.0,0.0,0.0,0.0,53.0,18.0,8.0,69.2
221,Thomas Basila,fr FRA,DF,Nantes,Ligue 1,20.0,1999.0,4.6,1.0,0.0,0.0,3.0,2.0,0.0,6.0,4.0,3.0,0.0,0.0,0.0,30.0,4.0,5.0,44.4
222,Gil Bastião Dias,pt POR,"MF,DF",Granada,La Liga,22.0,1996.0,4.0,1.0,0.0,0.0,8.0,1.0,0.0,4.0,3.0,14.0,0.0,0.0,0.0,23.0,5.0,9.0,35.7
223,Gil Bastião Dias,pt POR,"DF,MF",Monaco,Ligue 1,22.0,1996.0,11.7,3.0,0.0,0.0,13.0,15.0,2.0,23.0,13.0,33.0,0.0,0.0,0.0,84.0,14.0,12.0,53.8
224,Borja Bastón,es ESP,"MF,FW",Aston Villa,Premier League,26.0,1992.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
225,Alessandro Bastoni,it ITA,DF,Inter,Serie A,20.0,1999.0,21.3,9.0,1.0,1.0,37.0,28.0,0.0,20.0,26.0,17.0,0.0,1.0,0.0,135.0,43.0,25.0,63.2
226,Bastos,ao ANG,DF,Lazio,Serie A,28.0,1991.0,8.5,4.0,0.0,0.0,15.0,6.0,0.0,1.0,13.0,5.0,0.0,1.0,1.0,32.0,11.0,13.0,45.8
227,Oliver Batista-Meier,de GER,MF,Bayern Munich,Bundesliga,18.0,2001.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
228,Michy Batshuayi,be BEL,FW,Chelsea,Premier League,25.0,1993.0,2.7,0.0,0.0,0.0,4.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,6.0,13.0,31.6
229,Cristian Battocchio,it ITA,MF,Brest,Ligue 1,27.0,1992.0,15.5,1.0,0.0,0.0,9.0,7.0,0.0,44.0,19.0,24.0,1.0,0.0,0.0,103.0,9.0,19.0,32.1
230,Oliver Baumann,de GER,GK,Hoffenheim,Bundesliga,29.0,1990.0,30.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,42.0,8.0,2.0,80.0
231,Julian Baumgartlinger,at AUT,MF,Leverkusen,Bundesliga,31.0,1988.0,19.9,4.0,0.0,0.0,29.0,32.0,1.0,3.0,20.0,21.0,0.0,0.0,0.0,123.0,20.0,14.0,58.8
232,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,Bundesliga,19.0,1999.0,16.6,3.0,0.0,0.0,37.0,29.0,6.0,17.0,8.0,17.0,1.0,0.0,0.0,70.0,43.0,46.0,48.3
234,Noah Joel Sarenren Bazee,ng NGA,FW,Augsburg,Bundesliga,22.0,1996.0,4.2,1.0,0.0,0.0,2.0,12.0,0.0,10.0,5.0,3.0,1.0,0.0,0.0,17.0,12.0,21.0,36.4
235,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,Bundesliga,25.0,1994.0,23.4,1.0,0.0,0.0,25.0,29.0,6.0,37.0,11.0,15.0,0.0,0.0,0.0,99.0,58.0,61.0,48.7
236,Rodrigo Becão,br BRA,DF,Udinese,Serie A,23.0,1996.0,24.6,8.0,0.0,0.0,44.0,27.0,1.0,5.0,45.0,25.0,0.0,2.0,0.0,96.0,61.0,23.0,72.6
237,Sheraldo Becker,sr SUR,"MF,FW",Union Berlin,Bundesliga,24.0,1995.0,6.0,1.0,0.0,0.0,9.0,5.0,3.0,17.0,0.0,1.0,0.0,0.0,0.0,27.0,2.0,11.0,15.4
238,Timo Becker,de GER,"DF,MF",Schalke 04,Bundesliga,22.0,1997.0,3.7,0.0,0.0,0.0,2.0,2.0,0.0,4.0,3.0,9.0,0.0,0.0,0.0,15.0,6.0,7.0,46.2
239,Jan Bednarek,pl POL,DF,Southampton,Premier League,23.0,1996.0,34.0,4.0,0.0,0.0,33.0,12.0,0.0,1.0,77.0,38.0,0.0,1.0,1.0,161.0,125.0,46.0,73.1
240,Asmir Begović,ba BIH,GK,Milan,Serie A,32.0,1987.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
241,Valon Behrami,ch SUI,MF,Genoa,Serie A,34.0,1985.0,12.3,4.0,1.0,1.0,36.0,26.0,0.0,1.0,9.0,26.0,0.0,0.0,0.0,70.0,12.0,11.0,52.2
242,Maximilian Beier,de GER,FW,Hoffenheim,Bundesliga,16.0,2002.0,1.2,1.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,5.0,28.6
243,Gaëtan Belaud,fr FRA,DF,Brest,Ligue 1,32.0,1986.0,6.4,0.0,0.0,0.0,6.0,5.0,0.0,14.0,15.0,7.0,0.0,0.0,0.0,27.0,7.0,12.0,36.8
244,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,Bundesliga,27.0,1992.0,3.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,35.7
245,Haris Belkebla,dz ALG,MF,Brest,Ligue 1,25.0,1994.0,20.2,4.0,0.0,0.0,29.0,33.0,1.0,4.0,53.0,24.0,0.0,0.0,0.0,116.0,13.0,30.0,30.2
246,Raoul Bellanova,it ITA,DF,Atalanta,Serie A,19.0,2000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
247,Raoul Bellanova,it ITA,DF,Bordeaux,Ligue 1,19.0,2000.0,0.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
248,Karim Bellarabi,de GER,"FW,DF",Leverkusen,Bundesliga,29.0,1990.0,15.8,2.0,0.0,0.0,22.0,14.0,6.0,110.0,10.0,11.0,1.0,0.0,0.0,67.0,2.0,4.0,33.3
249,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,Ligue 1,21.0,1998.0,16.6,2.0,0.0,0.0,31.0,31.0,0.0,33.0,22.0,27.0,1.0,0.0,0.0,100.0,9.0,26.0,25.7
250,Héctor Bellerín,es ESP,"DF,MF",Arsenal,Premier League,24.0,1995.0,12.9,2.0,0.0,0.0,15.0,3.0,1.0,27.0,19.0,13.0,0.0,0.0,0.0,54.0,13.0,16.0,44.8
251,Andrea Belotti,it ITA,FW,Torino,Serie A,25.0,1993.0,33.4,4.0,0.0,0.0,64.0,103.0,22.0,47.0,5.0,16.0,1.0,0.0,1.0,78.0,108.0,107.0,50.2
252,Fran Beltrán,es ESP,MF,Celta Vigo,La Liga,20.0,1999.0,20.3,2.0,1.0,0.0,12.0,11.0,1.0,17.0,14.0,19.0,0.0,1.0,0.0,114.0,8.0,30.0,21.1
253,Sami Ben Amar,ma MAR,FW,Nîmes,Ligue 1,21.0,1998.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,25.0
254,Hatem Ben Arfa,fr FRA,"MF,FW",Valladolid,La Liga,32.0,1987.0,1.8,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,100.0
255,Wissam Ben Yedder,fr FRA,FW,Monaco,Ligue 1,28.0,1990.0,24.0,1.0,0.0,0.0,10.0,17.0,7.0,32.0,4.0,16.0,1.0,0.0,0.0,78.0,12.0,34.0,26.1
256,Marco Benassi,it ITA,MF,Fiorentina,Serie A,24.0,1994.0,10.9,1.0,0.0,0.0,23.0,6.0,0.0,19.0,4.0,12.0,0.0,0.0,0.0,51.0,5.0,11.0,31.3
257,Cristian Benavente,pe PER,"MF,FW",Nantes,Ligue 1,25.0,1994.0,3.9,0.0,0.0,0.0,5.0,4.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,13.0,3.0,14.0,17.6
258,Lars Bender,de GER,"DF,MF",Leverkusen,Bundesliga,30.0,1989.0,15.3,3.0,0.0,0.0,18.0,11.0,1.0,20.0,24.0,26.0,0.0,0.0,0.0,98.0,24.0,28.0,46.2
260,Sven Bender,de GER,DF,Leverkusen,Bundesliga,30.0,1989.0,30.3,3.0,0.0,0.0,25.0,21.0,0.0,1.0,67.0,34.0,0.0,0.0,0.0,175.0,109.0,69.0,61.2
